period,disco,band,customer_class,energy_rate_ngn_per_kwh,fixed_charge_ngn_per_month,energy_rate_usd_per_kwh,provenance,sources
2023-01-01,AEDC,A,residential,130.5,818.05,0.1004,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KAEDCO,D,industrial,107.65,490.27,0.0828,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KAEDCO,E,residential,72.01,336.88,0.0554,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KAEDCO,E,commercial,79.21,337.51,0.0609,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KAEDCO,E,industrial,82.81,330.87,0.0637,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KAEDCO,Premium,residential,288.03,1356.27,0.2216,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KAEDCO,Premium,commercial,316.83,1449.14,0.2437,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KAEDCO,Premium,industrial,331.23,1612.91,0.2548,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,A,residential,181.54,716.98,0.1396,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,A,commercial,199.7,714.26,0.1536,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,A,industrial,208.78,767.37,0.1606,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,B,residential,145.24,499.2,0.1117,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,B,commercial,159.76,540.81,0.1229,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,B,industrial,167.02,722.92,0.1285,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,C,residential,116.19,408.17,0.0894,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,C,commercial,127.81,526.32,0.0983,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,C,industrial,133.62,574.03,0.1028,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,D,residential,94.4,383.17,0.0726,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,D,commercial,103.84,427.53,0.0799,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,D,industrial,108.56,525.67,0.0835,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,E,residential,72.62,299.0,0.0559,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,E,commercial,79.88,367.08,0.0614,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,E,industrial,83.51,283.14,0.0642,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,Premium,residential,290.47,1136.37,0.2234,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,Premium,commercial,319.52,1448.26,0.2458,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,KEDCO,Premium,industrial,334.04,1237.76,0.257,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,A,residential,172.34,859.24,0.1326,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,A,commercial,189.58,852.8,0.1458,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,A,industrial,198.2,997.67,0.1525,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,B,residential,137.88,636.28,0.1061,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,B,commercial,151.66,661.93,0.1167,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,B,industrial,158.56,687.22,0.122,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,C,residential,110.3,504.16,0.0848,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,C,commercial,121.33,438.16,0.0933,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,C,industrial,126.85,467.43,0.0976,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,D,residential,89.62,460.67,0.0689,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,D,commercial,98.58,457.58,0.0758,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,D,industrial,103.06,406.74,0.0793,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,E,residential,68.94,353.82,0.053,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,E,commercial,75.83,341.48,0.0583,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,E,industrial,79.28,362.53,0.061,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,Premium,residential,275.75,1089.89,0.2121,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,Premium,commercial,303.33,1271.41,0.2333,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,PHED,Premium,industrial,317.11,1151.01,0.2439,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,A,residential,193.25,637.94,0.1487,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,A,commercial,212.58,792.26,0.1635,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,A,industrial,222.24,854.63,0.171,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,B,residential,154.6,635.07,0.1189,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,B,commercial,170.06,579.09,0.1308,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,B,industrial,177.79,706.18,0.1368,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,C,residential,123.68,550.05,0.0951,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,C,commercial,136.05,547.24,0.1047,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,C,industrial,142.23,587.77,0.1094,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,D,residential,100.49,336.28,0.0773,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,D,commercial,110.54,392.9,0.085,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,D,industrial,115.57,367.66,0.0889,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,E,residential,77.3,338.3,0.0595,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,E,commercial,85.03,345.61,0.0654,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,E,industrial,88.9,313.07,0.0684,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,Premium,residential,309.2,1155.81,0.2378,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,Premium,commercial,340.12,1273.33,0.2616,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-04-01,YEDC,Premium,industrial,355.59,1650.77,0.2735,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,A,residential,183.29,701.78,0.141,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,A,commercial,201.62,817.23,0.1551,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,A,industrial,210.78,931.1,0.1621,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,B,residential,146.63,610.41,0.1128,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,B,commercial,161.29,702.79,0.1241,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,B,industrial,168.62,642.16,0.1297,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,C,residential,117.3,413.41,0.0902,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,C,commercial,129.03,622.2,0.0993,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,C,industrial,134.9,566.13,0.1038,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,D,residential,95.31,439.24,0.0733,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,D,commercial,104.84,511.85,0.0806,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,D,industrial,109.61,510.19,0.0843,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,E,residential,73.32,250.24,0.0564,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,E,commercial,80.65,276.65,0.062,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,E,industrial,84.31,294.64,0.0649,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,Premium,residential,293.26,1418.62,0.2256,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,Premium,commercial,322.59,1375.33,0.2481,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,AEDC,Premium,industrial,337.25,1573.4,0.2594,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,A,residential,171.92,618.82,0.1322,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,A,commercial,189.11,865.84,0.1455,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,A,industrial,197.71,814.49,0.1521,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,B,residential,137.53,640.23,0.1058,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,B,commercial,151.29,651.58,0.1164,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,B,industrial,158.16,728.64,0.1217,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,C,residential,110.03,482.86,0.0846,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,C,commercial,121.03,422.81,0.0931,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,C,industrial,126.53,661.2,0.0973,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,D,residential,89.4,335.98,0.0688,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,D,commercial,98.34,483.54,0.0756,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,D,industrial,102.81,404.33,0.0791,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,E,residential,68.77,355.82,0.0529,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,E,commercial,75.64,289.67,0.0582,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,E,industrial,79.08,299.58,0.0608,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,Premium,residential,275.07,1303.28,0.2116,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,Premium,commercial,302.58,1266.39,0.2328,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,BEDC,Premium,industrial,316.33,1499.96,0.2433,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,A,residential,196.59,802.21,0.1512,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,A,commercial,216.25,824.1,0.1663,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,A,industrial,226.08,772.6,0.1739,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,B,residential,157.27,709.55,0.121,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,B,commercial,173.0,773.64,0.1331,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,B,industrial,180.86,670.13,0.1391,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,C,residential,125.82,485.26,0.0968,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,C,commercial,138.4,502.56,0.1065,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,C,industrial,144.69,442.11,0.1113,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,D,residential,102.23,452.34,0.0786,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,D,commercial,112.45,441.62,0.0865,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,D,industrial,117.56,443.69,0.0904,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,E,residential,78.63,338.49,0.0605,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,E,commercial,86.5,352.08,0.0665,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,E,industrial,90.43,326.73,0.0696,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,Premium,residential,314.54,1334.64,0.242,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,Premium,commercial,345.99,1129.54,0.2661,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EEDC,Premium,industrial,361.72,1201.31,0.2782,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EKEDC,A,residential,182.5,868.11,0.1404,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EKEDC,A,commercial,200.75,973.62,0.1544,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EKEDC,A,industrial,209.87,1005.75,0.1614,synthetic_fabricated_from_policy_context,NERC publications; media reports
2024-05-01,EKEDC,B,residential,146.0,633.96,0.1123,synthetic_fabricated_from_policy_context,NERC publications; media reports
