date,disco,allocated_mw,transmitted_mw,load_shedding_mw
2025-07-19,Abuja DISCO,403.4,368.9,34.5
2025-07-19,Benin DISCO,312.4,272.5,39.8
2025-07-19,Eko DISCO,342.2,316.2,26.0
2025-07-19,Enugu DISCO,299.6,267.8,31.7
2025-07-19,Ibadan DISCO,373.2,350.4,22.8
2025-07-19,Ikeja DISCO,400.7,347.8,53.0
2025-07-19,Jos DISCO,220.3,204.2,16.1
2025-07-19,Kaduna DISCO,301.6,278.8,22.8
2025-07-19,Kano DISCO,364.6,348.4,16.2
2025-07-19,Port Harcourt DISCO,302.4,271.5,30.9
2025-07-19,Yola DISCO,159.5,147.0,12.5
2025-07-20,Abuja DISCO,477.7,411.7,66.0
2025-07-20,Benin DISCO,346.2,321.2,25.1
2025-07-20,Eko DISCO,430.9,397.1,33.8
2025-07-20,Enugu DISCO,360.2,338.6,21.6
2025-07-20,Ibadan DISCO,487.2,456.1,31.0
2025-07-20,Ikeja DISCO,491.9,448.4,43.5
2025-07-20,Jos DISCO,315.6,274.1,41.5
2025-07-20,Kaduna DISCO,361.7,358.1,3.6
2025-07-20,Kano DISCO,492.2,431.3,61.0
2025-07-20,Port Harcourt DISCO,397.0,367.8,29.2
2025-07-20,Yola DISCO,187.2,165.3,21.9
2025-07-21,Abuja DISCO,410.5,373.6,36.9
2025-07-21,Benin DISCO,365.0,327.5,37.5
2025-07-21,Eko DISCO,365.2,321.2,44.0
2025-07-21,Enugu DISCO,326.7,295.1,31.7
2025-07-21,Ibadan DISCO,375.8,328.1,47.7
2025-07-21,Ikeja DISCO,460.5,417.2,43.3
2025-07-21,Jos DISCO,270.3,267.5,2.7
2025-07-21,Kaduna DISCO,331.9,308.7,23.1
2025-07-21,Kano DISCO,369.7,354.1,15.6
2025-07-21,Port Harcourt DISCO,306.5,273.2,33.3
2025-07-21,Yola DISCO,160.1,145.6,14.5
2025-07-22,Abuja DISCO,489.2,447.0,42.2
2025-07-22,Benin DISCO,433.8,408.0,25.7
2025-07-22,Eko DISCO,466.8,415.5,51.4
2025-07-22,Enugu DISCO,412.5,390.7,21.8
2025-07-22,Ibadan DISCO,521.6,440.0,81.7
2025-07-22,Ikeja DISCO,556.7,542.3,14.4
2025-07-22,Jos DISCO,289.5,274.7,14.8
2025-07-22,Kaduna DISCO,324.3,298.3,26.0
2025-07-22,Kano DISCO,446.5,407.6,38.9
2025-07-22,Port Harcourt DISCO,404.1,355.8,48.3
2025-07-22,Yola DISCO,172.8,151.3,21.5
2025-07-23,Abuja DISCO,513.8,429.8,84.1
2025-07-23,Benin DISCO,409.3,354.7,54.6
2025-07-23,Eko DISCO,468.9,417.5,51.3
2025-07-23,Enugu DISCO,419.8,403.4,16.3
2025-07-23,Ibadan DISCO,540.8,461.9,78.9
2025-07-23,Ikeja DISCO,556.0,497.0,59.0
2025-07-23,Jos DISCO,306.9,293.0,13.8
2025-07-23,Kaduna DISCO,373.4,342.2,31.1
2025-07-23,Kano DISCO,462.7,458.1,4.6
2025-07-23,Port Harcourt DISCO,436.5,349.2,87.3
2025-07-23,Yola DISCO,173.9,165.1,8.8
2025-07-24,Abuja DISCO,563.8,539.0,24.8
2025-07-24,Benin DISCO,494.1,469.1,25.0
2025-07-24,Eko DISCO,563.6,528.2,35.5
2025-07-24,Enugu DISCO,457.6,445.7,11.9
2025-07-24,Ibadan DISCO,633.9,595.1,38.7
2025-07-24,Ikeja DISCO,590.6,584.7,5.9
2025-07-24,Jos DISCO,356.0,332.5,23.5
2025-07-24,Kaduna DISCO,431.5,405.6,26.0
2025-07-24,Kano DISCO,582.7,501.0,81.7
2025-07-24,Port Harcourt DISCO,474.9,441.5,33.3
2025-07-24,Yola DISCO,196.3,170.1,26.2
2025-07-25,Abuja DISCO,526.0,469.8,56.2
2025-07-25,Benin DISCO,416.4,372.4,44.0
2025-07-25,Eko DISCO,484.9,457.2,27.7
2025-07-25,Enugu DISCO,438.3,389.7,48.6
2025-07-25,Ibadan DISCO,462.9,450.1,12.8
2025-07-25,Ikeja DISCO,524.9,472.9,52.0
2025-07-25,Jos DISCO,318.2,289.5,28.7
2025-07-25,Kaduna DISCO,365.9,348.0,18.0
2025-07-25,Kano DISCO,494.9,453.3,41.6
2025-07-25,Port Harcourt DISCO,450.9,437.2,13.7
2025-07-25,Yola DISCO,206.0,189.4,16.6
2025-07-26,Abuja DISCO,491.0,402.5,88.4
2025-07-26,Benin DISCO,390.2,368.0,22.2
2025-07-26,Eko DISCO,413.2,399.9,13.2
2025-07-26,Enugu DISCO,406.3,386.3,20.0
2025-07-26,Ibadan DISCO,471.0,423.1,47.8
2025-07-26,Ikeja DISCO,534.2,483.2,51.0
2025-07-26,Jos DISCO,319.3,271.1,48.2
2025-07-26,Kaduna DISCO,389.3,370.9,18.4
2025-07-26,Kano DISCO,485.5,445.3,40.2
2025-07-26,Port Harcourt DISCO,384.6,380.7,3.8
2025-07-26,Yola DISCO,169.6,144.8,24.8
2025-07-27,Abuja DISCO,474.4,406.0,68.4
2025-07-27,Benin DISCO,421.2,389.6,31.6
2025-07-27,Eko DISCO,458.2,443.8,14.4
2025-07-27,Enugu DISCO,427.0,367.8,59.1
2025-07-27,Ibadan DISCO,480.9,444.7,36.2
2025-07-27,Ikeja DISCO,547.7,482.0,65.7
2025-07-27,Jos DISCO,320.3,297.4,22.8
2025-07-27,Kaduna DISCO,360.8,346.9,13.9
2025-07-27,Kano DISCO,431.3,366.6,64.7
2025-07-27,Port Harcourt DISCO,389.1,358.6,30.6
2025-07-27,Yola DISCO,193.2,171.3,21.9
2025-07-28,Abuja DISCO,471.1,429.3,41.8
2025-07-28,Benin DISCO,363.3,357.9,5.4
2025-07-28,Eko DISCO,402.4,368.6,33.9
2025-07-28,Enugu DISCO,380.9,343.9,37.0
2025-07-28,Ibadan DISCO,418.5,394.0,24.5
2025-07-28,Ikeja DISCO,529.5,486.7,42.8
2025-07-28,Jos DISCO,293.8,277.8,16.0
2025-07-28,Kaduna DISCO,321.2,305.8,15.3
2025-07-28,Kano DISCO,385.6,357.9,27.7
2025-07-28,Port Harcourt DISCO,385.1,350.9,34.1
2025-07-28,Yola DISCO,150.5,133.0,17.5
2025-07-29,Abuja DISCO,356.9,329.8,27.1
2025-07-29,Benin DISCO,264.5,250.2,14.2
2025-07-29,Eko DISCO,319.9,293.8,26.1
2025-07-29,Enugu DISCO,260.9,239.0,21.9
2025-07-29,Ibadan DISCO,321.5,290.5,31.0
2025-07-29,Ikeja DISCO,395.0,359.3,35.7
2025-07-29,Jos DISCO,216.5,183.9,32.6
2025-07-29,Kaduna DISCO,259.2,235.4,23.8
2025-07-29,Kano DISCO,325.5,284.3,41.2
2025-07-29,Port Harcourt DISCO,285.2,249.6,35.6
2025-07-29,Yola DISCO,107.0,99.0,8.0
2025-07-30,Abuja DISCO,416.2,375.0,41.2
2025-07-30,Benin DISCO,370.6,317.9,52.7
2025-07-30,Eko DISCO,334.4,319.8,14.6
2025-07-30,Enugu DISCO,375.1,345.8,29.2
2025-07-30,Ibadan DISCO,407.9,363.6,44.3
2025-07-30,Ikeja DISCO,474.6,456.6,18.0
2025-07-30,Jos DISCO,262.4,226.4,36.1
2025-07-30,Kaduna DISCO,327.2,323.9,3.3
2025-07-30,Kano DISCO,397.1,367.6,29.5
2025-07-30,Port Harcourt DISCO,350.5,319.2,31.3
2025-07-30,Yola DISCO,160.8,138.8,22.0
2025-07-31,Abuja DISCO,540.7,472.8,67.9
2025-07-31,Benin DISCO,452.6,434.7,17.9
2025-07-31,Eko DISCO,453.2,408.3,44.9
2025-07-31,Enugu DISCO,394.3,367.4,26.9
2025-07-31,Ibadan DISCO,518.3,492.7,25.6
2025-07-31,Ikeja DISCO,565.3,523.3,42.1
2025-07-31,Jos DISCO,298.7,271.7,27.0
2025-07-31,Kaduna DISCO,346.7,330.4,16.3
2025-07-31,Kano DISCO,467.3,413.0,54.2
2025-07-31,Port Harcourt DISCO,380.4,362.9,17.5
2025-07-31,Yola DISCO,187.8,185.9,1.9
2025-08-01,Abuja DISCO,664.4,594.7,69.7
2025-08-01,Benin DISCO,565.1,559.4,5.7
2025-08-01,Eko DISCO,650.2,600.8,49.4
2025-08-01,Enugu DISCO,543.7,508.8,34.9
2025-08-01,Ibadan DISCO,602.0,525.0,77.0
2025-08-01,Ikeja DISCO,787.8,771.8,16.1
2025-08-01,Jos DISCO,396.0,361.8,34.2
2025-08-01,Kaduna DISCO,496.0,419.4,76.5
2025-08-01,Kano DISCO,598.2,513.6,84.6
2025-08-01,Port Harcourt DISCO,556.0,471.7,84.3
2025-08-01,Yola DISCO,267.4,251.5,16.0
2025-08-02,Abuja DISCO,356.2,352.6,3.6
2025-08-02,Benin DISCO,339.0,304.8,34.2
2025-08-02,Eko DISCO,347.1,295.4,51.7
2025-08-02,Enugu DISCO,328.0,297.2,30.8
2025-08-02,Ibadan DISCO,369.5,365.8,3.7
2025-08-02,Ikeja DISCO,437.7,397.7,40.0
2025-08-02,Jos DISCO,274.2,249.9,24.3
2025-08-02,Kaduna DISCO,267.4,234.5,32.9
2025-08-02,Kano DISCO,339.8,307.6,32.3
2025-08-02,Port Harcourt DISCO,340.9,295.4,45.5
2025-08-02,Yola DISCO,144.0,131.8,12.2
2025-08-03,Abuja DISCO,417.4,391.4,26.0
2025-08-03,Benin DISCO,312.3,299.7,12.6
2025-08-03,Eko DISCO,370.2,340.7,29.5
2025-08-03,Enugu DISCO,325.9,314.8,11.2
2025-08-03,Ibadan DISCO,411.7,355.0,56.7
2025-08-03,Ikeja DISCO,466.3,446.1,20.2
2025-08-03,Jos DISCO,265.5,233.9,31.6
2025-08-03,Kaduna DISCO,329.0,307.6,21.4
2025-08-03,Kano DISCO,405.9,383.4,22.4
2025-08-03,Port Harcourt DISCO,336.0,287.3,48.7
2025-08-03,Yola DISCO,154.9,150.8,4.1
2025-08-04,Abuja DISCO,472.2,452.6,19.6
2025-08-04,Benin DISCO,381.8,350.6,31.3
2025-08-04,Eko DISCO,437.5,391.6,45.9
2025-08-04,Enugu DISCO,370.0,361.7,8.3
2025-08-04,Ibadan DISCO,459.5,440.7,18.9
2025-08-04,Ikeja DISCO,476.2,446.1,30.1
2025-08-04,Jos DISCO,323.5,292.0,31.5
2025-08-04,Kaduna DISCO,339.2,328.1,11.1
2025-08-04,Kano DISCO,470.2,424.0,46.2
2025-08-04,Port Harcourt DISCO,388.7,350.4,38.3
2025-08-04,Yola DISCO,168.8,152.3,16.5
2025-08-05,Abuja DISCO,398.0,370.1,27.8
2025-08-05,Benin DISCO,377.6,373.4,4.1
2025-08-05,Eko DISCO,379.5,344.3,35.2
2025-08-05,Enugu DISCO,324.8,302.8,22.0
2025-08-05,Ibadan DISCO,442.6,432.2,10.4
2025-08-05,Ikeja DISCO,499.9,443.1,56.8
2025-08-05,Jos DISCO,270.2,244.3,25.9
2025-08-05,Kaduna DISCO,303.5,283.1,20.4
2025-08-05,Kano DISCO,362.4,325.8,36.6
2025-08-05,Port Harcourt DISCO,346.4,342.9,3.5
2025-08-05,Yola DISCO,142.1,130.0,12.1
2025-08-06,Abuja DISCO,430.9,399.9,31.0
2025-08-06,Benin DISCO,302.2,283.5,18.7
2025-08-06,Eko DISCO,365.1,312.6,52.6
2025-08-06,Enugu DISCO,332.2,317.3,14.9
2025-08-06,Ibadan DISCO,406.0,357.0,48.9
2025-08-06,Ikeja DISCO,464.7,408.4,56.3
2025-08-06,Jos DISCO,266.8,248.2,18.6
2025-08-06,Kaduna DISCO,294.6,274.7,19.9
2025-08-06,Kano DISCO,416.4,380.7,35.7
2025-08-06,Port Harcourt DISCO,325.7,293.0,32.7
2025-08-06,Yola DISCO,163.6,144.5,19.2
2025-08-07,Abuja DISCO,530.3,489.7,40.6
2025-08-07,Benin DISCO,426.7,405.4,21.3
2025-08-07,Eko DISCO,441.9,400.4,41.5
2025-08-07,Enugu DISCO,415.7,375.5,40.2
2025-08-07,Ibadan DISCO,479.4,448.3,31.2
2025-08-07,Ikeja DISCO,563.4,474.4,89.1
2025-08-07,Jos DISCO,261.6,238.6,23.1
2025-08-07,Kaduna DISCO,372.4,347.6,24.8
2025-08-07,Kano DISCO,519.1,489.8,29.3
2025-08-07,Port Harcourt DISCO,418.8,352.4,66.4
2025-08-07,Yola DISCO,173.9,157.7,16.2
2025-08-08,Abuja DISCO,390.2,343.9,46.3
2025-08-08,Benin DISCO,326.9,294.6,32.3
2025-08-08,Eko DISCO,377.5,352.5,25.0
2025-08-08,Enugu DISCO,324.3,316.5,7.8
2025-08-08,Ibadan DISCO,405.4,381.4,24.0
2025-08-08,Ikeja DISCO,446.8,416.2,30.6
2025-08-08,Jos DISCO,226.0,215.4,10.6
2025-08-08,Kaduna DISCO,293.4,267.5,25.9
2025-08-08,Kano DISCO,392.8,361.4,31.4
2025-08-08,Port Harcourt DISCO,364.8,333.5,31.3
2025-08-08,Yola DISCO,139.3,135.9,3.4
2025-08-09,Abuja DISCO,475.2,416.3,58.9
2025-08-09,Benin DISCO,370.8,349.5,21.3
2025-08-09,Eko DISCO,403.3,352.2,51.1
2025-08-09,Enugu DISCO,402.7,373.9,28.8
2025-08-09,Ibadan DISCO,433.9,395.1,38.9
2025-08-09,Ikeja DISCO,527.7,481.4,46.3
2025-08-09,Jos DISCO,298.7,269.4,29.2
2025-08-09,Kaduna DISCO,317.3,296.9,20.5
2025-08-09,Kano DISCO,387.1,358.5,28.6
2025-08-09,Port Harcourt DISCO,395.7,332.7,63.0
2025-08-09,Yola DISCO,164.1,144.9,19.2
2025-08-10,Abuja DISCO,301.2,278.6,22.6
2025-08-10,Benin DISCO,278.5,254.8,23.8
2025-08-10,Eko DISCO,290.7,280.9,9.8
2025-08-10,Enugu DISCO,276.8,252.8,24.1
2025-08-10,Ibadan DISCO,324.3,307.1,17.2
2025-08-10,Ikeja DISCO,362.7,327.6,35.1
2025-08-10,Jos DISCO,214.5,209.5,5.0
2025-08-10,Kaduna DISCO,245.3,221.2,24.1
2025-08-10,Kano DISCO,317.0,302.4,14.6
2025-08-10,Port Harcourt DISCO,272.3,240.2,32.1
2025-08-10,Yola DISCO,129.1,115.6,13.5
2025-08-11,Abuja DISCO,439.4,406.5,33.0
2025-08-11,Benin DISCO,453.5,413.7,39.8
2025-08-11,Eko DISCO,426.0,387.2,38.8
2025-08-11,Enugu DISCO,439.1,403.0,36.1
2025-08-11,Ibadan DISCO,511.9,477.7,34.2
2025-08-11,Ikeja DISCO,604.9,565.3,39.6
2025-08-11,Jos DISCO,287.9,262.9,24.9
2025-08-11,Kaduna DISCO,365.1,315.2,50.0
2025-08-11,Kano DISCO,455.5,401.1,54.4
2025-08-11,Port Harcourt DISCO,400.1,388.4,11.7
2025-08-11,Yola DISCO,196.8,192.5,4.3
2025-08-12,Abuja DISCO,517.6,494.9,22.6
2025-08-12,Benin DISCO,401.5,353.7,47.8
2025-08-12,Eko DISCO,509.0,446.6,62.4
2025-08-12,Enugu DISCO,428.4,409.5,18.8
2025-08-12,Ibadan DISCO,459.5,424.9,34.6
2025-08-12,Ikeja DISCO,579.2,518.2,61.0
2025-08-12,Jos DISCO,310.9,281.1,29.8
2025-08-12,Kaduna DISCO,357.6,326.1,31.5
2025-08-12,Kano DISCO,509.4,483.1,26.3
2025-08-12,Port Harcourt DISCO,387.4,380.0,7.4
2025-08-12,Yola DISCO,181.1,172.7,8.4
2025-08-13,Abuja DISCO,334.4,304.3,30.0
2025-08-13,Benin DISCO,274.4,261.8,12.6
2025-08-13,Eko DISCO,296.6,283.9,12.8
2025-08-13,Enugu DISCO,275.1,245.9,29.2
2025-08-13,Ibadan DISCO,321.1,282.5,38.6
2025-08-13,Ikeja DISCO,340.0,318.9,21.1
2025-08-13,Jos DISCO,186.7,173.6,13.1
2025-08-13,Kaduna DISCO,226.5,215.6,10.8
2025-08-13,Kano DISCO,301.0,268.6,32.4
2025-08-13,Port Harcourt DISCO,252.7,239.9,12.8
2025-08-13,Yola DISCO,117.2,113.8,3.3
2025-08-14,Abuja DISCO,667.5,647.3,20.1
2025-08-14,Benin DISCO,404.7,384.4,20.2
2025-08-14,Eko DISCO,581.9,538.8,43.1
2025-08-14,Enugu DISCO,511.4,455.1,56.3
2025-08-14,Ibadan DISCO,572.2,508.6,63.6
2025-08-14,Ikeja DISCO,656.2,597.2,59.0
2025-08-14,Jos DISCO,356.1,301.0,55.0
2025-08-14,Kaduna DISCO,426.4,401.6,24.8
2025-08-14,Kano DISCO,537.6,472.1,65.5
2025-08-14,Port Harcourt DISCO,462.2,389.8,72.3
2025-08-14,Yola DISCO,217.0,189.6,27.4
2025-08-15,Abuja DISCO,349.9,297.1,52.8
2025-08-15,Benin DISCO,282.5,255.9,26.7
2025-08-15,Eko DISCO,325.3,288.5,36.8
2025-08-15,Enugu DISCO,273.6,258.6,15.0
2025-08-15,Ibadan DISCO,345.6,329.9,15.7
2025-08-15,Ikeja DISCO,384.2,348.1,36.0
2025-08-15,Jos DISCO,216.5,198.2,18.3
2025-08-15,Kaduna DISCO,252.7,222.9,29.8
2025-08-15,Kano DISCO,336.3,323.3,13.0
2025-08-15,Port Harcourt DISCO,273.6,247.4,26.2
2025-08-15,Yola DISCO,124.9,112.1,12.8
2025-08-16,Abuja DISCO,399.3,378.3,21.0
2025-08-16,Benin DISCO,407.1,380.1,27.0
2025-08-16,Eko DISCO,413.8,402.4,11.3
2025-08-16,Enugu DISCO,404.9,377.2,27.7
2025-08-16,Ibadan DISCO,443.1,426.2,16.9
2025-08-16,Ikeja DISCO,476.8,437.2,39.6
2025-08-16,Jos DISCO,311.2,264.1,47.0
2025-08-16,Kaduna DISCO,343.5,334.2,9.3
2025-08-16,Kano DISCO,420.0,381.1,38.9
2025-08-16,Port Harcourt DISCO,393.7,363.6,30.1
2025-08-16,Yola DISCO,178.5,167.3,11.2
2025-08-17,Abuja DISCO,586.0,550.4,35.6
2025-08-17,Benin DISCO,382.1,339.9,42.3
2025-08-17,Eko DISCO,461.9,419.5,42.5
2025-08-17,Enugu DISCO,400.2,383.6,16.5
2025-08-17,Ibadan DISCO,526.6,482.2,44.3
2025-08-17,Ikeja DISCO,602.9,557.7,45.2
2025-08-17,Jos DISCO,352.3,333.5,18.8
2025-08-17,Kaduna DISCO,395.5,372.3,23.2
2025-08-17,Kano DISCO,451.9,399.3,52.6
2025-08-17,Port Harcourt DISCO,439.2,410.1,29.1
2025-08-17,Yola DISCO,174.9,154.6,20.3
2025-08-18,Abuja DISCO,498.2,472.8,25.4
2025-08-18,Benin DISCO,445.0,408.7,36.3
2025-08-18,Eko DISCO,451.5,432.4,19.0
2025-08-18,Enugu DISCO,422.7,390.9,31.8
2025-08-18,Ibadan DISCO,580.5,516.9,63.6
2025-08-18,Ikeja DISCO,540.2,494.3,45.9
2025-08-18,Jos DISCO,330.5,304.0,26.5
2025-08-18,Kaduna DISCO,406.8,376.1,30.7
2025-08-18,Kano DISCO,486.6,433.9,52.7
2025-08-18,Port Harcourt DISCO,416.3,387.9,28.4
2025-08-18,Yola DISCO,162.5,158.9,3.6
2025-08-19,Abuja DISCO,622.5,532.2,90.3
2025-08-19,Benin DISCO,497.5,441.6,55.9
2025-08-19,Eko DISCO,551.3,477.7,73.5
2025-08-19,Enugu DISCO,495.0,470.4,24.6
2025-08-19,Ibadan DISCO,578.2,541.1,37.2
2025-08-19,Ikeja DISCO,676.8,624.6,52.2
2025-08-19,Jos DISCO,324.1,301.7,22.4
2025-08-19,Kaduna DISCO,462.3,421.5,40.7
2025-08-19,Kano DISCO,583.4,554.5,28.9
2025-08-19,Port Harcourt DISCO,493.9,458.3,35.6
2025-08-19,Yola DISCO,221.9,211.9,9.9
2025-08-20,Abuja DISCO,435.3,418.0,17.3
2025-08-20,Benin DISCO,341.8,299.3,42.5
2025-08-20,Eko DISCO,338.3,306.1,32.2
2025-08-20,Enugu DISCO,328.3,299.5,28.7
2025-08-20,Ibadan DISCO,449.5,431.0,18.5
2025-08-20,Ikeja DISCO,465.0,430.0,35.0
2025-08-20,Jos DISCO,292.8,256.5,36.2
2025-08-20,Kaduna DISCO,285.6,267.6,18.1
2025-08-20,Kano DISCO,383.3,333.3,50.0
2025-08-20,Port Harcourt DISCO,351.0,292.6,58.4
2025-08-20,Yola DISCO,155.3,141.4,13.9
2025-08-21,Abuja DISCO,331.7,285.6,46.1
2025-08-21,Benin DISCO,329.6,302.7,26.9
2025-08-21,Eko DISCO,344.5,321.4,23.1
2025-08-21,Enugu DISCO,298.0,264.5,33.5
2025-08-21,Ibadan DISCO,352.0,325.6,26.4
2025-08-21,Ikeja DISCO,373.2,338.9,34.3
2025-08-21,Jos DISCO,223.6,221.4,2.2
2025-08-21,Kaduna DISCO,269.6,222.2,47.4
2025-08-21,Kano DISCO,312.6,287.8,24.8
2025-08-21,Port Harcourt DISCO,295.8,276.7,19.0
2025-08-21,Yola DISCO,134.4,117.3,17.2
2025-08-22,Abuja DISCO,557.5,520.5,37.0
2025-08-22,Benin DISCO,470.1,457.2,12.9
2025-08-22,Eko DISCO,484.4,450.2,34.1
2025-08-22,Enugu DISCO,380.8,346.6,34.2
2025-08-22,Ibadan DISCO,518.2,479.2,38.9
2025-08-22,Ikeja DISCO,544.4,507.5,36.9
2025-08-22,Jos DISCO,362.0,327.5,34.5
2025-08-22,Kaduna DISCO,398.0,362.6,35.4
2025-08-22,Kano DISCO,480.8,452.7,28.0
2025-08-22,Port Harcourt DISCO,439.0,412.5,26.5
2025-08-22,Yola DISCO,212.0,202.9,9.1
2025-08-23,Abuja DISCO,428.7,418.6,10.2
2025-08-23,Benin DISCO,374.9,344.9,30.0
2025-08-23,Eko DISCO,459.0,412.6,46.4
2025-08-23,Enugu DISCO,345.5,301.6,43.9
2025-08-23,Ibadan DISCO,499.2,490.5,8.7
2025-08-23,Ikeja DISCO,537.1,501.9,35.2
2025-08-23,Jos DISCO,288.5,263.7,24.8
2025-08-23,Kaduna DISCO,357.9,338.8,19.1
2025-08-23,Kano DISCO,441.1,436.7,4.4
2025-08-23,Port Harcourt DISCO,410.2,401.4,8.8
2025-08-23,Yola DISCO,181.5,159.6,21.9
2025-08-24,Abuja DISCO,351.1,335.1,16.0
2025-08-24,Benin DISCO,336.7,323.1,13.6
2025-08-24,Eko DISCO,385.9,342.6,43.3
2025-08-24,Enugu DISCO,356.0,299.6,56.4
2025-08-24,Ibadan DISCO,402.3,383.6,18.7
2025-08-24,Ikeja DISCO,427.6,423.3,4.3
2025-08-24,Jos DISCO,274.6,234.7,39.9
2025-08-24,Kaduna DISCO,268.6,250.2,18.4
2025-08-24,Kano DISCO,332.5,309.5,23.1
2025-08-24,Port Harcourt DISCO,283.8,254.5,29.3
2025-08-24,Yola DISCO,147.2,145.7,1.5
2025-08-25,Abuja DISCO,425.6,415.7,9.9
2025-08-25,Benin DISCO,308.4,281.3,27.0
2025-08-25,Eko DISCO,357.0,324.5,32.5
2025-08-25,Enugu DISCO,333.9,321.3,12.7
2025-08-25,Ibadan DISCO,375.4,348.0,27.4
2025-08-25,Ikeja DISCO,429.8,390.5,39.3
2025-08-25,Jos DISCO,252.3,235.6,16.7
2025-08-25,Kaduna DISCO,278.7,252.9,25.9
2025-08-25,Kano DISCO,372.0,333.6,38.4
2025-08-25,Port Harcourt DISCO,312.3,284.6,27.7
2025-08-25,Yola DISCO,151.4,146.5,4.9
2025-08-26,Abuja DISCO,483.2,448.3,34.9
2025-08-26,Benin DISCO,455.1,419.4,35.7
2025-08-26,Eko DISCO,493.2,419.2,74.0
2025-08-26,Enugu DISCO,418.3,395.7,22.5
2025-08-26,Ibadan DISCO,492.2,435.2,57.0
2025-08-26,Ikeja DISCO,535.2,475.0,60.2
2025-08-26,Jos DISCO,327.0,306.7,20.3
2025-08-26,Kaduna DISCO,381.2,324.4,56.8
2025-08-26,Kano DISCO,482.2,452.0,30.2
2025-08-26,Port Harcourt DISCO,409.2,375.6,33.6
2025-08-26,Yola DISCO,176.2,161.7,14.5
2025-08-27,Abuja DISCO,409.3,378.4,30.9
2025-08-27,Benin DISCO,354.5,304.9,49.7
2025-08-27,Eko DISCO,410.0,354.6,55.3
2025-08-27,Enugu DISCO,369.6,326.9,42.7
2025-08-27,Ibadan DISCO,426.1,385.5,40.6
2025-08-27,Ikeja DISCO,503.1,475.8,27.3
2025-08-27,Jos DISCO,272.3,249.7,22.7
2025-08-27,Kaduna DISCO,300.3,271.1,29.2
2025-08-27,Kano DISCO,392.7,382.8,9.9
2025-08-27,Port Harcourt DISCO,330.3,316.7,13.6
2025-08-27,Yola DISCO,169.2,161.6,7.6
2025-08-28,Abuja DISCO,540.9,522.7,18.2
2025-08-28,Benin DISCO,412.7,380.8,31.8
2025-08-28,Eko DISCO,523.2,470.2,53.0
2025-08-28,Enugu DISCO,440.7,405.9,34.8
2025-08-28,Ibadan DISCO,570.0,508.9,61.2
2025-08-28,Ikeja DISCO,577.6,530.6,47.0
2025-08-28,Jos DISCO,297.6,294.6,3.0
2025-08-28,Kaduna DISCO,459.1,454.5,4.6
2025-08-28,Kano DISCO,504.4,475.2,29.2
2025-08-28,Port Harcourt DISCO,441.3,403.5,37.8
2025-08-28,Yola DISCO,180.3,153.4,26.8
2025-08-29,Abuja DISCO,387.0,344.7,42.3
2025-08-29,Benin DISCO,348.2,313.3,34.9
2025-08-29,Eko DISCO,375.4,352.8,22.5
2025-08-29,Enugu DISCO,358.7,339.8,18.9
2025-08-29,Ibadan DISCO,414.3,370.7,43.6
2025-08-29,Ikeja DISCO,461.2,424.7,36.5
2025-08-29,Jos DISCO,226.9,213.5,13.4
2025-08-29,Kaduna DISCO,316.0,295.7,20.4
2025-08-29,Kano DISCO,385.4,381.5,3.9
2025-08-29,Port Harcourt DISCO,272.2,259.0,13.2
2025-08-29,Yola DISCO,152.1,137.9,14.2
2025-08-30,Abuja DISCO,470.7,455.7,15.0
2025-08-30,Benin DISCO,376.3,343.4,32.9
2025-08-30,Eko DISCO,423.0,365.1,57.9
2025-08-30,Enugu DISCO,366.0,332.2,33.8
2025-08-30,Ibadan DISCO,464.4,435.2,29.2
2025-08-30,Ikeja DISCO,480.4,430.4,50.0
2025-08-30,Jos DISCO,303.4,271.8,31.5
2025-08-30,Kaduna DISCO,351.5,320.3,31.2
2025-08-30,Kano DISCO,430.6,396.6,34.0
2025-08-30,Port Harcourt DISCO,362.7,319.0,43.7
2025-08-30,Yola DISCO,154.7,145.9,8.7
2025-08-31,Abuja DISCO,521.6,503.5,18.1
2025-08-31,Benin DISCO,431.8,382.0,49.8
2025-08-31,Eko DISCO,439.2,379.7,59.5
2025-08-31,Enugu DISCO,428.1,390.1,38.1
2025-08-31,Ibadan DISCO,461.7,440.0,21.7
2025-08-31,Ikeja DISCO,622.0,596.3,25.7
2025-08-31,Jos DISCO,363.9,348.7,15.2
2025-08-31,Kaduna DISCO,367.5,333.0,34.5
2025-08-31,Kano DISCO,448.5,393.1,55.4
2025-08-31,Port Harcourt DISCO,458.5,419.4,39.2
2025-08-31,Yola DISCO,186.4,174.2,12.2
2025-09-01,Abuja DISCO,485.5,435.5,49.9
2025-09-01,Benin DISCO,386.7,355.6,31.2
2025-09-01,Eko DISCO,381.3,342.2,39.1
2025-09-01,Enugu DISCO,360.0,307.9,52.0
2025-09-01,Ibadan DISCO,435.9,396.4,39.5
2025-09-01,Ikeja DISCO,438.0,399.6,38.4
2025-09-01,Jos DISCO,258.1,234.5,23.5
2025-09-01,Kaduna DISCO,307.6,287.3,20.4
2025-09-01,Kano DISCO,376.7,349.6,27.1
2025-09-01,Port Harcourt DISCO,401.4,388.1,13.3
2025-09-01,Yola DISCO,173.9,163.2,10.7
2025-09-02,Abuja DISCO,568.5,529.1,39.4
2025-09-02,Benin DISCO,487.6,442.3,45.3
