year,state,crop,residue_type,crop_production_tonnes,residue_production_tonnes,residue_ratio,energy_content_mj_per_kg,total_energy_potential_gj,current_utilization_rate,available_for_energy_tonnes,available_energy_potential_gj,biogas_potential_m3,sofc_feedstock_potential_tonnes,collection_cost_naira_per_tonne,transportation_cost_naira_per_tonne_km,storage_requirements,seasonal_availability,moisture_content_percent,ash_content_percent,carbon_content_percent,nitrogen_content_percent
2022,Ebonyi,Rice,Rice Straw,6753.47,5402.78,0.8,14.2,76719.43,0.05,5132.64,72883.45,1026527.53,3079.58,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Edo,Rice,Rice Husk,19097.48,3819.5,0.2,16.5,63021.69,0.15,3246.57,53568.44,486985.79,2110.27,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Edo,Rice,Rice Straw,19097.48,15277.99,0.8,14.2,216947.39,0.05,14514.09,206100.02,2902817.24,8708.45,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Ekiti,Rice,Rice Husk,14415.62,2883.12,0.2,16.5,47571.55,0.15,2450.66,40435.82,367598.33,1592.93,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Ekiti,Rice,Rice Straw,14415.62,11532.5,0.8,14.2,163761.45,0.05,10955.87,155573.38,2191174.36,6573.52,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Enugu,Rice,Rice Husk,10023.58,2004.72,0.2,16.5,33077.83,0.15,1704.01,28116.15,255601.4,1107.61,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Enugu,Rice,Rice Straw,10023.58,8018.87,0.8,14.2,113867.92,0.05,7617.92,108174.52,1523584.8,4570.75,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,FCT,Rice,Rice Husk,7089.08,1417.82,0.2,16.5,23393.97,0.195,1141.34,18832.14,171201.31,741.87,6500.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,FCT,Rice,Rice Straw,7089.08,5671.26,0.8,14.2,80531.96,0.065,5302.63,75297.38,1060526.53,3181.58,10400.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Gombe,Rice,Rice Husk,16910.38,3382.08,0.2,16.5,55804.25,0.15,2874.76,47433.61,431214.63,1868.6,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Gombe,Rice,Rice Straw,16910.38,13528.3,0.8,14.2,192101.89,0.05,12851.89,182496.8,2570377.43,7711.13,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Imo,Rice,Rice Husk,14301.09,2860.22,0.2,16.5,47193.6,0.15,2431.19,40114.56,364677.83,1580.27,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Imo,Rice,Rice Straw,14301.09,11440.87,0.8,14.2,162460.4,0.05,10868.83,154337.38,2173765.88,6521.3,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Jigawa,Rice,Rice Husk,13001.92,2600.38,0.2,16.5,42906.32,0.15,2210.33,36470.38,331548.87,1436.71,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Jigawa,Rice,Rice Straw,13001.92,10401.53,0.8,14.2,147701.77,0.05,9881.46,140316.68,1976291.29,5928.87,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Kaduna,Rice,Rice Husk,578778.52,115755.7,0.2,16.5,1909969.1,0.15,98392.35,1623473.74,14758852.17,63955.03,5500.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Kaduna,Rice,Rice Straw,578778.52,463022.81,0.8,14.2,6574923.95,0.05,439871.67,6246177.75,87974334.52,263923.0,8800.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Kano,Rice,Rice Husk,16828.96,3365.79,0.2,16.5,55535.56,0.195,2709.46,44706.13,406419.34,1761.15,5500.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Kano,Rice,Rice Straw,16828.96,13463.17,0.8,14.2,191176.96,0.065,12588.06,178750.46,2517612.14,7552.84,8800.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Katsina,Rice,Rice Husk,7275.12,1455.02,0.2,16.5,24007.91,0.15,1236.77,20406.72,185515.64,803.9,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Katsina,Rice,Rice Straw,7275.12,5820.1,0.8,14.2,82645.4,0.05,5529.09,78513.13,1105818.73,3317.46,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Kebbi,Rice,Rice Husk,739751.06,147950.21,0.2,16.5,2441178.5,0.15,125757.68,2075001.73,18863652.07,81742.49,4500.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Kebbi,Rice,Rice Straw,739751.06,591800.85,0.8,14.2,8403572.06,0.05,562210.81,7983393.46,112442161.38,337326.48,7200.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Kogi,Rice,Rice Husk,8727.34,1745.47,0.2,16.5,28800.21,0.15,1483.65,24480.18,222547.1,964.37,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Kogi,Rice,Rice Straw,8727.34,6981.87,0.8,14.2,99142.55,0.05,6632.78,94185.42,1326555.24,3979.67,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Kwara,Rice,Rice Husk,16159.19,3231.84,0.2,16.5,53325.34,0.15,2747.06,45326.54,412059.46,1785.59,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Kwara,Rice,Rice Straw,16159.19,12927.36,0.8,14.2,183568.45,0.05,12280.99,174390.03,2456197.55,7368.59,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Lagos,Rice,Rice Husk,5502.99,1100.6,0.2,16.5,18159.86,0.195,885.98,14618.68,132897.12,575.89,7000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Lagos,Rice,Rice Straw,5502.99,4402.39,0.8,14.2,62513.93,0.065,4116.23,58450.52,823246.78,2469.74,11200.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Nasarawa,Rice,Rice Husk,13548.35,2709.67,0.2,16.5,44709.54,0.15,2303.22,38003.11,345482.8,1497.09,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Nasarawa,Rice,Rice Straw,13548.35,10838.68,0.8,14.2,153909.2,0.05,10296.74,146213.74,2059348.48,6178.05,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Niger,Rice,Rice Husk,662990.08,132598.02,0.2,16.5,2187867.28,0.15,112708.31,1859687.19,16906247.16,73260.4,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Niger,Rice,Rice Straw,662990.08,530392.07,0.8,14.2,7531567.36,0.05,503872.46,7154988.99,100774492.86,302323.48,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Ogun,Rice,Rice Husk,18151.48,3630.3,0.2,16.5,59899.9,0.195,2922.39,48219.42,438358.35,1899.55,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Ogun,Rice,Rice Straw,18151.48,14521.19,0.8,14.2,206200.86,0.065,13577.31,192797.81,2715462.09,8146.39,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Ondo,Rice,Rice Husk,10131.23,2026.25,0.2,16.5,33433.05,0.15,1722.31,28418.09,258346.27,1119.5,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Ondo,Rice,Rice Straw,10131.23,8104.98,0.8,14.2,115090.73,0.05,7699.73,109336.19,1539946.39,4619.84,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Osun,Rice,Rice Husk,17318.86,3463.77,0.2,16.5,57152.24,0.15,2944.21,48579.4,441630.92,1913.73,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Osun,Rice,Rice Straw,17318.86,13855.09,0.8,14.2,196742.24,0.05,13162.33,186905.13,2632466.65,7897.4,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Oyo,Rice,Rice Husk,6659.48,1331.9,0.2,16.5,21976.27,0.15,1132.11,18679.83,169816.64,735.87,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Oyo,Rice,Rice Straw,6659.48,5327.58,0.8,14.2,75651.65,0.05,5061.2,71869.07,1012240.36,3036.72,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Plateau,Rice,Rice Husk,17696.78,3539.36,0.2,16.5,58399.39,0.15,3008.45,49639.48,451268.0,1955.49,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Plateau,Rice,Rice Straw,17696.78,14157.43,0.8,14.2,201035.47,0.05,13449.56,190983.7,2689911.23,8069.73,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Rivers,Rice,Rice Husk,6912.33,1382.47,0.2,16.5,22810.69,0.195,1112.89,18362.6,166932.77,723.38,6000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Rivers,Rice,Rice Straw,6912.33,5529.86,0.8,14.2,78524.07,0.065,5170.42,73420.0,1034084.56,3102.25,9600.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Sokoto,Rice,Rice Husk,10959.31,2191.86,0.2,16.5,36165.72,0.15,1863.08,30740.86,279462.39,1211.0,4500.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Sokoto,Rice,Rice Straw,10959.31,8767.45,0.8,14.2,124497.75,0.05,8329.08,118272.87,1665815.02,4997.45,7200.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Taraba,Rice,Rice Husk,447567.26,89513.45,0.2,16.5,1476971.95,0.15,76086.43,1255426.16,11412965.09,49456.18,5000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Taraba,Rice,Rice Straw,447567.26,358053.81,0.8,14.2,5084364.06,0.05,340151.12,4830145.85,68030223.3,204090.67,8000.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Yobe,Rice,Rice Husk,7248.76,1449.75,0.2,16.5,23920.91,0.15,1232.29,20332.78,184843.42,800.99,4000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Yobe,Rice,Rice Straw,7248.76,5799.01,0.8,14.2,82345.93,0.05,5509.06,78228.63,1101811.73,3305.44,6400.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Zamfara,Rice,Rice Husk,8438.77,1687.75,0.2,16.5,27847.94,0.15,1434.59,23670.75,215188.66,932.48,4000.0,25,"Covered shed, dry storage","Peak: May-October, Limited: November-April",12,18,38,0.5
2022,Zamfara,Rice,Rice Straw,8438.77,6751.02,0.8,14.2,95864.44,0.05,6413.47,91071.22,1282693.18,3848.08,6400.0,30,"Covered storage, baling required","Peak: May-October, Limited: November-April",15,12,42,0.8
2022,Abia,Maize,Maize Cob,15833.79,2375.07,0.15,17.8,42276.22,0.2,1900.05,33820.97,342009.83,1330.04,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Abia,Maize,Maize Stalk,15833.79,11083.65,0.7,15.2,168471.51,0.1,9975.29,151624.36,2194563.09,6184.68,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Abia,Maize,Maize Husk,15833.79,2375.07,0.15,16.1,38238.6,0.05,2256.31,36326.67,361010.38,1534.29,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Adamawa,Maize,Maize Cob,489606.58,73440.99,0.15,17.8,1307249.56,0.2,58752.79,1045799.65,10575502.05,41126.95,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Adamawa,Maize,Maize Stalk,489606.58,342724.6,0.7,15.2,5209413.97,0.1,308452.14,4688472.58,67859471.51,191240.33,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Adamawa,Maize,Maize Husk,489606.58,73440.99,0.15,16.1,1182399.88,0.05,69768.94,1123279.89,11163029.95,47442.88,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Akwa Ibom,Maize,Maize Cob,14617.21,2192.58,0.15,17.8,39027.96,0.2,1754.07,31222.37,315731.83,1227.85,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Akwa Ibom,Maize,Maize Stalk,14617.21,10232.05,0.7,15.2,155527.16,0.1,9208.85,139974.45,2025945.93,5709.48,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Akwa Ibom,Maize,Maize Husk,14617.21,2192.58,0.15,16.1,35300.57,0.05,2082.95,33535.54,333272.49,1416.41,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Anambra,Maize,Maize Cob,15409.23,2311.38,0.15,17.8,41142.64,0.2,1849.11,32914.11,332839.3,1294.38,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Anambra,Maize,Maize Stalk,15409.23,10786.46,0.7,15.2,163954.17,0.1,9707.81,147558.75,2135718.82,6018.84,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Anambra,Maize,Maize Husk,15409.23,2311.38,0.15,16.1,37213.28,0.05,2195.81,35352.62,351330.37,1493.15,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Bauchi,Maize,Maize Cob,13140.87,1971.13,0.15,17.8,35086.11,0.2,1576.9,28068.89,283842.72,1103.83,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Bauchi,Maize,Maize Stalk,13140.87,9198.61,0.7,15.2,139818.82,0.1,8278.75,125836.94,1821324.12,5132.82,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Bauchi,Maize,Maize Husk,13140.87,1971.13,0.15,16.1,31735.19,0.05,1872.57,30148.43,299611.76,1273.35,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Bayelsa,Maize,Maize Cob,8776.99,1316.55,0.15,17.8,23434.55,0.2,1053.24,18747.64,189582.9,737.27,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Bayelsa,Maize,Maize Stalk,8776.99,6143.89,0.7,15.2,93387.13,0.1,5529.5,84048.42,1216490.24,3428.29,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Bayelsa,Maize,Maize Husk,8776.99,1316.55,0.15,16.1,21196.42,0.05,1250.72,20136.6,200115.28,850.49,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Benue,Maize,Maize Cob,10185.44,1527.82,0.15,17.8,27195.12,0.2,1222.25,21756.1,220005.5,855.58,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Benue,Maize,Maize Stalk,10185.44,7129.81,0.7,15.2,108373.08,0.1,6416.83,97535.77,1411701.97,3978.43,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Benue,Maize,Maize Husk,10185.44,1527.82,0.15,16.1,24597.84,0.05,1451.43,23367.95,232228.03,986.97,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Borno,Maize,Maize Cob,7723.97,1158.59,0.15,17.8,20622.99,0.2,926.88,16498.39,166837.66,648.81,4200.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Borno,Maize,Maize Stalk,7723.97,5406.78,0.7,15.2,82183.0,0.1,4866.1,73964.7,1070541.65,3016.98,7000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Borno,Maize,Maize Husk,7723.97,1158.59,0.15,16.1,18653.38,0.05,1100.67,17720.71,176106.42,748.45,4900.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Cross River,Maize,Maize Cob,18626.76,2794.01,0.15,17.8,49733.44,0.2,2235.21,39786.76,402337.98,1564.65,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Cross River,Maize,Maize Stalk,18626.76,13038.73,0.7,15.2,198188.71,0.1,11734.86,178369.84,2581668.72,7275.61,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Cross River,Maize,Maize Husk,18626.76,2794.01,0.15,16.1,44983.62,0.05,2654.31,42734.44,424690.09,1804.93,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Delta,Maize,Maize Cob,13750.88,2062.63,0.15,17.8,36714.84,0.2,1650.11,29371.87,297018.94,1155.07,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Delta,Maize,Maize Stalk,13750.88,9625.61,0.7,15.2,146309.33,0.1,8663.05,131678.4,1905871.54,5371.09,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Delta,Maize,Maize Husk,13750.88,2062.63,0.15,16.1,33208.37,0.05,1959.5,31547.95,313519.99,1332.46,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Ebonyi,Maize,Maize Cob,11012.77,1651.92,0.15,17.8,29404.1,0.2,1321.53,23523.28,237875.86,925.07,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Ebonyi,Maize,Maize Stalk,11012.77,7708.94,0.7,15.2,117175.89,0.1,6938.05,105458.3,1526370.1,4301.59,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Ebonyi,Maize,Maize Husk,11012.77,1651.92,0.15,16.1,26595.84,0.05,1569.32,25266.05,251091.18,1067.14,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Edo,Maize,Maize Cob,11930.09,1789.51,0.15,17.8,31853.33,0.2,1431.61,25482.67,257689.88,1002.13,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Edo,Maize,Maize Stalk,11930.09,8351.06,0.7,15.2,126936.13,0.1,7515.95,114242.51,1653510.07,4659.89,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Edo,Maize,Maize Husk,11930.09,1789.51,0.15,16.1,28811.16,0.05,1700.04,27370.6,272005.98,1156.03,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Ekiti,Maize,Maize Cob,19209.25,2881.39,0.15,17.8,51288.7,0.2,2305.11,41030.96,414919.8,1613.58,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Ekiti,Maize,Maize Stalk,19209.25,13446.48,0.7,15.2,204386.42,0.1,12101.83,183947.78,2662402.06,7503.13,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Ekiti,Maize,Maize Husk,19209.25,2881.39,0.15,16.1,46390.34,0.05,2737.32,44070.82,437970.9,1861.38,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,Enugu,Maize,Maize Cob,7300.27,1095.04,0.15,17.8,19491.72,0.2,876.03,15593.38,157685.85,613.22,6000.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,Enugu,Maize,Maize Stalk,7300.27,5110.19,0.7,15.2,77674.88,0.1,4599.17,69907.4,1011817.57,2851.49,10000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
2022,Enugu,Maize,Maize Husk,7300.27,1095.04,0.15,16.1,17630.15,0.05,1040.29,16748.65,166446.18,707.4,7000.0,22,"Covered storage, moisture control",Year-round availability with two peaks,14,4,45,0.6
2022,FCT,Maize,Maize Cob,13793.45,2069.02,0.15,17.8,36828.5,0.26,1531.07,27253.09,275593.08,1071.75,7800.0,20,"Ventilated storage, pest control",Year-round availability with two peaks,18,2,46,0.4
2022,FCT,Maize,Maize Stalk,13793.45,9655.41,0.7,15.2,146762.28,0.13,8400.21,127683.18,1848046.09,5208.13,13000.0,28,"Open storage acceptable, chopping required",Year-round availability with two peaks,25,8,44,1.2
