year,state,livestock_type,population,daily_manure_per_animal_kg,total_daily_manure_tonnes,annual_manure_tonnes,collection_efficiency_percent,collectible_manure_tonnes,biogas_yield_m3_per_kg,annual_biogas_potential_m3,methane_content_percent,annual_methane_potential_m3,sofc_potential_mwh_per_year,manure_collection_cost_naira_per_tonne,biogas_plant_investment_naira_per_m3,land_requirement_hectares,water_requirement_liters_per_day,feed_requirement_tonnes_per_year
2024,Jigawa,Sheep,1849330,2.0,3698.66,1350011.17,25.0,337502.79,0.038,12825106.15,59,7566812.63,45184.77,10000.0,112678.95629087347,277399.55630413466,14794643.002887182,1109598.2252165386
2024,Kaduna,Sheep,1214253,2.0,2428.51,886404.94,32.5,288081.61,0.038,10947101.03,59,6458789.61,38568.27,10000.0,117518.60925735577,182138.0017250986,9714026.758671926,728552.0069003945
2024,Kano,Sheep,1659264,2.0,3318.53,1211262.82,32.5,393660.42,0.038,14959095.86,59,8825866.56,52703.13,14000.0,95423.90370053334,248889.6210934152,13274113.124982145,995558.4843736608
2024,Katsina,Sheep,1985007,2.0,3970.02,1449055.53,25.0,362263.88,0.038,13766027.5,59,8121956.23,48499.77,10000.0,88431.72406200114,297751.13560240925,15880060.565461827,1191004.542409637
2024,Kebbi,Sheep,2281959,2.0,4563.92,1665830.8,25.0,416457.7,0.038,15825392.56,59,9336981.61,55755.23,10000.0,98764.28844190315,342293.9990551015,18255679.949605413,1369175.996220406
2024,Kogi,Sheep,216354,2.0,432.71,157938.89,25.0,39484.72,0.038,1500419.48,59,885247.49,5286.2,10000.0,84039.12427271044,32453.197176148802,1730837.1827279362,129812.78870459521
2024,Kwara,Sheep,264711,2.0,529.42,193239.16,25.0,48309.79,0.038,1835772.06,59,1083105.52,6467.7,10000.0,85891.02254208364,39706.67764020535,2117689.4741442855,158826.7105608214
2024,Lagos,Sheep,37247,2.0,74.5,27190.95,32.5,8837.06,0.038,335808.28,59,198126.88,1183.1,14000.0,110371.70027673895,5587.182286155431,297983.055261623,22348.729144621724
2024,Nasarawa,Sheep,447755,2.0,895.51,326861.54,25.0,81715.38,0.038,3105184.59,59,1832058.91,10940.03,10000.0,97589.61946031635,67163.32931892929,3582044.2303428957,268653.31727571716
2024,Niger,Sheep,975598,2.0,1951.2,712186.59,25.0,178046.65,0.038,6765772.6,59,3991805.83,23836.83,10000.0,111931.72788836746,146339.71012969967,7804784.540250649,585358.8405187987
2024,Ogun,Sheep,164229,2.0,328.46,119887.27,32.5,38963.36,0.038,1480607.79,59,873558.59,5216.4,10000.0,91975.33494821393,24634.370569816947,1313833.0970569039,98537.48227926779
2024,Ondo,Sheep,128831,2.0,257.66,94046.81,25.0,23511.7,0.038,893444.68,59,527132.36,3147.74,10000.0,85187.15912896942,19324.686734799023,1030649.9591892812,77298.74693919609
2024,Osun,Sheep,107902,2.0,215.81,78769.08,25.0,19692.27,0.038,748306.26,59,441500.69,2636.39,10000.0,94212.78993895551,16185.42740553943,863222.794962103,64741.70962215772
2024,Oyo,Sheep,211274,2.0,422.55,154230.44,25.0,38557.61,0.038,1465189.15,59,864461.6,5162.08,10000.0,82502.59368877807,31691.18562281046,1690196.5665498911,126764.74249124184
2024,Plateau,Sheep,440850,2.0,881.7,321820.61,25.0,80455.15,0.038,3057295.78,59,1803804.51,10771.31,10000.0,112360.94561166706,66127.52238368287,3526801.19379642,264510.08953473147
2024,Rivers,Sheep,52708,2.0,105.42,38477.52,32.5,12505.19,0.038,475197.32,59,280366.42,1674.19,14000.0,93705.80586090086,7906.338858153245,421671.4057681731,31625.35543261298
2024,Sokoto,Sheep,2847343,2.0,5694.69,2078561.04,25.0,519640.26,0.038,19746329.87,59,11650334.62,69569.27,10000.0,86197.01244573771,427101.5833306115,22778751.11096595,1708406.333322446
2024,Taraba,Sheep,750561,2.0,1501.12,547909.93,25.0,136977.48,0.038,5205144.34,59,3071035.16,18338.5,10000.0,99381.51980320044,112584.23222288034,6004492.385220285,450336.92889152135
2024,Yobe,Sheep,1274464,2.0,2548.93,930359.44,25.0,232589.86,0.038,8838414.63,59,5214664.63,31139.06,10000.0,102536.33457935417,191169.74694585468,10195719.83711225,764678.9877834187
2024,Zamfara,Sheep,2047305,2.0,4094.61,1494533.0,25.0,373633.25,0.038,14198063.49,59,8376857.46,50021.9,10000.0,85485.93952610972,307095.82159809035,16378443.81856482,1228383.2863923614
2024,Abia,Poultry,5410689,0.15,811.6,296235.27,80.0,236988.22,0.08,18959057.55,65,12323387.41,73588.37,3000.0,100220.35041559456,5410.6899399953845,1623206.9819986154,216427.5975998154
2024,Adamawa,Poultry,695003,0.15,104.25,38051.47,80.0,30441.17,0.08,2435293.91,65,1582941.04,9452.44,3000.0,104959.9394211593,695.0039709515279,208501.19128545834,27800.158838061114
2024,Akwa Ibom,Poultry,4013437,0.15,602.02,219735.72,80.0,175788.57,0.08,14063085.96,65,9141005.87,54584.97,3000.0,99513.3727417605,4013.4377732733,1204031.33198199,160537.510930932
2024,Anambra,Poultry,5778817,0.15,866.82,316390.26,80.0,253112.21,0.08,20248976.86,65,13161834.96,78595.11,3000.0,98383.36228854491,5778.817597425951,1733645.279227785,231152.70389703804
2024,Bauchi,Poultry,1015604,0.15,152.34,55604.37,80.0,44483.49,0.08,3558679.42,65,2313141.63,13812.79,3000.0,112895.24844741417,1015.6048586019756,304681.45758059266,40624.19434407903
2024,Bayelsa,Poultry,383127,0.15,57.47,20976.26,80.0,16781.0,0.08,1342480.33,65,872612.21,5210.75,3000.0,96744.2909967332,383.1279475199788,114938.38425599363,15325.117900799152
2024,Benue,Poultry,2158685,0.15,323.8,118188.01,80.0,94550.41,0.08,7564032.9,65,4916621.38,29359.31,3000.0,109000.24305196475,2158.6851876633286,647605.5562989985,86347.40750653314
2024,Borno,Poultry,670122,0.15,100.52,36689.21,80.0,29351.37,0.08,2348109.34,65,1526271.07,9114.04,3000.0,106688.49348776723,670.1225273880705,201036.75821642115,26804.90109552282
2024,Cross River,Poultry,4732457,0.15,709.87,259102.04,80.0,207281.63,0.08,16582530.44,65,10778644.79,64364.03,3000.0,114488.11894632755,4732.457318227185,1419737.1954681554,189298.2927290874
2024,Delta,Poultry,7419986,0.15,1113.0,406244.27,80.0,324995.41,0.08,25999633.01,65,16899761.46,100915.91,3000.0,101520.90821455611,7419.986589376246,2225995.9768128735,296799.4635750498
2024,Ebonyi,Poultry,2244847,0.15,336.73,122905.41,80.0,98324.33,0.08,7865946.36,65,5112865.13,30531.17,3000.0,119578.04523860227,2244.8477052419325,673454.3115725798,89793.9082096773
2024,Edo,Poultry,7552063,0.15,1132.81,413475.46,80.0,330780.37,0.08,26462429.34,65,17200579.07,102712.23,3000.0,94858.69050497506,7552.063166787597,2265618.950036279,302082.52667150385
2024,Ekiti,Poultry,2894804,0.15,434.22,158490.55,80.0,126792.44,0.08,10143395.4,65,6593207.01,39370.94,3000.0,99575.70149626354,2894.8046218785908,868441.3865635772,115792.18487514363
2024,Enugu,Poultry,5141394,0.15,771.21,281491.35,80.0,225193.08,0.08,18015446.46,65,11710040.2,69925.8,3000.0,99702.7628301319,5141.394536348033,1542418.36090441,205655.78145392134
2024,FCT,Poultry,2632363,0.15,394.85,144121.88,90.0,129709.69,0.08,10376775.07,65,6744903.79,40276.79,4200.0,113529.21684327202,2632.3630303875752,789708.9091162726,105294.52121550302
2024,Gombe,Poultry,925944,0.15,138.89,50695.44,80.0,40556.35,0.08,3244508.0,65,2108930.2,12593.35,3000.0,114391.78699246582,925.9440640132464,277783.2192039739,37037.76256052985
2024,Imo,Poultry,5500527,0.15,825.08,301153.89,80.0,240923.11,0.08,19273848.79,65,12528001.71,74810.21,3000.0,93129.32422713358,5500.527622632453,1650158.286789736,220021.10490529813
2024,Jigawa,Poultry,588812,0.15,88.32,32237.47,80.0,25789.97,0.08,2063197.8,65,1341078.57,8008.17,3000.0,110497.87834699474,588.8121577146154,176643.6473143846,23552.486308584615
2024,Kaduna,Poultry,9774733,0.15,1466.21,535166.68,90.0,481650.01,0.08,38532001.0,65,25045800.65,149559.5,3000.0,87856.76863488069,9774.733890392712,2932420.167117813,390989.35561570845
2024,Kano,Poultry,863916,0.15,129.59,47299.45,90.0,42569.51,0.08,3405560.72,65,2213614.47,13218.47,4200.0,87019.6650952543,863.9169768201459,259175.09304604374,34556.67907280583
2024,Katsina,Poultry,669256,0.15,100.39,36641.77,80.0,29313.42,0.08,2345073.6,65,1524297.84,9102.25,3000.0,103172.57866647752,669.2561641710168,200776.84925130507,26770.246566840677
2024,Kebbi,Poultry,500795,0.15,75.12,27418.56,80.0,21934.85,0.08,1754788.14,65,1140612.29,6811.1,3000.0,105789.80994307275,500.795703114427,150238.7109343281,20031.82812457708
2024,Kogi,Poultry,1249264,0.15,187.39,68397.23,80.0,54717.78,0.08,4377422.5,65,2845324.62,16990.69,3000.0,102106.49071106993,1249.264411090376,374779.32332711277,49970.576443615035
2024,Kwara,Poultry,1544233,0.15,231.64,84546.81,80.0,67637.45,0.08,5410995.89,65,3517147.33,21002.43,3000.0,106466.69038516756,1544.233987071449,463270.1961214347,61769.35948285796
2024,Lagos,Poultry,13007027,0.15,1951.05,712134.76,90.0,640921.29,0.08,51273703.03,65,33327906.97,199015.6,4200.0,102835.09667357904,13007.027657888715,3902108.297366614,520281.1063155486
2024,Nasarawa,Poultry,1784792,0.15,267.72,97717.38,80.0,78173.91,0.08,6253912.59,65,4065043.18,24274.16,3000.0,91145.72252460146,1784.7924060720015,535437.7218216005,71391.69624288006
2024,Niger,Poultry,1121695,0.15,168.25,61412.82,80.0,49130.26,0.08,3930420.47,65,2554773.31,15255.68,3000.0,87313.51119475269,1121.6953401040666,336508.6020312199,44867.813604162664
2024,Ogun,Poultry,22387955,0.15,3358.19,1225740.54,90.0,1103166.49,0.08,88253319.15,65,57364657.45,342549.61,3000.0,91428.30270643561,22387.95513645691,6716386.540937072,895518.2054582763
2024,Ondo,Poultry,3802378,0.15,570.36,208180.21,80.0,166544.17,0.08,13323533.26,65,8660296.62,51714.44,3000.0,118797.06101380763,3802.3782130839,1140713.46392517,152095.12852335602
2024,Osun,Poultry,3979417,0.15,596.91,217873.12,80.0,174298.49,0.08,13943879.57,65,9063521.72,54122.28,3000.0,85720.04490662906,3979.417686175293,1193825.3058525878,159176.70744701172
2024,Oyo,Poultry,16393104,0.15,2458.97,897522.45,80.0,718017.96,0.08,57441436.68,65,37336933.84,222955.26,3000.0,111909.29053392856,16393.104075811203,4917931.22274336,655724.163032448
2024,Plateau,Poultry,2383931,0.15,357.59,130520.24,80.0,104416.19,0.08,8353295.23,65,5429641.9,32422.78,3000.0,83480.68873211155,2383.9312861435396,715179.3858430618,95357.25144574158
2024,Rivers,Poultry,8502982,0.15,1275.45,465538.32,90.0,418984.49,0.08,33518758.84,65,21787193.25,130100.92,4200.0,113804.83405984139,8502.982963233986,2550894.8889701953,340119.3185293594
2024,Sokoto,Poultry,559514,0.15,83.93,30633.4,80.0,24506.72,0.08,1960537.55,65,1274349.41,7609.7,3000.0,87004.92560521413,559.5141422942603,167854.2426882781,22380.565691770415
2024,Taraba,Poultry,844498,0.15,126.67,46236.3,80.0,36989.04,0.08,2959123.44,65,1923430.23,11485.65,3000.0,88820.17053742589,844.4986980704184,253349.60942112553,33779.94792281674
2024,Yobe,Poultry,498478,0.15,74.77,27291.68,80.0,21833.35,0.08,1746667.61,65,1135333.94,6779.58,3000.0,114962.87093220741,498.4781979352959,149543.45938058876,19939.127917411835
2024,Zamfara,Poultry,439076,0.15,65.86,24039.46,80.0,19231.57,0.08,1538525.22,65,1000041.39,5971.69,3000.0,90529.89386072045,439.0768321732817,131723.04965198447,17563.073286931267
2024,Abia,Pigs,81996,4.0,327.99,119715.31,70.0,83800.72,0.06,5028043.0,62,3117386.66,18615.29,4000.0,114826.7613650207,819.9678727904014,1229951.8091856022,65597.42982323212
2024,Adamawa,Pigs,95309,4.0,381.24,139152.3,70.0,97406.61,0.06,5844396.53,62,3623525.85,21637.67,4000.0,105093.15740362712,953.0979344043499,1429646.9016065246,76247.83475234799
2024,Akwa Ibom,Pigs,478269,4.0,1913.08,698273.27,70.0,488791.29,0.06,29327477.27,62,18183035.91,108578.91,4000.0,86081.94269697968,4782.693618307044,7174040.427460566,382615.48946456355
2024,Anambra,Pigs,112918,4.0,451.68,164861.41,70.0,115402.99,0.06,6924179.13,62,4292991.06,25635.34,4000.0,94048.77549395124,1129.187724944064,1693781.587416096,90335.01799552512
2024,Bauchi,Pigs,30662,4.0,122.65,44766.77,70.0,31336.74,0.06,1880204.27,62,1165726.65,6961.07,4000.0,99445.21940859697,306.6217012891966,459932.5519337949,24529.73610313573
2024,Bayelsa,Pigs,49379,4.0,197.52,72094.59,70.0,50466.21,0.06,3027972.79,62,1877343.13,11210.44,4000.0,81602.36476202778,493.79856368923566,740697.8455338535,39503.88509513886
2024,Benue,Pigs,862853,4.0,3451.41,1259765.43,70.0,881835.8,0.06,52910148.13,62,32804291.84,195888.86,4000.0,88301.63744822814,8628.530353452663,12942795.530178994,690282.428276213
2024,Borno,Pigs,21083,4.0,84.34,30782.45,70.0,21547.71,0.06,1292862.71,62,801574.88,4786.56,4000.0,116337.382075175,210.8386683012982,316258.0024519473,16867.09346410386
2024,Cross River,Pigs,509133,4.0,2036.53,743334.47,70.0,520334.13,0.06,31220047.93,62,19356429.72,115585.76,4000.0,98651.97651759276,5091.332016889271,7636998.025333906,407306.56135114166
2024,Delta,Pigs,359406,4.0,1437.63,524733.34,70.0,367313.34,0.06,22038800.44,62,13664056.27,81594.09,4000.0,86179.68816019704,3594.0639986170563,5391095.997925584,287525.1198893645
2024,Ebonyi,Pigs,124935,4.0,499.74,182406.08,70.0,127684.25,0.06,7661055.16,62,4749854.2,28363.47,4000.0,97199.4085648424,1249.3566792493123,1874035.0188739684,99948.53433994499
2024,Edo,Pigs,325009,4.0,1300.04,474514.18,70.0,332159.92,0.06,19929595.45,62,12356349.18,73785.2,4000.0,119982.30813001754,3250.09710558524,4875145.65837786,260007.76844681922
2024,Ekiti,Pigs,240008,4.0,960.03,350412.29,70.0,245288.6,0.06,14717316.19,62,9124736.04,54487.81,4000.0,95914.62812069709,2400.0841796258146,3600126.2694387217,192006.73437006515
2024,Enugu,Pigs,84929,4.0,339.72,123996.65,70.0,86797.66,0.06,5207859.4,62,3228872.83,19281.02,4000.0,86828.33453249921,849.2921401959375,1273938.210293906,67943.371215675
2024,FCT,Pigs,80638,4.0,322.56,117732.74,90.0,105959.47,0.06,6357568.18,62,3941692.27,23537.58,5600.0,88177.93489857092,806.388658037655,1209582.9870564824,64511.0926430124
2024,Gombe,Pigs,27239,4.0,108.96,39769.86,70.0,27838.9,0.06,1670334.07,62,1035607.12,6184.07,4000.0,100423.23029838239,272.39629252162047,408594.43878243066,21791.70340172964
2024,Imo,Pigs,104840,4.0,419.36,153067.59,70.0,107147.31,0.06,6428838.86,62,3985880.09,23801.44,4000.0,116424.22868857687,1048.4081633915448,1572612.2450873172,83872.65307132358
2024,Jigawa,Pigs,11146,4.0,44.59,16273.83,70.0,11391.68,0.06,683500.74,62,423770.46,2530.52,4000.0,100051.02578502917,111.46456884574769,167196.85326862155,8917.165507659816
2024,Kaduna,Pigs,50619,4.0,202.48,73904.22,90.0,66513.8,0.06,3990827.73,62,2474313.19,14775.21,4000.0,81396.46210624895,506.1932685727173,759289.9028590759,40495.46148581739
2024,Kano,Pigs,16857,4.0,67.43,24612.01,90.0,22150.81,0.06,1329048.31,62,824009.95,4920.53,5600.0,97527.14452993378,168.57538151389153,252863.07227083726,13486.030521111323
2024,Katsina,Pigs,11879,4.0,47.52,17343.6,70.0,12140.52,0.06,728431.15,62,451627.31,2696.87,4000.0,86427.1833884738,118.79177308992077,178187.65963488116,9503.341847193662
2024,Kebbi,Pigs,10067,4.0,40.27,14698.75,70.0,10289.13,0.06,617347.62,62,382755.53,2285.6,4000.0,97961.55071720504,100.67638985000313,151014.58477500468,8054.11118800025
2024,Kogi,Pigs,158106,4.0,632.43,230835.79,70.0,161585.05,0.06,9695103.12,62,6010963.93,35894.11,4000.0,81984.5749335535,1581.0670442822418,2371600.5664233626,126485.36354257935
2024,Kwara,Pigs,69745,4.0,278.98,101828.37,70.0,71279.86,0.06,4276791.42,62,2651610.68,15833.93,4000.0,84463.7199982899,697.4545697246281,1046181.8545869421,55796.36557797025
2024,Lagos,Pigs,58167,4.0,232.67,84924.34,90.0,76431.91,0.06,4585914.51,62,2843266.99,16978.4,5600.0,91241.99000667557,581.6735802396704,872510.3703595056,46533.886419173636
2024,Nasarawa,Pigs,210402,4.0,841.61,307187.56,70.0,215031.29,0.06,12901877.57,62,7999164.09,47766.53,4000.0,95190.0609167727,2104.0243912699125,3156036.586904869,168321.951301593
2024,Niger,Pigs,117952,4.0,471.81,172210.23,70.0,120547.16,0.06,7232829.71,62,4484354.42,26778.05,4000.0,95683.7430761829,1179.5221309429458,1769283.1964144185,94361.77047543565
2024,Ogun,Pigs,215241,4.0,860.97,314253.13,90.0,282827.81,0.06,16969668.9,62,10521194.72,62826.68,4000.0,85019.45187196603,2152.418683114219,3228628.0246713287,172193.49464913754
2024,Ondo,Pigs,300199,4.0,1200.8,438291.54,70.0,306804.08,0.06,18408244.8,62,11413111.78,68152.71,4000.0,89477.33299626595,3001.9968694766753,4502995.304215012,240159.749558134
2024,Osun,Pigs,141489,4.0,565.96,206574.41,70.0,144602.09,0.06,8676125.33,62,5379197.71,32121.56,4000.0,102631.26219363985,1414.8932375116249,2122339.8562674373,113191.45900092999
2024,Oyo,Pigs,185461,4.0,741.85,270773.91,70.0,189541.74,0.06,11372504.18,62,7050952.59,42104.34,4000.0,95492.90071901256,1854.61581560923,2781923.723413845,148369.2652487384
2024,Plateau,Pigs,513925,4.0,2055.7,750331.84,70.0,525232.28,0.06,31513937.1,62,19538641.0,116673.82,4000.0,80766.21942205011,5139.259147948476,7708888.721922715,411140.73183587816
2024,Rivers,Pigs,424590,4.0,1698.36,619902.44,90.0,557912.2,0.06,33474731.89,62,20754333.77,123933.26,5600.0,100989.42550645728,4245.9071391494845,6368860.708724226,339672.57113195874
2024,Sokoto,Pigs,14084,4.0,56.34,20563.09,70.0,14394.16,0.06,863649.88,62,535462.93,3197.48,4000.0,89377.02400046059,140.84309906187627,211264.6485928144,11267.447924950102
2024,Taraba,Pigs,130876,4.0,523.51,191079.58,70.0,133755.71,0.06,8025342.48,62,4975712.34,29712.17,4000.0,81204.15488845276,1308.7642657831063,1963146.3986746597,104701.14126264851
2024,Yobe,Pigs,18226,4.0,72.91,26611.37,70.0,18627.96,0.06,1117677.49,62,692960.04,4137.97,4000.0,106714.71626803254,182.26964879191328,273404.47318786994,14581.571903353062
2024,Zamfara,Pigs,9670,4.0,38.68,14119.22,70.0,9883.45,0.06,593007.25,62,367664.49,2195.49,4000.0,90619.85629716289,96.70698769315332,145060.48153972998,7736.559015452265
