Participant_ID,Country,Age,Gender,Education,Income_Level,Bank_Type,Years_with_Account,Frequency_of_Use,Past_Victim,Fraud_Incidents,Fraud_Types,Fraud_Amount,Fraud_Resolution,Tech_Adoption,Risk_Tolerance,Financial_Literacy,Trust_Banking,Mobile_Usage,Internet_Quality,Employment_Status,Marital_Status,Urban_Rural,Data_Collection_Date
2726,Nigeria,32,1,3,3,2,3,1,1,2,Mobile Banking Fraud; ATM Skimming,10000.0,1,5.0,2.4,2.8,3.9,4.1,2.5,4,1,1,2025-10-26
2727,Nigeria,39,2,3,3,1,3,3,0,0,,0.0,0,3.4,2.4,3.2,2.3,3.8,2.5,1,1,1,2025-10-26
2728,Nigeria,43,1,3,2,2,7,3,1,1,ATM Skimming,10000.0,1,4.7,3.1,3.0,3.4,2.8,2.6,3,1,1,2025-10-26
2729,Nigeria,37,2,2,2,3,17,4,0,0,,0.0,0,3.7,4.1,2.4,3.6,3.4,2.6,2,1,1,2025-10-26
2730,Nigeria,27,1,1,3,1,1,3,1,4,Social Engineering; Card Fraud; Online Banking Fraud,10000.0,3,3.4,2.6,2.5,3.7,4.0,1.0,1,1,1,2025-10-26
2731,Ghana,39,2,6,3,2,1,4,0,0,,0.0,0,4.5,2.7,4.7,3.4,4.4,3.6,1,2,2,2025-10-26
2732,Nigeria,36,2,5,1,3,6,3,0,0,,0.0,0,4.3,3.2,4.9,4.4,4.0,2.8,1,1,1,2025-10-26
2733,Nigeria,46,1,4,2,3,1,1,1,2,Social Engineering; Mobile Banking Fraud,10000.0,1,4.8,3.5,4.4,3.7,3.9,2.4,4,2,1,2025-10-26
2734,Ghana,44,2,6,5,3,10,3,0,0,,0.0,0,2.5,3.4,3.7,5.0,4.4,3.6,2,2,1,2025-10-26
2735,Ghana,35,1,4,3,3,3,3,0,0,,0.0,0,5.0,3.0,4.9,5.0,4.1,3.5,1,1,1,2025-10-26
2736,Ghana,24,2,2,1,2,1,2,1,4,Phishing; Mobile Banking Fraud; Online Banking Fraud,3423.11,1,3.4,2.8,2.9,2.8,4.5,3.2,2,3,1,2025-10-26
2737,Ghana,27,1,2,4,3,1,2,0,0,,0.0,0,3.1,3.2,3.2,4.4,4.3,3.5,1,2,2,2025-10-26
2738,Nigeria,28,3,5,1,2,1,4,0,0,,0.0,0,5.0,1.0,5.0,3.2,3.6,2.5,1,2,2,2025-10-26
2739,Ghana,31,2,4,4,1,7,2,0,0,,0.0,0,3.6,4.3,3.5,3.9,4.3,2.7,3,2,1,2025-10-26
2740,Nigeria,38,2,5,4,3,7,2,0,0,,0.0,0,5.0,2.9,4.5,4.4,4.5,4.6,5,1,1,2025-10-26
2741,Nigeria,43,1,5,4,3,1,3,0,0,,0.0,0,4.3,3.1,3.5,3.2,4.7,2.6,1,2,1,2025-10-26
2742,Nigeria,34,1,3,4,3,9,4,0,0,,0.0,0,3.3,4.5,2.6,3.4,3.7,3.2,1,1,1,2025-10-26
2743,Nigeria,35,2,1,1,1,1,1,0,0,,0.0,0,3.8,2.5,4.6,3.0,3.8,5.0,1,1,1,2025-10-26
2744,Nigeria,36,2,2,4,3,30,2,0,0,,0.0,0,3.3,4.6,3.3,3.7,4.4,2.7,2,2,1,2025-10-26
2745,Ghana,28,2,2,2,1,1,2,0,0,,0.0,0,3.0,3.5,4.1,3.4,4.4,3.8,1,1,1,2025-10-26
2746,Ghana,23,1,2,3,1,11,4,0,0,,0.0,0,3.9,3.3,2.8,4.2,3.7,5.0,1,1,2,2025-10-26
2747,Nigeria,18,2,3,5,2,3,3,0,0,,0.0,0,4.6,3.5,2.7,3.6,3.7,1.7,3,2,1,2025-10-26
2748,Nigeria,26,1,2,3,2,1,2,0,0,,0.0,0,3.8,2.4,2.6,3.0,3.8,4.1,1,1,1,2025-10-26
2749,Ghana,40,2,2,6,1,9,5,0,0,,0.0,0,4.0,1.8,3.6,3.5,4.0,3.7,5,2,2,2025-10-26
2750,Ghana,26,1,3,1,2,7,1,0,0,,0.0,0,4.5,2.2,3.0,2.3,3.6,3.1,1,2,1,2025-10-26
2751,Nigeria,32,1,3,3,2,5,3,0,0,,0.0,0,3.1,3.8,3.0,4.7,4.2,3.0,1,1,2,2025-10-26
2752,Ghana,40,2,4,1,3,7,2,1,1,Card Fraud,609.15,1,2.7,2.3,3.8,4.2,3.1,3.2,5,2,1,2025-10-26
2753,Nigeria,41,1,3,4,1,6,5,0,0,,0.0,0,3.4,1.8,2.9,4.1,3.6,4.3,1,3,2,2025-10-26
2754,Nigeria,22,2,4,1,1,7,4,1,1,Account Takeover,10000.0,2,4.8,2.9,3.5,4.0,4.1,3.0,2,1,1,2025-10-26
2755,Ghana,46,2,5,2,1,1,2,1,2,Mobile Banking Fraud; Account Takeover,536.6,2,3.9,3.4,4.1,3.7,3.5,4.0,1,1,1,2025-10-26
2756,Nigeria,48,1,2,2,1,1,2,0,0,,0.0,0,3.4,3.0,3.0,2.1,3.8,2.6,1,2,1,2025-10-26
2757,Nigeria,21,1,2,4,1,7,3,0,0,,0.0,0,2.9,3.4,1.6,3.2,3.9,3.2,5,2,2,2025-10-26
2758,Ghana,25,2,5,2,2,2,5,0,0,,0.0,0,5.0,3.8,3.8,3.9,5.0,3.2,1,1,1,2025-10-26
2759,Ghana,49,1,4,4,3,25,2,0,0,,0.0,0,3.2,3.4,3.9,4.2,3.3,2.5,3,1,1,2025-10-26
2760,Nigeria,33,2,5,2,3,11,2,0,0,,0.0,0,3.3,2.9,2.0,4.6,4.1,4.0,4,2,2,2025-10-26
2761,Nigeria,18,3,3,1,1,9,1,0,0,,0.0,0,3.4,2.6,1.5,3.5,3.5,3.3,2,1,2,2025-10-26
2762,Nigeria,18,1,5,3,1,5,3,0,0,,0.0,0,3.5,3.5,3.2,4.6,3.5,3.6,3,4,2,2025-10-26
2763,Ghana,32,1,5,6,3,7,3,0,0,,0.0,0,4.1,3.2,4.8,3.6,3.6,3.0,3,1,1,2025-10-26
2764,Nigeria,21,1,4,2,1,9,3,0,0,,0.0,0,3.2,2.4,3.9,3.8,3.9,3.9,1,2,1,2025-10-26
2765,Nigeria,30,2,2,2,3,3,3,0,0,,0.0,0,2.0,3.9,2.6,3.4,4.7,3.4,3,1,1,2025-10-26
2766,Ghana,35,1,5,4,1,13,5,0,0,,0.0,0,2.9,3.2,3.9,4.2,4.6,3.6,1,2,1,2025-10-26
2767,Nigeria,52,1,5,3,1,5,4,0,0,,0.0,0,4.2,3.5,4.7,3.0,3.8,3.8,1,2,1,2025-10-26
2768,Nigeria,31,2,5,4,3,5,1,0,0,,0.0,0,3.8,2.7,3.6,2.9,3.9,2.7,5,1,1,2025-10-26
2769,Nigeria,47,2,1,2,1,6,3,0,0,,0.0,0,1.6,3.8,2.3,2.6,4.3,4.0,1,2,2,2025-10-26
2770,Ghana,52,1,5,3,1,1,3,0,0,,0.0,0,4.0,1.9,4.5,3.4,4.0,3.0,1,1,2,2025-10-26
2771,Nigeria,52,1,2,2,3,20,3,0,0,,0.0,0,3.0,4.2,3.7,4.9,3.7,3.0,1,2,1,2025-10-26
2772,Nigeria,38,2,3,3,3,2,3,0,0,,0.0,0,2.7,1.6,2.6,4.4,4.3,2.3,5,3,1,2025-10-26
2773,Ghana,18,2,4,4,1,9,5,0,0,,0.0,0,3.8,2.0,3.8,4.0,4.8,2.7,1,2,1,2025-10-26
2774,Nigeria,40,2,3,4,3,6,4,0,0,,0.0,0,1.9,3.2,3.0,4.0,4.5,2.6,3,2,1,2025-10-26
2775,Nigeria,47,2,4,3,3,1,4,1,1,Phishing,10000.0,3,3.6,2.6,3.6,3.3,4.7,2.9,3,2,1,2025-10-26
2776,Nigeria,34,3,4,5,1,16,1,0,0,,0.0,0,2.5,2.8,4.7,2.9,3.9,3.4,1,1,1,2025-10-26
2777,Nigeria,55,2,2,2,1,10,2,1,2,Mobile Banking Fraud; Account Takeover,11349.71,1,2.7,2.6,2.6,3.2,3.5,2.5,3,1,2,2025-10-26
2778,Nigeria,45,2,4,2,1,6,4,0,0,,0.0,0,3.2,2.5,4.5,3.1,3.0,3.5,5,2,2,2025-10-26
2779,Nigeria,41,2,5,4,1,14,4,1,2,Account Takeover; Mobile Banking Fraud,34831.03,1,4.1,3.2,4.0,3.1,3.0,2.7,2,1,2,2025-10-26
2780,Nigeria,48,2,2,4,2,3,1,1,1,Account Takeover,10000.0,3,4.0,3.0,2.9,2.9,3.9,2.6,1,1,1,2025-10-26
2781,Nigeria,39,1,4,1,1,2,2,0,0,,0.0,0,4.1,3.6,3.7,3.5,4.3,3.5,2,2,1,2025-10-26
2782,Ghana,18,1,3,4,1,3,4,0,0,,0.0,0,2.5,3.1,1.9,3.2,4.4,3.1,1,1,1,2025-10-26
2783,Ghana,29,2,4,3,2,7,1,0,0,,0.0,0,4.9,2.7,3.9,4.4,4.1,4.8,5,2,1,2025-10-26
2784,Ghana,49,1,3,4,1,6,1,0,0,,0.0,0,3.4,3.5,2.7,4.4,3.6,3.8,1,2,1,2025-10-26
2785,Ghana,25,2,3,4,2,2,2,0,0,,0.0,0,5.0,1.7,2.6,4.1,4.3,2.5,2,3,1,2025-10-26
2786,Nigeria,32,1,1,3,1,3,3,0,0,,0.0,0,2.1,1.2,2.3,3.8,3.4,2.9,1,1,1,2025-10-26
2787,Ghana,22,2,6,1,1,1,3,0,0,,0.0,0,3.3,1.9,3.4,2.8,3.4,3.0,1,1,1,2025-10-26
2788,Nigeria,56,1,4,4,1,12,2,0,0,,0.0,0,3.9,2.8,4.2,4.9,4.3,1.7,1,2,1,2025-10-26
2789,Ghana,55,2,4,4,1,2,2,0,0,,0.0,0,4.8,3.3,3.6,3.5,3.4,4.2,2,1,1,2025-10-26
2790,Ghana,24,2,3,2,1,1,2,0,0,,0.0,0,3.7,1.1,2.9,4.2,3.6,4.3,2,2,1,2025-10-26
2791,Ghana,36,1,4,3,1,12,4,0,0,,0.0,0,2.6,3.0,4.5,4.2,3.5,3.0,5,2,2,2025-10-26
2792,Ghana,26,2,3,6,1,1,3,0,0,,0.0,0,2.6,2.8,2.3,3.1,4.1,4.0,1,2,1,2025-10-26
2793,Nigeria,42,1,3,2,3,26,1,0,0,,0.0,0,3.1,3.1,2.5,3.6,4.3,3.7,1,1,1,2025-10-26
2794,Nigeria,41,1,4,2,1,10,4,0,0,,0.0,0,3.8,1.7,3.2,3.7,4.3,3.0,5,1,1,2025-10-26
2795,Nigeria,44,1,3,2,1,9,2,0,0,,0.0,0,2.8,4.8,3.3,2.6,3.7,3.8,1,1,1,2025-10-26
2796,Nigeria,38,1,2,3,1,5,2,0,0,,0.0,0,2.1,3.0,3.1,3.4,3.9,3.2,3,2,1,2025-10-26
2797,Nigeria,65,3,4,5,2,4,4,0,0,,0.0,0,5.0,2.1,3.0,2.1,4.4,3.9,1,1,1,2025-10-26
2798,Ghana,22,1,5,4,1,1,2,0,0,,0.0,0,3.7,3.1,3.1,3.7,3.7,2.7,5,2,1,2025-10-26
2799,Ghana,18,2,2,3,1,9,2,0,0,,0.0,0,3.9,4.0,2.7,4.5,3.5,3.6,1,4,2,2025-10-26
2800,Nigeria,30,1,1,4,2,2,1,0,0,,0.0,0,2.6,2.1,3.1,3.5,3.7,3.2,4,3,1,2025-10-26
2801,Ghana,18,2,3,4,2,1,4,0,0,,0.0,0,5.0,2.0,3.2,2.8,3.7,2.7,5,1,1,2025-10-26
2802,Ghana,18,1,6,3,2,1,2,0,0,,0.0,0,4.5,2.9,2.8,3.4,4.0,2.8,4,2,1,2025-10-26
2803,Ghana,22,2,5,2,2,1,3,0,0,,0.0,0,5.0,3.0,3.5,4.1,4.0,2.4,2,2,1,2025-10-26
2804,Ghana,23,2,4,4,1,5,5,0,0,,0.0,0,4.5,3.5,2.9,3.8,3.9,3.5,5,1,1,2025-10-26
2805,Nigeria,23,2,5,3,2,1,1,0,0,,0.0,0,3.9,4.0,3.6,3.8,3.6,2.6,3,1,2,2025-10-26
2806,Ghana,41,1,3,1,1,6,3,0,0,,0.0,0,3.2,3.5,2.9,3.6,3.5,2.6,3,3,1,2025-10-26
2807,Ghana,28,2,6,3,1,20,2,0,0,,0.0,0,5.0,2.0,4.2,3.2,4.3,4.4,1,2,1,2025-10-26
2808,Nigeria,32,1,3,6,2,2,2,0,0,,0.0,0,3.5,2.3,2.8,3.6,4.2,3.3,1,2,1,2025-10-26
2809,Nigeria,45,1,3,3,2,1,4,0,0,,0.0,0,5.0,2.4,3.5,3.5,3.8,2.4,2,2,1,2025-10-26
2810,Ghana,25,1,4,6,1,6,3,0,0,,0.0,0,4.3,3.5,3.1,4.3,4.0,3.6,1,1,1,2025-10-26
2811,Nigeria,31,1,3,1,1,12,3,0,0,,0.0,0,4.1,3.4,2.4,3.2,4.6,2.8,5,1,2,2025-10-26
2812,Ghana,39,1,4,4,2,4,4,0,0,,0.0,0,4.6,3.9,4.1,3.7,4.0,2.4,1,2,1,2025-10-26
2813,Ghana,18,2,3,2,1,13,2,0,0,,0.0,0,3.4,3.4,3.6,3.6,4.0,3.7,3,1,1,2025-10-26
2814,Nigeria,18,1,4,2,2,1,1,0,0,,0.0,0,5.0,2.6,2.6,4.9,4.8,4.3,1,2,1,2025-10-26
2815,Nigeria,39,1,3,3,1,3,1,0,0,,0.0,0,3.6,2.9,2.3,3.0,4.5,4.1,1,1,1,2025-10-26
2816,Ghana,40,1,2,3,2,1,3,1,2,Online Banking Fraud; Mobile Banking Fraud,3799.58,1,3.8,2.0,3.1,3.5,3.7,3.6,3,4,1,2025-10-26
2817,Nigeria,59,2,5,4,1,1,3,0,0,,0.0,0,3.8,3.4,4.7,2.9,4.5,2.7,2,2,1,2025-10-26
2818,Nigeria,36,2,5,4,1,1,5,0,0,,0.0,0,3.0,2.6,4.2,4.3,3.9,3.5,1,1,1,2025-10-26
2819,Nigeria,44,1,6,3,1,10,2,0,0,,0.0,0,3.6,3.9,3.6,4.3,3.5,3.2,1,1,1,2025-10-26
2820,Nigeria,32,2,4,5,3,3,5,0,0,,0.0,0,4.5,3.4,4.3,3.9,4.7,2.9,1,2,1,2025-10-26
2821,Ghana,38,2,4,3,1,1,3,0,0,,0.0,0,3.4,4.4,4.3,4.4,3.6,4.8,4,1,1,2025-10-26
2822,Nigeria,55,1,4,2,2,1,1,0,0,,0.0,0,3.8,3.3,3.6,3.7,3.7,2.7,3,2,1,2025-10-26
2823,Ghana,18,1,2,2,2,1,2,0,0,,0.0,0,3.7,3.3,3.0,4.1,3.8,4.2,3,3,1,2025-10-26
2824,Nigeria,39,2,2,3,2,3,1,1,1,Account Takeover,10000.0,1,4.1,2.9,3.0,2.9,5.0,3.1,5,2,1,2025-10-26
2825,Nigeria,60,2,3,4,2,1,2,0,0,,0.0,0,3.4,2.7,2.0,3.6,3.5,3.1,3,3,1,2025-10-26
2826,Ghana,38,1,5,1,1,19,1,0,0,,0.0,0,2.4,2.8,3.9,4.8,3.7,2.3,1,1,2,2025-10-26
2827,Ghana,54,1,2,2,1,8,2,0,0,,0.0,0,2.0,3.7,2.7,4.6,3.8,4.3,5,2,1,2025-10-26
2828,Nigeria,27,1,5,2,2,17,5,0,0,,0.0,0,5.0,2.1,4.8,4.0,4.3,3.7,1,2,1,2025-10-26
2829,Nigeria,34,2,4,3,1,5,5,0,0,,0.0,0,3.4,3.0,3.2,4.1,4.0,3.2,1,2,1,2025-10-26
2830,Nigeria,35,2,4,2,1,4,2,0,0,,0.0,0,3.5,1.8,3.7,5.0,3.7,3.8,1,2,1,2025-10-26
2831,Nigeria,18,1,2,2,1,30,4,0,0,,0.0,0,2.7,3.3,2.7,4.0,4.3,3.3,1,1,1,2025-10-26
2832,Ghana,20,1,3,3,1,14,3,0,0,,0.0,0,3.0,2.7,4.0,3.3,4.7,2.6,1,1,2,2025-10-26
2833,Nigeria,21,2,6,4,3,2,2,0,0,,0.0,0,3.5,3.4,4.7,4.7,3.2,2.2,2,2,1,2025-10-26
2834,Nigeria,44,2,3,3,1,6,2,0,0,,0.0,0,2.8,2.5,3.0,3.5,3.7,3.0,3,2,1,2025-10-26
2835,Nigeria,45,2,3,3,1,30,5,1,4,Online Banking Fraud; Card Fraud; Mobile Banking Fraud,10000.0,2,1.7,2.8,3.2,3.8,4.3,1.6,1,1,2,2025-10-26
2836,Ghana,38,2,2,1,2,6,4,0,0,,0.0,0,4.9,3.4,3.4,3.8,3.4,4.3,1,2,2,2025-10-26
2837,Ghana,44,2,2,5,2,2,4,0,0,,0.0,0,4.0,3.1,2.4,3.3,3.9,3.3,4,1,1,2025-10-26
2838,Nigeria,33,1,3,3,2,1,2,0,0,,0.0,0,4.2,4.1,3.0,3.7,4.6,3.1,1,2,1,2025-10-26
2839,Ghana,49,1,4,6,1,21,3,1,4,Card Fraud; Social Engineering; ATM Skimming,100.0,1,4.2,2.7,4.8,4.3,4.3,2.8,4,1,2,2025-10-26
2840,Nigeria,35,1,4,6,3,11,2,1,1,Card Fraud,10000.0,2,4.2,2.6,4.1,4.4,4.3,3.5,1,2,1,2025-10-26
2841,Nigeria,35,2,4,4,2,1,2,1,1,Account Takeover,101763.61,1,4.0,3.9,5.0,3.8,4.4,2.9,1,2,1,2025-10-26
2842,Ghana,31,1,2,1,3,7,4,1,4,Phishing; Social Engineering; Card Fraud,546.08,1,3.5,2.7,2.7,4.1,4.2,3.3,4,4,1,2025-10-26
2843,Ghana,43,1,5,3,1,11,2,1,1,Online Banking Fraud,715.22,3,4.0,2.7,3.9,2.7,3.8,4.5,1,1,1,2025-10-26
2844,Ghana,29,1,5,1,2,1,3,0,0,,0.0,0,5.0,3.3,4.0,3.7,4.5,4.4,5,2,2,2025-10-26
2845,Nigeria,46,1,1,5,1,3,3,0,0,,0.0,0,3.8,2.9,2.2,3.8,3.8,3.6,1,4,1,2025-10-26
2846,Nigeria,21,2,3,4,2,2,2,0,0,,0.0,0,5.0,2.8,3.2,2.2,3.9,3.2,5,1,1,2025-10-26
2847,Ghana,21,1,2,6,3,21,2,0,0,,0.0,0,4.1,2.5,2.3,4.2,3.2,3.1,3,1,1,2025-10-26
2848,Nigeria,43,1,5,4,1,6,1,0,0,,0.0,0,4.6,4.0,4.2,3.4,3.8,2.8,5,4,2,2025-10-26
2849,Nigeria,33,2,4,3,1,2,2,0,0,,0.0,0,3.5,2.9,3.6,3.0,4.0,2.7,1,2,1,2025-10-26
2850,Nigeria,29,1,5,3,2,1,1,0,0,,0.0,0,5.0,2.6,5.0,4.0,4.0,3.3,3,2,1,2025-10-26
2851,Ghana,45,2,3,3,3,16,4,0,0,,0.0,0,3.7,2.8,3.7,4.8,4.5,3.5,4,2,2,2025-10-26
2852,Nigeria,27,2,4,3,1,1,1,0,0,,0.0,0,3.9,3.2,4.0,4.6,3.8,3.0,5,1,1,2025-10-26
2853,Nigeria,32,2,2,4,1,1,4,0,0,,0.0,0,3.4,4.0,2.3,3.5,3.8,4.2,1,1,1,2025-10-26
2854,Ghana,51,2,3,5,3,13,4,1,1,Social Engineering,100.0,1,2.6,2.9,3.4,5.0,3.7,4.3,1,2,1,2025-10-26
2855,Nigeria,53,1,4,3,2,4,4,1,2,Card Fraud; Online Banking Fraud,18914.81,1,2.7,2.4,4.6,3.0,4.1,2.4,3,2,2,2025-10-26
2856,Nigeria,53,2,2,5,2,1,1,0,0,,0.0,0,4.5,4.3,2.4,3.3,4.8,3.2,1,2,1,2025-10-26
2857,Nigeria,31,1,4,5,2,1,4,0,0,,0.0,0,3.3,3.1,3.9,3.9,2.8,2.4,1,2,1,2025-10-26
2858,Nigeria,49,1,4,3,2,3,1,0,0,,0.0,0,3.9,2.9,4.0,3.1,3.8,3.5,2,1,1,2025-10-26
2859,Nigeria,23,1,5,3,2,1,3,0,0,,0.0,0,5.0,3.1,4.2,3.4,3.8,4.5,2,1,1,2025-10-26
2860,Nigeria,24,1,3,4,1,30,3,1,1,Phishing,10000.0,1,4.2,2.1,2.4,4.0,2.9,2.7,3,1,1,2025-10-26
2861,Ghana,18,2,5,3,2,7,5,0,0,,0.0,0,5.0,3.0,4.1,3.7,3.9,4.1,1,1,1,2025-10-26
2862,Nigeria,55,1,6,1,1,13,2,0,0,,0.0,0,1.9,3.5,3.5,2.9,3.8,4.3,2,2,2,2025-10-26
2863,Ghana,24,2,5,3,1,1,3,0,0,,0.0,0,4.2,3.9,2.9,3.3,3.8,3.4,1,1,1,2025-10-26
2864,Nigeria,33,1,5,6,2,2,3,0,0,,0.0,0,4.3,2.7,5.0,3.3,3.4,3.4,3,2,1,2025-10-26
2865,Nigeria,24,1,5,1,2,1,4,0,0,,0.0,0,5.0,3.1,2.7,3.9,4.0,4.4,1,2,1,2025-10-26
2866,Nigeria,43,2,4,4,2,2,5,0,0,,0.0,0,5.0,3.9,3.5,3.3,3.4,2.3,1,2,2,2025-10-26
2867,Nigeria,30,1,2,4,1,6,3,0,0,,0.0,0,2.0,3.0,3.5,2.0,3.6,2.2,3,1,2,2025-10-26
2868,Ghana,19,2,4,4,1,3,4,1,2,Phishing; Card Fraud,264.69,1,4.0,3.5,3.2,4.2,3.9,2.6,3,2,1,2025-10-26
2869,Nigeria,40,1,4,3,1,5,3,0,0,,0.0,0,4.2,3.3,3.7,3.9,4.5,3.6,1,2,1,2025-10-26
2870,Nigeria,18,1,6,4,2,3,4,0,0,,0.0,0,4.7,2.5,3.4,2.9,4.2,2.2,3,1,1,2025-10-26
2871,Ghana,24,1,4,3,1,9,4,0,0,,0.0,0,5.0,2.4,2.2,3.0,4.3,3.9,3,1,1,2025-10-26
2872,Ghana,18,2,3,1,1,27,4,0,0,,0.0,0,3.2,3.7,3.2,4.5,5.0,4.5,2,3,1,2025-10-26
2873,Ghana,18,1,4,6,1,8,4,0,0,,0.0,0,3.8,1.1,3.6,3.6,4.2,3.0,4,2,2,2025-10-26
2874,Nigeria,37,1,6,3,1,15,3,0,0,,0.0,0,2.6,2.5,3.5,4.0,3.5,2.4,1,1,2,2025-10-26
2875,Ghana,18,1,2,4,2,1,2,1,2,ATM Skimming; Phishing,2142.82,1,4.6,2.0,1.5,3.3,3.7,4.0,5,2,1,2025-10-26
2876,Nigeria,18,2,3,3,1,10,3,0,0,,0.0,0,1.1,3.7,1.7,3.9,3.6,3.0,1,2,1,2025-10-26
2877,Nigeria,34,2,4,1,1,2,3,0,0,,0.0,0,3.3,4.0,3.0,2.9,3.9,1.1,2,1,2,2025-10-26
2878,Nigeria,28,2,2,6,2,4,2,0,0,,0.0,0,5.0,2.5,3.1,3.8,3.8,4.2,1,3,1,2025-10-26
2879,Nigeria,58,1,1,4,1,2,2,0,0,,0.0,0,1.9,4.9,3.1,3.7,3.5,3.4,3,2,1,2025-10-26
2880,Nigeria,57,2,3,2,2,1,2,0,0,,0.0,0,2.7,4.0,3.4,2.3,4.5,2.7,2,2,1,2025-10-26
2881,Nigeria,24,2,5,6,2,10,5,0,0,,0.0,0,5.0,3.1,3.9,3.6,4.5,2.7,5,3,1,2025-10-26
2882,Ghana,41,2,1,4,3,10,4,0,0,,0.0,0,4.0,4.0,3.4,3.8,4.1,4.0,1,1,1,2025-10-26
2883,Nigeria,43,2,3,3,2,5,5,0,0,,0.0,0,2.9,2.6,3.9,4.2,3.5,3.0,3,2,1,2025-10-26
2884,Nigeria,27,2,5,4,1,4,3,0,0,,0.0,0,5.0,2.8,4.7,3.6,4.1,3.0,1,2,1,2025-10-26
2885,Nigeria,18,1,6,2,2,4,4,0,0,,0.0,0,5.0,3.3,4.1,3.4,3.7,3.1,1,2,2,2025-10-26
2886,Ghana,34,2,6,3,1,3,5,0,0,,0.0,0,4.3,2.5,4.1,4.6,4.6,2.9,5,2,2,2025-10-26
2887,Nigeria,32,2,3,1,1,2,4,0,0,,0.0,0,2.4,2.1,3.4,2.4,3.4,2.7,1,1,1,2025-10-26
2888,Nigeria,29,1,6,3,1,4,2,0,0,,0.0,0,5.0,2.3,3.8,4.7,4.3,2.8,5,1,2,2025-10-26
2889,Ghana,40,1,1,3,1,6,2,0,0,,0.0,0,2.8,2.9,2.9,4.8,4.3,3.0,1,2,2,2025-10-26
2890,Ghana,25,2,4,5,1,1,4,1,1,Phishing,1652.0,2,3.8,3.3,4.5,3.5,4.4,3.7,3,3,1,2025-10-26
2891,Nigeria,21,1,4,4,1,3,2,0,0,,0.0,0,4.4,2.8,3.2,4.0,4.1,3.4,2,1,1,2025-10-26
2892,Ghana,36,2,3,2,1,4,3,0,0,,0.0,0,2.7,1.9,2.6,4.0,3.8,4.7,5,1,2,2025-10-26
2893,Ghana,39,1,4,5,3,18,3,0,0,,0.0,0,2.3,3.3,3.8,2.7,5.0,3.0,1,1,2,2025-10-26
2894,Ghana,20,1,2,3,1,7,1,0,0,,0.0,0,3.6,3.9,2.2,3.6,3.6,4.1,1,2,2,2025-10-26
2895,Nigeria,46,1,5,4,2,1,4,0,0,,0.0,0,4.2,2.5,3.7,2.7,4.4,4.1,2,2,1,2025-10-26
2896,Ghana,18,1,3,2,3,4,3,0,0,,0.0,0,2.9,4.2,2.6,3.4,4.0,4.2,4,1,1,2025-10-26
2897,Nigeria,28,1,4,5,2,1,4,0,0,,0.0,0,5.0,3.6,4.2,3.3,4.2,2.6,1,1,2,2025-10-26
2898,Nigeria,31,1,2,5,1,1,4,0,0,,0.0,0,4.9,2.3,3.5,3.3,4.2,2.8,1,2,1,2025-10-26
2899,Nigeria,27,2,3,4,1,1,3,0,0,,0.0,0,2.8,2.5,4.3,4.2,3.5,4.2,4,2,2,2025-10-26
2900,Nigeria,28,3,6,5,2,2,3,0,0,,0.0,0,5.0,2.8,3.8,3.0,3.3,2.9,4,3,1,2025-10-26
2901,Nigeria,57,1,5,3,1,5,2,0,0,,0.0,0,3.2,2.9,4.0,3.3,3.4,3.0,1,2,1,2025-10-26
2902,Ghana,24,1,6,5,3,1,2,0,0,,0.0,0,5.0,1.3,2.4,5.0,3.8,3.2,3,2,1,2025-10-26
2903,Nigeria,64,2,3,3,3,30,4,0,0,,0.0,0,3.4,2.5,2.2,3.9,4.1,3.6,1,2,2,2025-10-26
2904,Nigeria,40,2,2,2,1,6,3,0,0,,0.0,0,3.7,2.6,2.9,3.2,3.7,1.0,3,4,1,2025-10-26
2905,Nigeria,36,1,4,4,3,1,2,0,0,,0.0,0,4.4,4.3,4.3,4.5,3.3,2.4,1,3,2,2025-10-26
2906,Nigeria,40,1,4,4,2,1,3,0,0,,0.0,0,4.6,3.2,4.3,3.8,4.5,2.2,1,2,1,2025-10-26
2907,Ghana,65,1,2,2,3,9,3,0,0,,0.0,0,2.9,2.4,3.4,4.3,3.2,4.6,3,2,2,2025-10-26
2908,Nigeria,23,1,4,1,3,1,2,0,0,,0.0,0,5.0,2.7,4.3,4.6,4.2,3.2,5,4,2,2025-10-26
2909,Nigeria,21,1,3,2,2,1,1,0,0,,0.0,0,5.0,3.3,3.5,2.8,3.6,2.8,1,1,2,2025-10-26
2910,Nigeria,25,2,2,3,1,23,5,0,0,,0.0,0,2.8,2.7,2.4,3.2,4.6,2.8,1,2,1,2025-10-26
2911,Nigeria,35,1,3,2,2,1,1,0,0,,0.0,0,3.4,2.6,2.5,4.7,3.7,1.9,1,1,1,2025-10-26
2912,Nigeria,18,2,4,2,1,1,1,0,0,,0.0,0,3.7,2.6,3.9,1.7,3.1,4.1,5,2,1,2025-10-26
2913,Ghana,35,2,4,3,2,2,2,1,1,Phishing,375.87,1,5.0,3.3,4.6,3.3,4.0,3.3,4,2,1,2025-10-26
2914,Ghana,55,3,4,6,2,4,2,1,2,Mobile Banking Fraud; Social Engineering,504.93,2,5.0,2.0,4.1,3.0,3.6,3.9,5,1,1,2025-10-26
2915,Nigeria,36,2,4,4,1,20,3,1,2,Card Fraud; ATM Skimming,10000.0,2,5.0,2.2,3.9,3.5,4.4,2.5,1,1,1,2025-10-26
