participant_id,age,gender,education,income,tech_savviness,banking_frequency,previous_incidents,t1_attitudes_1,t1_attitudes_2,t1_attitudes_3,t1_attitudes_mean,t1_subjective_norms_1,t1_subjective_norms_2,t1_subjective_norms_3,t1_subjective_norms_mean,t1_pbc_1,t1_pbc_2,t1_pbc_3,t1_pbc_mean,t1_intentions_1,t1_intentions_2,t1_intentions_3,t1_intentions_mean,srb_1_check_statements,srb_2_strong_passwords,srb_3_two_factor_auth,srb_4_logout_properly,srb_5_verify_alerts,srb_total_mean,obj_scenario_1_phishing_sms,obj_score_1_phishing_sms,obj_scenario_2_fake_email,obj_score_2_fake_email,obj_scenario_3_public_wifi,obj_score_3_public_wifi,obj_scenario_4_password_sharing,obj_score_4_password_sharing,obj_scenario_5_suspicious_charge,obj_score_5_suspicious_charge,objective_total_score,predicted_behavior,intention_behavior_gap,gap_category,risk_perception,bank_trust,security_self_efficacy,months_since_training,primary_device,t1_date,t2_date,t1_response_time_minutes,t2_response_time_minutes
P0578,31,Female,2,2,4,4,0,5,5,5,5.0,4,4,4,4.0,6,6,6,6.0,5,5,5,5.0,5,6,5,5,5,5.2,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,4.8632043258257545,0.3367956741742457,As expected,5,6,5,11,Mobile,2024-10-02,2024-11-03,9,5
P0579,28,Female,4,4,3,5,0,6,7,6,6.333333333333333,5,5,5,5.0,6,6,6,6.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,5,,,Missing,6,6,6,6,Mobile,2024-09-28,Missing,9,Missing
P0580,20,Male,2,2,5,4,0,6,6,6,6.0,7,7,7,7.0,6,6,6,6.0,6,6,6,6.0,6,5,7,6,7,6.2,click_immediately,0.0,verify_with_bank,2.0,use_mobile_data,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,10,5.912589873598337,0.28741012640166286,As expected,5,6,4,6,Mobile,2024-10-07,2024-11-16,9,13
P0581,21,Male,3,5,4,7,2,4,4,4,4.0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,6,6,6,5,4,5.4,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,ignore_small_amount,0.0,9,4.8632043258257545,0.5367956741742459,Over-performer,4,5,4,13,Tablet,2024-09-29,2024-11-07,11,2
P0582,36,Female,3,6,4,6,0,5,5,5,5.0,2,2,2,2.0,3,3,3,3.0,5,4,5,4.666666666666667,5,5,1,6,4,4.2,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,log_in_for_them,1.0,wait_and_see,0.0,7,4.5134091432348935,-0.31340914323489333,As expected,5,7,6,14,Mobile,2024-10-29,2024-11-30,3,2
P0583,18,Female,1,2,2,3,1,4,4,4,4.0,4,4,4,4.0,6,6,6,6.0,5,5,5,5.0,5,6,5,6,6,5.6,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,0.7367956741742452,Over-performer,4,6,6,0,Desktop,2024-10-13,2024-11-15,5,6
P0584,23,Female,3,6,6,4,0,7,7,7,7.0,6,6,6,6.0,6,6,6,6.0,5,5,5,5.0,5,6,4,5,7,5.4,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,0.5367956741742459,Over-performer,6,5,4,22,Multiple,2024-09-30,2024-10-30,10,8
P0585,38,Female,6,4,3,2,0,6,6,6,6.0,6,6,6,6.0,6,6,7,6.333333333333333,7,7,7,7.0,7,7,7,7,7,7.0,call_bank_official,2.0,click_and_update,0.0,ask_for_password,1.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,0.03802457862907982,As expected,7,6,3,13,Mobile,2024-09-22,2024-10-27,4,8
P0586,21,Male,6,2,3,4,1,3,2,3,2.6666666666666665,5,5,5,5.0,5,5,5,5.0,4,4,4,4.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,6,5,2,10,Mobile,2024-09-05,Missing,3,Missing
P0587,38,Female,3,Missing,5,6,0,6,6,6,6.0,5,5,5,5.0,6,7,6,6.333333333333333,7,7,7,7.0,7,7,7,7,6,6.8,ignore_message,1.0,report_phishing,2.0,use_mobile_data,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,6,6.96197542137092,-0.16197542137092036,As expected,6,6,5,15,Mobile,2024-09-29,2024-10-28,8,11
P0588,38,Female,1,2,3,4,0,4,4,4,4.0,5,5,5,5.0,3,2,3,2.6666666666666665,4,4,4,4.0,6,3,3,4,4,4.0,ignore_message,1.0,click_and_update,0.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,9,3.8138187780531707,0.1861812219468293,As expected,6,6,3,6,Mobile,2024-09-02,2024-10-08,17,2
P0589,34,Male,2,5,2,5,0,6,6,6,6.0,7,7,7,7.0,4,4,4,4.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,6,,,Missing,5,5,6,11,Multiple,2024-09-10,Missing,5,Missing
P0590,18,Female,3,5,1,3,0,4,4,3,3.6666666666666665,6,5,5,5.333333333333333,4,4,4,4.0,4,4,4,4.0,4,4,4,6,5,4.6,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,3.8138187780531707,0.7861812219468289,Over-performer,4,4,2,7,Mobile,2024-10-16,2024-11-18,8,2
P0591,19,Male,6,1,5,6,1,7,7,7,7.0,7,7,7,7.0,7,6,7,6.666666666666667,7,7,7,7.0,7,7,7,7,7,7.0,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,6.96197542137092,0.03802457862907982,As expected,4,4,7,6,Mobile,2024-09-20,2024-10-24,33,3
P0592,33,Female,2,4,3,4,1,7,7,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7,7,7.0,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,share_password,0.0,contact_bank_immediately,2.0,9,6.96197542137092,0.03802457862907982,As expected,6,6,4,1,Multiple,2024-10-25,2024-12-05,13,5
P0593,33,Male,5,5,7,5,0,5,5,5,5.0,4,4,5,4.333333333333333,4,4,4,4.0,6,6,6,6.0,6,6,5,6,6,5.8,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,ask_family_members,1.0,10,5.912589873598337,-0.1125898735983375,As expected,5,4,3,15,Mobile,2024-10-22,2024-11-30,13,7
P0594,43,Non-binary/Other,2,7,3,5,0,5,5,5,5.0,5,5,5,5.0,3,3,3,3.0,5,5,6,5.333333333333333,6,4,4,5,4,4.6,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,5.2129995084166145,-0.6129995084166149,Under-performer,4,6,4,17,Desktop,2024-10-23,2024-11-20,3,3
P0595,31,Male,7,4,3,3,0,3,3,3,3.0,4,4,4,4.0,3,3,3,3.0,3,3,3,3.0,2,2,1,3,1,1.8,click_immediately,0.0,click_and_update,0.0,use_public_wifi,0.0,log_in_for_them,1.0,contact_bank_immediately,2.0,4,2.7644332302805874,-0.9644332302805874,Under-performer,6,4,3,28,Mobile,2024-09-18,2024-10-27,11,12
P0596,42,Female,3,7,3,3,0,5,4,5,4.666666666666667,3,3,3,3.0,4,3,4,3.6666666666666665,5,5,5,5.0,5,3,5,4,5,4.4,call_bank_official,2.0,verify_with_bank,2.0,use_public_wifi,0.0,refuse_completely,2.0,wait_and_see,0.0,6,4.8632043258257545,-0.4632043258257541,As expected,4,7,6,1,Desktop,2024-10-15,2024-11-25,12,2
P0597,40,Male,5,4,5,6,0,7,7,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,7,6,7,6.8,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,6.96197542137092,-0.16197542137092036,As expected,3,5,5,2,Mobile,2024-10-05,2024-11-04,28,22
P0598,38,Female,3,3,4,5,0,5,5,5,5.0,4,4,4,4.0,3,3,3,3.0,5,5,5,5.0,6,4,2,7,5,4.8,report_as_spam,2.0,click_and_update,0.0,use_mobile_data,2.0,create_joint_account,2.0,ignore_small_amount,0.0,7,4.8632043258257545,-0.06320432582575464,As expected,4,4,5,9,Tablet,2024-10-23,2024-11-26,7,7
P0599,23,Female,4,6,5,6,0,5,5,5,5.0,4,5,5,4.666666666666667,3,3,3,3.0,4,4,3,3.6666666666666665,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,5,5,3,15,Mobile,2024-10-06,Missing,3,Missing
P0600,36,Female,2,3,3,5,0,5,5,5,5.0,5,5,5,5.0,6,5,6,5.666666666666667,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,6,5,4,11,Mobile,2024-10-21,Missing,7,Missing
P0601,52,Female,2,3,2,5,0,5,5,5,5.0,5,5,5,5.0,2,3,3,2.6666666666666665,5,5,4,4.666666666666667,5,4,2,4,3,3.6,report_as_spam,2.0,delete_email,1.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,6,4.5134091432348935,-0.9134091432348934,Under-performer,5,6,3,4,Tablet,2024-09-18,2024-10-27,4,7
P0602,30,Male,6,3,2,3,0,7,7,7,7.0,6,6,6,6.0,5,5,5,5.0,6,6,6,6.0,6,5,5,7,6,5.8,ignore_message,1.0,verify_with_bank,2.0,wait_until_home,2.0,share_password,0.0,contact_bank_immediately,2.0,7,5.912589873598337,-0.1125898735983375,As expected,4,4,1,10,Tablet,2024-09-12,2024-10-11,3,6
P0603,23,Male,6,6,1,4,0,3,4,3,3.3333333333333335,4,4,5,4.333333333333333,4,4,4,4.0,5,5,5,5.0,5,4,4,5,6,4.8,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,wait_and_see,0.0,7,4.8632043258257545,-0.06320432582575464,As expected,4,4,4,0,Mobile,2024-10-27,2024-11-28,5,2
P0604,18,Male,5,6,4,5,2,5,5,5,5.0,5,5,5,5.0,5,4,5,4.666666666666667,5,5,5,5.0,5,4,5,6,5,5.0,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,ask_family_members,1.0,10,4.8632043258257545,0.13679567417424554,As expected,6,5,5,8,Mobile,2024-10-20,2024-11-21,16,7
P0605,18,Male,4,3,4,7,1,6,6,6,6.0,4,4,4,4.0,6,5,5,5.333333333333333,6,6,6,6.0,6,6,6,7,7,6.4,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,ignore_small_amount,0.0,7,5.912589873598337,0.48741012640166304,As expected,5,5,4,0,Multiple,2024-10-16,2024-11-21,8,2
P0606,18,Male,5,3,3,6,0,5,5,5,5.0,5,5,5,5.0,6,6,6,6.0,4,4,4,4.0,4,5,5,3,4,4.2,report_as_spam,2.0,report_phishing,2.0,use_public_wifi,0.0,log_in_for_them,1.0,wait_and_see,0.0,7,3.8138187780531707,0.38618122194682947,As expected,5,6,4,0,Mobile,2024-09-25,2024-10-25,21,5
P0607,28,Female,2,3,6,7,0,6,5,5,5.333333333333333,3,3,3,3.0,5,5,5,5.0,4,4,4,4.0,3,4,4,4,4,3.8,ignore_message,1.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,ignore_small_amount,0.0,5,3.8138187780531707,-0.013818778053170888,As expected,5,5,6,11,Mobile,2024-10-06,2024-11-15,3,6
P0608,21,Female,3,4,6,6,1,5,5,5,5.0,6,6,6,6.0,3,2,3,2.6666666666666665,6,6,5,5.666666666666667,5,5,4,5,5,4.8,call_bank_official,2.0,click_and_update,0.0,wait_until_home,2.0,refuse_completely,2.0,wait_and_see,0.0,8,5.562794691007476,-0.7627946910074765,Under-performer,5,5,6,5,Mobile,2024-10-12,2024-11-19,5,24
P0609,37,Male,3,2,4,4,1,6,5,5,5.333333333333333,4,5,5,4.666666666666667,4,4,5,4.333333333333333,4,4,4,4.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,5,5,7,0,Desktop,2024-10-11,Missing,3,Missing
P0610,33,Female,4,5,2,5,1,6,6,6,6.0,7,7,7,7.0,6,6,6,6.0,7,7,7,7.0,7,7,7,6,7,6.8,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,6.96197542137092,-0.16197542137092036,As expected,7,5,2,5,Mobile,2024-10-27,2024-12-04,3,6
P0611,27,Male,3,3,3,5,0,5,5,5,5.0,5,5,4,4.666666666666667,4,4,4,4.0,6,6,6,6.0,7,4,5,5,6,5.4,ignore_message,1.0,forward_to_friend,0.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,5.912589873598337,-0.512589873598337,Under-performer,5,5,3,0,Mobile,2024-10-28,2024-12-05,6,7
P0612,37,Female,2,3,3,4,2,6,6,6,6.0,4,4,4,4.0,6,6,6,6.0,5,6,5,5.333333333333333,5,5,6,5,6,5.4,call_bank_official,2.0,delete_email,1.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,5.2129995084166145,0.18700049158338583,As expected,4,5,6,3,Mobile,2024-10-23,2024-12-02,3,11
P0613,54,Female,4,1,3,4,0,6,7,6,6.333333333333333,5,5,5,5.0,3,3,3,3.0,6,6,6,6.0,6,6,4,4,6,5.2,ignore_message,1.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,10,5.912589873598337,-0.7125898735983371,Under-performer,5,3,5,1,Mobile,2024-10-25,2024-11-26,3,10
P0614,18,Female,5,2,3,5,1,7,6,6,6.333333333333333,6,6,7,6.333333333333333,1,2,2,1.6666666666666667,7,7,7,7.0,6,5,5,7,5,5.6,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,log_in_for_them,1.0,ignore_small_amount,0.0,8,6.96197542137092,-1.3619754213709205,Under-performer,4,6,5,1,Mobile,2024-09-20,2024-10-31,15,6
P0615,18,Female,3,7,3,7,1,5,5,5,5.0,4,4,4,4.0,4,4,4,4.0,6,6,6,6.0,7,7,4,5,5,5.6,click_immediately,0.0,verify_with_bank,2.0,use_public_wifi,0.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,5.912589873598337,-0.3125898735983377,As expected,4,6,4,1,Desktop,2024-10-30,2024-12-09,4,4
P0616,29,Female,2,3,4,2,0,7,6,6,6.333333333333333,5,5,5,5.0,6,6,6,6.0,5,5,5,5.0,7,5,5,5,6,5.6,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,7,4.8632043258257545,0.7367956741742452,Over-performer,6,7,5,3,Tablet,2024-10-18,2024-11-26,3,11
P0617,18,Male,2,2,3,6,1,5,5,6,5.333333333333333,6,6,6,6.0,7,7,7,7.0,5,5,6,5.333333333333333,5,5,7,4,4,5.0,call_bank_official,2.0,delete_email,1.0,use_mobile_data,2.0,create_joint_account,2.0,ignore_small_amount,0.0,10,5.2129995084166145,-0.21299950841661452,As expected,5,4,5,0,Mobile,2024-09-11,2024-10-16,12,2
P0618,24,Female,3,3,4,4,0,4,4,3,3.6666666666666665,5,4,4,4.333333333333333,4,4,4,4.0,4,4,4,4.0,5,3,3,5,4,4.0,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,6,3.8138187780531707,0.1861812219468293,As expected,6,6,2,6,Tablet,2024-10-28,2024-12-07,3,9
P0619,32,Male,3,3,5,3,2,3,3,3,3.0,4,5,4,4.333333333333333,4,4,3,3.6666666666666665,5,5,5,5.0,5,5,4,4,4,4.4,report_as_spam,2.0,click_and_update,0.0,use_mobile_data,2.0,refuse_completely,2.0,ignore_small_amount,0.0,9,4.8632043258257545,-0.4632043258257541,As expected,3,3,5,4,Mobile,2024-09-20,2024-10-28,24,23
P0620,27,Female,4,Missing,3,6,0,6,7,6,6.333333333333333,6,7,6,6.333333333333333,6,6,6,6.0,6,6,6,6.0,7,6,7,6,7,6.6,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,ignore_small_amount,0.0,10,5.912589873598337,0.6874101264016623,Over-performer,4,3,4,14,Desktop,2024-10-03,2024-11-13,3,3
P0621,33,Female,4,3,6,6,2,5,5,4,4.666666666666667,5,5,5,5.0,7,7,7,7.0,4,4,4,4.0,5,5,5,3,6,4.8,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,3.8138187780531707,0.9861812219468291,Over-performer,5,5,6,13,Desktop,2024-09-10,2024-10-10,5,3
P0622,35,Female,4,4,3,6,0,4,4,4,4.0,5,5,5,5.0,2,2,3,2.3333333333333335,5,5,5,5.0,5,3,3,4,4,3.8,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,ignore_small_amount,0.0,8,4.8632043258257545,-1.0632043258257546,Under-performer,4,5,5,13,Tablet,2024-09-25,2024-10-28,9,6
P0623,18,Male,3,4,2,6,Missing,4,4,4,4.0,4,4,4,4.0,3,3,3,3.0,4,4,4,4.0,2,3,3,5,4,3.4,report_as_spam,2.0,click_and_update,0.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,3.8138187780531707,-0.4138187780531708,As expected,3,6,7,5,Mobile,2024-09-10,2024-10-16,4,33
P0624,18,Female,5,3,5,7,0,7,7,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7,7,7.0,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,0.03802457862907982,As expected,4,6,4,2,Multiple,2024-09-24,2024-10-31,3,2
P0625,24,Male,3,3,3,5,0,5,5,5,5.0,5,5,6,5.333333333333333,5,5,5,5.0,4,5,5,4.666666666666667,5,4,5,4,5,4.6,call_bank_official,2.0,delete_email,1.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,4.5134091432348935,0.08659085676510614,As expected,4,7,3,4,Tablet,2024-10-11,2024-11-11,7,10
P0626,29,Female,4,7,5,5,0,7,7,7,7.0,6,6,6,6.0,6,6,6,6.0,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,0.03802457862907982,As expected,5,6,1,9,Desktop,2024-10-03,2024-11-06,7,2
P0627,41,Male,5,3,1,5,1,4,4,4,4.0,4,5,4,4.333333333333333,5,6,5,5.333333333333333,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,5,,,Missing,7,6,3,6,Tablet,2024-10-04,Missing,8,Missing
P0628,23,Female,2,2,6,6,0,5,5,5,5.0,2,3,2,2.3333333333333335,5,5,5,5.0,5,5,5,5.0,5,5,4,5,5,4.8,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,wait_and_see,0.0,10,4.8632043258257545,-0.06320432582575464,As expected,4,4,5,7,Mobile,2024-10-29,2024-12-01,3,8
P0629,38,Male,2,2,5,4,0,4,5,5,4.666666666666667,3,4,4,3.6666666666666665,6,6,5,5.666666666666667,5,5,5,5.0,6,5,4,6,4,5.0,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,4.8632043258257545,0.13679567417424554,As expected,4,7,5,9,Mobile,2024-09-15,2024-10-13,11,12
P0630,28,Male,5,3,2,4,0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,4,5,5,5,5,4.8,call_bank_official,2.0,verify_with_bank,2.0,ask_for_password,1.0,refuse_completely,2.0,contact_bank_immediately,2.0,6,4.8632043258257545,-0.06320432582575464,As expected,3,7,4,20,Mobile,2024-10-10,2024-11-12,17,7
P0631,18,Male,3,5,2,4,2,6,6,6,6.0,4,4,5,4.333333333333333,4,4,4,4.0,5,5,5,5.0,5,6,4,5,5,5.0,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,ignore_small_amount,0.0,6,4.8632043258257545,0.13679567417424554,As expected,5,4,4,23,Desktop,2024-09-24,2024-11-02,3,2
P0632,26,Female,4,2,6,2,0,5,5,5,5.0,5,4,4,4.333333333333333,4,4,4,4.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,8,,,Missing,5,6,5,14,Desktop,2024-09-15,Missing,22,Missing
P0633,28,Female,1,5,3,5,0,3,3,3,3.0,5,4,5,4.666666666666667,3,3,3,3.0,5,5,4,4.666666666666667,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,4,5,5,0,Mobile,2024-10-19,Missing,3,Missing
P0634,32,Female,4,1,3,3,0,5,5,5,5.0,7,7,7,7.0,5,5,5,5.0,5,5,5,5.0,6,4,5,5,4,4.8,call_bank_official,2.0,click_and_update,0.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,-0.06320432582575464,As expected,4,7,6,31,Mobile,2024-09-10,2024-10-10,8,16
P0635,35,Male,3,3,1,5,0,4,4,4,4.0,5,5,5,5.0,3,3,3,3.0,6,6,6,6.0,4,5,6,6,6,5.4,ignore_message,1.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,5.912589873598337,-0.512589873598337,Under-performer,5,4,4,9,Mobile,2024-09-05,2024-10-05,3,7
P0636,18,Male,2,5,4,6,0,6,6,6,6.0,6,5,5,5.333333333333333,7,7,7,7.0,6,6,6,6.0,6,7,5,7,5,6.0,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,5.912589873598337,0.08741012640166268,As expected,5,5,4,9,Mobile,2024-09-22,2024-10-22,26,2
P0637,19,Male,4,3,4,4,0,6,6,6,6.0,7,7,7,7.0,6,5,6,5.666666666666667,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,4,5,7,0,Mobile,2024-10-07,Missing,5,Missing
P0638,40,Female,3,4,5,7,Missing,3,4,4,3.6666666666666665,5,5,5,5.0,3,3,3,3.0,4,4,4,4.0,4,3,2,3,3,3.0,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,7,3.8138187780531707,-0.8138187780531707,Under-performer,5,5,7,5,Mobile,2024-10-24,2024-11-30,14,9
P0639,26,Female,3,2,2,3,1,6,6,6,6.0,7,7,7,7.0,5,5,5,5.0,7,7,7,7.0,7,6,6,7,6,6.4,report_as_spam,2.0,click_and_update,0.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,-0.5619754213709198,Under-performer,3,7,4,7,Mobile,2024-10-01,2024-11-07,7,5
P0640,28,Female,2,5,2,6,0,6,6,6,6.0,4,4,4,4.0,7,7,7,7.0,5,6,5,5.333333333333333,5,5,5,5,6,5.2,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,5.2129995084166145,-0.012999508416614347,As expected,5,7,6,2,Tablet,2024-09-23,2024-11-03,12,6
P0641,37,Male,2,1,5,6,0,7,7,7,7.0,5,4,5,4.666666666666667,5,5,5,5.0,5,5,5,5.0,5,6,4,6,6,5.4,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,0.5367956741742459,Over-performer,5,3,7,0,Multiple,2024-09-11,2024-10-09,17,2
P0642,18,Male,3,6,6,3,0,4,4,4,4.0,4,4,4,4.0,5,5,5,5.0,2,2,2,2.0,3,3,2,2,3,2.6,report_as_spam,2.0,forward_to_friend,0.0,wait_until_home,2.0,refuse_completely,2.0,wait_and_see,0.0,7,1.7150476825080043,0.8849523174919958,Over-performer,5,6,6,6,Tablet,2024-09-10,2024-10-09,9,10
P0643,43,Male,2,2,2,7,0,3,3,3,3.0,4,4,4,4.0,3,4,3,3.3333333333333335,2,3,2,2.3333333333333335,3,3,1,4,2,2.6,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,log_in_for_them,1.0,ignore_small_amount,0.0,8,2.0648428650988655,0.5351571349011346,Over-performer,6,5,4,4,Mobile,2024-10-24,2024-12-04,12,11
P0644,23,Female,6,6,6,5,1,6,7,6,6.333333333333333,4,4,4,4.0,4,4,4,4.0,5,5,5,5.0,6,5,6,5,4,5.2,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,0.3367956741742457,As expected,4,6,5,0,Mobile,2024-10-05,2024-11-06,29,15
P0645,35,Male,1,3,4,4,0,7,7,6,6.666666666666667,5,5,5,5.0,6,6,6,6.0,6,6,6,6.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,5,5,2,5,Mobile,2024-09-22,Missing,5,Missing
P0646,48,Male,4,5,6,3,0,5,5,5,5.0,6,6,6,6.0,4,4,4,4.0,5,5,5,5.0,4,4,4,4,5,4.2,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,wait_and_see,0.0,8,4.8632043258257545,-0.6632043258257543,Under-performer,2,4,3,0,Tablet,2024-10-11,2024-11-12,41,21
P0647,18,Female,2,Missing,4,5,0,7,7,7,7.0,7,7,6,6.666666666666667,7,7,7,7.0,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,forward_to_friend,0.0,use_mobile_data,2.0,refuse_completely,2.0,ask_family_members,1.0,8,6.96197542137092,0.03802457862907982,As expected,7,4,4,4,Mobile,2024-10-24,2024-12-03,3,11
P0648,48,Male,3,Missing,1,5,1,6,6,6,6.0,4,4,4,4.0,5,5,5,5.0,6,7,6,6.333333333333333,6,6,7,7,7,6.6,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,10,6.262385056189198,0.33761494381080137,As expected,3,5,5,2,Mobile,2024-09-22,2024-10-22,5,11
P0649,27,Male,6,Missing,4,5,0,4,4,4,4.0,3,3,3,3.0,5,6,5,5.333333333333333,4,5,5,4.666666666666667,5,6,6,4,5,5.2,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,4.5134091432348935,0.6865908567651067,Over-performer,5,5,4,28,Mobile,2024-10-07,2024-11-08,18,2
P0650,37,Male,2,2,6,4,0,5,5,4,4.666666666666667,5,5,5,5.0,6,6,6,6.0,5,5,5,5.0,6,4,4,5,6,5.0,report_as_spam,2.0,report_phishing,2.0,use_public_wifi,0.0,create_joint_account,2.0,ignore_small_amount,0.0,3,4.8632043258257545,0.13679567417424554,As expected,2,5,1,0,Desktop,2024-09-27,2024-10-30,14,2
