anode_material,cathode_material,surface_finish,welding_technique,power_W,amplitude_um,force_N,time_ms,frequency_Hz,speed_mm_s,tab_thickness_um,preheat_temp_C,energy_density_J_mm2,contact_resistance_uOhm,peak_temperature_C,weld_nugget_area_mm2,IMC_thickness_um,tensile_shear_strength_N,penetration_depth_pct,surface_indentation_um,hardness_HV,porosity_pct,microstructure_uniformity_score,thermal_cycles_to_failure,resistance_increase_after_cycling_pct,strength_retention_pct,crack_initiation_cycle,max_operating_temp_C,bond_separation_force_N,electrochemical_stability_score,energy_efficiency_score,process_stability_index,overall_quality_score,weld_quality_class
Ni-plated-Cu,Al,As-Received,Ultrasonic,1347.6303052880344,21.537678089529862,621.7399356026981,304.10324930878824,20000.0,0.0,250,80,163.92750188203422,78.96342258706477,260.1750150531777,3.678548113727312,2.5019537503857916,672.2485332438424,42.750482427098206,22.431593985862172,99.5105918808825,4.759534740157564,53.401479763137836,2669,53.898814804273336,100.0,824,82.6945622217403,659.1821248279376,57.5606273494237,49.41823580458143,15.586686295746462,66.30233457794417,Poor
Cu-Alloy,Al-Alloy-3003,Oxide-Removed,Ultrasonic,3196.9731681562816,28.322754494752242,992.0746417775641,345.19688744060966,20000.0,0.0,150,100,735.7234579191288,56.51518292380562,271.1863594276012,4.047134204623551,2.939071228585344,764.9870088693559,51.554756258197784,20.23750569112994,123.28331062512115,4.7454243990332285,71.14381147698307,1983,51.098499924848554,100.0,602,87.69002087325009,783.6685250490236,58.22674181004833,46.65204867840115,5.713648296924884,65.55670769063089,Poor
Cu-Alloy,Al-Alloy-1050,Cleaned,Resistance-Spot,5245.2457962289545,0.0,2353.127926791217,108.88747984609725,0.0,0.0,50,100,89.0122627863288,43.10875314524139,300.43774503044807,3.7643061391406833,3.6031829091969563,568.5591557847016,37.63698294922015,48.55788424853445,101.23693339270731,4.644442198084084,52.45580118271215,1294,63.83808725034454,95.70459410477449,386,86.30134085473094,564.2641865489051,60.17170171484065,55.044456959884414,9.354278605216951,51.442864017756996,Poor
Ni-plated-Cu,Al-Alloy-1050,Ni-Plated,Resistance-Spot,2693.1925358795124,0.0,656.9278912479788,115.9763503024087,0.0,0.0,250,60,76.87767955748168,63.8597342404882,252.4316866749157,2.5669602990557823,2.1763047014048653,404.2029064925163,37.12571738921368,27.182229540761682,89.03761367167144,4.855192388205181,68.27577447677729,2675,46.25368423394721,100.0,835,79.05873182104547,381.41696175162434,58.48212433424659,56.80577276306907,7.5595036638177655,63.54963783017695,Poor
Cu,Al-Alloy-6061,Ni-Plated,Resistance-Spot,3843.964264602652,0.0,820.5223799707771,150.7144662929888,0.0,0.0,250,100,74.83113167065162,61.533222200192405,274.07356334899754,1.9024435584166228,2.6899334099697225,445.396064546439,40.48756438395992,25.619714615305462,105.12370389599924,6.63213337404626,53.286516649596294,2082,69.74558427529512,99.96643339917783,621,86.96482840362002,424.2439478813272,69.29878631097719,55.45252057071485,0.0,55.20179827422792,Poor
Cu-Alloy,Al,As-Received,Ultrasonic,2017.3808013589448,46.10771911689837,1237.1000134283604,725.3348142459816,20000.0,0.0,150,25,975.5176858780665,77.33583138775805,233.45896509979292,4.296497966913828,2.0128704086011915,663.0911883962086,51.57283912432392,23.15026553976551,114.47621572009244,4.077753443639739,63.39131522449882,2811,51.15396365498918,100.0,877,77.81396941267825,695.9241970981478,57.695151311689095,50.90321507388527,19.050553107667028,67.84220238290625,Poor
Ni-plated-Cu,Al-Alloy-6061,Ni-Plated,Ultrasonic,1799.0543549579613,18.580794912469145,973.1741157113763,1487.46744191853,20000.0,0.0,250,25,1070.413911696684,52.192212843304624,221.93524545842322,3.547240173045207,1.4998101281696805,604.6992351500217,47.400376660383486,31.86992612408158,92.54627213807937,6.819606579996263,68.16261796233741,2485,65.83324739586192,95.67221188307184,734,85.98791518657664,522.1218674422737,44.80548099233798,32.176370315984755,24.6809647462424,68.25420023739264,Poor
Cu,Al-Alloy-1050,Ni-Plated,Laser,3424.5850238805274,0.0,51.63018208762578,1.9513624339517155,35.42223072947482,20.105214878758403,500,25,6.649441730150466,51.04141390369449,184.8076049884957,2.051635725527994,0.1,428.2293673112798,40.17259760258023,0.0,95.59170369555522,7.76142407370684,36.55370981411221,1053,80.40479874816481,88.4917775345916,342,86.19486678519844,388.5388733856999,68.48160167993846,52.69635565861685,8.244883711041226,44.70831900874451,Poor
Cu-Alloy,Al-Alloy-6061,As-Received,Laser,3816.7984736286494,0.0,45.31254069036049,11.90608245314312,76.45529487575286,181.786742291817,500,25,20.282082628522527,108.18663348905845,159.231071469455,2.003585150732841,0.1,382.58769443822536,31.921743585379208,0.0,68.48316703680185,6.273209457636792,34.484950003893985,990,65.68345295038974,80.67346868204389,299,70.41090279199119,313.4156967760026,50.0434061575734,60.399529225797245,1.3787897994852099,28.93195705145204,Poor
Cu-Alloy,Al-Alloy-3003,Ni-Plated,Laser,2809.754832812821,0.0,38.43176354583717,42.75265588430523,79.42337009850014,121.90533260468882,150,60,42.223441997949365,50.525225838828305,251.20735910653352,1.3287224843753078,1.9849372605527118,329.000827480992,44.2148863784214,0.0,85.06021022625973,4.6839321760667545,62.28163582582547,2790,61.015899758420154,100.0,845,79.98996325136751,332.2507098344598,60.292008904535805,60.78437898120593,22.494618161545667,58.40853269734898,Poor
Ni-plated-Cu,Al-Alloy-3003,As-Received,Ultrasonic,2963.578275090842,42.52421517578107,807.1917983004657,1449.6290121401194,20000.0,0.0,250,100,1718.4356189279426,94.04539948048306,329.42060397550637,5.23593709158349,4.663137316374747,739.9880044500019,47.72951323498855,17.34408632628517,121.55840312204283,5.579605025808096,74.74761304293723,798,113.84976446763291,93.87885813753137,153,90.38820819608284,674.6717136718561,48.33941111959341,53.80946218104214,28.71632988136433,52.60620162505713,Poor
Ni-plated-Cu,Al-Alloy-3003,Cleaned,Resistance-Spot,5102.3416588869895,0.0,1057.1657747311015,482.07894742324993,0.0,0.0,100,25,250.5107203407431,76.64168788679943,216.22971069061305,2.337585317552015,1.0219883808098893,417.68745397002226,53.758390081747244,22.22655033677339,89.28012222665532,9.764496736446697,71.1816633959243,1796,86.66325027813028,100.0,439,83.8645706100444,411.70445162502057,49.97394868915707,30.175096756123473,32.061156739154136,54.235035509582815,Poor
Ni-plated-Cu,Al,Zn-Coated,Laser,2868.672292430621,0.0,67.77365995807833,10.175100497997457,71.23169729367024,84.87779322869278,300,40,9.78751896106592,64.83659044107269,206.10593439605637,4.1860701198174635,1.1653336350883325,749.5958330954115,28.932384760873344,4.594281165275923,86.83246364681267,7.0167821923493605,61.442550653387634,2030,70.56562257151124,90.36220086762938,641,82.44900647976469,687.82047808518,61.40615132563927,59.63157652975984,7.6811627999487015,61.218345535854354,Poor
Cu-Alloy,Al-Alloy-6061,Zn-Coated,Laser,4879.6604303280465,0.0,90.45910158531683,34.077543996307405,36.11382714639771,175.2570219208692,100,80,106.51942928235718,42.76453818284013,282.83042417618447,3.2106245869195895,2.955970953865188,530.4333538745052,39.97494538446503,0.0,97.28171326465937,8.025979896745977,59.862108575357276,1985,68.17104179132004,97.97132698533794,605,77.67687893906913,534.9203691868794,54.34896701365647,54.621667633495406,9.471019157529026,59.02550534902716,Poor
Ni-plated-Cu,Al,Zn-Coated,Ultrasonic,3426.9563941738143,48.09406015836221,785.5900881754548,690.3711992054544,20000.0,0.0,150,100,1577.247996980384,55.1195680785127,324.0974185383806,3.6490249724174837,4.432774913484763,546.5951859164983,41.76934535478942,8.472150176778833,106.59813794425295,8.204453357880737,63.48183706931988,812,127.09210209814337,93.6307014815852,230,79.48522656759562,483.5247631579702,61.40403170732495,54.21050946141085,11.013139556381141,48.652075132166566,Poor
Cu,Al-Alloy-3003,As-Received,Ultrasonic,1145.8556752315744,49.744888598561296,1528.219769512591,649.5107667719637,20000.0,0.0,100,100,744.2455982296661,59.028173160036616,316.4392020896904,4.623499317771089,3.335466558635626,814.6850099047749,41.527383162585984,29.26094899574913,111.2225706324589,10.058724414709275,61.217387239682786,1214,109.35575880014338,97.13775258075887,313,86.19514507224335,751.2808246260187,63.64393230408676,48.11839500614977,13.302010552332753,55.60082619950559,Poor
Cu,Al-Alloy-3003,Ni-Plated,Laser,4664.232554451047,0.0,23.05994348501831,29.757576553849727,27.513648354119105,145.81173546928815,100,100,55.62120663550172,47.884597606261245,288.44602682117926,1.964465184736217,3.124516506630137,432.9674826387952,36.94361074254549,0.0,103.53898909586528,7.426077399310607,57.28518216019929,1627,86.82456060713488,100.0,514,83.60433350477956,430.5428500177085,71.97482995231645,65.71929529598422,8.55939789083251,54.42402162868076,Poor
Cu,Al-Alloy-3003,Oxide-Removed,Laser,1349.5319830440612,0.0,19.056124028573663,6.047689877764485,60.587371129246556,122.75196733960536,150,40,5.2847961967058446,63.020768427625725,233.04386047299982,1.913768397438899,1.5454368789536672,352.2384371605007,47.89966538656009,8.362476603769698,92.3106275450965,4.30931216210091,39.27771986445326,2374,50.29043057183714,91.29064778427438,669,79.29214619366917,355.550557799812,64.31460211314342,52.16802386401964,17.640393676676133,59.7403853723328,Poor
Ni-plated-Cu,Al-Alloy-1050,Cleaned,Ultrasonic,2095.535250077537,32.94304351008064,1992.6513467792913,1491.7811340296817,20000.0,0.0,300,25,1042.0266505866136,67.33048453024915,237.6063966089902,4.842156613947467,2.360174724232727,721.9330679472963,50.02648930421815,35.702687654690145,96.84427356819961,5.876980650940956,64.46762785752861,2541,68.29610874924325,100.0,731,79.84982823551326,758.9251376583389,59.26544298429872,41.99142977467056,10.911874853267665,65.18156691072288,Poor
Ni-plated-Cu,Al,Oxide-Removed,Ultrasonic,2464.5467983279405,21.207392050968693,1635.1393847275885,697.9862268766001,20000.0,0.0,400,40,430.0549301814311,65.81729418724788,191.45027821983604,4.885297979378099,0.5798928690281877,791.6946563649856,45.349510747123645,17.938884450923616,84.39445585456728,4.764406344953572,62.65107763486226,1494,54.383923854490504,91.93382408984289,412,82.94562751708456,769.3534413287374,69.72963666767247,32.45772623548311,7.2210099535416665,57.45736220671637,Poor
Cu,Al-Alloy-1050,As-Received,Laser,5784.818743159633,0.0,87.28878499603157,26.727607182276763,59.112646797980375,63.368517955835955,500,100,53.92714369592839,101.77002475090259,229.39477534933582,1.5246279088311585,1.3695183173966623,319.3303872232441,39.194922631443525,1.4043240840630782,90.29846899654311,6.550385304113589,56.65088122453574,2150,77.56408022760831,96.01274826720386,578,81.40917005210883,322.535900480621,64.04309052917117,53.7434678909612,13.170394868088133,51.117042413067374,Poor
Cu-Alloy,Al,Ni-Plated,Ultrasonic,2158.5200262921585,40.18151904604415,269.02829166573315,137.91711675949082,20000.0,0.0,150,100,198.46457232922324,45.76403392844249,297.94233793129234,3.399394234861375,3.407853170185092,596.0273301970774,43.17756197684671,9.669813819000423,104.34764665083198,4.085691186960343,41.452594520147784,1779,58.03245979698539,96.99922116674733,575,74.32498735455503,611.4497105851976,69.17694723596345,52.05323732806889,17.32611988447291,53.65621749822669,Poor
Ni-plated-Cu,Al-Alloy-6061,Zn-Coated,Resistance-Spot,3624.3688660629855,0.0,1576.0950162787015,143.45693733400554,0.0,0.0,150,40,54.01478340733511,62.22284431381377,231.6023953919028,4.902913631325711,0.7674816157522406,830.5741985264394,43.00869915840088,29.514897580223526,80.78678019368787,6.649478926903469,63.178380856245155,1127,65.51877467253009,100.0,331,76.9718492859362,776.1646612376942,59.43422978650262,51.44935544716954,4.283030100652255,53.12312186510917,Poor
Ni-plated-Cu,Al-Alloy-3003,Ni-Plated,Resistance-Spot,5144.020875115417,0.0,2422.0291405955422,90.66638683061517,0.0,0.0,250,100,67.17753163814683,47.352495071711196,269.0412094997493,3.810776977490578,2.39482879915297,813.296300613493,49.73099288907405,51.60630781124655,103.88774994490225,4.523175969058865,50.73280535251313,2610,41.98102199723631,100.0,782,83.35502934887153,800.9725152414849,70.49216266230556,52.209695039631875,9.106255181716127,69.548014197338,Poor
Cu-Alloy,Al-Alloy-6061,Cleaned,Resistance-Spot,3865.707857715144,0.0,1077.9145491348006,490.6849988378324,0.0,0.0,100,80,190.2068237369427,67.88790143662035,261.37455979821624,3.987848284692909,2.4629823346387316,723.9860309748609,45.243626220500595,23.1037251451405,89.69958526739359,6.209075594571455,63.21910444491979,2276,60.862251006197724,100.0,552,78.74132106754202,691.0879660213058,59.66382436506696,39.06171000357338,10.515946206233442,65.84867307312977,Poor
Cu-Alloy,Al,Ni-Plated,Resistance-Spot,6307.228656688101,0.0,2214.332753881249,99.43946501871653,0.0,0.0,100,40,137.4341976821145,46.72200218541913,229.49450327973958,4.958312465615075,0.783298630794116,905.1880100927492,47.27799107078239,39.57527363528489,86.5203726630778,4.276265440099047,72.22309425900781,1643,46.965296403531916,96.04065002331456,513,90.22562864115213,871.4395654903864,67.1461641703409,53.87046109080899,18.79324004481939,69.8721723823289,Poor
Cu-Alloy,Al,As-Received,Ultrasonic,729.4693197623959,22.2575676369311,888.8998887691329,790.8425912107167,20000.0,0.0,500,80,115.3790814099224,94.76372976658132,245.6929345032231,1.4803239081521506,2.1292933623568775,305.60140422094935,45.25990105572759,13.605058982293901,93.09948930968858,4.07504435933624,59.92467373973482,2683,48.61676858256899,100.0,791,81.31944248654551,313.3282994557396,62.4529191511587,24.846158125335894,23.88168530173845,57.69979121146557,Poor
Cu,Al-Alloy-1050,Zn-Coated,Resistance-Spot,6374.400991354306,0.0,2216.2383720373728,305.1612107251748,0.0,0.0,200,60,213.88120322575466,33.956489390681455,255.4790343051621,5.83040321196596,2.613841385363431,1028.2443783104522,44.22157777283399,31.777558179045084,97.54346456019266,5.574913197573007,54.13253048398188,2273,55.630987609696916,100.0,688,89.92529044273454,972.4554675906473,74.09232295385434,43.67181655575182,0.0,70.62863311492137,Poor
Ni-plated-Cu,Al-Alloy-1050,Zn-Coated,Resistance-Spot,3789.291714011988,0.0,570.3582026147865,92.35917510651976,0.0,0.0,500,60,48.98783774118642,64.9064953425986,213.50800864525885,2.2552741028672365,1.3300597901675413,469.847586393597,40.98568632686525,7.727176740107468,97.79415874382134,4.880822337636287,46.43369185755131,2351,53.39301080523546,91.39763738260089,651,77.95294056057224,398.1609842859761,59.07947877997577,53.72039707048009,8.466194067115335,52.03417426742551,Poor
Cu,Al,Zn-Coated,Ultrasonic,1320.0018792085434,11.531655447880818,519.0234934525263,1010.6999783195166,20000.0,0.0,200,60,667.062935348898,64.4208957285805,239.77789246136737,3.413321392046211,1.6703604004179828,704.7399849212686,37.046279446505075,20.957570035917325,103.16093206587712,6.814042565381278,62.761680119007025,2361,63.37433889876462,98.81441185157284,757,84.10746276983086,670.8640512738482,63.76489978904466,42.19196616810392,2.484886245574165,67.54595161806581,Poor
Ni-plated-Cu,Al-Alloy-1050,Ni-Plated,Resistance-Spot,3198.102971713844,0.0,796.3523424391207,254.6989020827741,0.0,0.0,400,60,181.89613437163754,60.02148540543588,183.31901419049376,4.145203550666252,0.5221700835666365,652.9217134377147,34.36625822564541,9.040959976666091,86.70529666494565,7.660728625970966,60.31396278093814,1348,83.90638801989407,94.8458871395903,413,81.78232760844753,544.6153325086196,62.378465570648935,51.85610152641671,7.40154680599274,54.527077395254494,Poor
Cu,Al-Alloy-3003,Ni-Plated,Resistance-Spot,1140.0361509831796,0.0,2933.5065223208903,149.72326553407794,0.0,0.0,100,100,28.244668688630583,41.67462868479619,296.81911733864735,5.5903388680506,3.391358096890974,883.5997566465254,56.46589780970352,69.73302881283415,111.63593408416556,4.781655693848666,52.89803572052775,1375,61.91252505399351,96.3867489176833,414,85.73228084058582,819.4820836811435,75.39996733107857,54.373495763712576,0.6062687670327929,60.73470524113504,Poor
Cu-Alloy,Al,Cleaned,Laser,3342.183488632398,0.0,85.46832080928685,36.885104412747,17.137222727804772,49.740909852130365,400,100,123.57199279901153,77.39587347335491,270.60016497410476,2.0727008273328225,2.3450484742643862,325.47196811896873,44.40808188570933,0.0,103.2780987405859,5.438745924973142,52.456925768901314,2870,54.421908264520226,100.0,897,80.64166913608253,309.94823127603905,55.80456530179228,63.385716794619036,11.48642468389706,64.13071124793267,Poor
Cu,Al-Alloy-6061,Ni-Plated,Resistance-Spot,5780.564583895423,0.0,2624.778587730345,147.07557070952424,0.0,0.0,100,40,92.71836741478779,30.977590913124963,228.20561579496896,5.378620462070857,1.2490895420308303,886.1555703250299,55.71686940362253,53.993273373377455,83.98211643375677,4.491918785109146,56.05462664076864,2429,44.15969280933602,90.87051581182345,659,86.6167927202477,808.3274076354547,76.77571578206152,51.99766442591707,20.64549352695314,70.15376853991263,Poor
Ni-plated-Cu,Al,Ni-Plated,Resistance-Spot,7790.71235032093,0.0,2451.969614949481,177.16587464188956,0.0,0.0,300,100,236.7378051432447,35.38911005371888,306.4491679625446,5.662051490635138,3.7428012729384292,918.083921105279,53.65648887592215,54.82243189862338,110.38601451417308,4.449984041181213,54.30785316138969,1337,68.39955579997432,100.0,486,83.6687337606374,883.0260254533033,59.88137276553729,46.379921694825214,20.054700638233154,63.043810122521506,Poor
Ni-plated-Cu,Al-Alloy-3003,Zn-Coated,Ultrasonic,1337.9930555910219,36.99052165565675,1601.3752671550114,1323.5399718462827,20000.0,0.0,250,100,708.3549164509851,40.54874373063302,271.4695173047017,4.472990105168972,2.2432780290367083,831.121554800864,43.89494955361339,16.673765229434252,95.86785554379657,6.939226929404924,55.38002401017399,2915,69.12913784598967,100.0,869,65.89367660257747,843.5557934343819,55.89513956484569,42.00540215607316,16.00383680064487,72.18732263726358,Poor
