participant_id,age,gender,education,income,tech_comfort,fraud_experience,ATT1,ATT2,ATT3,SN1,SN2,PBC1,PBC2,PBC3,INT1,INT2,perceived_severity,perceived_vulnerability,self_efficacy,response_efficacy,past_behavior,T2_security_steps_followed,T2_frequency_last_month,T2_consistency_score,T2_behavior_binary,T2_missing,response_time_seconds,straight_line_respondent,attitude_composite,subjective_norm_composite,pbc_composite,intention_composite,threat_appraisal_composite,coping_appraisal_composite
1075,80,Male,Bachelor's Degree,57058.0,3.0055553772430184,0,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1.0,0,160.51530151770245,0,1.570593091073991,1.2513149994148585,1.2513149994148585,1.4413373014595487,1.1482823706606728,1.0
1076,18,Male,Bachelor's Degree,55843.0,4.419027690169862,0,1,1,1,1,1,,1,1,1,1,1,3,1,1,1,2,2,2,1.0,0,40.0024591634394,0,1.2684477544118,1.2684477544118,1.2684477544118,1.2684477544118,1.990200612141753,1.0
1077,52,Male,Bachelor's Degree,58933.0,5.879276996375107,1,1,1,,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1.0,0,89.85481224860314,0,1.1936760604648229,1.3313999409943196,1.1936760604648229,1.1936760604648229,1.8784146640202746,1.0
1078,80,Male,Bachelor's Degree,48877.0,4.3509213930910775,0,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,0,35.82221831939262,0,1.143510993863977,1.143510993863977,1.143510993863977,1.143510993863977,1.2338157772677034,1.0
1079,18,Female,High School,34031.0,3.8755532431320727,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,110.38944397314916,0,1.0862618278851666,1.0862618278851666,1.0862618278851666,1.0862618278851666,1.0,1.0
1080,23,Female,Bachelor's Degree,63084.0,4.140908650791029,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1.0,0,15.507755221686784,0,1.303398868936874,1.303398868936874,1.303398868936874,1.303398868936874,1.0,1.0
1081,30,Male,Bachelor's Degree,62314.0,4.608054849911094,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,73.07529523994606,0,1.0452109406634698,1.0452109406634698,1.0452109406634698,1.0452109406634698,1.3832591800751606,1.0
1082,35,Female,Bachelor's Degree,55472.0,4.739983348333865,0,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1.0,0,4.415309386643013,0,1.3116050053925024,1.1693023520778598,1.1693023520778598,1.1693023520778598,1.5294932641251893,1.0
1083,31,Male,Some College,43770.0,7.0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,2,1.0,0,12.989332961429596,0,1.102098780040976,1.102098780040976,1.102098780040976,1.102098780040976,1.6171998720018284,1.7824674645081782
1084,18,Male,Some College,37689.0,6.571006817033514,0,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,0,14.187083737875696,0,1.4693876027474697,1.1618417715483391,1.1618417715483391,1.167233695818605,1.064589613197437,1.5632197951710958
1085,39,Male,Bachelor's Degree,62776.0,6.532206345966246,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,33.4814514146206,0,1.1930618946932754,1.1930618946932754,1.1930618946932754,1.1930618946932754,1.0,1.0770620065988368
1086,18,Male,Bachelor's Degree,56916.0,6.719154473555396,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,1,16.32916902726906,0,1.198362238170837,1.198362238170837,1.394457377677247,1.198362238170837,1.0,1.0
1087,33,Female,Master's Degree,81780.0,3.901532869865736,0,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,1.0,0,16.42898225259808,0,2.1376680390554026,1.5157294179858782,1.2292005736954141,1.2110472481804166,1.0,1.0885529978365398
1088,24,Male,Some College,40389.0,3.6109260005165895,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1.0,0,28.689221584042844,0,1.1743789221790206,1.11926447993844,1.11926447993844,1.11926447993844,1.0414592530349605,1.0
1089,18,Male,Bachelor's Degree,57028.0,3.7610686210057267,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,29.900016237383998,0,1.2667918492665482,1.2667918492665482,1.2667918492665482,1.2667918492665482,1.0,1.0
1090,58,Female,Bachelor's Degree,54140.0,6.93485797333919,0,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,,,,,1,13.164182084711179,0,1.741626647287471,1.0818478211989047,1.0818478211989047,1.4249954747608375,1.0,1.316266985309729
1091,18,Male,Master's Degree,92678.0,4.488650674452762,0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0.0,0,11.308352453087872,0,1.1846908415718538,1.123477482623544,1.6291001537749967,1.123477482623544,1.0,1.0
1092,62,Female,Bachelor's Degree,54535.0,3.5732369630889274,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,16.762993194338275,0,1.2481855727808322,1.1914771626749139,1.4371102941750884,1.22533121413579,1.0,1.0
1093,51,Male,Bachelor's Degree,69447.0,4.639704939714243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1.0,0,73.81619121849975,0,1.4224578183175522,1.4224578183175522,1.4224578183175522,1.4224578183175522,1.2014192261568564,1.3019786991262468
1094,29,Female,Bachelor's Degree,68489.0,4.8898128087709845,1,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1.0,0,273.0357959807124,0,2.4800617191620584,1.2489713297881986,1.2489713297881986,1.4736877951632832,1.623720130009342,1.2768187101859076
1095,36,Female,Bachelor's Degree,50813.0,5.548937255802931,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,106.44720172346466,0,1.0386927918754392,1.0386927918754392,1.0386927918754392,1.0386927918754392,1.0597721814111636,1.1283558672845606
1096,39,Female,Doctorate/Professional,136510.0,5.526236326925656,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,0,24.88484958179254,0,1.2379588318582928,1.2379588318582928,1.2379588318582928,1.2379588318582928,1.0,1.0
1097,21,Male,High School,31746.0,4.12336526696444,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1.0,0,46.20261954768496,0,1.192983315452719,1.192983315452719,1.192983315452719,1.192983315452719,1.5923446670496308,1.2192658108374002
1098,22,Female,High School,33366.0,6.091353310267825,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0.0,0,33.07319415878916,0,1.1591852577380939,1.1591852577380939,1.513408225206595,1.258067086396424,1.0,1.0
1099,38,Female,Master's Degree,108361.0,4.3690484061247945,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,1,29.53535790910893,0,1.1449407108854504,1.1519616640972143,1.2674539323415273,1.1876397843834856,1.0,1.0125309406878016
1100,24,Female,Bachelor's Degree,55193.0,4.996840762283444,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,36.152346529350126,0,1.2204097934087352,1.2204097934087352,1.2204097934087352,1.2204097934087352,1.0,1.1356283651398658
1101,18,Male,Bachelor's Degree,60201.0,6.0928062916543615,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.0,0,41.33616041672199,0,1.6130904932077492,1.176074902567685,1.176074902567685,1.176074902567685,1.28457066258261,1.0
1102,18,Female,Bachelor's Degree,61559.0,4.365632174872356,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,0,8.191039944993163,0,1.2632952253897745,1.2632952253897745,1.2632952253897745,1.2632952253897745,1.1159301221977866,1.0
1103,33,Female,High School,29996.0,4.459843149344521,0,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,1,20.177971750274505,0,1.5430346395372743,1.0694734915039388,1.0694734915039388,1.0694734915039388,1.0003746428795357,1.494116993083185
1104,18,Male,Bachelor's Degree,51086.0,5.96916846460107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1.0,0,32.00772078822834,0,1.0793906574584775,1.0793906574584775,1.1210458620608679,1.0793906574584775,1.0,1.0
1105,45,Female,Bachelor's Degree,48454.0,4.084946870413475,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,,,,,1,223.0729689718667,0,1.220124719905926,1.7039960871065813,1.220124719905926,1.220124719905926,1.323802757805327,1.0991340696411678
1106,48,Male,Some College,37331.0,4.699770369314709,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1.0,0,55.12867358640107,0,1.2272615556827267,1.2272615556827267,1.800031794041783,1.2272615556827267,1.0,1.0
1107,36,Female,Some College,25874.0,5.922464831455761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,79.96453513302464,0,1.2881379623774183,1.2881379623774183,1.2881379623774183,1.2881379623774183,1.0153858188146287,1.0
1108,41,Male,Master's Degree,91353.0,7.0,0,2,1,2,1,,3,2,2,1,1,2,1,1,1,1,1,1,1,0.0,0,30.31951161351283,0,1.764838882084044,1.1987264225134757,2.4403840521581617,1.2562256377087302,1.5789268345299945,1.0973531103504548
1109,36,Female,High School,45270.0,5.987025856191571,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1.0,0,104.71021492269156,0,1.1132143322255665,1.1132143322255665,1.1132143322255665,1.1132143322255665,1.0,1.0
1110,43,Female,Master's Degree,86724.0,5.814431691887015,0,3,2,2,2,1,3,2,2,2,2,1,1,1,1,2,2,2,2,1.0,0,41.57172580690568,0,2.3644792872956386,1.5145885372462355,2.3168866402278208,1.9026829117678614,1.0,1.1942865357170382
1111,42,Male,Some College,34238.0,5.890042058774549,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1.0,0,64.1098378926727,0,1.2949874677461641,1.208934624411358,1.208934624411358,1.208934624411358,1.115500730795613,1.061602892215809
1112,32,Female,Bachelor's Degree,52679.0,3.8048526437128363,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1.0,0,38.096718281873216,1,4.084450566238521,4.084450566238521,4.084450566238521,4.084450566238521,1.0,1.0
1113,51,Male,Master's Degree,79646.0,5.35027576028388,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,51.50296738857613,0,1.2589086656612938,1.2589086656612938,1.2589086656612938,1.2589086656612938,1.0,1.0443715074262894
1114,21,Female,Bachelor's Degree,49868.0,5.161303565162678,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,0.0,0,22.633591738265043,0,1.5987744945199693,1.419714838910412,1.3012929435401852,2.19967363696038,1.2726333723820247,1.5584723742376916
1115,18,Female,Some College,47517.0,5.618059902484583,1,1,1,,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1.0,0,143.1359602884007,0,1.3519720233999135,1.3519720233999135,1.3519720233999137,1.3519720233999135,1.7931187338990875,1.005674371167284
1116,18,Female,Bachelor's Degree,63576.0,5.351460468218632,0,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1,1,1,1,1.0,0,22.5260831336894,1,4.0910699053692,4.0910699053692,4.0910699053692,4.0910699053692,1.0,1.836777720716161
1117,19,Other,Some College,35759.0,5.693609580642247,1,2,2,3,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1.0,0,15.50279627363732,0,2.1183432795184594,1.2656667635023777,1.4044437779853203,1.826997637914288,1.6213776175156926,1.3858526609219752
1118,18,Female,Some College,46729.0,4.795092646631038,0,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,2,2,2,1.0,0,37.647721545807364,0,1.4160095168624889,1.4160095168624889,1.4160095168624889,1.4160095168624889,1.09092970787778,1.3083796381544328
1119,29,Female,Doctorate/Professional,168080.0,5.276191592583331,1,2,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1.0,0,148.19068651505083,0,2.440201916900103,2.016666943649991,2.180984079824586,1.6366613385299569,1.3913261383491093,1.3541584062648617
1120,40,Female,Bachelor's Degree,71769.0,3.6038228641259105,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,19.172921785984304,0,1.2517298541751605,1.2517298541751605,1.2517298541751605,1.2517298541751605,1.0,1.0
1121,47,Female,Bachelor's Degree,78989.0,4.784120538596213,0,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1.0,0,28.64935450503657,0,1.778824919421617,1.1559951414959992,1.1388533702434267,1.1388533702434267,1.0407005313945745,1.577965380357533
1122,18,Female,Some College,37238.0,7.0,0,1,2,3,1,1,2,1,1,,1,1,3,1,1,1,2,2,2,1.0,0,40.65012991200497,0,1.9550869263065085,1.105066896170809,1.5207780672521443,1.105066896170809,1.939111824322866,1.1748355010437945
1123,18,Male,High School,49121.0,5.6144508415167325,0,4,3,4,2,1,1,1,1,2,2,1,3,2,2,1,3,3,3,1.0,0,11.482094597212571,0,3.612815005801385,1.8477564695365194,1.2020332680917303,1.8926072689107434,1.8825456194090249,1.6577668277670923
1124,44,Female,High School,33228.0,5.172802651402,0,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1.0,0,11.018341558467421,0,2.696605273629878,1.2045944946458889,1.2045944946458889,1.5689039185495728,1.1299622018768973,1.0396391166260606
1125,21,Male,Bachelor's Degree,53056.0,7.0,0,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1.0,0,81.46379655420256,0,1.6678550785041155,1.223911034353654,1.907806947108077,1.223911034353654,1.0,1.5894329984539342
1126,39,Female,Bachelor's Degree,59953.0,3.4309145282085973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,1,35.17776966433644,0,1.2341475676134435,1.2353981179645304,1.2341475676134435,1.2341475676134435,1.0708388987217372,1.0
1127,18,Male,Bachelor's Degree,53134.0,3.757707777919914,0,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.0,0,14.17884965624371,0,1.4449906027023331,1.3110195918609775,1.3110195918609775,1.3110195918609775,1.6797149514129266,1.0
1128,61,Male,Master's Degree,89655.0,7.0,0,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1.0,0,25.766846090079362,0,1.22637196544642,1.2319139676938458,1.7839392190057939,1.208612469353197,1.0,1.1535641533320917
1129,18,Female,High School,28399.0,5.259749216863614,0,3,,2,1,1,1,1,2,2,1,1,1,1,1,1,,,,,1,21.169159829562453,0,2.452062264719265,1.1138075207700644,1.4494182558683975,1.363125082488121,1.0,1.0811539200997156
1130,28,Male,Some College,41107.0,4.884642052823268,0,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,0.0,0,33.326174336717834,1,4.210163536335768,4.210163536335768,4.210163536335768,4.210163536335768,1.3071152019409011,1.058937003108948
1131,29,Female,High School,41427.0,3.641034377375664,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1.0,0,38.75498899240935,0,1.1084052651502179,1.1084052651502179,1.1084052651502179,1.1084052651502179,1.2986268976418072,1.0
1132,18,Male,Some College,42167.0,5.782005146313516,1,2,1,2,1,1,1,1,2,1,1,2,3,3,1,1,2,2,2,1.0,0,5.937673516984858,0,1.6647668634115371,1.4749547087793395,1.612265741253031,1.4749547087793395,2.1827688469381394,1.8201376591388798
1133,35,Male,High School,35707.0,5.907797830385701,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,96.27530123179959,0,1.095970584491189,1.095970584491189,1.095970584491189,1.095970584491189,1.0,1.0
1134,36,Female,Doctorate/Professional,145297.0,3.777157330914635,0,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,0.0,0,35.1300826054407,0,1.6908542274635439,1.331337934144774,1.669802196906675,1.5834943382713562,1.129753118762975,1.0
1135,33,Female,High School,40853.0,5.017641738784444,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,19.871926722890894,0,1.2524551081181685,1.2524551081181685,1.2524551081181685,1.2524551081181685,1.2505664112633719,1.0665649914725064
1136,18,Female,Master's Degree,65689.0,4.763829418357014,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,67.18595503624411,0,1.1834213240308444,1.1834213240308444,1.1834213240308444,1.1834213240308444,1.0,1.0
1137,18,Female,Some College,45909.0,5.532770290344403,0,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1.0,0,14.47478997642383,0,1.4285270302630817,1.3514230462532342,1.351423046253234,1.3875315395691923,1.9997584782345736,1.0
1138,18,Female,Doctorate/Professional,129190.0,3.744974685113163,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,,,,,1,25.753414832791957,0,1.2060039832731044,1.1483365130523866,1.4897055507466133,1.1483365130523866,1.2683742723370295,1.0
1139,18,Female,Bachelor's Degree,58749.0,6.827531690867104,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,,,,,1,12.51286040155225,0,1.1237958580446945,1.1237958580446945,1.7619640894447866,1.1237958580446945,1.1394209898136447,1.394649309795306
1140,53,Female,Master's Degree,97366.0,6.390570916076886,0,1,2,1,1,1,3,3,3,2,2,1,1,2,2,1,3,3,3,1.0,0,60.07000040072559,0,1.511096986218651,1.1313052521613474,2.751145667643948,1.6996084006922207,1.0,1.8977798281388643
1141,19,Male,High School,29029.0,4.7278717736473395,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,86.04343945875206,0,1.6820109946124377,1.309943267111893,1.309943267111893,1.309943267111893,1.2190946535358433,1.2222319491918177
1142,28,Female,Bachelor's Degree,49905.0,4.918655674870117,0,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,0.0,0,45.027204029526686,0,1.1993820144519243,1.3122276326403126,1.3341104815311722,1.4504938771805418,1.1443469294917739,1.6111784604389925
1143,44,Female,Master's Degree,62419.0,5.022651204639099,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1.0,0,28.466940156969528,0,1.3536772945182818,1.34541742265138,1.347523178078995,1.34541742265138,1.2881282675396484,1.0
1144,18,Male,High School,32254.0,4.188198881091546,1,2,4,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0.0,0,11.934383087444616,0,3.2242913193353684,1.2141265164860353,1.2141265164860353,1.2363180723977312,1.0986407483838205,1.7151301106728307
1145,18,Female,High School,41652.0,4.623541756294454,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,22.967897007991116,0,1.7801817055398625,1.3644726433833183,1.3644726433833183,1.3644726433833183,1.1210212236776926,1.0
1146,18,Female,Some College,41796.0,4.848648522023009,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,39.86182523623094,0,1.1832798600667298,1.2740161007177662,1.1832798600667298,1.2063369970219682,1.0,1.1542581078211471
1147,30,Female,Master's Degree,69365.0,7.0,1,1,2,2,1,1,2,2,3,1,1,1,1,2,2,1,2,2,2,1.0,0,20.913615450178725,0,1.7030617398643129,1.297383766408783,2.451530769939867,1.2766983436384687,1.0,2.0177451833662565
1148,28,Male,Bachelor's Degree,53857.0,6.430603800829568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1.0,0,23.012999889702144,0,1.1823337427202587,1.1446578650558492,1.1446578650558492,1.2384943728834923,1.0,1.0
1149,33,Male,Bachelor's Degree,46341.0,6.415051119537611,0,2,2,3,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0.0,0,13.494254376416709,0,2.035917269993023,1.1376069643641926,1.7368339528575358,1.3467522206317457,1.0,1.0507070793507423
1150,23,Female,High School,29374.0,5.680903296905708,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,0.0,0,18.271294673745558,0,1.2673821762527515,1.2673821762527515,1.3666273734383225,1.2673821762527515,1.307199605703531,1.0
1151,18,Male,High School,36944.0,3.7474748883893954,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1.0,0,10.244674080799799,0,1.2560615997312008,1.2560615997312008,1.2560615997312008,1.2560615997312008,1.5321417120466307,1.0
1152,22,Female,Master's Degree,71304.0,5.146061564049407,0,2,3,3,1,1,3,1,2,2,2,1,2,1,2,1,,,,,1,41.31729658863195,0,2.5686881127070404,1.2430179214417747,1.8583224032502603,1.9609136706165033,1.404526160870867,1.4833899478619847
1153,48,Male,High School,40563.0,6.461634997497394,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,34.46168737433749,0,1.1475488760781771,1.1475488760781771,1.1475488760781771,1.1475488760781771,1.0,1.0
1154,57,Male,Bachelor's Degree,56966.0,3.5642559818225257,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,35.71627785748706,0,1.4061061481861454,1.2674353713480337,1.2674353713480337,1.2674353713480337,1.236891730492753,1.0
1155,26,Male,Master's Degree,85998.0,6.027519168935244,0,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,,,,,1,24.816615437967936,0,1.2010211373731392,1.2010211373731392,1.303606989262029,1.2010211373731392,1.0,1.0
1156,29,Female,High School,33608.0,7.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1.0,0,20.644867174061375,0,1.1557798144108222,1.1557798144108222,1.278829126976211,1.1849377727633645,1.0,1.0780962330723005
1157,38,Female,Bachelor's Degree,63296.0,6.580361639786652,1,3,3,3,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,0.0,0,26.093029452589374,0,2.971294786384249,1.233758763371309,1.5074245606985721,1.6426147589875368,1.0,1.3429098314070638
1158,56,Female,High School,38915.0,7.0,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,0.0,0,23.54601740827787,0,1.1727252173947762,1.1727252173947762,1.9879435393819846,1.2195711595259473,1.0,1.3168944012193742
1159,25,Male,Bachelor's Degree,60012.0,5.483840375574809,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,37.432975300459965,0,2.404089387716332,1.2482062876882491,1.2482062876882491,1.3615771391261202,1.1721343836952343,1.136089846883821
1160,38,Female,High School,37823.0,6.458311533394487,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,0,143.50736082355843,0,1.1052368751186357,1.1052368751186357,1.2121829574610745,1.1052368751186357,1.135746303364913,1.6996297234681643
1161,18,Male,Bachelor's Degree,55909.0,4.266790821339754,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,28.464235629426714,0,1.195998230303741,1.8492674958548805,1.1657246311152616,1.1657246311152616,1.3957071076328533,1.1258046606063905
1162,18,Other,Some College,45662.0,6.234622956043594,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,1.0,0,20.624164840830566,0,1.2638116702721367,1.322020258271984,1.241618761808181,1.4723292063396947,1.0695976748980682,1.0
1163,18,Female,Bachelor's Degree,54965.0,6.050704574278992,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,27.128515850217216,0,1.0654762283086923,1.0654762283086923,1.0654762283086923,1.0654762283086923,1.0,1.0
1164,64,Male,Bachelor's Degree,57516.0,5.576884526248962,0,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,,,,,1,22.335499978439444,0,1.303532492621575,1.5059410546714749,1.550505355353937,1.2125318352063006,1.1467577855086057,1.7310851875292883
1165,39,Male,High School,33626.0,6.910809645634048,0,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,,,,,1,22.264732281255064,0,1.0568712198686874,1.6010653833114703,1.3837373815119538,1.0799312678003081,1.2490273372275527,1.0252513882125724
1166,18,Male,Bachelor's Degree,54070.0,4.499579710798395,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1.0,0,20.74939784875601,0,3.075231568657493,1.3184151914921223,1.253806231595238,1.253806231595238,1.0811862399180878,1.1604765788763527
1167,40,Other,Some College,38480.0,4.956825228584239,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1.0,0,57.28280706824501,0,1.2598362351097485,1.2598362351097485,1.2598362351097485,1.2598362351097485,1.0,1.0
1168,18,Male,Bachelor's Degree,61007.0,5.324100653765786,0,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,,,,,1,56.6951495708431,0,1.0056149259593674,1.0056149259593674,1.601093024197664,1.1366977813797143,1.1648252030057864,1.0
1169,33,Female,High School,41553.0,3.861505737583779,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,68.16255229311001,0,1.1669680799609954,1.1669680799609954,1.1669680799609954,1.1669680799609954,1.0,1.0
1170,18,Male,Bachelor's Degree,66283.0,5.495011526940322,0,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0.0,0,80.74266920511464,0,1.9253175673886176,1.1142956064080907,1.1142956064080907,1.1142956064080907,1.163589785203597,1.9713017935738184
1171,18,Female,High School,28717.0,2.965390463159999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1.0,0,24.73763131590072,0,1.294828479546042,1.294828479546042,1.294828479546042,1.294828479546042,1.0,1.3404278892722408
1172,72,Male,Some College,50020.0,6.5610408947566725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,9.448325440135557,0,1.0222957417812635,1.0222957417812635,1.0222957417812635,1.0222957417812635,1.2294937965652253,1.032409783907958
1173,19,Male,High School,33409.0,5.260628576535756,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1.0,0,160.07709333931243,0,1.0069985819133156,1.0069985819133156,1.0069985819133156,1.0069985819133156,1.54913875648639,1.542025324747486
1174,38,Female,Bachelor's Degree,62005.0,4.522839224925108,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,0,5.441167641499923,0,1.4285175112391062,1.326976135430951,1.326976135430951,1.326976135430951,1.1264734487890742,1.2539711685251516
1175,25,Male,Some College,37213.0,4.1153143040163425,0,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1.0,0,25.19571924453257,0,1.2358209249809298,1.2358209249809298,1.348251923645887,1.2358209249809298,1.270506945771251,1.5694050589296773
