participant_id,age,gender,education,income_level,employment_status,banking_experience_years,previous_fraud_experience,technology_comfort,financial_literacy,risk_tolerance,trust_in_banks,privacy_concerns,ATT1,ATT2,ATT3,ATT4,ATT5,SN1,SN2,SN3,SN4,PBC1,PBC2,PBC3,PBC4,PBC5,INT1,INT2,INT3,INT4,Perceived_Severity,Perceived_Vulnerability,Threat_Probability,Threat_Consequences,Self_Efficacy,Response_Efficacy,Response_Cost,Coping_Confidence,Past_Behavior,Behavior_Frequency,Behavior_Consistency
1192,24,Female,Bachelor's Degree,Under $25k,Part-time,23,1,5.184747052875969,4.880184714530018,3.858854651796123,5.042589294698393,7.0,5,5,5,4,6,7,7,6,7,7,6,6,6,6,4,4,4,4,5,6,6,6,6,5,5,5,3,3,3
1193,35,Female,Master's Degree,$75k-$100k,Full-time,0,0,5.547637701576558,5.607092324720476,5.070128524080668,5.52801003357365,6.599035518525881,7,5,5,7,4,1,2,2,1,6,5,5,5,4,5,5,5,7,6,5,6,5,5,6,5,6,5,6,5
1194,49,Female,Bachelor's Degree,$25k-$50k,Full-time,4,0,5.190296521845061,6.3007761838933085,3.25969362287821,4.0919470117171155,5.3080274346821374,4,4,5,5,3,3,3,4,4,4,4,3,5,5,3,5,4,4,4,5,4,5,5,6,5,5,4,2,3
1195,21,Female,Master's Degree,$75k-$100k,Unemployed,24,0,4.510477374383908,4.59672442495466,3.468455019748398,3.0891967276382184,6.840063702848886,3,4,4,3,3,4,5,6,5,3,3,4,5,4,6,5,7,7,7,7,6,6,5,4,5,4,6,5,6
1196,51,Male,Other,$50k-$75k,Part-time,12,1,3.545702338196807,3.20357629521886,4.798617447268885,4.550071005555527,6.433317383989585,6,5,6,5,6,4,4,4,5,3,4,4,4,3,5,6,5,5,7,7,7,5,3,2,3,2,5,5,7
1197,44,Male,Some College,$50k-$75k,Full-time,17,0,5.101707391896344,1.9937750137237082,4.825287311510734,6.073738352537114,5.190047475189931,4,4,5,3,3,2,4,3,4,6,5,5,5,5,5,5,4,4,3,3,3,3,5,4,4,4,4,4,4
1198,53,Male,Bachelor's Degree,$75k-$100k,Part-time,1,1,7.0,5.554166753008356,4.916591871760335,5.951116396760868,5.458559965860792,5,6,5,6,5,3,3,2,3,6,7,7,6,6,6,6,4,5,5,4,6,5,5,5,6,5,6,5,5
1199,48,Female,Bachelor's Degree,$25k-$50k,Self-employed,33,0,6.029892908141632,1.864840463189204,3.3867182456562253,4.085885878293308,6.763338756614319,5,3,5,4,4,6,4,4,4,4,5,5,6,6,5,6,6,6,4,4,4,4,3,3,5,3,6,6,6
1200,65,Male,Doctorate,$75k-$100k,Full-time,26,0,5.302055924454297,3.7572146989331037,4.660366132711214,3.0602974763482687,4.059231060757351,4,5,4,5,4,6,5,6,5,6,7,5,7,6,5,5,6,5,4,4,4,4,6,5,5,6,6,6,6
1201,46,Male,Other,$50k-$75k,Full-time,12,1,6.044350385734127,3.9084011236732605,5.352739251667406,4.0825843355805125,6.941059767053473,5,5,6,5,7,7,6,7,7,4,5,5,5,6,5,5,5,4,6,7,6,7,4,3,4,5,5,4,5
1202,38,Female,Bachelor's Degree,$75k-$100k,Retired,10,0,3.943403956648721,4.109708320793675,3.6533191836458516,4.037826819121705,4.852376183246371,5,6,6,6,5,4,4,3,5,4,3,5,4,4,4,4,3,3,5,4,4,5,5,3,5,5,4,2,3
1203,46,Female,Some College,$25k-$50k,Full-time,25,1,3.737602280875019,4.246543380046592,3.081116290716325,5.135736139965733,6.777144417132323,3,3,4,4,4,6,5,4,4,5,6,5,7,6,2,3,3,4,6,5,5,5,6,6,6,5,1,2,3
1204,53,Female,Master's Degree,$75k-$100k,Full-time,34,0,3.3783223434510274,4.379591823277848,5.679846644643472,4.473998196515054,5.094250742790898,5,6,4,6,6,6,6,6,5,4,7,4,5,6,4,5,5,4,3,5,6,5,7,7,5,5,5,6,6
1205,45,Male,High School,$25k-$50k,Full-time,24,0,4.312070065845843,1.0600277592979115,2.88377597302817,3.696082945915429,5.471366844720269,5,5,5,5,5,3,2,3,4,5,4,4,5,4,6,6,5,6,7,5,6,7,3,3,3,3,5,6,7
1206,45,Female,Master's Degree,$50k-$75k,Self-employed,36,0,3.86699115493638,4.2190526828311645,4.681267095960267,5.925115680712802,5.062260807770294,5,5,4,5,5,4,3,5,4,4,4,5,3,4,4,6,6,6,5,5,5,5,4,3,4,4,6,6,6
1207,34,Male,Master's Degree,$25k-$50k,Full-time,5,0,6.312412110978209,1.3015517536545596,3.718208765272194,4.7685110409338005,4.5149720149076495,5,5,6,6,6,5,7,6,6,5,5,4,4,5,5,5,5,5,6,5,5,6,2,2,3,2,4,4,3
1208,35,Male,Some College,$75k-$100k,Full-time,6,0,3.787014873476717,5.151883495018294,1.2218081369216156,5.122498783277129,4.802939612041256,5,5,4,4,5,4,5,6,5,6,4,5,5,5,4,4,4,3,3,4,3,4,6,5,5,6,3,3,2
1209,23,Male,Bachelor's Degree,$25k-$50k,Full-time,3,0,3.2959174256626254,3.4783372974553046,5.380031694470012,2.530017479042479,6.617022543485423,3,3,4,3,3,6,6,7,6,4,5,4,4,5,6,6,6,6,5,6,5,5,6,6,6,5,6,6,5
1210,71,Male,Bachelor's Degree,$100k-$150k,Student,19,0,7.0,1.3958522572096443,1.0,1.6908821551632567,2.554419619060284,4,3,3,3,3,3,3,3,3,7,5,5,5,5,3,2,3,3,4,3,5,5,2,3,3,3,3,4,3
1211,26,Male,Bachelor's Degree,$100k-$150k,Full-time,16,0,3.8229371533779846,3.1415339193990115,1.0222207065393474,2.87494506226671,3.7371374607146786,4,5,6,5,4,3,2,2,3,4,4,4,4,6,3,4,4,5,5,5,6,5,4,4,5,4,3,4,4
1212,34,Female,Some College,$25k-$50k,Full-time,13,0,4.7302926858755265,3.45890205905995,4.53826211127294,4.023347889271869,4.301981119706087,4,5,5,5,4,6,5,7,6,4,5,4,4,5,3,3,3,2,4,5,5,4,3,4,3,3,2,3,2
1213,34,Male,Master's Degree,$75k-$100k,Retired,23,1,5.176984237115118,5.747909502821506,4.537899678149361,5.2916272211365705,3.9138207283203763,5,5,5,5,6,3,2,2,3,5,5,5,4,4,5,5,5,6,5,4,5,4,4,3,5,4,4,6,7
1214,58,Female,Master's Degree,Under $25k,Full-time,27,0,2.7949603216187775,4.4556290642753185,2.90738819897145,1.7893037555112419,6.760977571457038,4,5,4,3,4,6,6,6,5,3,4,4,3,4,2,3,2,3,5,5,6,5,6,4,5,5,1,2,1
1215,40,Female,Master's Degree,$50k-$75k,Retired,0,1,6.3532256542546035,4.647778427655754,4.006950926424543,6.511422477246384,6.483444675638524,4,5,4,5,4,6,5,6,5,5,5,5,5,6,5,4,5,4,6,5,6,6,3,4,4,4,5,5,5
1216,63,Male,Some College,$75k-$100k,Retired,9,0,5.455678560616842,5.735588124486782,1.0,4.804679232124151,5.751234990334077,5,6,6,6,6,6,6,6,7,5,5,5,4,6,6,6,6,6,6,7,6,7,5,5,5,4,7,7,7
1217,34,Female,Master's Degree,$75k-$100k,Unemployed,23,0,6.837576017821172,4.075012425698164,4.789765650258839,6.232353991539892,4.398415525774711,6,6,5,5,6,5,5,4,4,7,7,7,7,6,6,5,6,7,4,4,4,5,5,4,6,5,4,5,5
1218,49,Male,Bachelor's Degree,$75k-$100k,Full-time,10,0,3.4811670941728496,5.180444349342125,4.149615681875035,3.5368359010310453,6.56855705347355,4,4,6,4,5,4,5,5,6,4,4,4,3,4,3,4,4,3,6,7,6,6,4,4,3,4,3,4,2
1219,32,Female,Some College,$25k-$50k,Part-time,7,0,4.64868868871424,5.08901944811159,3.7361000053326863,5.204631921006989,3.353057081404901,5,5,5,5,4,3,2,3,2,5,6,7,5,6,4,4,4,4,3,3,3,4,5,5,4,6,4,4,4
1220,77,Male,High School,$50k-$75k,Self-employed,25,0,4.5590336324912935,2.527589658359764,3.8291780749928805,4.702235115964944,7.0,4,5,3,4,5,5,6,5,4,4,4,5,3,4,2,3,3,2,5,5,6,6,4,3,4,3,2,3,2
1221,27,Male,Some College,$25k-$50k,Student,2,0,4.895832741525033,6.1148786509187785,4.490555846670245,5.581223575665465,4.346907223104694,6,6,6,5,6,7,5,4,5,4,4,6,4,3,3,4,3,4,5,6,4,4,6,5,4,5,3,3,3
1222,49,Male,Master's Degree,$75k-$100k,Full-time,11,1,2.3180778771342583,2.353607685908097,3.7595378671029946,4.3194503588803395,4.811761255974417,5,3,4,5,5,5,4,4,4,3,3,3,4,3,3,4,3,3,6,6,5,5,3,2,3,3,2,4,3
1223,54,Female,Bachelor's Degree,$50k-$75k,Self-employed,18,1,4.666254568038333,5.392576644321203,1.1763222961762918,5.167858250809106,4.627721764455814,5,6,7,6,7,5,5,5,6,6,6,6,7,5,4,4,4,5,5,6,7,6,6,6,7,6,4,3,3
1224,51,Female,Bachelor's Degree,$75k-$100k,Full-time,9,0,2.3603041328643823,2.2278050520226778,6.874865128331532,5.922634382525439,3.919581844491455,7,6,6,6,6,3,3,4,3,4,5,5,4,3,5,5,3,4,5,6,6,5,4,4,4,3,4,5,5
1225,42,Male,Some College,$25k-$50k,Full-time,22,1,5.037501106795382,4.981607824597176,5.481121147199831,3.8185884473298692,7.0,3,3,4,4,4,5,5,6,5,5,6,5,5,5,2,2,3,2,5,6,6,6,4,5,5,4,1,1,2
1226,43,Female,Bachelor's Degree,$50k-$75k,Full-time,9,0,1.3070263132222202,6.620489341595224,2.0010774732632406,4.89069307898758,5.967784093862935,5,4,5,5,5,7,6,7,6,2,2,3,1,3,4,3,3,3,7,5,5,5,5,4,4,4,2,3,4
1227,45,Female,High School,$50k-$75k,Self-employed,29,0,1.72261974856412,3.9231277464847256,3.3168078773327734,2.334565315333182,6.437017596287766,3,3,4,5,5,3,3,2,4,3,4,3,3,2,5,5,5,4,5,6,5,4,4,3,3,4,4,5,5
1228,42,Female,Some College,Under $25k,Full-time,13,0,5.727823074659998,3.86673766429091,3.4695521337815425,5.443003622876029,3.7539638007331515,5,5,5,6,4,6,6,6,6,5,4,4,3,4,6,6,6,6,4,4,5,5,3,2,3,3,7,7,7
1229,59,Female,Bachelor's Degree,$50k-$75k,Full-time,21,1,3.679742317207826,4.9935719991119045,5.3103893931125485,6.945595052154987,5.299031609704399,5,6,4,7,5,2,3,4,3,6,5,5,5,5,5,5,4,5,5,5,5,4,6,6,5,5,5,5,6
1230,78,Female,High School,$100k-$150k,Student,22,1,3.0182128895516387,3.7717846072486942,1.0,3.1066767427015654,5.673131558264544,4,5,5,5,5,4,4,5,4,4,4,3,4,4,3,3,4,4,4,4,5,6,4,4,5,5,3,3,4
1231,36,Female,Master's Degree,$100k-$150k,Full-time,8,1,6.406268431613322,6.563762314865668,3.1013884297982948,4.490342487486468,5.397832175904828,5,6,4,5,4,6,6,7,6,5,5,6,5,5,6,5,5,4,6,5,6,4,6,5,5,4,6,5,5
1232,24,Female,Some College,$50k-$75k,Part-time,0,0,4.991439325992623,4.449849924296305,1.3351089793274946,5.656577561096936,3.8235892038251995,6,5,6,5,5,6,5,5,5,5,5,6,6,5,5,7,6,5,4,3,4,3,5,6,4,5,7,7,6
1233,43,Male,Bachelor's Degree,$50k-$75k,Full-time,18,0,5.808135293300675,3.7837796393130567,3.400866277840326,4.63770096815986,6.2830500232437005,6,5,5,4,5,6,7,7,6,6,6,7,7,6,4,3,3,3,6,6,6,6,6,5,6,5,3,4,3
1234,80,Male,Bachelor's Degree,Under $25k,Full-time,15,0,4.250636891518754,3.497628813735612,3.138498749681134,4.79811946179187,5.233705091063669,5,4,5,4,4,5,4,6,4,4,5,3,5,3,4,3,3,4,6,5,6,6,5,5,5,5,3,3,3
1235,32,Male,Bachelor's Degree,$100k-$150k,Part-time,20,0,7.0,2.9871669887750736,3.9115716943357968,4.1308006701716335,4.049539560792696,4,4,5,4,5,5,4,4,5,6,5,6,6,4,5,6,7,7,4,5,4,4,4,4,4,4,6,6,6
1236,69,Female,High School,Under $25k,Retired,12,0,3.5932292091603073,3.3839185172152635,2.953175841387143,4.086217296294502,3.0592244064920697,4,4,4,5,4,2,2,3,3,5,6,5,6,4,3,4,4,3,4,5,4,4,6,4,5,6,2,3,2
1237,70,Female,High School,Over $150k,Full-time,10,0,7.0,3.7441245882438245,2.748567252053266,4.495967015697547,5.767333164838868,6,4,6,4,4,5,5,6,6,6,6,7,6,5,6,6,7,6,5,6,5,5,5,4,4,5,7,7,7
1238,36,Male,Master's Degree,$50k-$75k,Self-employed,35,0,4.407950939850131,3.5660692044518463,4.667519368468406,4.650005706567227,7.0,4,4,5,5,5,6,4,4,6,2,4,2,4,3,5,5,5,5,4,5,5,6,3,2,4,3,5,5,5
1239,53,Female,Some College,$50k-$75k,Full-time,0,0,2.018234407630881,3.344372143621765,4.436541837319613,3.182270486107228,3.9832202993190897,4,4,4,4,3,2,3,2,3,3,2,3,2,3,5,6,6,6,5,5,4,4,3,4,5,3,7,7,6
1240,69,Male,Master's Degree,Over $150k,Full-time,22,0,5.224273118622163,6.928493599458172,4.571957679889539,4.520773616864765,5.287491755454262,6,5,6,6,6,3,5,4,4,4,4,4,5,5,5,5,6,6,4,7,7,6,5,5,6,5,5,5,5
1241,39,Male,Other,Under $25k,Full-time,9,0,4.972143842182746,2.8608764005636633,3.55233987331282,6.482240726451192,6.321547007000734,5,6,5,6,7,1,1,1,1,5,4,6,4,4,5,6,6,6,6,5,5,6,4,4,3,4,7,5,6
1242,41,Prefer not to say,Some College,$75k-$100k,Full-time,11,0,2.9230172786411552,4.390622363940027,2.9995659848847347,4.097039447693314,3.703382507288568,5,5,4,4,6,4,5,4,3,5,4,5,5,5,3,4,3,2,5,5,4,4,5,5,6,6,3,3,4
1243,36,Male,Some College,$50k-$75k,Full-time,11,0,3.116671084297928,4.9702773126891335,3.633606525170921,3.1152940205504462,4.572047554006472,5,4,5,5,4,6,4,6,6,2,3,3,4,3,5,5,5,6,6,5,5,5,4,4,3,3,6,5,5
1244,29,Male,Bachelor's Degree,$25k-$50k,Full-time,6,0,4.462953535372511,5.019140394258852,4.501626898095833,4.418300718416288,4.153825342812457,3,4,4,5,5,4,4,4,3,5,6,4,4,5,5,6,6,6,3,4,5,4,4,5,5,4,7,6,6
1245,35,Female,Doctorate,$50k-$75k,Full-time,20,0,5.024621722871972,4.123810801482787,1.0,3.7424646254508436,6.183144364307001,6,6,5,5,6,3,4,4,4,4,4,4,3,4,4,4,3,3,6,6,7,7,3,3,4,4,4,2,4
1246,26,Female,Master's Degree,$75k-$100k,Full-time,28,0,1.0,3.887086656598498,4.351756702519201,2.993989809613672,6.558074826289465,3,3,4,2,2,6,7,7,6,3,5,4,4,4,2,2,3,4,5,4,4,4,5,5,5,6,2,1,1
1247,45,Male,Bachelor's Degree,$75k-$100k,Full-time,19,0,6.0796821787857045,4.787011738611358,4.232793462268717,4.767002154079145,5.274939891204908,4,5,6,4,4,7,6,6,5,5,7,7,6,7,3,3,4,2,4,4,4,4,6,5,5,5,2,2,2
1248,33,Female,Master's Degree,Under $25k,Full-time,16,0,3.758253039277534,4.546478144971661,3.8870112685200175,3.747661555418706,4.174092524106489,5,4,3,3,4,4,4,4,3,5,5,5,5,6,3,2,2,3,5,4,5,4,5,6,4,5,2,2,2
1249,48,Female,High School,Over $150k,Retired,5,1,2.502378773402736,3.863353514802233,3.5909612093796546,3.85034299977607,4.612929968279367,4,5,3,4,4,6,7,6,6,3,4,4,4,5,3,3,4,4,4,4,3,3,5,3,5,4,3,4,3
1250,21,Male,Doctorate,$25k-$50k,Part-time,20,0,5.911599827177897,2.16955785675824,1.0,4.784112856462467,4.406451634328571,4,6,4,4,5,7,7,7,6,6,7,7,6,7,2,3,3,3,4,4,5,4,5,5,5,4,2,2,3
1251,49,Male,Doctorate,$25k-$50k,Full-time,36,0,4.464573030872316,3.5916991609667783,3.1842054316594317,2.7601904855651984,4.025004252214693,4,5,5,5,5,6,6,5,6,4,5,4,4,3,4,3,3,4,5,4,5,5,4,3,2,4,4,4,4
1252,57,Female,Some College,$25k-$50k,Retired,11,0,6.324248665173381,2.7094847871803047,6.305214195508322,2.51011641969865,4.987757979099689,5,5,3,3,4,5,5,5,5,6,6,6,5,6,6,7,7,6,6,5,4,5,4,4,5,5,6,7,7
1253,18,Male,Some College,Under $25k,Self-employed,11,1,5.156928394469634,3.332692584913776,3.818061813795628,5.405046633402318,5.732309132908048,4,4,4,3,4,5,6,6,5,5,4,4,3,4,5,5,6,7,6,7,6,5,2,4,3,4,6,6,6
1254,50,Female,High School,$25k-$50k,Full-time,9,0,4.497728245577931,4.243190210072047,3.3697942258553946,2.2829996791311,5.639283188871371,3,4,4,4,4,5,6,5,5,6,5,3,6,6,5,5,5,5,5,4,5,5,5,6,4,6,5,5,5
1255,63,Female,Some College,Over $150k,Full-time,10,0,4.270905082529766,4.666356987195601,3.8236686738261576,3.427986765631174,5.090944398973538,4,5,6,5,5,2,2,3,3,6,4,5,6,4,5,6,7,5,7,5,6,6,4,5,4,5,5,5,5
1256,26,Prefer not to say,Master's Degree,$50k-$75k,Part-time,0,0,5.224069140834207,6.514588576680128,4.296682016079211,2.4401925575338748,5.1627592205079,4,5,5,3,5,3,4,4,4,2,3,3,4,4,3,2,3,2,5,6,6,5,4,4,5,4,1,2,1
1257,70,Male,Some College,$25k-$50k,Full-time,19,0,3.8797031117860046,3.5013717074250423,4.72234834256525,4.016636239781401,5.010294125401243,5,4,6,4,4,3,4,5,3,5,5,5,5,5,3,3,2,3,4,5,4,4,5,4,5,6,4,2,3
1258,51,Other,High School,$25k-$50k,Self-employed,6,0,3.2211411168802506,5.207013325857696,3.479567771578881,5.113670497181398,3.673067306917099,4,4,4,4,4,5,5,6,6,5,4,4,4,5,4,4,6,4,4,4,5,5,6,6,5,5,4,5,4
1259,34,Male,Some College,$75k-$100k,Part-time,0,1,5.414863683981966,4.5977480317691874,4.394887443351157,4.734805538478851,5.276148386681159,4,5,5,4,4,5,4,5,4,4,4,4,6,4,4,4,5,3,5,4,6,6,4,4,5,4,2,3,4
1260,44,Male,Other,$100k-$150k,Part-time,22,1,4.283268237833356,5.884796971831727,6.147311123865903,7.0,4.458011855999885,5,5,5,6,5,4,3,4,4,5,5,6,5,3,4,3,5,5,6,5,5,4,5,6,5,7,5,4,3
1261,53,Male,Bachelor's Degree,$25k-$50k,Student,4,0,4.550351472103509,4.949097335474314,5.208751119205801,5.904298741346801,3.6179224589246184,7,6,6,6,7,7,7,7,6,4,3,3,3,4,5,6,5,6,4,6,5,5,3,4,2,3,5,5,4
1262,46,Male,Bachelor's Degree,Under $25k,Full-time,11,0,6.134069754231911,2.888974144527789,7.0,3.482610579812078,5.507776123827142,4,6,4,4,5,6,6,5,6,4,5,4,6,5,4,5,5,6,5,5,4,6,3,3,3,3,5,6,7
1263,53,Female,Some College,$25k-$50k,Full-time,29,0,4.329185088396389,1.9600401619213996,2.880521498307597,3.163533994208307,4.4270969599396,4,4,4,5,4,6,7,7,7,7,5,6,5,6,4,7,5,5,5,6,5,6,5,4,5,5,4,6,5
1264,31,Male,Other,Under $25k,Self-employed,0,0,4.5225508883126855,4.604640209567757,6.14666531050282,7.0,5.350529313384719,7,6,5,6,6,4,4,5,3,3,4,3,4,5,6,5,6,6,5,4,3,3,4,4,4,4,5,6,7
1265,47,Male,Master's Degree,$25k-$50k,Full-time,0,0,3.600525732823602,3.5130137027294923,2.693056904108367,5.875086406880035,6.03240159657637,5,5,6,5,5,4,5,4,3,4,5,4,5,4,1,1,3,3,4,6,5,6,5,4,4,5,1,2,1
1266,23,Female,Some College,$50k-$75k,Self-employed,17,0,5.146109900972776,2.9255921302642234,4.294992605436648,5.307243528723486,4.054737406740244,6,5,5,5,5,5,7,6,6,3,4,3,4,4,7,7,7,6,5,5,5,4,4,3,3,3,6,7,7
1267,43,Male,High School,$25k-$50k,Retired,26,0,5.024741869020132,2.5521489841069993,4.825467140933339,4.689822174658741,5.201333410280268,4,5,4,4,4,3,3,3,2,5,4,5,4,6,4,5,6,7,5,5,5,5,4,4,4,3,5,7,6
1268,31,Female,High School,$50k-$75k,Part-time,0,0,5.851162697685837,4.409268146863302,3.0849119313337385,4.92822588097002,3.108534830096602,5,5,6,5,5,5,6,7,6,6,6,6,6,6,4,4,5,5,4,5,5,4,5,6,5,5,5,4,4
1269,33,Male,High School,$25k-$50k,Full-time,19,0,3.631306744489686,6.160020009107375,3.9231499884639858,2.8215120694210882,6.7857863996702035,5,4,3,4,3,3,3,4,2,5,5,5,5,6,2,2,3,2,5,7,6,6,5,5,6,6,2,2,3
1270,63,Female,Bachelor's Degree,Over $150k,Full-time,20,1,3.8132745456147212,3.668725950582146,5.0746455434325775,4.788447004236121,3.6050268534223395,6,5,6,5,5,6,6,6,5,4,5,4,5,5,3,4,5,4,4,5,5,4,4,6,5,4,4,4,4
1271,61,Female,Master's Degree,Over $150k,Full-time,0,0,5.688206098718204,4.9673514043979194,2.805620742363329,4.685477676950817,4.533698371362887,4,4,5,4,5,2,2,3,3,5,6,7,6,7,2,4,3,3,5,4,5,6,5,5,7,7,3,3,4
1272,54,Male,Bachelor's Degree,$75k-$100k,Full-time,22,1,4.878319505044296,4.06705374471713,6.137136843366706,3.5150333882782236,6.572217894140353,6,4,4,4,4,5,5,5,4,3,4,3,3,4,5,6,5,5,6,6,6,7,3,3,3,3,5,6,6
1273,28,Male,Master's Degree,$50k-$75k,Part-time,23,0,3.1406728107109583,2.5238032841655893,1.8615647253817116,3.9537682557178253,4.842024781310915,4,4,4,5,4,3,3,3,3,4,4,3,3,3,5,5,5,6,5,4,5,4,2,4,4,2,6,5,7
1274,40,Male,Bachelor's Degree,$50k-$75k,Self-employed,11,0,6.4598311016017504,5.155254746563543,6.515568019819737,6.418211672132267,3.782862545069669,7,7,5,5,6,7,6,7,6,3,4,4,5,5,3,3,4,5,4,4,4,3,4,4,4,4,3,3,3
1275,63,Female,Bachelor's Degree,$50k-$75k,Part-time,27,0,1.9523241473996236,2.776900342764417,5.201856588719428,4.449790095646165,5.884380555515189,4,6,5,4,5,4,3,4,4,4,3,4,3,1,2,4,3,1,4,5,6,4,3,4,4,3,2,3,1
1276,47,Male,Bachelor's Degree,$75k-$100k,Full-time,26,0,5.676427129895628,4.228114619771635,3.6743841931411096,7.0,5.859585708366303,6,6,5,5,4,5,4,4,4,5,5,4,5,5,5,4,5,5,5,6,7,6,3,5,5,5,4,3,4
1277,79,Male,Some College,$50k-$75k,Full-time,16,0,2.602181946002705,3.7560234604931035,3.2362645042685756,2.5111846762151395,4.403495026698243,5,3,5,5,4,5,6,5,5,4,4,5,4,4,6,5,6,6,5,5,5,5,4,4,3,4,6,6,6
1278,50,Male,Some College,$100k-$150k,Self-employed,10,1,7.0,5.3610006649354,3.0901604320925666,3.9734437765291024,4.52258082714156,6,6,4,5,6,4,4,5,4,6,6,6,6,6,4,5,5,5,6,6,6,4,4,5,4,5,5,6,6
1279,47,Male,Bachelor's Degree,Over $150k,Full-time,5,1,2.183100409641565,2.8244037097881076,3.609886103640179,2.743265738503697,4.6210501323201045,6,5,5,5,5,6,5,7,7,2,2,3,3,3,3,3,3,2,5,6,7,5,3,2,2,3,2,2,3
1280,40,Female,High School,$50k-$75k,Full-time,14,0,6.228375977809122,4.708130880142548,3.732105793831643,3.1486930553297983,4.872273643245365,3,4,4,3,4,4,4,4,3,6,5,4,5,5,4,3,4,4,5,6,7,6,4,5,4,6,5,4,3
1281,47,Female,Some College,$75k-$100k,Self-employed,20,0,4.377548459983134,3.108263370446689,5.557316745288414,3.606153153208843,3.017731815386012,4,5,5,4,4,4,4,3,4,4,5,5,5,5,5,4,6,6,4,5,4,6,5,5,4,4,5,5,6
1282,42,Male,Bachelor's Degree,Under $25k,Part-time,11,0,3.950096145241884,3.5355632239725794,6.5561157405384165,4.978371552124709,4.90043375277009,5,5,5,5,4,5,4,5,6,5,4,5,4,5,4,4,4,3,5,5,4,5,5,3,4,5,6,5,5
1283,55,Male,Other,$25k-$50k,Full-time,0,0,4.778094984701642,1.0,4.079131888915611,4.920191405296464,7.0,6,5,5,5,5,3,4,4,3,2,4,3,4,3,5,4,3,4,6,6,7,5,1,1,1,1,4,5,4
1284,59,Female,Bachelor's Degree,$50k-$75k,Unemployed,27,0,5.447850508736719,6.919728143103281,2.616120116814834,3.7848516164468733,4.114433036039625,5,5,4,6,5,6,5,6,5,6,6,6,6,4,6,6,6,7,5,5,4,5,6,7,6,6,7,7,6
1285,33,Female,Master's Degree,$25k-$50k,Full-time,16,0,3.1433992465036957,4.915724012674102,3.035983543109328,1.9266405311961017,4.45815704718326,4,4,3,5,4,6,6,6,7,4,3,2,3,3,4,3,3,3,5,5,5,4,4,4,4,4,2,3,4
1286,25,Male,Bachelor's Degree,$100k-$150k,Student,11,0,3.2763184122471416,3.2024482682803863,3.5436729015442014,6.373231447638583,3.7980205704839642,6,6,5,7,5,5,4,5,6,3,4,4,4,3,6,6,4,5,3,4,4,3,3,3,5,3,5,6,6
1287,18,Male,Master's Degree,$25k-$50k,Full-time,23,0,5.4744072976693285,2.737947605167108,2.3578290525845143,4.257082340756372,5.773378119034889,4,4,4,4,5,7,6,6,7,7,7,5,5,5,4,4,4,4,4,5,4,4,3,5,4,3,3,4,4
1288,52,Male,Bachelor's Degree,$50k-$75k,Full-time,30,0,1.9389855695256002,3.5556566212568574,2.14948203704967,3.260451795638633,6.4235170939566135,3,4,2,4,3,3,3,2,3,5,5,4,5,4,4,4,4,5,5,5,5,6,5,6,6,5,4,4,4
1289,28,Female,Master's Degree,$75k-$100k,Unemployed,0,0,3.623656360211872,5.131943395265287,6.735978097322238,4.929916937284104,6.398349623095387,6,6,5,6,6,3,3,4,3,5,4,4,4,5,4,4,4,5,7,6,6,6,5,5,6,6,4,5,5
1290,18,Male,Bachelor's Degree,$75k-$100k,Full-time,19,0,7.0,1.740289596739597,4.223658936324756,4.845334204627808,3.7271883522169733,5,6,6,5,5,4,4,5,5,6,6,5,6,5,4,4,5,6,5,3,5,5,4,4,3,5,5,5,5
1291,50,Female,Bachelor's Degree,$50k-$75k,Part-time,0,1,3.0479805531160786,4.015940254917361,2.6336136128475145,4.212788242000041,5.6497709035466555,5,6,6,4,6,7,6,7,7,3,4,3,3,4,4,5,4,4,6,5,7,5,3,4,4,4,5,6,6
1292,80,Female,Bachelor's Degree,$100k-$150k,Self-employed,19,0,6.221704187639629,6.501834434201475,4.943244998500798,4.778237218769806,6.677125037635659,6,5,5,6,5,4,4,4,4,6,6,6,5,6,5,4,4,4,5,6,6,6,6,6,5,6,4,4,3
1293,44,Female,Bachelor's Degree,$75k-$100k,Unemployed,16,1,3.621073846929282,2.725869763241855,2.150315425270416,3.2139641915103776,5.660629418481135,5,5,5,4,4,2,1,2,1,5,2,4,3,3,6,6,5,5,6,6,5,4,4,5,3,2,4,6,5
1294,57,Male,High School,$50k-$75k,Student,21,1,5.263567717195716,4.304500550392752,2.2655831329805247,5.51189541181178,5.626250651678154,5,5,5,5,4,3,3,4,3,5,6,5,6,5,4,5,6,4,5,6,5,5,6,5,4,5,5,5,6
1295,46,Male,High School,Under $25k,Full-time,10,1,5.481533535894326,7.0,2.6757406385100566,3.4037594862917553,4.581193163501325,5,4,4,6,5,4,4,4,4,4,5,5,5,5,5,4,4,3,4,6,5,5,4,6,5,5,3,3,3
1296,43,Male,High School,$50k-$75k,Part-time,0,1,6.193435102774421,5.021797118598005,6.116318593211046,3.8733164136358815,5.34212080617303,5,5,6,5,5,2,2,2,2,7,6,6,7,6,3,3,2,3,6,5,6,6,5,6,7,6,2,2,3
