sample_id,operating_temperature_C,fuel_utilization,current_density_A_per_cm2_max,anode_porosity,vi_curve_path,T_stack_C,eta_elec
6689,755.617,0.62550,0.68616,0.44417,/workspace/data/lf/curves/vi_curve_06689.csv,756.003,0.63353
6690,815.041,0.82746,0.97052,0.24742,/workspace/data/lf/curves/vi_curve_06690.csv,815.703,0.64469
6691,781.120,0.64192,0.25124,0.34802,/workspace/data/lf/curves/vi_curve_06691.csv,779.781,0.66948
6692,899.784,0.73644,0.37324,0.39933,/workspace/data/lf/curves/vi_curve_06692.csv,900.185,0.71887
6693,857.467,0.71341,0.95088,0.40002,/workspace/data/lf/curves/vi_curve_06693.csv,856.894,0.67039
6694,774.479,0.83363,0.22894,0.27693,/workspace/data/lf/curves/vi_curve_06694.csv,774.789,0.68549
6695,798.109,0.74041,1.04909,0.46099,/workspace/data/lf/curves/vi_curve_06695.csv,803.736,0.68070
6696,721.737,0.82528,1.05796,0.33315,/workspace/data/lf/curves/vi_curve_06696.csv,721.790,0.64075
6697,812.269,0.72399,1.15703,0.33144,/workspace/data/lf/curves/vi_curve_06697.csv,817.269,0.66437
6698,879.637,0.70524,0.15611,0.35109,/workspace/data/lf/curves/vi_curve_06698.csv,879.860,0.71055
6699,845.348,0.88017,0.86268,0.28602,/workspace/data/lf/curves/vi_curve_06699.csv,845.798,0.61954
6700,763.886,0.78943,0.89807,0.38509,/workspace/data/lf/curves/vi_curve_06700.csv,767.995,0.67186
6701,755.685,0.61871,0.97813,0.44826,/workspace/data/lf/curves/vi_curve_06701.csv,754.681,0.61194
6702,758.508,0.79079,0.28312,0.41354,/workspace/data/lf/curves/vi_curve_06702.csv,758.040,0.70794
6703,791.572,0.82302,0.81131,0.31671,/workspace/data/lf/curves/vi_curve_06703.csv,793.221,0.65691
6704,870.925,0.61287,1.45020,0.26378,/workspace/data/lf/curves/vi_curve_06704.csv,873.524,0.58011
6705,869.236,0.68329,1.40255,0.24657,/workspace/data/lf/curves/vi_curve_06705.csv,872.432,0.62522
6706,731.454,0.73129,1.36839,0.20143,/workspace/data/lf/curves/vi_curve_06706.csv,735.591,0.65607
6707,880.868,0.84619,0.80777,0.25925,/workspace/data/lf/curves/vi_curve_06707.csv,884.073,0.64322
6708,781.330,0.74837,0.60529,0.40398,/workspace/data/lf/curves/vi_curve_06708.csv,781.360,0.71210
6709,878.024,0.69340,0.26215,0.41765,/workspace/data/lf/curves/vi_curve_06709.csv,875.152,0.69971
6710,830.943,0.77635,1.24514,0.34615,/workspace/data/lf/curves/vi_curve_06710.csv,834.698,0.65888
6711,776.469,0.87080,0.44865,0.30502,/workspace/data/lf/curves/vi_curve_06711.csv,776.867,0.65000
6712,743.790,0.78016,0.61785,0.20262,/workspace/data/lf/curves/vi_curve_06712.csv,744.552,0.69424
6713,805.424,0.81287,1.03492,0.32907,/workspace/data/lf/curves/vi_curve_06713.csv,809.822,0.64958
6714,781.010,0.85181,0.51788,0.46322,/workspace/data/lf/curves/vi_curve_06714.csv,780.495,0.65724
6715,814.921,0.81177,0.38606,0.27388,/workspace/data/lf/curves/vi_curve_06715.csv,816.173,0.68917
6716,838.885,0.61415,1.07691,0.45493,/workspace/data/lf/curves/vi_curve_06716.csv,839.842,0.60327
6717,827.052,0.61222,0.68438,0.28675,/workspace/data/lf/curves/vi_curve_06717.csv,828.304,0.62567
6718,819.260,0.89688,0.79636,0.38914,/workspace/data/lf/curves/vi_curve_06718.csv,821.307,0.61349
6719,702.875,0.62112,0.71318,0.31906,/workspace/data/lf/curves/vi_curve_06719.csv,705.721,0.62928
6720,803.091,0.67384,1.19658,0.28876,/workspace/data/lf/curves/vi_curve_06720.csv,805.790,0.63191
6721,834.308,0.84816,1.25642,0.46436,/workspace/data/lf/curves/vi_curve_06721.csv,834.336,0.61512
6722,739.283,0.87865,1.45327,0.27391,/workspace/data/lf/curves/vi_curve_06722.csv,742.693,0.58501
6723,858.796,0.82709,0.40755,0.43741,/workspace/data/lf/curves/vi_curve_06723.csv,861.349,0.67869
6724,771.576,0.81741,0.50677,0.48501,/workspace/data/lf/curves/vi_curve_06724.csv,771.986,0.67855
6725,790.992,0.63998,1.45360,0.38334,/workspace/data/lf/curves/vi_curve_06725.csv,791.989,0.59617
6726,769.315,0.83727,1.25413,0.43396,/workspace/data/lf/curves/vi_curve_06726.csv,768.293,0.62179
6727,747.212,0.73192,1.48777,0.49602,/workspace/data/lf/curves/vi_curve_06727.csv,751.102,0.64929
6728,775.955,0.78710,1.04505,0.23814,/workspace/data/lf/curves/vi_curve_06728.csv,779.906,0.66444
6729,840.552,0.66772,0.11898,0.43535,/workspace/data/lf/curves/vi_curve_06729.csv,841.579,0.68803
6730,804.141,0.69131,1.46372,0.28559,/workspace/data/lf/curves/vi_curve_06730.csv,803.737,0.62636
6731,871.925,0.80971,0.64772,0.24980,/workspace/data/lf/curves/vi_curve_06731.csv,873.074,0.67471
6732,817.421,0.75496,0.66526,0.24167,/workspace/data/lf/curves/vi_curve_06732.csv,818.289,0.70651
6733,703.701,0.67659,0.26679,0.36217,/workspace/data/lf/curves/vi_curve_06733.csv,704.091,0.68934
6734,787.570,0.70451,1.18440,0.36340,/workspace/data/lf/curves/vi_curve_06734.csv,789.684,0.65104
6735,796.512,0.65250,0.14252,0.31859,/workspace/data/lf/curves/vi_curve_06735.csv,796.869,0.67890
6736,857.240,0.79916,1.18386,0.41339,/workspace/data/lf/curves/vi_curve_06736.csv,860.866,0.64887
6737,829.196,0.81242,0.54017,0.47426,/workspace/data/lf/curves/vi_curve_06737.csv,828.569,0.67953
6738,734.814,0.71263,1.20389,0.36270,/workspace/data/lf/curves/vi_curve_06738.csv,735.416,0.65475
6739,722.859,0.84216,1.31400,0.31306,/workspace/data/lf/curves/vi_curve_06739.csv,722.460,0.61526
6740,864.456,0.83933,1.44348,0.41453,/workspace/data/lf/curves/vi_curve_06740.csv,869.858,0.60920
6741,741.709,0.61741,0.93502,0.23982,/workspace/data/lf/curves/vi_curve_06741.csv,744.863,0.61374
6742,811.802,0.88550,0.69355,0.47931,/workspace/data/lf/curves/vi_curve_06742.csv,815.893,0.62648
6743,862.985,0.68195,1.34392,0.42275,/workspace/data/lf/curves/vi_curve_06743.csv,860.405,0.62793
6744,809.348,0.80469,1.07105,0.37749,/workspace/data/lf/curves/vi_curve_06744.csv,811.023,0.65233
6745,804.056,0.69862,1.22350,0.46375,/workspace/data/lf/curves/vi_curve_06745.csv,806.606,0.64516
6746,749.527,0.80149,0.19497,0.33538,/workspace/data/lf/curves/vi_curve_06746.csv,743.941,0.70650
6747,886.976,0.88238,0.94318,0.48909,/workspace/data/lf/curves/vi_curve_06747.csv,887.663,0.61338
6748,847.668,0.72492,0.84203,0.30287,/workspace/data/lf/curves/vi_curve_06748.csv,848.371,0.68383
6749,713.276,0.60408,1.43320,0.36153,/workspace/data/lf/curves/vi_curve_06749.csv,717.444,0.57586
6750,787.770,0.75090,1.43739,0.21966,/workspace/data/lf/curves/vi_curve_06750.csv,789.994,0.66262
6751,739.868,0.66289,1.13231,0.31902,/workspace/data/lf/curves/vi_curve_06751.csv,740.020,0.62919
6752,802.118,0.64433,0.52001,0.46840,/workspace/data/lf/curves/vi_curve_06752.csv,804.765,0.65480
6753,784.552,0.80042,0.60683,0.44770,/workspace/data/lf/curves/vi_curve_06753.csv,785.993,0.68274
6754,836.743,0.85849,1.46795,0.32969,/workspace/data/lf/curves/vi_curve_06754.csv,840.232,0.59623
6755,755.622,0.67735,0.70462,0.42181,/workspace/data/lf/curves/vi_curve_06755.csv,757.725,0.66353
6756,759.745,0.83627,0.34928,0.34123,/workspace/data/lf/curves/vi_curve_06756.csv,755.603,0.67668
6757,801.414,0.64493,1.46220,0.23804,/workspace/data/lf/curves/vi_curve_06757.csv,804.971,0.59863
6758,844.934,0.87173,0.56742,0.47517,/workspace/data/lf/curves/vi_curve_06758.csv,846.089,0.64232
6759,762.460,0.68331,1.08337,0.27014,/workspace/data/lf/curves/vi_curve_06759.csv,763.571,0.64438
6760,751.366,0.83497,1.44280,0.37130,/workspace/data/lf/curves/vi_curve_06760.csv,755.885,0.61185
6761,785.042,0.89251,0.36562,0.40272,/workspace/data/lf/curves/vi_curve_06761.csv,789.448,0.64196
6762,845.394,0.70430,1.36395,0.33550,/workspace/data/lf/curves/vi_curve_06762.csv,848.896,0.64015
6763,800.131,0.77387,0.90237,0.38225,/workspace/data/lf/curves/vi_curve_06763.csv,801.518,0.68094
6764,843.733,0.88642,1.41254,0.31495,/workspace/data/lf/curves/vi_curve_06764.csv,844.233,0.58280
6765,812.031,0.67656,0.61003,0.27115,/workspace/data/lf/curves/vi_curve_06765.csv,809.606,0.66873
6766,795.890,0.69950,0.53301,0.28801,/workspace/data/lf/curves/vi_curve_06766.csv,799.014,0.68712
6767,854.983,0.67596,1.23488,0.20357,/workspace/data/lf/curves/vi_curve_06767.csv,855.350,0.63089
6768,843.179,0.82754,1.10970,0.22157,/workspace/data/lf/curves/vi_curve_06768.csv,844.674,0.63629
6769,891.722,0.60841,1.13201,0.24064,/workspace/data/lf/curves/vi_curve_06769.csv,893.092,0.59653
6770,736.482,0.85777,1.44952,0.30232,/workspace/data/lf/curves/vi_curve_06770.csv,741.569,0.59777
6771,771.043,0.79716,0.70333,0.46526,/workspace/data/lf/curves/vi_curve_06771.csv,769.322,0.67890
6772,787.782,0.61228,1.09086,0.43491,/workspace/data/lf/curves/vi_curve_06772.csv,790.320,0.60131
6773,793.898,0.85233,1.13279,0.49668,/workspace/data/lf/curves/vi_curve_06773.csv,792.344,0.62003
6774,708.266,0.64035,0.49704,0.48668,/workspace/data/lf/curves/vi_curve_06774.csv,712.434,0.65379
6775,854.369,0.76397,1.07507,0.30264,/workspace/data/lf/curves/vi_curve_06775.csv,854.938,0.67652
6776,844.963,0.76364,1.38084,0.38313,/workspace/data/lf/curves/vi_curve_06776.csv,847.811,0.65836
6777,814.634,0.70340,0.61030,0.25220,/workspace/data/lf/curves/vi_curve_06777.csv,813.357,0.68482
6778,838.907,0.69438,0.77111,0.48823,/workspace/data/lf/curves/vi_curve_06778.csv,837.455,0.66976
6779,783.730,0.78914,0.43390,0.40565,/workspace/data/lf/curves/vi_curve_06779.csv,786.158,0.69988
6780,878.151,0.60649,1.09621,0.42496,/workspace/data/lf/curves/vi_curve_06780.csv,879.791,0.59752
6781,796.175,0.89127,0.70122,0.27550,/workspace/data/lf/curves/vi_curve_06781.csv,797.739,0.62257
6782,865.601,0.67730,0.39334,0.45101,/workspace/data/lf/curves/vi_curve_06782.csv,867.319,0.68218
6783,765.395,0.62650,1.28089,0.35461,/workspace/data/lf/curves/vi_curve_06783.csv,765.016,0.59845
6784,722.197,0.71120,0.16599,0.43185,/workspace/data/lf/curves/vi_curve_06784.csv,723.079,0.71412
6785,732.132,0.70527,0.29152,0.38975,/workspace/data/lf/curves/vi_curve_06785.csv,733.626,0.70507
6786,827.682,0.87320,1.21453,0.37838,/workspace/data/lf/curves/vi_curve_06786.csv,827.644,0.60261
6787,748.531,0.68736,1.39703,0.30045,/workspace/data/lf/curves/vi_curve_06787.csv,751.880,0.62799
6788,862.631,0.68934,1.36719,0.41618,/workspace/data/lf/curves/vi_curve_06788.csv,862.915,0.63097
6789,829.446,0.70379,0.81267,0.24768,/workspace/data/lf/curves/vi_curve_06789.csv,828.204,0.67291
6790,753.864,0.79361,0.17161,0.43190,/workspace/data/lf/curves/vi_curve_06790.csv,754.607,0.71123
6791,850.858,0.68888,1.12846,0.28296,/workspace/data/lf/curves/vi_curve_06791.csv,856.688,0.64502
6792,755.600,0.62955,0.16195,0.49176,/workspace/data/lf/curves/vi_curve_06792.csv,759.719,0.66513
6793,721.362,0.78855,1.07637,0.33253,/workspace/data/lf/curves/vi_curve_06793.csv,725.143,0.66169
6794,799.937,0.70700,1.20732,0.33174,/workspace/data/lf/curves/vi_curve_06794.csv,802.102,0.65116
6795,896.214,0.81445,1.14509,0.27403,/workspace/data/lf/curves/vi_curve_06795.csv,898.108,0.64202
6796,716.766,0.71630,1.05744,0.20572,/workspace/data/lf/curves/vi_curve_06796.csv,717.366,0.66574
6797,784.034,0.66325,0.77522,0.25971,/workspace/data/lf/curves/vi_curve_06797.csv,783.060,0.65084
6798,771.934,0.73403,1.36746,0.42305,/workspace/data/lf/curves/vi_curve_06798.csv,771.388,0.65777
6799,805.621,0.72265,0.79701,0.44585,/workspace/data/lf/curves/vi_curve_06799.csv,809.300,0.68517
6800,891.076,0.85647,0.67705,0.25671,/workspace/data/lf/curves/vi_curve_06800.csv,893.110,0.64490
6801,781.322,0.72038,1.14245,0.42834,/workspace/data/lf/curves/vi_curve_06801.csv,785.900,0.66308
6802,899.585,0.67707,0.34473,0.40836,/workspace/data/lf/curves/vi_curve_06802.csv,902.171,0.68496
6803,871.241,0.79642,1.11425,0.27585,/workspace/data/lf/curves/vi_curve_06803.csv,869.499,0.65469
6804,843.890,0.86825,0.47674,0.20733,/workspace/data/lf/curves/vi_curve_06804.csv,846.714,0.64984
6805,890.547,0.60674,1.36600,0.35542,/workspace/data/lf/curves/vi_curve_06805.csv,890.991,0.58148
6806,826.234,0.85190,0.40455,0.29269,/workspace/data/lf/curves/vi_curve_06806.csv,825.513,0.66399
6807,717.493,0.64962,1.07370,0.33867,/workspace/data/lf/curves/vi_curve_06807.csv,719.697,0.62475
6808,893.333,0.85820,0.33809,0.27443,/workspace/data/lf/curves/vi_curve_06808.csv,890.025,0.66419
6809,772.792,0.64976,0.91295,0.38137,/workspace/data/lf/curves/vi_curve_06809.csv,776.599,0.63448
6810,867.375,0.88293,0.24120,0.29783,/workspace/data/lf/curves/vi_curve_06810.csv,868.597,0.65517
6811,739.613,0.70870,0.32223,0.33207,/workspace/data/lf/curves/vi_curve_06811.csv,739.943,0.70529
6812,738.578,0.82790,1.28125,0.31677,/workspace/data/lf/curves/vi_curve_06812.csv,740.831,0.62579
6813,713.085,0.66122,1.29171,0.21947,/workspace/data/lf/curves/vi_curve_06813.csv,713.215,0.61863
6814,724.585,0.82067,0.76248,0.32089,/workspace/data/lf/curves/vi_curve_06814.csv,723.819,0.66125
6815,789.422,0.76469,1.19473,0.22178,/workspace/data/lf/curves/vi_curve_06815.csv,791.837,0.66890
6816,817.315,0.77096,1.25322,0.31971,/workspace/data/lf/curves/vi_curve_06816.csv,817.638,0.66163
6817,703.045,0.83934,0.22259,0.46811,/workspace/data/lf/curves/vi_curve_06817.csv,702.604,0.68244
6818,746.618,0.75150,1.20973,0.23409,/workspace/data/lf/curves/vi_curve_06818.csv,742.540,0.67591
6819,898.548,0.60996,0.84185,0.30130,/workspace/data/lf/curves/vi_curve_06819.csv,899.100,0.61487
6820,855.426,0.73843,0.51171,0.49107,/workspace/data/lf/curves/vi_curve_06820.csv,857.550,0.71175
6821,748.206,0.73574,0.16632,0.38421,/workspace/data/lf/curves/vi_curve_06821.csv,748.647,0.72884
6822,700.700,0.86789,1.38060,0.42828,/workspace/data/lf/curves/vi_curve_06822.csv,702.076,0.59583
6823,774.836,0.72676,0.26457,0.23765,/workspace/data/lf/curves/vi_curve_06823.csv,776.681,0.71958
6824,832.863,0.75608,1.10949,0.46643,/workspace/data/lf/curves/vi_curve_06824.csv,832.146,0.67918
6825,705.957,0.70129,0.87505,0.33977,/workspace/data/lf/curves/vi_curve_06825.csv,707.649,0.66767
6826,881.198,0.85935,0.58697,0.48850,/workspace/data/lf/curves/vi_curve_06826.csv,884.868,0.64857
6827,784.302,0.67060,0.55569,0.41700,/workspace/data/lf/curves/vi_curve_06827.csv,785.347,0.66842
6828,776.581,0.83297,0.48070,0.43471,/workspace/data/lf/curves/vi_curve_06828.csv,777.192,0.67078
6829,752.800,0.86872,1.07617,0.49292,/workspace/data/lf/curves/vi_curve_06829.csv,756.391,0.61360
6830,854.551,0.78752,1.01653,0.39530,/workspace/data/lf/curves/vi_curve_06830.csv,855.660,0.66589
6831,797.038,0.67769,1.28521,0.21092,/workspace/data/lf/curves/vi_curve_06831.csv,797.143,0.62890
6832,813.497,0.76617,1.29789,0.27817,/workspace/data/lf/curves/vi_curve_06832.csv,816.025,0.66183
6833,853.241,0.81103,0.13285,0.36139,/workspace/data/lf/curves/vi_curve_06833.csv,851.963,0.70078
6834,872.123,0.80153,1.01939,0.45911,/workspace/data/lf/curves/vi_curve_06834.csv,873.868,0.65732
6835,763.481,0.64164,1.22135,0.47629,/workspace/data/lf/curves/vi_curve_06835.csv,764.113,0.61111
6836,792.967,0.65358,0.95633,0.47635,/workspace/data/lf/curves/vi_curve_06836.csv,795.706,0.63417
6837,760.402,0.65214,0.87898,0.43204,/workspace/data/lf/curves/vi_curve_06837.csv,759.876,0.63794
6838,773.169,0.82407,0.34719,0.25649,/workspace/data/lf/curves/vi_curve_06838.csv,777.233,0.68413
6839,746.645,0.86371,0.55153,0.29326,/workspace/data/lf/curves/vi_curve_06839.csv,749.275,0.64808
6840,772.878,0.73166,0.66570,0.20386,/workspace/data/lf/curves/vi_curve_06840.csv,775.016,0.69845
6841,848.158,0.62889,0.97011,0.48798,/workspace/data/lf/curves/vi_curve_06841.csv,851.464,0.61853
6842,734.136,0.63146,0.81863,0.41451,/workspace/data/lf/curves/vi_curve_06842.csv,734.731,0.62916
6843,795.981,0.80885,1.26063,0.46402,/workspace/data/lf/curves/vi_curve_06843.csv,799.888,0.63845
6844,838.784,0.79169,1.08037,0.26714,/workspace/data/lf/curves/vi_curve_06844.csv,842.096,0.65957
6845,819.720,0.67388,0.34757,0.26187,/workspace/data/lf/curves/vi_curve_06845.csv,822.246,0.68287
6846,730.285,0.86766,0.16089,0.25781,/workspace/data/lf/curves/vi_curve_06846.csv,731.827,0.66680
6847,743.934,0.73470,0.94113,0.23559,/workspace/data/lf/curves/vi_curve_06847.csv,747.876,0.68375
6848,742.301,0.80710,1.34158,0.29860,/workspace/data/lf/curves/vi_curve_06848.csv,744.487,0.63465
6849,882.090,0.82682,0.63732,0.33429,/workspace/data/lf/curves/vi_curve_06849.csv,886.223,0.66507
6850,781.219,0.75007,0.57795,0.36375,/workspace/data/lf/curves/vi_curve_06850.csv,780.881,0.71468
6851,736.569,0.70804,0.31421,0.42334,/workspace/data/lf/curves/vi_curve_06851.csv,737.320,0.70537
6852,840.895,0.77280,1.05848,0.31259,/workspace/data/lf/curves/vi_curve_06852.csv,839.923,0.67221
6853,710.800,0.64613,0.31615,0.47318,/workspace/data/lf/curves/vi_curve_06853.csv,713.003,0.66811
6854,853.237,0.88744,0.95616,0.24028,/workspace/data/lf/curves/vi_curve_06854.csv,857.083,0.60957
6855,748.274,0.61822,1.43312,0.37447,/workspace/data/lf/curves/vi_curve_06855.csv,752.674,0.58434
6856,801.595,0.67117,1.34498,0.36658,/workspace/data/lf/curves/vi_curve_06856.csv,801.267,0.62141
6857,840.635,0.78962,0.65018,0.23968,/workspace/data/lf/curves/vi_curve_06857.csv,845.894,0.68661
6858,769.712,0.88223,0.91490,0.41155,/workspace/data/lf/curves/vi_curve_06858.csv,769.648,0.61517
6859,890.969,0.72119,0.65698,0.38511,/workspace/data/lf/curves/vi_curve_06859.csv,888.862,0.69269
6860,735.498,0.67580,1.32897,0.37977,/workspace/data/lf/curves/vi_curve_06860.csv,735.359,0.62514
6861,822.415,0.66781,1.21453,0.44097,/workspace/data/lf/curves/vi_curve_06861.csv,826.528,0.62721
6862,820.709,0.77470,0.12879,0.28819,/workspace/data/lf/curves/vi_curve_06862.csv,823.034,0.72258
6863,847.049,0.67112,1.39117,0.46032,/workspace/data/lf/curves/vi_curve_06863.csv,848.469,0.61860
6864,834.174,0.60111,0.61070,0.24822,/workspace/data/lf/curves/vi_curve_06864.csv,839.972,0.62342
6865,820.680,0.78891,0.90379,0.28771,/workspace/data/lf/curves/vi_curve_06865.csv,819.864,0.67182
6866,752.225,0.78925,1.12534,0.31737,/workspace/data/lf/curves/vi_curve_06866.csv,752.686,0.65833
6867,875.345,0.81272,0.79316,0.22035,/workspace/data/lf/curves/vi_curve_06867.csv,878.168,0.66418
6868,897.747,0.73323,0.77297,0.47794,/workspace/data/lf/curves/vi_curve_06868.csv,897.832,0.69296
6869,847.199,0.64635,0.17524,0.31910,/workspace/data/lf/curves/vi_curve_06869.csv,846.130,0.67521
6870,703.991,0.71037,0.61465,0.33579,/workspace/data/lf/curves/vi_curve_06870.csv,703.727,0.68875
6871,808.511,0.72505,0.40739,0.40106,/workspace/data/lf/curves/vi_curve_06871.csv,810.045,0.70999
6872,729.262,0.68628,0.10591,0.42595,/workspace/data/lf/curves/vi_curve_06872.csv,729.413,0.69917
6873,778.980,0.63992,1.10537,0.30774,/workspace/data/lf/curves/vi_curve_06873.csv,778.644,0.61703
6874,888.075,0.88960,1.31917,0.48317,/workspace/data/lf/curves/vi_curve_06874.csv,893.008,0.58649
6875,829.413,0.68335,1.14714,0.46983,/workspace/data/lf/curves/vi_curve_06875.csv,827.764,0.64058
6876,832.626,0.63028,0.17016,0.45036,/workspace/data/lf/curves/vi_curve_06876.csv,833.693,0.66557
6877,729.946,0.68491,1.48145,0.34999,/workspace/data/lf/curves/vi_curve_06877.csv,731.133,0.62146
6878,862.638,0.78263,0.78579,0.29705,/workspace/data/lf/curves/vi_curve_06878.csv,863.687,0.68267
6879,803.197,0.66709,0.60825,0.46916,/workspace/data/lf/curves/vi_curve_06879.csv,803.737,0.66316
6880,848.687,0.67258,1.33469,0.39980,/workspace/data/lf/curves/vi_curve_06880.csv,849.197,0.62286
6881,832.405,0.89631,0.70391,0.44369,/workspace/data/lf/curves/vi_curve_06881.csv,834.410,0.61938
6882,770.226,0.77166,1.05672,0.48403,/workspace/data/lf/curves/vi_curve_06882.csv,776.745,0.67300
6883,723.383,0.73503,1.27800,0.22598,/workspace/data/lf/curves/vi_curve_06883.csv,725.438,0.66374
6884,875.584,0.68064,0.94225,0.26465,/workspace/data/lf/curves/vi_curve_06884.csv,878.234,0.65125
6885,719.103,0.78829,1.29054,0.31549,/workspace/data/lf/curves/vi_curve_06885.csv,721.928,0.64899
6886,801.223,0.88948,0.79564,0.31247,/workspace/data/lf/curves/vi_curve_06886.csv,802.032,0.61798
6887,754.926,0.66886,1.36881,0.32451,/workspace/data/lf/curves/vi_curve_06887.csv,756.943,0.61859
6888,776.772,0.75605,1.32390,0.39672,/workspace/data/lf/curves/vi_curve_06888.csv,779.129,0.66634
6889,737.017,0.80511,0.20379,0.27941,/workspace/data/lf/curves/vi_curve_06889.csv,737.441,0.70411
6890,738.565,0.76910,0.68723,0.46151,/workspace/data/lf/curves/vi_curve_06890.csv,742.419,0.69671
6891,721.382,0.60009,0.20534,0.45756,/workspace/data/lf/curves/vi_curve_06891.csv,725.826,0.64713
6892,818.713,0.83802,1.03065,0.34069,/workspace/data/lf/curves/vi_curve_06892.csv,817.619,0.63475
6893,757.128,0.81150,1.43634,0.40557,/workspace/data/lf/curves/vi_curve_06893.csv,758.367,0.62632
6894,893.104,0.83545,1.12132,0.22411,/workspace/data/lf/curves/vi_curve_06894.csv,898.927,0.63085
6895,857.715,0.83820,0.92543,0.23054,/workspace/data/lf/curves/vi_curve_06895.csv,862.642,0.64095
