respondent_id,ATT1,ATT2,ATT3,SN1,SN2,PBC1,PBC2,PBC3,INT1,INT2,SEV1,SEV2,VULN1,VULN2,SE1,SE2,SE3,RE1,RE2,RE3,PB1,PB2
1791,1,1,1,3,2,7,7,4,3,2,2,5,4,3,3,4,6,5,3,5,2,3
1792,1,3,4,1,2,1,5,4,1,1,4,6,5,5,3,5,5,2,2,2,5,3
1793,4,7,4,4,2,3,3,2,5,3,7,5,3,4,5,7,5,1,2,4,6,7
1794,7,5,7,4,4,7,6,7,5,5,7,6,3,6,1,2,2,5,2,3,4,6
1795,4,5,4,2,4,6,2,6,2,4,7,5,2,1,4,4,5,2,4,2,4,3
1796,2,6,4,2,1,1,2,1,6,2,7,4,2,2,5,3,4,6,4,3,2,4
1797,7,7,7,5,5,7,3,7,6,7,1,1,2,4,5,7,4,6,4,2,6,4
1798,5,4,5,4,3,7,7,7,7,6,5,3,4,1,6,5,3,5,2,6,5,7
1799,1,5,6,3,5,7,7,7,5,3,3,4,7,7,3,7,4,7,7,7,3,4
1800,4,3,1,2,7,6,1,5,3,3,4,2,2,6,2,6,2,3,7,7,7,5
1801,4,5,3,2,1,2,2,3,6,5,5,6,1,5,5,5,6,6,5,2,2,1
1802,4,4,1,5,5,7,7,6,5,7,1,2,1,1,7,7,5,7,7,4,4,4
1803,2,1,4,3,5,6,2,7,3,4,1,2,1,5,4,7,7,7,6,7,6,7
1804,1,1,1,4,3,2,2,1,1,3,6,5,4,1,1,3,1,2,2,2,1,1
1805,6,7,6,6,5,5,1,2,1,5,5,3,4,2,7,7,5,2,2,2,3,4
1806,4,2,3,1,1,5,6,6,4,4,2,4,6,5,5,5,3,4,3,2,1,1
1807,4,6,5,3,1,6,5,7,4,2,7,6,7,7,5,2,6,1,3,2,1,2
1808,5,6,4,4,7,4,5,2,5,3,1,1,2,4,6,4,4,1,1,7,5,7
1809,6,6,4,3,1,6,7,7,5,6,4,2,1,1,4,7,6,3,3,5,7,7
1810,1,6,4,3,5,1,1,1,2,1,2,7,1,1,2,1,1,1,1,1,7,4
1811,1,2,2,4,6,3,1,3,4,3,3,3,6,3,3,3,5,2,4,3,7,7
1812,2,2,3,3,2,3,5,3,3,1,1,1,1,1,6,5,6,2,4,2,2,1
1813,3,2,4,4,7,1,4,4,4,4,7,7,4,7,6,7,5,6,7,7,1,5
1814,7,7,6,5,3,4,4,3,7,7,1,1,2,3,6,7,5,5,4,3,5,4
1815,2,3,5,2,1,1,1,1,2,1,6,1,4,2,4,6,3,3,4,6,2,2
1816,5,6,3,3,3,7,7,5,4,5,3,2,5,2,6,2,2,2,3,1,4,5
1817,1,3,2,1,3,3,6,4,3,3,1,5,2,5,2,3,6,4,7,7,3,2
1818,4,4,2,5,7,2,1,1,1,2,6,2,4,6,1,2,1,2,3,5,2,2
1819,4,2,6,5,6,7,6,5,2,2,1,2,1,1,6,4,4,1,1,5,4,6
1820,7,7,7,7,6,3,4,5,5,4,1,1,5,1,6,4,5,3,5,6,5,2
1821,3,2,6,7,7,5,3,5,4,6,7,7,3,3,4,2,4,5,7,7,3,4
1822,2,3,1,5,1,4,7,3,3,3,2,4,4,6,6,6,4,6,2,2,7,7
1823,3,2,2,4,1,4,4,7,5,6,3,4,2,1,3,3,4,6,5,4,2,5
1824,4,2,4,3,5,3,3,3,1,2,4,4,6,4,1,1,4,3,1,1,2,1
1825,4,5,6,1,2,4,4,1,3,4,6,3,1,6,6,6,6,3,5,5,5,2
1826,4,5,3,6,5,4,3,4,1,2,4,7,7,7,2,3,2,4,2,3,6,5
1827,6,7,7,6,6,2,2,1,4,7,7,5,6,4,1,1,1,4,2,4,3,1
1828,7,7,4,5,6,2,1,3,6,3,3,4,5,6,4,1,2,2,2,3,6,3
1829,5,5,4,1,3,3,3,2,4,3,2,3,3,2,7,4,4,1,2,1,7,6
1830,7,5,4,7,7,7,4,7,7,7,1,7,7,2,7,7,3,6,6,6,6,7
1831,3,3,1,4,1,3,3,4,2,1,4,4,4,6,4,3,1,1,4,4,6,6
1832,6,4,4,4,3,7,6,3,7,7,5,2,6,6,4,3,3,7,7,7,6,7
1833,1,2,4,7,5,1,1,3,1,1,6,6,3,5,2,5,3,2,5,3,1,1
1834,5,4,3,5,7,4,2,2,5,1,3,6,5,3,2,2,4,2,1,2,2,2
1835,2,4,1,4,5,2,6,3,1,1,1,2,2,1,6,3,3,3,2,3,4,4
1836,1,1,2,2,4,1,2,5,6,2,2,3,5,1,5,4,2,1,1,1,4,6
1837,3,4,4,2,7,7,7,4,7,7,2,1,1,1,7,7,2,1,1,1,5,4
1838,4,4,7,1,4,4,4,6,6,2,4,7,6,7,6,7,4,1,7,5,6,4
1839,6,5,6,4,2,6,3,3,7,7,4,6,7,6,6,5,6,6,5,7,4,4
1840,7,6,7,7,7,7,7,7,7,7,3,2,7,3,5,7,6,7,6,7,3,6
1841,3,4,1,2,6,1,2,2,3,1,1,5,7,2,5,2,1,1,1,2,4,5
1842,7,6,5,7,6,4,4,4,7,6,5,5,3,2,5,5,7,6,5,5,1,3
1843,5,7,6,5,3,6,4,6,6,7,1,7,7,2,3,6,5,6,6,7,4,4
1844,6,7,6,6,6,5,6,5,3,3,3,1,2,3,2,3,4,3,3,4,5,4
1845,7,7,4,6,7,3,5,2,4,4,7,4,4,5,4,5,5,5,5,5,4,4
1846,4,1,1,5,6,1,6,5,3,2,6,6,2,2,1,6,1,1,2,5,7,3
1847,7,7,7,2,3,2,3,6,6,3,5,6,5,3,4,4,5,3,3,2,1,2
1848,4,6,2,7,5,1,3,1,5,1,7,2,5,4,2,3,2,2,1,1,3,3
1849,2,1,1,1,5,2,1,2,1,3,6,6,7,7,3,4,4,5,5,2,1,1
1850,4,1,1,7,3,2,4,5,4,4,1,3,7,7,1,1,1,3,1,3,3,2
1851,7,7,4,7,5,3,5,4,6,6,2,6,2,2,2,6,4,7,6,5,6,7
1852,2,1,1,1,2,5,6,6,4,3,3,6,5,4,6,3,4,5,4,3,6,7
1853,6,7,6,6,5,7,4,3,7,7,6,4,5,7,7,5,6,7,7,6,7,7
1854,7,7,7,3,2,1,3,1,6,5,3,5,1,2,2,1,6,7,4,2,4,5
1855,3,4,3,5,5,4,3,5,6,5,4,2,7,5,7,7,7,5,6,5,1,3
1856,1,1,1,3,2,2,1,3,4,3,1,1,2,4,2,4,2,2,3,5,3,1
1857,7,6,6,7,7,5,5,3,6,6,6,7,7,6,5,4,6,7,6,6,7,7
1858,6,3,7,5,4,5,4,1,6,5,3,3,6,6,6,5,5,5,2,5,3,6
1859,7,7,6,2,4,7,5,7,7,5,6,6,7,4,3,5,5,6,6,5,7,7
1860,7,7,7,7,6,7,7,5,7,7,4,6,5,7,6,6,7,6,4,7,4,3
1861,2,4,3,2,2,1,1,1,2,1,3,3,3,2,1,2,3,1,3,1,3,5
1862,5,2,2,2,1,4,5,1,6,3,5,6,2,5,6,2,1,3,3,7,5,3
1863,5,2,3,2,3,1,1,1,1,1,2,3,1,2,3,1,4,1,1,1,1,2
1864,3,3,6,2,1,5,4,6,6,7,5,4,5,2,6,7,7,3,3,1,6,7
1865,1,4,1,7,6,5,4,5,1,5,7,4,7,7,5,7,4,2,1,1,5,6
1866,4,7,6,5,6,2,1,1,5,3,6,5,6,7,3,5,7,5,6,7,5,2
1867,5,2,4,6,3,5,5,2,6,4,5,7,4,7,6,3,7,7,6,7,7,5
1868,7,7,5,5,7,5,5,4,3,4,4,4,7,6,5,7,7,6,5,5,7,2
1869,4,6,5,6,5,2,2,5,4,3,6,6,7,7,5,1,5,4,4,3,1,4
1870,4,7,5,3,4,5,7,4,1,5,6,3,7,7,4,4,5,2,3,1,6,5
1871,6,4,5,4,3,5,4,4,4,5,6,7,2,1,2,4,6,2,5,5,4,4
1872,4,5,6,4,5,2,3,6,2,4,2,3,2,5,5,3,6,2,3,3,7,6
1873,2,7,7,1,6,4,5,6,7,7,4,5,7,5,5,5,6,7,6,5,2,2
1874,2,1,2,1,1,1,1,1,1,1,2,6,3,2,3,3,4,3,1,1,3,5
1875,2,1,3,2,7,2,2,4,3,5,3,1,2,1,5,2,1,6,3,6,4,6
1876,7,6,7,5,7,7,5,4,6,6,5,3,5,2,5,4,4,7,6,7,1,5
1877,6,6,7,5,6,6,7,5,6,6,1,6,3,2,7,4,7,6,6,4,5,6
1878,5,6,2,2,7,5,3,2,7,6,7,7,5,5,6,7,4,3,4,7,3,2
1879,2,1,2,2,6,3,1,2,2,1,4,7,3,3,2,5,5,3,4,2,2,2
1880,7,7,7,5,7,6,7,5,5,7,4,6,5,6,7,7,7,6,6,6,2,5
1881,5,1,6,6,6,1,1,1,1,2,1,2,3,4,3,1,1,1,1,1,1,1
1882,4,2,3,3,1,3,4,2,2,3,5,1,2,5,1,2,3,5,1,2,4,2
1883,7,7,7,7,5,5,5,4,2,1,6,7,6,7,3,4,1,5,5,5,7,4
1884,5,6,5,1,3,3,5,3,4,6,4,5,6,3,1,4,2,4,2,5,3,3
1885,7,7,7,6,5,5,3,4,4,4,1,3,4,6,7,4,6,7,7,7,6,5
1886,7,7,6,7,5,4,7,4,7,7,2,7,5,2,6,7,6,7,7,7,5,6
1887,6,4,5,3,6,2,1,1,5,1,3,5,2,2,1,2,1,4,5,3,2,4
1888,4,5,7,2,5,2,5,6,4,5,4,2,1,2,6,2,4,7,5,3,6,7
1889,2,5,2,7,3,4,3,7,7,5,4,2,2,6,7,7,7,7,2,5,5,2
1890,2,3,1,4,7,7,7,7,7,6,4,1,7,5,5,5,7,7,7,6,7,7
1891,1,1,3,4,5,1,2,4,2,1,5,2,4,4,1,1,2,3,1,2,1,1
1892,2,4,4,3,2,5,3,3,3,3,1,3,6,1,1,4,1,2,2,2,2,2
1893,6,4,6,7,7,7,7,6,7,7,7,6,3,6,5,5,7,6,7,7,6,7
1894,7,5,4,2,1,3,4,5,2,5,5,7,4,7,2,1,4,7,7,7,7,6
1895,2,1,2,3,2,3,1,5,1,3,5,1,7,7,7,6,6,3,2,3,5,5
1896,2,2,2,1,5,3,2,2,4,4,1,1,1,1,4,2,3,1,1,1,2,6
1897,2,1,1,3,7,2,6,3,2,1,7,3,1,5,2,3,3,3,3,4,1,1
1898,7,6,5,4,6,7,7,6,6,6,5,4,4,5,2,4,7,4,4,3,2,2
1899,4,2,1,3,6,3,5,7,3,4,5,3,7,4,6,3,7,4,4,6,2,3
1900,6,6,6,3,7,7,6,4,6,7,7,6,3,4,2,3,4,5,6,7,7,5
1901,5,6,7,1,3,5,2,4,4,6,2,4,5,2,4,6,4,3,4,2,7,3
1902,6,5,6,3,5,6,6,7,3,7,2,3,4,5,7,7,7,7,7,3,2,1
1903,6,6,2,6,1,3,3,7,6,7,5,3,2,1,7,6,4,4,4,3,2,4
1904,1,1,1,1,1,6,6,7,2,1,2,1,2,2,2,4,1,5,2,2,3,4
1905,4,4,4,2,2,6,5,7,4,4,6,1,2,3,3,3,2,3,1,2,6,5
1906,5,2,1,4,4,7,5,7,4,2,1,4,4,1,5,5,3,5,5,6,4,5
1907,3,6,7,6,6,7,7,7,7,7,1,1,1,2,5,4,5,7,7,7,5,6
1908,4,4,7,3,4,2,4,4,6,2,6,5,3,2,1,1,2,4,1,1,2,6
1909,6,3,6,3,2,6,7,6,6,6,3,7,3,3,7,3,6,7,5,1,4,6
1910,2,1,1,1,1,4,4,6,2,2,1,5,1,2,4,5,4,2,2,2,4,7
1911,4,4,5,5,2,2,7,3,2,2,4,1,1,2,5,6,7,4,2,4,6,4
1912,5,6,7,7,7,3,1,2,7,7,2,4,5,4,7,7,7,4,5,5,1,3
1913,4,1,6,7,5,4,3,1,4,4,7,5,6,5,3,7,5,6,7,7,2,2
1914,6,6,7,6,3,6,6,1,4,4,1,2,3,3,5,6,7,7,7,6,1,5
1915,7,5,6,5,1,4,4,4,5,6,1,3,1,4,2,5,4,4,5,4,6,5
1916,7,6,5,7,4,6,7,2,7,7,7,6,5,5,5,4,2,7,7,7,5,3
1917,7,6,6,2,2,7,6,6,7,7,3,7,4,7,3,3,6,6,5,4,5,7
1918,5,6,5,5,5,4,6,7,6,5,4,2,6,4,4,2,2,6,3,4,7,7
1919,4,6,5,3,1,7,4,4,7,7,3,4,4,4,7,6,5,4,6,7,6,6
1920,6,7,5,4,4,5,3,7,4,7,7,7,6,5,4,1,1,4,4,5,1,3
1921,1,2,4,1,4,3,3,2,1,1,6,7,7,7,3,4,2,1,5,2,7,1
1922,5,1,2,3,7,1,1,3,1,1,7,5,7,6,5,2,5,1,1,2,5,7
1923,4,6,3,1,3,4,2,5,6,4,7,2,1,3,5,7,3,7,6,7,3,4
1924,1,1,1,1,1,2,3,2,1,1,6,5,2,2,2,4,2,3,2,3,1,1
1925,5,6,4,7,7,6,7,4,7,7,7,4,2,4,7,5,7,4,5,6,3,3
1926,2,4,2,2,3,3,4,5,5,2,4,5,5,6,7,4,2,5,5,7,4,4
1927,2,2,3,7,1,4,6,6,4,6,3,4,7,6,5,4,2,7,6,5,1,1
1928,1,2,4,3,1,5,4,5,4,4,2,3,5,7,4,4,4,1,5,1,3,3
1929,2,4,3,2,2,6,5,6,5,2,3,7,7,7,7,7,7,5,6,6,3,6
1930,2,2,4,2,5,5,4,5,4,3,4,5,6,5,7,7,1,5,6,5,2,2
1931,2,3,2,5,5,2,1,3,3,3,5,3,1,2,3,2,6,4,6,3,1,3
1932,2,1,4,5,1,4,4,5,2,1,1,1,3,4,2,5,3,4,4,5,5,3
1933,7,5,6,1,3,2,2,1,2,3,1,4,1,1,1,1,3,1,1,3,3,6
1934,4,4,6,4,1,7,5,7,7,7,1,4,1,3,6,5,4,4,6,5,7,7
1935,5,5,7,1,2,1,1,5,1,1,3,1,4,3,1,2,4,2,5,4,6,5
1936,3,3,3,3,4,6,5,7,4,1,1,4,6,5,1,1,1,4,2,5,7,6
1937,1,2,2,4,7,3,4,2,1,2,5,3,3,3,3,2,6,2,3,3,5,2
1938,5,7,6,7,7,2,2,4,7,6,4,7,4,5,6,6,3,2,3,4,2,3
1939,4,7,4,2,1,7,6,2,5,2,4,1,4,1,3,3,5,4,2,3,5,5
1940,1,3,3,1,1,1,5,2,2,5,5,3,4,3,1,3,3,5,4,3,1,4
1941,1,4,2,5,6,4,2,5,3,2,5,5,2,1,4,7,4,3,1,4,5,4
1942,2,1,1,1,5,1,1,2,1,2,7,7,3,7,3,2,2,2,3,4,1,3
1943,2,2,1,5,5,1,1,3,1,1,3,1,6,3,2,1,1,1,1,1,4,2
1944,3,3,1,6,7,2,5,3,2,1,6,3,5,5,4,7,7,3,5,1,4,4
1945,4,6,3,6,5,4,3,5,6,2,4,7,4,4,4,3,4,3,2,2,5,2
1946,5,7,6,3,3,7,7,7,7,7,6,2,3,6,7,7,7,6,6,6,7,7
1947,3,3,4,2,4,1,4,4,3,2,6,7,3,4,2,4,2,5,3,5,3,3
1948,4,4,5,4,2,6,5,3,1,3,1,1,1,2,6,1,2,5,4,5,7,7
1949,7,4,7,1,1,2,1,1,3,1,3,5,1,7,6,5,1,2,3,2,3,2
1950,4,2,5,4,1,1,1,3,1,1,4,4,1,5,1,2,2,2,1,1,4,5
1951,5,3,3,2,3,2,3,1,2,1,6,7,4,4,4,4,2,6,1,1,2,4
1952,5,2,1,2,4,1,1,2,1,2,5,1,6,7,7,1,1,1,2,4,4,4
1953,5,7,7,7,7,6,4,3,7,7,5,2,4,7,2,3,1,4,2,7,6,5
1954,6,4,4,4,5,4,4,5,6,3,4,1,2,1,1,7,3,2,6,4,7,4
1955,4,4,5,2,4,6,4,6,6,6,2,6,4,7,5,2,4,6,7,7,1,6
1956,2,3,2,5,1,1,7,6,2,2,3,2,5,2,2,3,3,2,1,2,6,4
1957,1,1,1,5,5,1,1,2,1,1,3,2,3,5,4,1,1,1,1,1,2,5
1958,7,7,7,2,6,5,6,4,3,3,5,7,2,3,4,2,4,4,4,3,6,6
1959,4,5,3,7,4,7,6,7,7,5,6,6,3,6,2,2,2,5,5,6,4,3
1960,5,2,1,4,5,5,4,2,7,5,5,4,4,6,5,5,7,5,6,7,3,5
1961,3,6,3,4,3,4,4,4,4,5,1,2,2,2,2,2,3,5,1,6,5,7
1962,6,4,6,5,2,1,2,7,5,3,2,3,7,6,5,4,6,5,7,2,5,1
1963,5,5,4,6,6,3,2,2,2,2,1,1,2,5,3,1,3,5,3,3,5,4
1964,2,1,2,7,5,3,2,4,2,2,7,7,4,4,5,1,5,4,5,6,1,2
1965,1,1,2,6,4,4,2,3,2,1,5,7,3,1,1,4,4,4,3,5,1,4
1966,4,6,7,3,7,2,2,5,3,5,5,7,7,5,7,2,6,7,6,4,2,2
1967,5,6,7,6,4,6,6,4,7,7,7,7,4,5,6,5,7,4,4,5,1,6
1968,4,4,4,2,6,6,7,6,5,7,5,4,6,4,5,7,5,7,7,7,6,3
1969,1,3,1,1,1,6,6,6,5,5,3,4,1,1,2,5,6,2,2,2,3,3
1970,4,3,2,3,4,5,5,2,1,2,5,3,4,4,1,2,1,2,2,1,2,6
1971,4,5,6,5,6,2,4,6,6,7,5,4,3,3,6,3,2,6,2,3,6,5
1972,5,6,4,5,2,4,6,6,4,4,6,3,7,7,5,5,6,7,7,7,4,3
1973,4,1,1,7,2,1,1,1,3,4,7,6,7,4,5,6,6,5,1,3,1,1
1974,4,6,6,7,7,7,7,7,7,6,5,6,1,3,5,5,5,1,2,1,3,4
1975,1,2,2,1,3,4,3,6,7,5,5,3,1,1,2,3,2,5,5,7,4,4
1976,5,6,5,7,7,3,7,7,3,2,1,4,5,6,4,2,5,5,5,2,6,6
1977,6,7,7,7,7,7,7,7,7,7,2,4,5,3,7,7,6,3,7,7,7,6
1978,5,4,3,5,4,1,1,2,4,5,3,4,5,6,7,2,7,6,5,3,3,4
1979,2,3,1,5,5,1,3,2,2,1,7,7,7,7,1,1,2,1,1,1,1,2
1980,6,7,7,7,4,7,7,5,7,7,1,4,1,3,4,6,6,6,7,5,2,2
1981,6,6,7,5,3,2,2,6,6,3,7,7,2,6,4,2,2,3,5,4,1,2
1982,1,3,6,4,7,6,6,5,4,4,5,5,3,3,1,2,4,2,2,2,4,6
1983,5,6,1,2,3,6,6,4,6,4,1,1,4,2,2,1,1,6,4,4,6,5
1984,2,1,4,7,1,4,4,4,4,4,3,4,1,3,7,4,5,1,2,1,7,6
1985,7,4,3,5,5,4,2,1,3,7,1,4,5,5,6,6,5,4,5,3,4,2
1986,5,5,6,2,2,4,3,1,7,3,1,2,5,1,6,6,6,4,2,6,3,6
1987,6,7,3,4,4,5,2,6,6,6,7,3,3,7,6,7,1,3,6,2,7,6
1988,4,3,1,4,2,2,3,5,6,4,5,3,5,5,4,5,4,5,4,3,2,3
1989,7,6,7,7,1,7,6,3,2,6,3,6,7,7,5,2,6,5,2,5,2,1
1990,6,7,3,5,7,3,4,3,5,4,3,4,4,6,6,3,3,5,2,2,3,7
1991,1,1,1,5,2,1,4,1,1,1,2,7,6,6,5,3,3,1,1,2,1,1
1992,6,7,4,7,6,4,6,7,5,4,4,7,4,1,6,6,4,3,5,5,3,6
1993,2,5,3,3,1,2,1,2,2,6,1,1,3,1,6,4,1,1,1,2,5,1
1994,2,3,2,6,2,1,3,3,5,5,6,4,4,5,7,7,7,6,7,7,4,4
1995,6,6,7,1,3,4,1,4,1,2,1,4,6,4,5,7,5,3,3,1,3,4
1996,7,6,6,5,5,5,7,6,7,7,2,4,2,3,7,5,7,7,3,5,7,6
1997,6,6,7,5,4,6,7,7,7,6,1,1,1,1,7,5,6,4,2,7,7,5
1998,2,1,4,1,2,3,1,6,3,2,3,6,6,4,2,2,1,5,1,3,7,7
1999,6,6,6,7,6,7,7,4,6,7,6,2,5,7,5,6,7,7,7,5,5,2
2000,7,5,6,5,3,5,5,5,4,5,2,4,7,3,6,7,3,4,2,4,6,6
2001,3,3,6,5,6,2,3,4,5,5,1,1,6,7,4,3,5,5,5,3,7,4
2002,5,4,6,6,6,1,2,1,2,5,3,4,6,7,6,7,5,3,5,2,4,5
2003,3,4,4,4,1,4,2,2,2,5,4,5,3,2,6,4,3,2,2,5,2,2
2004,1,1,1,1,5,6,3,5,2,3,4,5,3,3,1,3,5,6,5,5,2,7
2005,1,2,1,4,7,5,7,7,7,6,3,5,6,1,7,7,4,6,7,7,2,3
2006,6,2,1,5,7,5,7,7,4,4,5,4,3,1,5,3,6,7,6,6,6,6
2007,5,4,3,2,5,3,1,4,4,2,6,3,1,3,3,2,5,2,1,4,5,4
2008,7,7,7,6,7,7,5,2,7,7,2,5,3,1,4,4,4,5,7,5,3,6
2009,4,3,3,6,4,5,2,4,1,2,6,7,2,1,5,6,5,2,4,4,5,5
2010,4,1,2,5,2,4,3,2,6,2,3,2,4,4,4,6,6,3,4,2,5,4
2011,5,4,6,5,3,7,5,4,6,6,6,7,6,6,2,2,2,5,2,2,7,3
2012,5,2,5,6,4,1,1,1,4,6,4,7,5,7,6,6,4,6,4,5,5,1
2013,4,2,6,1,2,3,3,1,2,2,3,1,1,1,3,4,1,2,1,4,1,1
2014,7,7,6,1,3,4,5,1,5,4,2,1,4,1,6,7,7,7,5,5,6,4
2015,2,1,1,3,3,6,7,4,1,2,1,1,6,7,2,2,2,1,2,2,1,2
2016,4,1,2,6,6,6,6,6,3,4,4,2,1,1,2,1,2,3,4,1,3,1
2017,2,2,3,3,3,3,3,1,1,1,1,2,7,4,2,1,1,2,6,4,1,3
2018,1,3,1,1,5,2,3,3,1,2,7,3,6,7,4,3,2,5,6,3,5,1
2019,3,6,6,5,7,7,7,7,7,7,7,7,5,5,2,7,2,7,7,7,4,4
2020,6,4,4,6,6,2,3,4,4,3,1,2,3,3,1,3,3,4,1,6,3,4
2021,1,6,2,6,6,5,5,6,2,4,6,3,2,6,3,1,1,4,1,2,3,4
2022,5,3,4,1,3,5,7,3,3,3,4,5,4,1,7,5,3,5,4,2,6,3
2023,6,2,5,2,6,6,7,6,5,5,4,6,6,5,4,5,7,2,4,2,3,1
2024,2,4,2,5,1,7,2,3,2,2,7,4,1,3,2,4,3,5,1,4,2,2
2025,4,2,6,5,3,6,5,4,6,3,5,7,5,7,6,5,1,2,1,1,1,3
2026,7,7,7,4,5,7,7,7,7,7,6,6,4,3,7,5,7,7,7,6,4,7
2027,3,4,6,3,2,1,1,3,5,2,6,2,5,4,3,5,4,3,3,3,1,3
2028,4,2,4,6,5,7,4,5,5,6,6,2,4,4,7,6,2,7,7,7,7,5
2029,3,4,2,5,7,5,1,5,1,1,5,1,2,1,4,4,1,2,2,1,3,1
2030,2,1,1,7,7,2,1,1,5,6,1,2,3,1,6,3,6,3,3,7,7,7
2031,1,1,1,6,3,5,6,6,2,2,3,3,2,2,2,7,4,3,2,1,7,6
2032,1,2,2,3,4,2,3,6,5,6,6,6,5,5,6,7,7,2,4,6,4,6
2033,4,5,4,4,6,2,3,5,7,4,2,3,1,1,4,6,5,2,2,3,6,7
2034,3,3,4,4,7,6,2,2,2,6,2,2,5,5,3,1,5,5,6,4,1,3
2035,2,4,4,2,5,1,1,4,3,2,2,2,3,2,4,2,2,3,2,2,3,3
2036,6,2,3,1,1,4,5,5,7,6,3,5,4,3,1,6,3,1,2,1,3,6
2037,6,7,7,4,7,5,5,6,6,6,4,5,1,1,7,7,7,7,6,6,7,7
2038,5,3,5,4,7,3,3,3,5,7,4,1,5,5,6,7,7,7,7,7,7,7
2039,1,1,1,4,3,3,2,2,1,1,2,7,4,5,2,4,1,3,3,7,3,3
2040,6,5,4,1,5,7,5,5,5,6,1,1,3,1,2,7,1,4,1,1,5,7
2041,4,2,2,3,4,1,1,1,1,1,5,6,6,4,3,2,1,5,3,3,6,7
2042,6,5,6,2,2,6,5,3,5,3,3,7,7,7,7,5,5,2,6,4,6,5
2043,3,4,1,5,1,2,1,3,2,2,3,1,2,3,2,1,1,5,2,6,3,3
2044,5,6,6,4,4,2,3,1,4,6,6,4,1,3,1,1,1,2,4,3,2,3
2045,4,2,3,3,3,6,7,5,6,6,6,5,4,6,7,7,6,4,5,7,1,3
2046,4,4,3,1,2,3,5,7,1,2,5,7,2,4,3,2,3,1,3,3,2,4
2047,4,1,4,2,5,5,4,7,5,7,5,6,6,4,6,7,7,5,6,6,4,5
2048,3,2,5,1,5,5,2,4,1,4,4,2,1,3,1,1,1,2,3,1,1,6
2049,4,4,4,6,4,2,5,4,2,3,1,2,2,6,2,5,5,5,4,3,4,3
2050,3,7,2,1,1,6,4,1,4,5,5,7,5,5,3,4,5,7,6,7,2,4
2051,2,5,2,1,6,6,5,6,5,5,7,7,6,4,5,7,6,7,7,7,2,4
2052,7,7,5,4,5,6,6,6,4,5,4,3,3,3,3,4,1,7,7,5,6,7
2053,4,5,6,1,1,5,3,4,2,5,7,2,4,4,6,7,7,5,7,7,5,4
2054,5,4,2,5,2,7,7,5,7,7,4,4,7,4,5,6,6,6,4,6,1,2
2055,6,7,5,1,2,7,7,7,7,7,1,2,1,1,6,3,2,3,2,6,6,7
2056,2,1,1,1,4,1,1,1,1,1,7,7,3,2,1,1,1,3,2,1,1,1
2057,1,1,3,6,3,5,4,1,3,4,6,7,1,5,5,7,7,4,2,1,5,3
2058,1,4,1,7,7,6,7,7,4,4,7,3,4,6,4,5,2,5,3,5,2,2
2059,6,2,6,5,4,1,1,2,2,3,2,2,2,1,3,5,3,5,2,3,1,1
2060,5,7,7,5,3,5,3,2,5,7,4,6,6,7,6,3,4,6,7,5,5,5
2061,3,1,1,3,6,1,3,3,4,4,3,4,7,7,6,7,5,3,2,4,5,4
2062,7,7,7,6,4,3,4,6,6,7,1,3,5,5,2,6,2,2,5,4,2,1
2063,1,2,1,6,1,4,2,1,3,2,1,1,7,7,4,3,5,6,7,6,4,7
2064,5,6,1,6,6,1,1,4,2,4,5,6,2,4,5,7,2,6,5,4,2,5
2065,6,3,6,5,3,2,6,2,3,5,7,6,6,2,6,6,6,6,3,6,7,7
2066,4,7,7,7,1,4,1,5,2,2,7,5,4,5,2,5,2,5,5,5,4,5
2067,6,2,1,1,2,5,2,2,6,6,7,6,4,3,5,1,3,2,6,4,1,5
2068,3,7,6,2,2,6,4,5,3,6,1,4,3,1,2,3,2,2,4,6,5,6
2069,1,2,3,1,2,2,2,3,1,2,2,6,4,2,6,2,3,3,3,7,4,6
2070,3,7,7,5,7,7,5,5,6,7,7,6,6,7,7,7,7,4,5,7,3,5
2071,2,2,3,2,1,4,2,2,3,2,3,5,1,3,2,1,2,4,2,4,6,5
2072,4,5,3,3,5,7,4,3,6,2,7,7,3,6,5,5,5,2,3,2,1,2
2073,1,1,1,2,1,1,4,2,4,1,2,7,1,2,1,2,3,1,1,1,5,2
2074,5,1,3,2,5,2,2,2,2,3,2,2,5,3,2,5,4,2,2,6,2,2
2075,4,5,3,3,2,1,1,4,3,4,5,5,6,5,3,3,4,3,2,3,4,1
2076,2,2,4,7,3,2,5,1,3,5,6,5,4,1,1,7,3,6,6,6,2,2
2077,3,2,6,6,4,4,1,1,7,3,5,4,7,4,5,7,3,4,3,5,3,3
2078,2,2,2,7,5,1,4,2,4,5,4,5,7,5,4,2,3,4,5,4,7,6
2079,2,2,4,5,3,6,2,2,7,5,2,4,5,6,4,5,2,5,7,2,4,5
2080,2,3,2,3,2,1,4,4,5,3,1,1,4,1,4,5,3,4,3,6,3,3
2081,7,6,4,5,3,5,4,6,7,7,7,3,5,5,4,3,5,5,7,4,7,6
2082,2,3,1,2,1,2,3,3,2,1,4,6,3,2,2,2,3,1,1,5,4,7
2083,7,7,7,7,7,7,7,7,7,7,6,5,6,5,6,5,7,7,3,6,7,7
2084,4,4,2,2,4,6,6,7,7,7,4,2,3,3,6,7,6,6,7,7,3,5
2085,3,2,5,4,2,4,3,2,4,7,1,4,3,2,3,7,3,4,1,1,4,7
