firm_id,state,geo_zone,location_type,sector,isic_section,isic_2digit,firm_age_years,employees_full_time,annual_turnover_naira,legal_structure,owner_age,owner_gender,owner_education,owner_field_of_study,owner_prior_entre_experience,owner_digital_literacy_0_100,B1_digital_tools_computers,B1_digital_tools_accounting_software,B1_digital_tools_crm,B1_digital_tools_ecommerce,B1_digital_tools_cloud,B1_digital_tools_social_media,B2_advanced_ai_ml,B2_advanced_iot,B2_advanced_blockchain,B2_advanced_robotics,B3_process_new_methods,B3_process_supply_chain_software,B3_process_support_techniques,B4_product_new_or_improved,B4_product_launch_frequency,B5_bmi_revenue_model_changes,B5_bmi_value_prop_changes,B5_bmi_customer_engagement_changes,B6_drivers_competitive_pressure,B6_drivers_customer_demand,B6_drivers_top_mgmt_attitude,B_comp_digital_tools_mean_1_5,B_comp_advanced_tech_mean_1_5,B_comp_process_innovation_mean_1_5,B_comp_product_innovation_mean_1_5,B_comp_bmi_mean_1_5,B_comp_level_digitization_1_5,B_comp_level_digitization_score_0_100,C1_financial_access_to_credit,C1_financial_cost_of_innovation,C1_financial_internal_capital_sufficiency,C2_human_skill_shortage,C2_human_training_cost,C2_human_mgmt_capability_for_change,C3_infra_power_reliability,C3_infra_internet_quality_cost,C3_infra_logistics_access,C4_regulatory_burden_taxes,C4_regulatory_corruption_informal_charges,C4_regulatory_govt_program_effectiveness,C5_market_competition_intensity,C5_market_demand_uncertainty,C5_market_international_access,D1_subj_profitability_growth,D1_subj_sales_growth,D1_subj_market_share_growth,D1_subj_roi,D1_subj_overall_perf_satisfaction,D_comp_subjective_performance_mean_1_5,D2_obj_annual_turnover_naira,D2_obj_profit_naira,D2_obj_turnover_band,D2_obj_profit_band,D2_obj_employee_growth_rate_pct,D2_obj_num_new_branches_clients,D3_nonfin_increase_product_lines,D3_nonfin_quality_improved,D3_nonfin_customer_satisfaction_retention
F2025002207,Oyo,South West,Urban,Retail & Wholesale,G,47,9,32,56437925.300843745,Limited Liability,34,Female,Secondary,Arts/Social Sciences,0,55.48713430945289,4,5,5,5,5,5,1,1,1,1,4,5,5,1,2,2,1,1,1,5,4,4.833333333333333,1.0,4.666666666666667,1.5,1.3333333333333333,2.0,25.0,2,2,2,3,4,4,2,3,4,4,3,3,5,5,3,5,5,5,5,5,5.0,56437925.300843745,11917880.967424696,₦20m–₦100m,₦10m–₦50m,-4.567369252649134,0,2,5,1
F2025002208,Abuja FCT,North Central,Rural,Retail & Wholesale,G,47,6,3,4196307.938260799,Limited Liability,44,Male,Tertiary,Arts/Social Sciences,0,66.27282921329713,5,5,5,5,5,3,2,2,1,1,5,4,5,3,5,2,3,3,1,2,2,4.666666666666667,1.5,4.666666666666667,4.0,2.6666666666666665,4.0,75.0,4,1,3,2,5,4,3,2,3,2,3,3,2,3,4,4,3,5,5,5,4.4,,,₦1m–₦5m,₦0.5m–₦2m,12.900025206063603,1,5,4,2
F2025002209,Enugu,South East,Rural,Retail & Wholesale,G,47,10,11,29413828.084908053,Partnership,42,Male,Secondary,Business/Management,1,37.3429643105702,3,5,4,5,5,5,1,1,1,1,5,4,5,3,2,4,2,5,4,2,3,4.5,1.0,4.666666666666667,2.5,3.6666666666666665,3.0,50.0,1,4,1,3,4,1,1,5,4,4,4,5,3,4,4,5,4,5,5,5,4.8,29413828.084908053,6807383.278861402,₦20m–₦100m,₦2m–₦10m,10.51272262939445,0,2,4,3
F2025002210,Kebbi,North West,Rural,Retail & Wholesale,G,47,7,21,23818410.325903386,Partnership,50,Female,Tertiary,Arts/Social Sciences,1,65.41281202852485,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,3,3,4,1,2,5,4.666666666666667,5.0,5.0,4.5,3.3333333333333335,4.0,75.0,4,3,4,3,2,4,2,5,2,1,3,4,3,4,4,5,5,5,5,5,5.0,23818410.325903386,7355181.179277187,₦20m–₦100m,₦2m–₦10m,16.408503028503894,2,5,5,3
F2025002211,Edo,South South,Urban,Manufacturing,C,10,13,3,10861005.03214915,Partnership,37,Female,Secondary,Arts/Social Sciences,1,59.73255116747435,5,5,5,4,4,3,3,3,2,2,4,2,2,3,2,4,4,4,3,3,2,4.333333333333333,2.5,2.6666666666666665,2.5,4.0,3.0,50.0,2,4,1,5,4,5,1,2,2,2,3,1,2,3,4,4,5,5,4,4,4.4,,,₦5m–₦20m,₦0.5m–₦2m,4.40674949429483,0,2,2,5
F2025002212,Rivers,South South,Urban,Manufacturing,C,10,11,2,5070570.534786044,Partnership,24,Female,Postgraduate,Other,0,92.08443391313595,3,4,2,3,3,1,5,5,5,5,4,5,1,4,4,1,1,2,2,2,1,2.6666666666666665,5.0,3.3333333333333335,4.0,1.3333333333333333,3.0,50.0,4,2,4,1,2,2,2,5,3,3,3,2,1,1,5,5,5,4,3,3,4.0,,,₦5m–₦20m,₦0.5m–₦2m,7.017193352664822,1,2,4,4
F2025002213,Benué,North Central,Rural,Retail & Wholesale,G,47,9,4,3634591.711691335,Sole Proprietorship,48,Male,Primary,Engineering/Technology,1,34.23451125526617,4,5,5,4,5,5,1,1,1,1,4,3,5,1,2,4,5,4,1,1,1,4.666666666666667,1.0,4.0,1.5,4.333333333333333,5.0,100.0,1,2,4,5,3,4,1,1,2,5,4,3,5,4,3,5,5,4,5,5,4.8,,,₦1m–₦5m,₦0.5m–₦2m,3.8819795820731624,0,1,2,2
F2025002214,Lagos,South West,Urban,Retail & Wholesale,G,47,13,13,20873272.539216183,Sole Proprietorship,37,Male,Tertiary,Engineering/Technology,1,67.90751628665548,5,3,5,4,2,4,4,4,4,4,2,4,3,4,3,5,4,4,3,2,4,3.8333333333333335,4.0,3.0,3.5,4.333333333333333,5.0,100.0,2,2,1,2,1,1,2,2,1,3,4,3,2,5,3,4,5,5,5,5,4.8,20873272.539216183,6573707.753516418,₦20m–₦100m,₦2m–₦10m,3.586005387809293,0,3,3,4
F2025002215,Borno,North East,Rural,Manufacturing,C,10,1,7,19267153.5430954,Sole Proprietorship,36,Male,Tertiary,Engineering/Technology,0,68.97377871015675,5,4,4,5,5,5,1,1,1,1,4,5,4,4,5,2,3,2,1,3,3,4.666666666666667,1.0,4.333333333333333,4.5,2.3333333333333335,4.0,75.0,1,3,3,1,2,4,5,5,5,2,3,2,5,2,4,5,4,5,4,4,4.4,19267153.5430954,3862818.5107834856,₦5m–₦20m,₦2m–₦10m,-0.36785086009817125,0,4,3,4
F2025002216,Lagos,South West,Urban,Transport & Logistics,H,49,6,5,1687479.7774421172,Limited Liability,36,Female,Tertiary,Arts/Social Sciences,1,75.89665804219368,5,2,5,2,4,3,4,4,3,3,5,1,2,2,5,2,3,3,1,5,3,3.5,3.5,2.6666666666666665,3.5,2.6666666666666665,4.0,75.0,2,1,3,2,3,4,2,3,4,4,3,5,5,4,4,4,5,5,5,2,4.2,1687479.7774421172,438813.2523932957,₦1m–₦5m,Loss/Break-even,-1.9498381893792196,0,5,3,4
F2025002217,Osun,South West,Rural,Hospitality & Food Services,I,56,12,11,6376996.00867358,Partnership,28,Male,Tertiary,Other,1,67.08887143279655,3,2,4,5,5,2,5,5,5,5,2,1,1,1,4,5,4,2,4,3,2,3.5,5.0,1.3333333333333333,2.5,3.6666666666666665,4.0,75.0,4,1,2,5,4,3,3,3,1,3,3,3,3,2,3,5,5,4,5,2,4.2,6376996.00867358,1102713.4653072502,₦5m–₦20m,₦0.5m–₦2m,4.806237991597554,0,2,1,5
F2025002218,Lagos,South West,Urban,Manufacturing,C,10,5,3,7684065.507416603,Limited Liability,56,Male,Tertiary,Arts/Social Sciences,1,71.84386871088324,2,2,4,3,2,2,3,3,2,2,5,2,4,1,4,1,4,1,1,1,4,2.5,2.5,3.6666666666666665,2.5,2.0,4.0,75.0,2,1,1,4,5,5,4,1,2,2,2,3,1,1,1,5,5,4,5,5,4.8,7684065.507416603,2299856.001911492,₦5m–₦20m,₦2m–₦10m,8.29827014258157,1,2,3,5
F2025002219,Kaduna,North West,Urban,Manufacturing,C,10,16,16,29273399.500403807,Sole Proprietorship,37,Female,Tertiary,Engineering/Technology,0,78.07680542787442,5,4,5,5,5,5,4,4,3,3,3,5,5,1,1,4,5,4,3,2,4,4.833333333333333,3.5,4.333333333333333,1.0,4.333333333333333,5.0,100.0,2,1,1,3,4,2,1,1,2,2,1,3,3,5,4,5,5,5,5,4,4.8,29273399.500403807,10089145.022147123,₦20m–₦100m,₦10m–₦50m,12.081589024992745,1,1,4,5
F2025002220,Lagos,South West,Urban,IT & Professional Services,J,62,5,4,11512932.011407003,Sole Proprietorship,47,Male,Tertiary,Engineering/Technology,1,74.65527472733932,5,5,4,5,4,5,5,5,5,5,5,5,5,1,2,2,4,3,2,4,1,4.666666666666667,5.0,5.0,1.5,3.0,4.0,75.0,3,2,4,4,3,2,2,3,5,4,5,2,4,1,1,5,5,5,5,5,5.0,11512932.011407003,3367480.894871287,₦5m–₦20m,₦2m–₦10m,25.580757476312836,1,1,5,5
F2025002221,Ondo,South West,Urban,Hospitality & Food Services,I,56,11,15,16153674.49679874,Sole Proprietorship,50,Female,Tertiary,Business/Management,0,76.79575538620436,4,4,5,4,3,5,5,5,5,5,5,4,5,2,4,5,4,5,1,3,4,4.166666666666667,5.0,4.666666666666667,3.0,4.666666666666667,5.0,100.0,2,2,1,4,5,4,5,2,4,1,2,1,5,5,4,5,5,4,5,5,4.8,16153674.49679874,4907373.037326059,₦5m–₦20m,₦2m–₦10m,3.705191807151477,0,2,4,4
F2025002222,Ondo,South West,Rural,Transport & Logistics,H,49,12,4,1009093.2488915096,Limited Liability,29,Male,Tertiary,Other,0,71.97030945598512,5,4,5,5,5,4,1,1,1,1,5,5,5,4,5,5,5,5,3,3,1,4.666666666666667,1.0,5.0,4.5,5.0,4.0,75.0,1,2,4,5,5,5,3,2,1,4,4,2,5,2,1,4,5,5,5,5,4.8,1009093.2488915096,216155.92336690845,₦1m–₦5m,Loss/Break-even,9.259759624855699,0,5,5,4
F2025002223,Kaduna,North West,Urban,Retail & Wholesale,G,47,2,4,2147297.2368356455,Sole Proprietorship,48,Male,Secondary,Engineering/Technology,1,42.44268034941631,5,5,4,2,4,4,3,3,2,2,5,2,4,5,5,5,4,4,1,4,5,4.0,2.5,3.6666666666666665,5.0,4.333333333333333,5.0,100.0,3,5,3,1,4,3,4,3,5,2,3,2,2,2,3,5,5,5,5,4,4.8,2147297.2368356455,562102.2555069688,₦1m–₦5m,₦0.5m–₦2m,-0.3481130675399983,0,5,4,4
F2025002224,Bauchi,North East,Urban,Manufacturing,C,10,2,6,4103400.754449166,Sole Proprietorship,37,Male,Primary,Other,1,46.64160974600164,1,1,4,3,1,2,4,4,3,3,4,1,1,5,5,3,4,3,1,4,5,2.0,3.5,2.0,5.0,3.3333333333333335,3.0,50.0,4,1,2,2,3,1,4,5,4,5,4,4,4,5,3,5,5,5,5,4,4.8,4103400.754449166,1181884.6804798455,₦1m–₦5m,₦0.5m–₦2m,15.565593720326618,0,5,4,3
F2025002225,Jigawa,North West,Rural,Retail & Wholesale,G,47,14,2,5332005.322950558,Partnership,37,Male,Secondary,Engineering/Technology,0,38.52665284764655,2,5,2,2,3,5,5,5,5,5,3,3,4,5,5,5,4,5,3,5,5,3.1666666666666665,5.0,3.3333333333333335,5.0,4.666666666666667,5.0,100.0,2,3,2,4,1,4,1,2,2,4,2,3,5,5,4,5,5,5,4,5,4.8,5332005.322950558,1330656.6480372555,₦5m–₦20m,₦0.5m–₦2m,12.833827865863823,2,5,3,5
F2025002226,Lagos,South West,Rural,Retail & Wholesale,G,47,9,14,9349721.820330506,Limited Liability,32,Male,Postgraduate,Arts/Social Sciences,1,81.97417253906167,4,5,4,5,2,4,1,1,1,1,5,5,4,2,1,1,1,2,4,1,2,4.0,1.0,4.666666666666667,1.5,1.3333333333333333,4.0,75.0,1,1,2,4,3,3,3,5,5,2,2,3,4,3,3,5,4,5,5,3,4.4,,,₦5m–₦20m,₦0.5m–₦2m,7.063296393354284,0,1,4,2
F2025002227,Kogi,North Central,Rural,Transport & Logistics,H,49,5,4,4177208.184427095,Sole Proprietorship,28,Male,Postgraduate,Business/Management,0,89.82219949598253,3,5,2,3,4,5,2,2,1,1,1,2,1,3,5,3,4,4,4,2,3,3.6666666666666665,1.5,1.3333333333333333,4.0,3.6666666666666665,4.0,75.0,3,4,4,4,3,5,2,5,5,4,5,5,5,4,1,5,5,3,3,4,4.0,4177208.184427095,780201.0335278768,₦1m–₦5m,₦0.5m–₦2m,6.056064763952845,0,5,4,3
F2025002228,Gombe,North East,Urban,Hospitality & Food Services,I,56,0,11,13888363.002373304,Sole Proprietorship,24,Female,Tertiary,Arts/Social Sciences,1,63.959472596935825,4,3,3,2,4,4,2,2,2,1,1,1,2,3,5,2,2,3,1,4,2,3.3333333333333335,1.75,1.3333333333333333,4.0,2.3333333333333335,4.0,75.0,4,2,2,2,2,3,3,5,2,4,1,2,4,4,4,3,5,5,5,4,4.4,13888363.002373304,2772242.5920737116,₦5m–₦20m,₦2m–₦10m,10.905217616632331,1,4,3,5
F2025002229,Zamfara,North West,Rural,Retail & Wholesale,G,47,4,2,3614245.3144538086,Sole Proprietorship,51,Male,Tertiary,Engineering/Technology,0,60.547566791083185,5,2,3,2,2,2,3,4,3,3,4,5,4,2,2,5,1,3,4,5,5,2.6666666666666665,3.25,4.333333333333333,2.0,3.0,4.0,75.0,1,2,5,1,1,2,4,2,3,2,4,3,4,2,4,5,5,5,5,5,5.0,3614245.3144538086,996187.5168573457,₦1m–₦5m,₦0.5m–₦2m,12.001476225253535,1,2,4,4
F2025002230,Lagos,South West,Rural,IT & Professional Services,J,62,10,13,43155440.67271165,Partnership,39,Female,Tertiary,Business/Management,1,76.4574199649637,5,5,4,5,5,4,2,3,2,2,1,1,1,1,3,3,4,2,1,1,4,4.666666666666667,2.25,1.0,2.0,3.0,3.0,50.0,1,2,3,2,5,1,2,2,3,1,3,4,2,1,2,4,5,5,3,5,4.4,43155440.67271165,10551883.548365409,₦20m–₦100m,₦10m–₦50m,3.9183991881213456,1,4,1,2
F2025002231,Benue,North Central,Rural,Retail & Wholesale,G,47,15,5,6631884.703886113,Limited Liability,48,Female,Tertiary,Business/Management,0,65.96205630126786,4,3,4,5,5,5,3,3,3,2,3,2,4,1,3,5,5,5,2,4,4,4.333333333333333,2.75,3.0,2.0,5.0,5.0,100.0,1,1,1,1,1,1,4,4,3,3,5,2,3,4,2,5,5,4,3,5,4.4,6631884.703886113,1916350.7587088016,₦5m–₦20m,₦0.5m–₦2m,2.0098840892267362,3,1,5,5
F2025002232,Rivers,South South,Urban,Manufacturing,C,10,20,2,3699103.0084343553,Limited Liability,33,Male,Postgraduate,Business/Management,1,79.61361127551132,4,5,4,2,2,3,4,4,4,3,5,5,3,2,2,2,3,4,1,2,4,3.3333333333333335,3.75,4.333333333333333,2.0,3.0,3.0,50.0,2,2,4,4,4,5,5,3,4,2,3,3,4,3,3,5,5,5,4,5,4.8,3699103.0084343553,796296.8742549254,₦1m–₦5m,₦0.5m–₦2m,-2.8430155934853194,1,2,5,2
F2025002233,Enugu,South East,Urban,Construction,F,41,7,10,7963739.902534541,Sole Proprietorship,68,Female,Tertiary,Other,1,69.89735062796568,2,5,2,4,5,3,3,4,3,3,4,4,5,4,4,2,4,5,2,4,5,3.5,3.25,4.333333333333333,4.0,3.6666666666666665,3.0,50.0,4,1,5,2,4,3,4,4,3,3,4,4,4,4,5,3,5,5,5,5,4.6,7963739.902534541,1632025.0389221625,₦5m–₦20m,₦0.5m–₦2m,-4.530337075683525,2,4,5,4
F2025002234,Oyo,South West,Urban,Transport & Logistics,H,49,8,11,11565564.242473835,Limited Liability,35,Male,Secondary,Agric/Environment,1,52.336233833489786,3,4,3,1,2,2,5,5,4,4,3,5,3,3,3,5,5,5,1,4,3,2.5,4.5,3.6666666666666665,3.0,5.0,5.0,100.0,4,5,4,2,1,5,4,5,4,2,1,3,4,3,4,5,3,5,5,5,4.6,11565564.242473835,2297694.19602557,₦5m–₦20m,₦2m–₦10m,4.211334530067664,1,3,2,5
F2025002235,Taraba,North East,Rural,IT & Professional Services,J,62,17,4,9235135.068327347,Sole Proprietorship,27,Female,Primary,Engineering/Technology,0,35.058833974491236,2,2,2,3,4,3,4,4,4,3,5,5,4,1,3,5,5,4,1,3,3,2.6666666666666665,3.75,4.666666666666667,2.0,4.666666666666667,5.0,100.0,1,1,1,5,3,3,3,5,4,2,1,3,4,5,4,5,4,5,5,4,4.6,9235135.068327347,3357754.243065194,₦5m–₦20m,₦2m–₦10m,11.656014386286738,1,2,4,4
F2025002236,Lagos,South West,Rural,Retail & Wholesale,G,47,0,13,13492400.844667446,Sole Proprietorship,34,Female,Tertiary,Arts/Social Sciences,1,68.45498656826915,3,2,1,1,3,4,3,3,2,2,2,1,4,5,4,2,1,1,4,1,3,2.3333333333333335,2.5,2.3333333333333335,4.5,1.3333333333333333,3.0,50.0,1,1,4,3,1,1,1,3,3,2,1,3,3,4,2,5,5,5,5,3,4.6,,,₦5m–₦20m,₦2m–₦10m,-4.197836719602412,1,4,4,4
F2025002237,Sokoto,North West,Urban,Manufacturing,C,10,3,4,8442875.005449034,Sole Proprietorship,52,Male,Secondary,Arts/Social Sciences,0,55.725052820574895,4,5,2,3,3,5,3,4,3,3,5,5,2,5,5,3,4,3,2,3,5,3.6666666666666665,3.25,4.0,5.0,3.3333333333333335,4.0,75.0,1,2,4,1,2,2,3,4,4,2,3,1,3,2,3,4,5,5,5,5,4.8,8442875.005449034,2648901.0279094935,₦5m–₦20m,₦2m–₦10m,19.365505813620093,1,5,5,5
F2025002238,Kano,North West,Urban,Manufacturing,C,10,11,3,8057977.817206856,Partnership,33,Male,Secondary,Agric/Environment,0,48.05118349649432,1,2,3,3,4,1,1,1,1,1,4,2,1,5,4,2,2,3,5,3,2,2.3333333333333335,1.0,2.3333333333333335,4.5,2.3333333333333335,3.0,50.0,2,2,4,3,1,1,2,3,3,1,2,2,1,1,1,5,3,5,5,2,4.0,,,₦5m–₦20m,₦2m–₦10m,16.243341608516324,0,5,5,4
F2025002239,Nasarawa,North Central,Rural,Agriculture,A,01,16,2,1307492.0044803282,Sole Proprietorship,44,Male,Secondary,Arts/Social Sciences,1,36.936847550428666,4,4,5,4,3,5,1,1,1,1,2,2,3,1,4,3,3,2,2,2,3,4.166666666666667,1.0,2.3333333333333335,2.5,2.6666666666666665,5.0,100.0,1,4,2,2,3,3,4,2,5,2,2,1,4,3,4,4,4,4,5,5,4.4,1307492.0044803282,249857.74131938242,₦1m–₦5m,Loss/Break-even,16.40876673744305,0,3,4,1
F2025002240,Gombe,North East,Rural,Transport & Logistics,H,49,5,9,12856028.121181894,Sole Proprietorship,35,Female,Tertiary,Arts/Social Sciences,0,54.72177146221804,2,4,4,2,3,2,1,1,1,1,4,2,3,4,3,5,3,5,2,5,4,2.8333333333333335,1.0,3.0,3.5,4.333333333333333,1.0,0.0,3,3,3,3,3,3,3,1,4,1,2,3,5,3,4,4,4,5,5,5,4.6,12856028.121181894,2275851.297293689,₦5m–₦20m,₦2m–₦10m,3.1931726035382786,1,3,3,4
F2025002241,Imo,South East,Urban,Construction,F,41,0,4,5600366.101523259,Sole Proprietorship,33,Female,Secondary,Arts/Social Sciences,0,48.39938877095542,4,3,4,5,2,5,5,5,5,5,4,4,5,5,5,3,3,2,3,5,5,3.8333333333333335,5.0,4.333333333333333,5.0,2.6666666666666665,4.0,75.0,4,2,3,2,3,4,1,2,1,5,3,3,5,4,3,5,5,5,5,5,5.0,5600366.101523259,1201396.4333484003,₦5m–₦20m,₦0.5m–₦2m,7.859573997880219,2,5,5,5
F2025002242,Delta,South South,Rural,Transport & Logistics,H,49,4,6,6636402.954745599,Sole Proprietorship,37,Female,Tertiary,Sciences,0,68.03764724699137,5,5,5,5,3,5,3,3,3,2,4,4,5,3,3,5,2,4,4,1,4,4.666666666666667,2.75,4.333333333333333,3.0,3.6666666666666665,5.0,100.0,3,4,1,5,5,5,2,2,4,3,4,2,2,3,2,4,5,5,5,3,4.4,6636402.954745599,1297954.2353780987,₦5m–₦20m,₦0.5m–₦2m,10.332387334391473,0,2,4,1
F2025002243,Borno,North East,Rural,Agriculture,A,01,3,3,5523455.888128958,Partnership,19,Female,Tertiary,Engineering/Technology,0,70.5091640015723,3,4,3,5,4,4,1,1,1,1,1,1,3,3,5,3,5,3,1,4,3,3.8333333333333335,1.0,1.6666666666666667,4.0,3.6666666666666665,3.0,50.0,2,2,2,3,5,1,5,5,4,3,4,5,4,4,5,4,4,3,5,5,4.2,5523455.888128958,779563.983169708,₦5m–₦20m,₦0.5m–₦2m,3.502711908051818,3,4,1,3
F2025002244,Cross River,South South,Rural,Manufacturing,C,10,13,2,2859947.0845700814,Sole Proprietorship,35,Male,Tertiary,Engineering/Technology,0,76.87792275743523,5,5,5,5,4,5,5,5,5,5,1,4,3,4,2,1,2,3,3,1,2,4.833333333333333,5.0,2.6666666666666665,3.0,2.0,3.0,50.0,3,3,2,2,1,3,2,1,2,1,2,1,1,3,5,4,5,5,4,4,4.4,2859947.0845700814,819430.7852202252,₦1m–₦5m,₦0.5m–₦2m,14.868919886096654,0,3,4,2
F2025002245,Lagos,South West,Rural,Construction,F,41,6,2,4123649.511062764,Limited Liability,35,Male,Primary,Sciences,1,35.89375095724735,2,3,4,1,4,1,1,1,1,1,5,4,5,3,3,3,5,5,4,2,1,2.5,1.0,4.666666666666667,3.0,4.333333333333333,3.0,50.0,2,3,2,3,2,1,1,2,2,3,4,3,4,4,3,5,5,3,5,4,4.4,,,₦1m–₦5m,₦0.5m–₦2m,7.749034988786166,1,4,5,1
F2025002246,Taraba,North East,Rural,Manufacturing,C,10,8,5,4595536.38896621,Partnership,57,Male,Secondary,Other,0,57.492372090695824,3,5,3,5,5,2,1,1,1,1,3,4,3,1,2,3,4,3,2,1,5,3.8333333333333335,1.0,3.3333333333333335,1.5,3.3333333333333335,2.0,25.0,1,2,1,2,2,5,4,3,5,3,1,3,4,4,4,5,5,4,5,4,4.6,4595536.38896621,640505.3831059616,₦1m–₦5m,₦0.5m–₦2m,9.79105297954751,1,4,3,2
F2025002247,Delta,South South,Urban,Construction,F,41,5,23,6996582.499902461,Sole Proprietorship,41,Male,Tertiary,Engineering/Technology,1,78.1539838663997,4,3,4,3,4,4,5,5,5,4,5,5,4,5,5,2,2,3,5,3,5,3.6666666666666665,4.75,4.666666666666667,5.0,2.3333333333333335,5.0,100.0,1,1,1,2,2,2,1,4,1,5,2,4,2,4,4,5,5,5,5,5,5.0,6996582.499902461,2195454.9084782684,₦5m–₦20m,₦2m–₦10m,23.552923078842937,0,4,4,5
F2025002248,Benué,North Central,Rural,Agriculture,A,01,3,12,4793906.884069994,Sole Proprietorship,35,Male,Tertiary,Engineering/Technology,1,65.76183021880944,2,4,1,1,2,4,1,1,1,1,5,5,4,2,5,1,3,2,3,1,3,2.3333333333333335,1.0,4.666666666666667,3.5,2.0,5.0,100.0,5,5,3,1,1,1,4,5,4,1,1,1,3,5,5,5,4,4,5,5,4.6,4793906.884069994,1126967.727273022,₦1m–₦5m,₦0.5m–₦2m,8.526660808674217,4,2,5,4
F2025002249,Borno,North East,Urban,IT & Professional Services,J,62,12,8,14589051.149582524,Sole Proprietorship,34,Male,Tertiary,Business/Management,1,71.0583559263774,4,2,3,4,5,4,3,4,3,3,1,1,2,5,4,4,3,4,5,4,4,3.6666666666666665,3.25,1.3333333333333333,4.5,3.6666666666666665,4.0,75.0,1,3,1,1,2,3,1,1,3,5,5,5,3,3,4,5,5,5,4,5,4.8,14589051.149582524,4842344.998828827,₦5m–₦20m,₦2m–₦10m,18.61766322889308,1,5,4,5
F2025002250,Sokoto,North West,Urban,Retail & Wholesale,G,47,11,3,3552504.0494519942,Sole Proprietorship,41,Male,Tertiary,Business/Management,0,68.0292054559555,5,5,5,5,4,4,3,4,3,3,3,2,2,3,3,5,5,5,4,2,2,4.666666666666667,3.25,2.3333333333333335,3.0,5.0,1.0,0.0,4,3,4,4,5,3,2,4,5,4,5,3,2,2,4,5,5,5,5,4,4.8,3552504.0494519942,690247.8759142741,₦1m–₦5m,₦0.5m–₦2m,4.946215752291614,2,5,4,3
F2025002251,Osun,South West,Rural,Manufacturing,C,10,5,5,20771327.195300426,Sole Proprietorship,33,Male,Secondary,Arts/Social Sciences,1,33.13362848182907,5,3,3,5,4,3,5,5,5,5,2,4,5,3,5,5,5,4,4,2,2,3.8333333333333335,5.0,3.6666666666666665,4.0,4.666666666666667,5.0,100.0,4,5,3,5,4,2,5,5,4,1,1,2,1,4,4,5,5,5,3,5,4.6,20771327.195300426,4477368.010036559,₦20m–₦100m,₦2m–₦10m,8.57747917192461,0,4,4,4
F2025002252,Borno,North East,Urban,Manufacturing,C,10,14,15,15934239.513840206,Sole Proprietorship,50,Male,Tertiary,Business/Management,0,81.02601638359499,4,4,2,4,4,4,5,5,5,5,2,5,4,4,5,5,5,5,1,3,5,3.6666666666666665,5.0,3.6666666666666665,4.5,5.0,4.0,75.0,4,5,5,3,5,5,2,2,4,5,2,2,1,3,1,4,5,3,5,5,4.4,,,₦5m–₦20m,₦2m–₦10m,-7.501690277567108,6,5,3,4
F2025002253,Imo,South East,Rural,IT & Professional Services,J,62,1,4,8548537.827388287,Partnership,43,Female,Tertiary,Other,0,78.44701926063031,2,2,1,1,3,2,4,4,4,4,5,4,2,3,3,3,1,4,3,1,5,1.8333333333333333,4.0,3.6666666666666665,3.0,2.6666666666666665,4.0,75.0,3,5,2,2,4,3,2,1,1,5,5,3,1,5,5,5,3,5,5,3,4.2,8548537.827388287,2199665.343251246,₦5m–₦20m,₦2m–₦10m,1.0237497993942641,0,3,3,1
F2025002254,Lagos,South West,Rural,Manufacturing,C,10,4,5,10313120.837579902,Sole Proprietorship,43,Male,Secondary,Business/Management,0,46.257878295009206,3,1,1,1,1,1,2,2,2,2,1,2,1,4,3,1,4,5,1,3,5,1.3333333333333333,2.0,1.3333333333333333,3.5,3.3333333333333335,2.0,25.0,5,1,1,4,1,4,3,1,1,2,2,2,3,1,3,4,5,3,5,4,4.2,,,₦5m–₦20m,₦2m–₦10m,10.436073430060839,3,4,2,3
F2025002255,Abia,South East,Urban,Manufacturing,C,10,8,5,10999438.084044732,Sole Proprietorship,35,Male,Postgraduate,Arts/Social Sciences,1,80.20688888474783,5,4,3,3,3,3,1,1,1,1,1,1,4,4,4,4,5,4,3,3,3,3.5,1.0,2.0,4.0,4.333333333333333,4.0,75.0,1,3,4,1,1,2,4,4,5,3,2,2,5,4,3,5,5,5,5,3,4.6,10999438.084044732,2949961.3214993807,₦5m–₦20m,₦2m–₦10m,14.264054761344758,3,3,2,4
F2025002256,Ogun,South West,Rural,Manufacturing,C,10,8,9,18224960.472981457,Sole Proprietorship,39,Male,Secondary,Arts/Social Sciences,1,37.71365670071907,1,1,1,1,1,1,5,5,5,5,2,3,3,2,5,5,5,4,2,3,2,1.0,5.0,2.6666666666666665,3.5,4.666666666666667,5.0,100.0,1,4,2,3,4,2,4,4,1,2,1,2,4,4,4,5,5,4,5,3,4.4,18224960.472981457,5657995.33042328,₦5m–₦20m,₦2m–₦10m,-2.1784883468185283,2,4,3,5
F2025002257,Imo,South East,Urban,Other Services,S,96,0,8,2643267.6710890806,Sole Proprietorship,50,Female,Postgraduate,Business/Management,1,72.58509060992144,4,1,2,1,5,2,2,3,2,2,1,1,1,1,1,3,5,5,3,2,5,2.5,2.25,1.0,1.0,4.333333333333333,4.0,75.0,1,4,1,2,4,3,3,3,4,1,1,2,2,3,2,3,5,5,5,5,4.6,,,₦1m–₦5m,Loss/Break-even,11.844606462790756,0,2,1,4
