respondent_id,Country,Country_label,Age,Gender,Gender_label,Education,Education_label,Income_Level,Income_Level_label,Bank_Type,Bank_Type_label,Years_with_Account,Frequency_of_Use,Frequency_of_Use_label,Past_Victim,Past_Victim_label
5276,1,Nigeria,40,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,9,2,Several times a week,1,Yes
5277,1,Nigeria,58,1,Male,2,Primary,2,"₦50,000–₦100,000",2,Digital-Only Bank,14,2,Several times a week,0,No
5278,1,Nigeria,32,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,8,4,Monthly,0,No
5279,1,Nigeria,35,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,16,5,Less than monthly,0,No
5280,1,Nigeria,19,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,4,1,Daily,0,No
5281,1,Nigeria,61,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,9,2,Several times a week,0,No
5282,1,Nigeria,57,2,Female,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,6,2,Several times a week,0,No
5283,1,Nigeria,42,1,Male,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,6,1,Daily,0,No
5284,1,Nigeria,36,1,Male,3,Secondary,3,"₦100,001–₦250,000",3,Microfinance,15,3,Weekly,0,No
5285,2,Ghana,46,2,Female,3,Secondary,3,"₵1,001–₵2,500",2,Digital-Only Bank,23,2,Several times a week,0,No
5286,1,Nigeria,35,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,18,1,Daily,0,No
5287,1,Nigeria,37,2,Female,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,7,5,Less than monthly,0,No
5288,2,Ghana,42,1,Male,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,11,2,Several times a week,0,No
5289,1,Nigeria,23,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",3,Microfinance,5,4,Monthly,0,No
5290,1,Nigeria,29,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,3,2,Several times a week,0,No
5291,1,Nigeria,25,1,Male,3,Secondary,1,"<₦50,000",2,Digital-Only Bank,4,3,Weekly,0,No
5292,2,Ghana,31,2,Female,4,Vocational/Technical,3,"₵1,001–₵2,500",3,Microfinance,5,3,Weekly,0,No
5293,1,Nigeria,33,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,8,4,Monthly,0,No
5294,2,Ghana,42,1,Male,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,22,1,Daily,0,No
5295,1,Nigeria,49,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,15,1,Daily,0,No
5296,1,Nigeria,30,1,Male,3,Secondary,3,"₦100,001–₦250,000",3,Microfinance,7,3,Weekly,1,Yes
5297,2,Ghana,68,2,Female,3,Secondary,5,">₵5,000",1,Traditional Commercial,24,2,Several times a week,1,Yes
5298,2,Ghana,44,1,Male,3,Secondary,4,"₵2,501–₵5,000",2,Digital-Only Bank,13,1,Daily,0,No
5299,1,Nigeria,31,2,Female,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,16,3,Weekly,0,No
5300,1,Nigeria,24,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,3,2,Several times a week,0,No
5301,1,Nigeria,52,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,33,1,Daily,0,No
5302,1,Nigeria,28,1,Male,5,Undergraduate,5,">₦500,000",3,Microfinance,4,4,Monthly,0,No
5303,2,Ghana,23,2,Female,5,Undergraduate,5,">₵5,000",3,Microfinance,3,2,Several times a week,0,No
5304,1,Nigeria,19,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,6,2,Several times a week,0,No
5305,2,Ghana,24,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,9,1,Daily,0,No
5306,1,Nigeria,25,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,11,1,Daily,0,No
5307,1,Nigeria,47,2,Female,3,Secondary,1,"<₦50,000",1,Traditional Commercial,9,5,Less than monthly,0,No
5308,1,Nigeria,36,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,7,3,Weekly,0,No
5309,2,Ghana,28,1,Male,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,14,1,Daily,0,No
5310,1,Nigeria,38,2,Female,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,10,1,Daily,0,No
5311,1,Nigeria,33,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,13,1,Daily,0,No
5312,1,Nigeria,56,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,16,1,Daily,0,No
5313,1,Nigeria,34,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,10,1,Daily,0,No
5314,1,Nigeria,35,1,Male,3,Secondary,1,"<₦50,000",1,Traditional Commercial,7,3,Weekly,1,Yes
5315,1,Nigeria,38,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,9,1,Daily,1,Yes
5316,1,Nigeria,56,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,16,3,Weekly,0,No
5317,1,Nigeria,57,1,Male,1,No formal,4,"₦250,001–₦500,000",1,Traditional Commercial,6,1,Daily,0,No
5318,2,Ghana,48,2,Female,3,Secondary,4,"₵2,501–₵5,000",2,Digital-Only Bank,3,1,Daily,0,No
5319,2,Ghana,57,2,Female,2,Primary,4,"₵2,501–₵5,000",2,Digital-Only Bank,24,2,Several times a week,0,No
5320,1,Nigeria,28,1,Male,4,Vocational/Technical,5,">₦500,000",1,Traditional Commercial,15,2,Several times a week,1,Yes
5321,2,Ghana,52,1,Male,5,Undergraduate,5,">₵5,000",1,Traditional Commercial,18,4,Monthly,0,No
5322,1,Nigeria,34,2,Female,1,No formal,3,"₦100,001–₦250,000",1,Traditional Commercial,17,2,Several times a week,0,No
5323,2,Ghana,45,1,Male,5,Undergraduate,5,">₵5,000",1,Traditional Commercial,17,5,Less than monthly,0,No
5324,1,Nigeria,36,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,21,5,Less than monthly,0,No
5325,1,Nigeria,59,2,Female,3,Secondary,1,"<₦50,000",1,Traditional Commercial,10,2,Several times a week,0,No
5326,2,Ghana,42,1,Male,4,Vocational/Technical,4,"₵2,501–₵5,000",1,Traditional Commercial,25,4,Monthly,0,No
5327,1,Nigeria,22,2,Female,2,Primary,2,"₦50,000–₦100,000",1,Traditional Commercial,4,2,Several times a week,0,No
5328,2,Ghana,34,1,Male,4,Vocational/Technical,1,<₵500,1,Traditional Commercial,3,2,Several times a week,0,No
5329,1,Nigeria,43,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,22,3,Weekly,0,No
5330,1,Nigeria,71,2,Female,4,Vocational/Technical,2,"₦50,000–₦100,000",2,Digital-Only Bank,52,2,Several times a week,0,No
5331,1,Nigeria,37,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,9,1,Daily,0,No
5332,1,Nigeria,32,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,3,2,Several times a week,0,No
5333,1,Nigeria,45,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,8,2,Several times a week,0,No
5334,2,Ghana,28,2,Female,2,Primary,1,<₵500,2,Digital-Only Bank,11,4,Monthly,0,No
5335,1,Nigeria,33,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,2,1,Daily,0,No
5336,2,Ghana,28,2,Female,2,Primary,1,<₵500,1,Traditional Commercial,6,3,Weekly,0,No
5337,1,Nigeria,35,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,11,2,Several times a week,0,No
5338,2,Ghana,27,1,Male,5,Undergraduate,3,"₵1,001–₵2,500",2,Digital-Only Bank,5,1,Daily,0,No
5339,1,Nigeria,41,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,23,3,Weekly,0,No
5340,1,Nigeria,57,1,Male,3,Secondary,1,"<₦50,000",1,Traditional Commercial,29,2,Several times a week,1,Yes
5341,2,Ghana,29,2,Female,5,Undergraduate,1,<₵500,2,Digital-Only Bank,3,1,Daily,0,No
5342,2,Ghana,52,2,Female,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,13,4,Monthly,0,No
5343,1,Nigeria,32,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,7,4,Monthly,0,No
5344,1,Nigeria,23,1,Male,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,3,1,Daily,1,Yes
5345,1,Nigeria,45,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,24,5,Less than monthly,0,No
5346,1,Nigeria,42,2,Female,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,10,2,Several times a week,1,Yes
5347,2,Ghana,37,1,Male,2,Primary,4,"₵2,501–₵5,000",1,Traditional Commercial,12,4,Monthly,0,No
5348,1,Nigeria,38,2,Female,2,Primary,2,"₦50,000–₦100,000",2,Digital-Only Bank,10,4,Monthly,0,No
5349,1,Nigeria,32,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,6,3,Weekly,0,No
5350,1,Nigeria,37,2,Female,3,Secondary,1,"<₦50,000",1,Traditional Commercial,23,1,Daily,0,No
5351,2,Ghana,22,1,Male,6,Postgraduate,5,">₵5,000",1,Traditional Commercial,5,1,Daily,0,No
5352,1,Nigeria,42,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,11,2,Several times a week,0,No
5353,2,Ghana,48,1,Male,6,Postgraduate,5,">₵5,000",2,Digital-Only Bank,31,3,Weekly,0,No
5354,2,Ghana,28,2,Female,3,Secondary,5,">₵5,000",2,Digital-Only Bank,14,1,Daily,0,No
5355,1,Nigeria,28,1,Male,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,6,4,Monthly,0,No
5356,2,Ghana,40,2,Female,5,Undergraduate,2,"₵500–₵1,000",1,Traditional Commercial,6,3,Weekly,0,No
5357,1,Nigeria,64,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,25,2,Several times a week,0,No
5358,1,Nigeria,29,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,10,1,Daily,1,Yes
5359,1,Nigeria,46,1,Male,6,Postgraduate,1,"<₦50,000",1,Traditional Commercial,34,2,Several times a week,0,No
5360,1,Nigeria,24,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,8,2,Several times a week,0,No
5361,1,Nigeria,27,2,Female,3,Secondary,1,"<₦50,000",1,Traditional Commercial,10,1,Daily,0,No
5362,1,Nigeria,41,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,9,1,Daily,0,No
5363,1,Nigeria,35,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,9,2,Several times a week,0,No
5364,1,Nigeria,43,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,26,2,Several times a week,0,No
5365,1,Nigeria,44,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,4,2,Several times a week,0,No
5366,2,Ghana,31,1,Male,3,Secondary,2,"₵500–₵1,000",2,Digital-Only Bank,6,2,Several times a week,0,No
5367,1,Nigeria,73,2,Female,5,Undergraduate,1,"<₦50,000",3,Microfinance,4,2,Several times a week,0,No
5368,1,Nigeria,45,1,Male,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,30,4,Monthly,0,No
5369,1,Nigeria,40,2,Female,4,Vocational/Technical,5,">₦500,000",2,Digital-Only Bank,5,3,Weekly,0,No
5370,1,Nigeria,28,1,Male,3,Secondary,1,"<₦50,000",1,Traditional Commercial,7,3,Weekly,1,Yes
5371,2,Ghana,65,2,Female,6,Postgraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,21,2,Several times a week,0,No
5372,1,Nigeria,30,2,Female,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,3,5,Less than monthly,0,No
5373,1,Nigeria,29,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,5,1,Daily,0,No
5374,1,Nigeria,47,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,5,2,Several times a week,0,No
5375,2,Ghana,54,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,7,3,Weekly,0,No
5376,1,Nigeria,41,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,13,4,Monthly,0,No
5377,1,Nigeria,38,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,15,2,Several times a week,0,No
5378,1,Nigeria,45,2,Female,3,Secondary,1,"<₦50,000",3,Microfinance,20,1,Daily,0,No
5379,1,Nigeria,40,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,27,4,Monthly,0,No
5380,1,Nigeria,43,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,10,3,Weekly,0,No
5381,1,Nigeria,36,2,Female,4,Vocational/Technical,4,"₦250,001–₦500,000",1,Traditional Commercial,9,1,Daily,0,No
5382,1,Nigeria,31,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,11,3,Weekly,1,Yes
5383,2,Ghana,50,1,Male,4,Vocational/Technical,5,">₵5,000",2,Digital-Only Bank,37,2,Several times a week,0,No
5384,1,Nigeria,45,1,Male,3,Secondary,2,"₦50,000–₦100,000",3,Microfinance,26,3,Weekly,1,Yes
5385,2,Ghana,53,2,Female,3,Secondary,1,<₵500,1,Traditional Commercial,3,2,Several times a week,1,Yes
5386,1,Nigeria,60,2,Female,3,Secondary,4,"₦250,001–₦500,000",3,Microfinance,12,4,Monthly,0,No
5387,2,Ghana,52,1,Male,3,Secondary,5,">₵5,000",1,Traditional Commercial,27,3,Weekly,0,No
5388,1,Nigeria,31,2,Female,5,Undergraduate,1,"<₦50,000",1,Traditional Commercial,1,1,Daily,0,No
5389,1,Nigeria,23,1,Male,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,5,3,Weekly,0,No
5390,2,Ghana,35,2,Female,4,Vocational/Technical,4,"₵2,501–₵5,000",1,Traditional Commercial,5,5,Less than monthly,0,No
5391,2,Ghana,52,1,Male,5,Undergraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,7,2,Several times a week,0,No
5392,2,Ghana,34,2,Female,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,14,5,Less than monthly,0,No
5393,2,Ghana,31,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",2,Digital-Only Bank,5,1,Daily,0,No
5394,1,Nigeria,55,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",3,Microfinance,9,2,Several times a week,0,No
5395,1,Nigeria,49,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",3,Microfinance,6,1,Daily,0,No
5396,1,Nigeria,26,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,4,5,Less than monthly,0,No
5397,1,Nigeria,45,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,23,2,Several times a week,0,No
5398,1,Nigeria,28,2,Female,1,No formal,2,"₦50,000–₦100,000",1,Traditional Commercial,10,5,Less than monthly,0,No
5399,1,Nigeria,43,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,8,1,Daily,0,No
5400,2,Ghana,36,2,Female,5,Undergraduate,2,"₵500–₵1,000",1,Traditional Commercial,8,2,Several times a week,0,No
5401,1,Nigeria,34,2,Female,3,Secondary,3,"₦100,001–₦250,000",3,Microfinance,5,4,Monthly,1,Yes
5402,1,Nigeria,37,1,Male,6,Postgraduate,5,">₦500,000",2,Digital-Only Bank,6,5,Less than monthly,0,No
5403,1,Nigeria,39,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,11,3,Weekly,0,No
5404,1,Nigeria,44,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,8,1,Daily,0,No
5405,2,Ghana,47,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,12,4,Monthly,0,No
5406,1,Nigeria,23,2,Female,4,Vocational/Technical,5,">₦500,000",3,Microfinance,6,1,Daily,0,No
5407,1,Nigeria,51,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,8,5,Less than monthly,0,No
5408,1,Nigeria,41,2,Female,2,Primary,2,"₦50,000–₦100,000",1,Traditional Commercial,12,1,Daily,0,No
5409,1,Nigeria,57,1,Male,2,Primary,4,"₦250,001–₦500,000",1,Traditional Commercial,15,1,Daily,0,No
5410,1,Nigeria,36,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,12,2,Several times a week,0,No
5411,1,Nigeria,46,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,17,2,Several times a week,0,No
5412,2,Ghana,26,2,Female,4,Vocational/Technical,4,"₵2,501–₵5,000",2,Digital-Only Bank,1,2,Several times a week,0,No
5413,2,Ghana,53,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",2,Digital-Only Bank,1,1,Daily,0,No
5414,1,Nigeria,71,2,Female,4,Vocational/Technical,5,">₦500,000",1,Traditional Commercial,20,2,Several times a week,0,No
5415,2,Ghana,64,2,Female,6,Postgraduate,5,">₵5,000",1,Traditional Commercial,8,2,Several times a week,0,No
5416,1,Nigeria,54,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,15,2,Several times a week,0,No
5417,1,Nigeria,52,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,37,3,Weekly,0,No
5418,1,Nigeria,20,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",2,Digital-Only Bank,5,1,Daily,0,No
5419,1,Nigeria,40,2,Female,5,Undergraduate,5,">₦500,000",3,Microfinance,12,3,Weekly,0,No
5420,1,Nigeria,31,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,4,5,Less than monthly,0,No
5421,1,Nigeria,33,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,8,2,Several times a week,0,No
5422,1,Nigeria,44,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,5,2,Several times a week,0,No
5423,1,Nigeria,34,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,8,3,Weekly,0,No
5424,2,Ghana,40,1,Male,6,Postgraduate,3,"₵1,001–₵2,500",2,Digital-Only Bank,25,4,Monthly,0,No
5425,2,Ghana,31,1,Male,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,8,2,Several times a week,0,No
5426,1,Nigeria,24,1,Male,4,Vocational/Technical,1,"<₦50,000",2,Digital-Only Bank,1,2,Several times a week,1,Yes
5427,1,Nigeria,36,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,6,2,Several times a week,0,No
5428,2,Ghana,61,1,Male,3,Secondary,4,"₵2,501–₵5,000",2,Digital-Only Bank,18,2,Several times a week,0,No
5429,1,Nigeria,52,2,Female,2,Primary,5,">₦500,000",1,Traditional Commercial,8,1,Daily,0,No
5430,1,Nigeria,38,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,15,3,Weekly,0,No
5431,1,Nigeria,33,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,9,1,Daily,0,No
5432,1,Nigeria,56,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,31,5,Less than monthly,0,No
5433,2,Ghana,48,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,19,5,Less than monthly,0,No
5434,1,Nigeria,44,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,16,5,Less than monthly,0,No
5435,2,Ghana,37,1,Male,4,Vocational/Technical,3,"₵1,001–₵2,500",3,Microfinance,13,1,Daily,0,No
5436,1,Nigeria,32,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,11,2,Several times a week,0,No
5437,2,Ghana,56,1,Male,4,Vocational/Technical,5,">₵5,000",2,Digital-Only Bank,15,2,Several times a week,0,No
5438,2,Ghana,42,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,24,4,Monthly,0,No
5439,1,Nigeria,41,2,Female,4,Vocational/Technical,1,"<₦50,000",2,Digital-Only Bank,12,3,Weekly,0,No
5440,1,Nigeria,43,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,15,4,Monthly,0,No
5441,2,Ghana,39,2,Female,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,6,2,Several times a week,0,No
5442,1,Nigeria,20,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,6,2,Several times a week,0,No
5443,1,Nigeria,44,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,10,3,Weekly,0,No
5444,1,Nigeria,33,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",3,Microfinance,2,2,Several times a week,0,No
5445,1,Nigeria,52,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,6,3,Weekly,0,No
5446,2,Ghana,59,2,Female,3,Secondary,3,"₵1,001–₵2,500",3,Microfinance,24,3,Weekly,0,No
5447,1,Nigeria,55,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,7,4,Monthly,0,No
5448,2,Ghana,21,2,Female,5,Undergraduate,2,"₵500–₵1,000",2,Digital-Only Bank,7,1,Daily,1,Yes
5449,1,Nigeria,53,2,Female,6,Postgraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,15,2,Several times a week,0,No
5450,2,Ghana,26,1,Male,3,Secondary,1,<₵500,2,Digital-Only Bank,7,2,Several times a week,0,No
5451,1,Nigeria,34,1,Male,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,3,4,Monthly,0,No
5452,1,Nigeria,64,1,Male,6,Postgraduate,5,">₦500,000",2,Digital-Only Bank,29,1,Daily,0,No
5453,1,Nigeria,25,1,Male,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,3,2,Several times a week,0,No
5454,2,Ghana,55,1,Male,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,10,2,Several times a week,0,No
5455,2,Ghana,61,2,Female,6,Postgraduate,5,">₵5,000",1,Traditional Commercial,11,2,Several times a week,0,No
5456,2,Ghana,20,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,1,1,Daily,0,No
5457,1,Nigeria,21,2,Female,3,Secondary,4,"₦250,001–₦500,000",3,Microfinance,3,1,Daily,0,No
5458,1,Nigeria,29,1,Male,2,Primary,3,"₦100,001–₦250,000",2,Digital-Only Bank,8,1,Daily,1,Yes
5459,1,Nigeria,36,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,5,2,Several times a week,0,No
5460,2,Ghana,66,1,Male,3,Secondary,4,"₵2,501–₵5,000",3,Microfinance,32,3,Weekly,0,No
5461,1,Nigeria,33,1,Male,3,Secondary,1,"<₦50,000",2,Digital-Only Bank,11,2,Several times a week,0,No
5462,1,Nigeria,56,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,36,3,Weekly,0,No
5463,2,Ghana,43,2,Female,3,Secondary,5,">₵5,000",1,Traditional Commercial,13,1,Daily,0,No
5464,2,Ghana,32,2,Female,3,Secondary,3,"₵1,001–₵2,500",2,Digital-Only Bank,4,3,Weekly,0,No
5465,1,Nigeria,47,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,18,5,Less than monthly,0,No
5466,2,Ghana,39,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,10,5,Less than monthly,0,No
5467,2,Ghana,32,2,Female,3,Secondary,1,<₵500,3,Microfinance,15,3,Weekly,1,Yes
5468,1,Nigeria,28,1,Male,3,Secondary,4,"₦250,001–₦500,000",2,Digital-Only Bank,4,2,Several times a week,0,No
5469,1,Nigeria,37,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,9,1,Daily,0,No
5470,2,Ghana,28,2,Female,6,Postgraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,4,4,Monthly,0,No
5471,1,Nigeria,41,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,7,3,Weekly,1,Yes
5472,1,Nigeria,35,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,3,2,Several times a week,0,No
