date,site_name,flared_mscf
2025-10-08,Ogbogu,42924
2025-10-08,Utorogu,13114
2025-10-08,Agbada,79636
2025-10-08,Nembe,87803
2025-10-08,Obite,62438
2025-10-08,Soku,72724
2025-10-08,Bonga Offshore,44998
2025-10-08,Akpo Offshore,4832
2025-10-08,Egina Offshore,45670
2025-10-09,Escravos,67293
2025-10-09,Forcados,8594
2025-10-09,Bonny,91792
2025-10-09,Brass,115981
2025-10-09,Ebocha,39762
2025-10-09,Ughelli,30201
2025-10-09,Ogbogu,53578
2025-10-09,Utorogu,15695
2025-10-09,Agbada,68895
2025-10-09,Nembe,81602
2025-10-09,Obite,61694
2025-10-09,Soku,60800
2025-10-09,Bonga Offshore,44166
2025-10-09,Akpo Offshore,4211
2025-10-09,Egina Offshore,49614
2025-10-10,Escravos,79799
2025-10-10,Forcados,9320
2025-10-10,Bonny,107337
2025-10-10,Brass,105812
2025-10-10,Ebocha,34060
2025-10-10,Ughelli,40717
2025-10-10,Ogbogu,59099
2025-10-10,Utorogu,15252
2025-10-10,Agbada,58142
2025-10-10,Nembe,97847
2025-10-10,Obite,62947
2025-10-10,Soku,73367
2025-10-10,Bonga Offshore,43374
2025-10-10,Akpo Offshore,4711
2025-10-10,Egina Offshore,37631
2025-10-11,Escravos,66607
2025-10-11,Forcados,8342
2025-10-11,Bonny,114791
2025-10-11,Brass,123706
2025-10-11,Ebocha,29964
2025-10-11,Ughelli,28828
2025-10-11,Ogbogu,58866
2025-10-11,Utorogu,13595
2025-10-11,Agbada,55463
2025-10-11,Nembe,94462
2025-10-11,Obite,61403
2025-10-11,Soku,73139
2025-10-11,Bonga Offshore,41610
2025-10-11,Akpo Offshore,5554
2025-10-11,Egina Offshore,44516
2025-10-12,Escravos,69833
2025-10-12,Forcados,9416
2025-10-12,Bonny,118612
2025-10-12,Brass,102013
2025-10-12,Ebocha,32007
2025-10-12,Ughelli,33651
2025-10-12,Ogbogu,44575
2025-10-12,Utorogu,12756
2025-10-12,Agbada,76400
2025-10-12,Nembe,100699
2025-10-12,Obite,65444
2025-10-12,Soku,76935
2025-10-12,Bonga Offshore,42601
2025-10-12,Akpo Offshore,5773
2025-10-12,Egina Offshore,40933
2025-10-13,Escravos,68869
2025-10-13,Forcados,7933
2025-10-13,Bonny,138930
2025-10-13,Brass,116360
2025-10-13,Ebocha,44772
2025-10-13,Ughelli,36971
2025-10-13,Ogbogu,56202
2025-10-13,Utorogu,15918
2025-10-13,Agbada,68809
2025-10-13,Nembe,105349
2025-10-13,Obite,64017
2025-10-13,Soku,65995
2025-10-13,Bonga Offshore,38241
2025-10-13,Akpo Offshore,4747
2025-10-13,Egina Offshore,41506
2025-10-14,Escravos,59011
2025-10-14,Forcados,9507
2025-10-14,Bonny,115820
2025-10-14,Brass,85568
2025-10-14,Ebocha,32675
2025-10-14,Ughelli,38984
2025-10-14,Ogbogu,46775
2025-10-14,Utorogu,14590
2025-10-14,Agbada,64014
2025-10-14,Nembe,106130
2025-10-14,Obite,57727
2025-10-14,Soku,75472
2025-10-14,Bonga Offshore,39593
2025-10-14,Akpo Offshore,4894
2025-10-14,Egina Offshore,57599
2025-10-15,Escravos,59992
2025-10-15,Forcados,9815
2025-10-15,Bonny,96991
2025-10-15,Brass,97039
2025-10-15,Ebocha,43403
2025-10-15,Ughelli,37876
2025-10-15,Ogbogu,54636
2025-10-15,Utorogu,16132
2025-10-15,Agbada,76821
2025-10-15,Nembe,101379
2025-10-15,Obite,49380
2025-10-15,Soku,72645
2025-10-15,Bonga Offshore,38922
2025-10-15,Akpo Offshore,5414
2025-10-15,Egina Offshore,44556
2025-10-16,Escravos,55791
2025-10-16,Forcados,7992
2025-10-16,Bonny,115705
2025-10-16,Brass,104571
2025-10-16,Ebocha,31526
2025-10-16,Ughelli,41115
2025-10-16,Ogbogu,42580
2025-10-16,Utorogu,14820
2025-10-16,Agbada,58031
2025-10-16,Nembe,102118
2025-10-16,Obite,57163
2025-10-16,Soku,71933
2025-10-16,Bonga Offshore,51894
2025-10-16,Akpo Offshore,6153
2025-10-16,Egina Offshore,53781
2025-10-17,Escravos,77075
2025-10-17,Forcados,8533
2025-10-17,Bonny,124280
2025-10-17,Brass,91173
2025-10-17,Ebocha,37466
2025-10-17,Ughelli,32821
2025-10-17,Ogbogu,41831
2025-10-17,Utorogu,13830
2025-10-17,Agbada,80644
2025-10-17,Nembe,92602
2025-10-17,Obite,58542
2025-10-17,Soku,67102
2025-10-17,Bonga Offshore,40956
2025-10-17,Akpo Offshore,5023
2025-10-17,Egina Offshore,47945
2025-10-18,Escravos,75397
2025-10-18,Forcados,9659
2025-10-18,Bonny,95831
2025-10-18,Brass,102831
2025-10-18,Ebocha,43267
2025-10-18,Ughelli,42127
2025-10-18,Ogbogu,63092
2025-10-18,Utorogu,14544
2025-10-18,Agbada,85266
2025-10-18,Nembe,108411
2025-10-18,Obite,64460
2025-10-18,Soku,68250
2025-10-18,Bonga Offshore,42113
2025-10-18,Akpo Offshore,4817
2025-10-18,Egina Offshore,37209
2025-10-19,Escravos,75550
2025-10-19,Forcados,8048
2025-10-19,Bonny,113463
2025-10-19,Brass,106788
2025-10-19,Ebocha,37434
2025-10-19,Ughelli,32074
2025-10-19,Ogbogu,54262
2025-10-19,Utorogu,15230
2025-10-19,Agbada,78240
2025-10-19,Nembe,101379
2025-10-19,Obite,55359
2025-10-19,Soku,64287
2025-10-19,Bonga Offshore,38354
2025-10-19,Akpo Offshore,5079
2025-10-19,Egina Offshore,34798
2025-10-20,Escravos,76246
2025-10-20,Forcados,7895
2025-10-20,Bonny,113422
2025-10-20,Brass,96036
2025-10-20,Ebocha,41952
2025-10-20,Ughelli,35329
2025-10-20,Ogbogu,48860
2025-10-20,Utorogu,14735
2025-10-20,Agbada,76113
2025-10-20,Nembe,103541
2025-10-20,Obite,58785
2025-10-20,Soku,69578
2025-10-20,Bonga Offshore,46981
2025-10-20,Akpo Offshore,5576
2025-10-20,Egina Offshore,42340
