date,state,petrol_price_naira_per_liter,diesel_price_naira_per_liter,kerosene_price_naira_per_liter,lpg_price_naira_per_kg,fuel_scarcity_factor,black_market_premium_percent,supply_disruption_days,nearest_depot_distance_km,local_consumption_million_liters
2023-11-01,Kebbi,426.65,585.82,497.95,351.49,1.11,18.0,4,200,20.914505471046983
2023-11-01,Kogi,410.04,563.01,478.56,337.81,1.03,10.0,3,100,49.05191971974433
2023-11-01,Kwara,419.0,575.32,489.02,345.19,1.07,8.0,3,95,23.83482212486758
2023-11-01,Lagos,360.87,495.49,421.17,297.3,1.05,3.0,0,5,7.119531396335258
2023-11-01,Nasarawa,410.29,563.36,478.86,338.02,1.04,8.0,4,90,46.49514056186141
2023-11-01,Niger,429.71,590.02,501.52,354.01,1.08,15.0,2,120,23.058294021369168
2023-11-01,Ogun,389.24,534.45,454.29,320.67,1.13,5.0,0,35,32.06265617276739
2023-11-01,Ondo,400.62,550.08,467.56,330.05,1.04,10.0,0,70,31.450529200605605
2023-11-01,Osun,394.71,541.96,460.67,325.18,1.11,8.0,0,75,20.410072970406297
2023-11-01,Oyo,425.12,583.72,496.16,350.23,1.04,6.0,1,50,9.53858239410006
2023-11-01,Plateau,405.92,557.35,473.75,334.41,1.09,10.0,1,130,47.23856257629643
2023-11-01,Rivers,349.34,479.67,407.72,287.8,1.05,4.0,0,10,36.62270266847615
2023-11-01,Sokoto,467.98,642.57,546.19,385.54,1.03,20.0,3,180,18.81884182756962
2023-11-01,Taraba,430.92,591.68,502.93,355.01,1.17,28.0,2,220,32.192497555778814
2023-11-01,Yobe,505.45,694.02,589.92,416.41,1.15,35.0,3,280,13.708034151965279
2023-11-01,Zamfara,464.25,637.45,541.84,382.47,1.17,30.0,6,160,8.261266788676306
2023-12-01,Abia,377.63,451.01,383.36,270.61,1.17,13.5,0,60,34.17557985302325
2023-12-01,Adamawa,396.05,473.02,402.07,283.81,1.25,37.5,10,250,22.728572073902743
2023-12-01,Akwa Ibom,354.14,422.97,359.52,253.78,1.22,12.0,0,80,46.80338319455307
2023-12-01,Anambra,362.63,433.1,368.13,259.86,1.17,9.0,2,45,29.383478357322982
2023-12-01,Bauchi,356.13,425.34,361.54,255.2,1.17,18.0,2,180,30.979376467304654
2023-12-01,Bayelsa,380.67,454.65,386.45,272.79,1.18,22.5,3,90,34.42282402883411
2023-12-01,Benue,374.32,447.06,380.0,268.24,1.2,18.0,4,110,40.30806667245332
2023-12-01,Borno,448.36,535.49,455.17,321.29,1.41,60.0,9,300,37.06141111575355
2023-12-01,Cross River,385.59,460.52,391.45,276.31,1.22,15.0,1,120,25.528458259969867
2023-12-01,Delta,314.08,375.12,318.85,225.07,1.21,9.0,0,15,10.543448815310933
2023-12-01,Ebonyi,371.42,443.61,377.06,266.16,1.16,18.0,2,100,46.36882729961045
2023-12-01,Edo,361.02,431.18,366.5,258.71,1.23,12.0,0,40,12.863632548228939
2023-12-01,Ekiti,362.69,433.18,368.2,259.91,1.18,18.0,1,85,26.069453432224492
2023-12-01,Enugu,372.38,444.75,378.04,266.85,1.21,10.5,1,65,20.904907031965713
2023-12-01,FCT,340.42,406.58,345.59,243.95,1.08,7.5,0,25,27.17426617099463
2023-12-01,Gombe,363.76,434.46,369.29,260.67,1.17,21.0,1,200,6.6412642120641765
2023-12-01,Imo,367.2,438.56,372.78,263.14,1.23,12.0,2,55,39.88174240955053
2023-12-01,Jigawa,378.01,451.48,383.76,270.89,1.21,22.5,2,150,12.877022583402583
2023-12-01,Kaduna,323.46,386.32,328.38,231.79,1.21,10.5,2,20,39.07239470075212
2023-12-01,Kano,353.64,422.36,359.01,253.42,1.17,12.0,2,30,27.503110576233375
2023-12-01,Katsina,361.78,432.09,367.28,259.25,1.19,18.0,0,140,49.209402993509165
2023-12-01,Kebbi,400.43,478.25,406.51,286.95,1.18,27.0,3,200,29.792980696212055
2023-12-01,Kogi,384.17,458.84,390.01,275.3,1.22,15.0,0,100,22.245240585749322
2023-12-01,Kwara,381.73,455.91,387.52,273.55,1.17,12.0,2,95,36.358611467423806
2023-12-01,Lagos,330.41,394.62,335.43,236.77,1.16,4.5,0,5,16.020939713405387
2023-12-01,Nasarawa,389.37,465.04,395.29,279.03,1.19,12.0,0,90,37.48427849902307
2023-12-01,Niger,378.84,452.46,384.59,271.48,1.2,22.5,1,120,38.0900638770065
2023-12-01,Ogun,344.47,411.41,349.7,246.85,1.14,7.5,0,35,46.901949764164144
2023-12-01,Ondo,386.75,461.91,392.63,277.15,1.2,15.0,2,70,5.478491602209149
2023-12-01,Osun,385.76,460.73,391.62,276.44,1.16,12.0,1,75,25.10970401098691
2023-12-01,Oyo,367.34,438.73,372.92,263.24,1.17,9.0,0,50,5.684833604330528
2023-12-01,Plateau,360.35,430.39,365.83,258.23,1.24,15.0,0,130,8.234757007716606
2023-12-01,Rivers,307.89,367.72,312.57,220.63,1.13,6.0,0,10,29.14244533799099
2023-12-01,Sokoto,399.21,476.8,405.28,286.08,1.23,30.0,7,180,27.04589433747402
2023-12-01,Taraba,408.91,488.38,415.12,293.03,1.31,42.0,6,220,35.68564842380657
2023-12-01,Yobe,450.53,538.09,457.38,322.85,1.36,52.5,4,280,35.687040000383746
2023-12-01,Zamfara,441.77,527.62,448.48,316.57,1.26,45.0,5,160,46.52924285345647
2024-01-01,Abia,361.59,536.35,455.9,321.81,1.15,13.5,0,60,5.577390859685675
2024-01-01,Adamawa,381.84,566.39,481.43,339.83,1.24,37.5,4,250,36.68423977703715
2024-01-01,Akwa Ibom,367.98,545.84,463.96,327.5,1.19,12.0,1,80,28.673350061840974
2024-01-01,Anambra,357.57,530.39,450.84,318.24,1.16,9.0,0,45,27.4355788198481
2024-01-01,Bauchi,362.07,537.07,456.51,322.24,1.18,18.0,2,180,9.193644071463268
2024-01-01,Bayelsa,357.72,530.61,451.02,318.37,1.23,22.5,1,90,41.62490181581462
2024-01-01,Benue,374.36,555.3,472.0,333.18,1.23,18.0,1,110,11.650614838505675
2024-01-01,Borno,477.19,707.83,601.65,424.7,1.42,60.0,4,300,48.77617690515763
2024-01-01,Cross River,367.35,544.89,463.16,326.94,1.22,15.0,2,120,36.83182892345597
2024-01-01,Delta,314.95,467.18,397.1,280.31,1.2,9.0,0,15,41.03474806870131
2024-01-01,Ebonyi,357.56,530.37,450.82,318.22,1.17,18.0,4,100,31.780054665167246
2024-01-01,Edo,359.33,533.01,453.06,319.8,1.17,12.0,0,40,12.52388806469552
2024-01-01,Ekiti,370.05,548.9,466.57,329.34,1.17,18.0,1,85,42.97359956156297
2024-01-01,Enugu,356.14,528.27,449.03,316.96,1.17,10.5,2,65,7.652722938754718
2024-01-01,FCT,334.14,495.64,421.29,297.38,1.1,7.5,0,25,44.15652326601991
2024-01-01,Gombe,372.25,552.16,469.34,331.3,1.23,21.0,1,200,48.786740330493345
2024-01-01,Imo,348.9,517.53,439.9,310.52,1.14,12.0,0,55,24.09039244028317
2024-01-01,Jigawa,364.49,540.66,459.56,324.4,1.19,22.5,2,150,46.03482922024833
2024-01-01,Kaduna,317.55,471.03,400.38,282.62,1.18,10.5,1,20,35.58626941962114
2024-01-01,Kano,358.16,531.27,451.58,318.76,1.17,12.0,1,30,48.93621092059114
2024-01-01,Katsina,366.12,543.07,461.61,325.84,1.21,18.0,3,140,44.31711472244281
2024-01-01,Kebbi,373.29,553.71,470.66,332.23,1.19,27.0,1,200,10.50101892900738
2024-01-01,Kogi,377.79,560.38,476.32,336.23,1.17,15.0,0,100,35.83634874408608
2024-01-01,Kwara,376.54,558.54,474.76,335.12,1.22,12.0,2,95,42.432980415805744
2024-01-01,Lagos,309.16,458.59,389.8,275.15,1.1,4.5,0,5,13.849378627760903
2024-01-01,Nasarawa,368.23,546.2,464.27,327.72,1.16,12.0,0,90,48.4022890816474
2024-01-01,Niger,360.01,534.01,453.91,320.41,1.23,22.5,2,120,42.87049431813246
2024-01-01,Ogun,357.08,529.67,450.22,317.8,1.15,7.5,0,35,33.28153996989893
2024-01-01,Ondo,366.75,544.0,462.4,326.4,1.23,15.0,2,70,28.759880272444875
2024-01-01,Osun,358.89,532.35,452.5,319.41,1.2,12.0,3,75,10.43807273123213
2024-01-01,Oyo,368.55,546.67,464.67,328.0,1.14,9.0,1,50,12.242730733142661
2024-01-01,Plateau,347.91,516.07,438.66,309.64,1.16,15.0,2,130,8.108907864059901
2024-01-01,Rivers,320.0,474.67,403.47,284.8,1.17,6.0,1,10,24.64060638119175
2024-01-01,Sokoto,395.17,586.16,498.24,351.7,1.23,30.0,2,180,31.51372325930358
2024-01-01,Taraba,400.26,593.72,504.66,356.23,1.27,42.0,2,220,37.556212341232545
2024-01-01,Yobe,425.73,631.5,536.77,378.9,1.38,52.5,9,280,22.35213073642985
2024-01-01,Zamfara,400.38,593.89,504.81,356.34,1.35,45.0,5,160,9.028613274863517
2024-02-01,Abia,412.14,447.49,380.36,268.49,1.07,9.0,2,60,36.593072118024935
2024-02-01,Adamawa,450.98,489.66,416.21,293.8,1.11,25.0,1,250,30.35552608998669
2024-02-01,Akwa Ibom,401.65,436.1,370.69,261.66,1.03,8.0,0,80,48.2440109178865
2024-02-01,Anambra,413.39,448.85,381.52,269.31,1.13,6.0,2,45,43.11999593356707
2024-02-01,Bauchi,437.57,475.1,403.83,285.06,1.09,12.0,0,180,10.92216271122717
2024-02-01,Bayelsa,413.51,448.98,381.64,269.39,1.03,15.0,2,90,13.358606191374406
2024-02-01,Benue,433.35,470.52,399.95,282.31,1.08,12.0,1,110,43.87609326782244
2024-02-01,Borno,515.68,559.92,475.93,335.95,1.27,40.0,10,300,5.31681957067145
2024-02-01,Cross River,405.36,440.13,374.11,264.08,1.11,10.0,2,120,43.98225840305421
2024-02-01,Delta,360.5,391.42,332.71,234.85,1.06,6.0,0,15,18.6204592723729
2024-02-01,Ebonyi,402.39,436.91,371.37,262.14,1.11,12.0,2,100,33.69088758322847
2024-02-01,Edo,412.02,447.36,380.26,268.42,1.03,8.0,0,40,41.00725721663149
2024-02-01,Ekiti,397.01,431.07,366.41,258.64,1.05,12.0,5,85,47.99863230722504
2024-02-01,Enugu,434.14,471.38,400.67,282.83,1.09,7.0,2,65,30.433473726290636
2024-02-01,FCT,393.92,427.7,363.55,256.62,1.05,5.0,0,25,49.983799113794895
2024-02-01,Gombe,432.66,469.77,399.3,281.86,1.05,14.0,4,200,20.7077414588027
2024-02-01,Imo,424.7,461.13,391.96,276.68,1.05,8.0,2,55,27.692213631461325
2024-02-01,Jigawa,442.4,480.35,408.3,288.21,1.11,15.0,2,150,9.016879428250249
2024-02-01,Kaduna,371.47,403.34,342.84,242.0,1.07,7.0,0,20,34.276795840064395
2024-02-01,Kano,407.37,442.31,375.96,265.38,1.07,8.0,0,30,5.1218704826574495
2024-02-01,Katsina,434.29,471.55,400.81,282.93,1.11,12.0,1,140,13.960794117977388
2024-02-01,Kebbi,422.79,459.05,390.19,275.43,1.08,18.0,2,200,36.987369158406146
2024-02-01,Kogi,398.34,432.51,367.63,259.51,1.06,10.0,1,100,49.03431782938281
2024-02-01,Kwara,402.1,436.59,371.1,261.95,1.03,8.0,1,95,48.5306218090335
2024-02-01,Lagos,342.76,372.16,316.34,223.3,1.01,3.0,0,5,31.700414868916372
2024-02-01,Nasarawa,416.75,452.49,384.62,271.5,1.08,8.0,1,90,11.213513879405289
2024-02-01,Niger,414.97,450.56,382.98,270.34,1.09,15.0,2,120,41.44453415498924
2024-02-01,Ogun,382.47,415.28,352.99,249.17,1.03,5.0,0,35,28.504531006632682
2024-02-01,Ondo,425.66,462.17,392.84,277.3,1.04,10.0,3,70,19.188317126135537
2024-02-01,Osun,402.88,437.44,371.82,262.46,1.12,8.0,0,75,16.953479326430838
2024-02-01,Oyo,423.4,459.72,390.76,275.83,1.13,6.0,2,50,13.871118878492448
2024-02-01,Plateau,425.06,461.51,392.29,276.91,1.06,10.0,2,130,19.99650400083589
2024-02-01,Rivers,378.88,411.38,349.67,246.83,1.0,4.0,1,10,19.38761822474477
2024-02-01,Sokoto,437.75,475.29,404.0,285.18,1.08,20.0,5,180,23.774731060118274
2024-02-01,Taraba,430.63,467.57,397.43,280.54,1.09,28.0,1,220,22.652611534438513
2024-02-01,Yobe,491.61,533.78,453.71,320.27,1.16,35.0,3,280,5.30166764203611
2024-02-01,Zamfara,476.03,516.86,439.33,310.12,1.21,30.0,9,160,21.4635593907818
2024-03-01,Abia,329.05,747.55,635.42,448.53,1.06,9.0,1,60,34.58912605429525
2024-03-01,Adamawa,328.97,747.36,635.25,448.41,1.09,25.0,4,250,30.062791570964574
2024-03-01,Akwa Ibom,304.74,692.32,588.47,415.39,1.03,8.0,1,80,10.456456903790285
2024-03-01,Anambra,303.08,688.55,585.27,413.13,1.08,6.0,0,45,10.128192208424014
2024-03-01,Bauchi,310.53,705.48,599.66,423.29,1.05,12.0,0,180,37.79223815236795
2024-03-01,Bayelsa,318.51,723.6,615.06,434.16,1.12,15.0,3,90,21.008956514279806
2024-03-01,Benue,313.2,711.54,604.81,426.93,1.04,12.0,1,110,35.71054064682312
2024-03-01,Borno,414.35,941.34,800.14,564.8,1.3,40.0,15,300,49.64460373065099
2024-03-01,Cross River,328.17,745.56,633.72,447.33,1.11,10.0,0,120,19.99012027847745
2024-03-01,Delta,273.52,621.4,528.19,372.84,1.04,6.0,3,15,45.98362040216845
2024-03-01,Ebonyi,332.33,754.99,641.74,453.0,1.1,12.0,1,100,46.13419232433643
2024-03-01,Edo,327.66,744.39,632.73,446.63,1.06,8.0,2,40,46.90052309847394
2024-03-01,Ekiti,303.0,688.36,585.1,413.01,1.12,12.0,3,85,26.31613897895738
2024-03-01,Enugu,330.82,751.57,638.83,450.94,1.05,7.0,0,65,23.651830594438188
2024-03-01,FCT,301.08,684.01,581.41,410.41,1.03,5.0,0,25,49.85359572183808
2024-03-01,Gombe,337.17,765.99,651.09,459.59,1.04,14.0,4,200,25.497737394311915
2024-03-01,Imo,311.65,708.02,601.81,424.81,1.07,8.0,0,55,34.66110995255536
2024-03-01,Jigawa,337.76,767.33,652.23,460.4,1.03,15.0,1,150,5.871531799695201
2024-03-01,Kaduna,302.96,688.27,585.03,412.96,1.1,7.0,1,20,42.83946018711845
2024-03-01,Kano,311.83,708.42,602.16,425.05,1.08,8.0,2,30,26.869006136845066
2024-03-01,Katsina,323.0,733.8,623.73,440.28,1.08,12.0,6,140,27.395840026735247
2024-03-01,Kebbi,351.01,797.44,677.82,478.46,1.12,18.0,7,200,36.59718453506599
2024-03-01,Kogi,332.57,755.55,642.21,453.33,1.12,10.0,2,100,47.14506874464319
2024-03-01,Kwara,323.11,734.07,623.96,440.44,1.12,8.0,0,95,27.500802713733748
2024-03-01,Lagos,264.15,600.1,510.09,360.06,0.98,3.0,0,5,41.32614398540826
2024-03-01,Nasarawa,332.89,756.28,642.84,453.77,1.08,8.0,3,90,6.8828571086751635
2024-03-01,Niger,333.09,756.74,643.23,454.04,1.08,15.0,5,120,28.377154293004597
2024-03-01,Ogun,312.06,708.94,602.6,425.36,1.07,5.0,0,35,21.154598619942988
2024-03-01,Ondo,333.69,758.09,644.38,454.86,1.11,10.0,2,70,31.514702139700105
2024-03-01,Osun,325.46,739.4,628.49,443.64,1.1,8.0,0,75,49.76311274089187
2024-03-01,Oyo,326.84,742.53,631.15,445.52,1.11,6.0,1,50,26.988933630566745
2024-03-01,Plateau,316.38,718.77,610.95,431.26,1.04,10.0,2,130,23.876228644601095
2024-03-01,Rivers,275.34,625.53,531.7,375.32,0.99,4.0,0,10,8.499448377941752
2024-03-01,Sokoto,337.24,766.16,651.24,459.7,1.04,20.0,6,180,7.624986770123142
2024-03-01,Taraba,339.31,770.86,655.23,462.52,1.13,28.0,2,220,37.03123215167108
2024-03-01,Yobe,390.9,888.06,754.86,532.84,1.21,35.0,14,280,16.610751283635313
2024-03-01,Zamfara,353.54,803.19,682.71,481.92,1.17,30.0,10,160,27.479129615128812
2024-04-01,Abia,384.05,513.2,436.22,307.92,1.23,11.7,0,60,10.388709258274464
2024-04-01,Adamawa,404.5,540.54,459.46,324.33,1.26,32.5,2,250,8.880574939700603
2024-04-01,Akwa Ibom,397.41,531.06,451.4,318.64,1.2,10.4,1,80,36.45376704602911
2024-04-01,Anambra,376.46,503.07,427.61,301.84,1.22,7.8,0,45,39.64807151960251
2024-04-01,Bauchi,371.83,496.88,422.35,298.13,1.22,15.6,1,180,40.00460439459874
2024-04-01,Bayelsa,378.86,506.28,430.33,303.77,1.14,19.5,1,90,42.946368567458855
2024-04-01,Benue,385.64,515.34,438.04,309.2,1.15,15.6,1,110,8.768522990934798
2024-04-01,Borno,473.11,632.23,537.39,379.34,1.41,52.0,13,300,17.300753278352282
2024-04-01,Cross River,363.59,485.87,412.99,291.52,1.21,13.0,4,120,30.337958012889978
2024-04-01,Delta,334.69,447.25,380.17,268.35,1.23,7.8,2,15,22.08663999081212
2024-04-01,Ebonyi,369.58,493.87,419.79,296.32,1.21,15.6,4,100,32.053866121772366
2024-04-01,Edo,376.06,502.53,427.15,301.52,1.17,10.4,1,40,29.523565475023265
2024-04-01,Ekiti,367.61,491.24,417.55,294.74,1.23,15.6,0,85,46.93987243516211
2024-04-01,Enugu,400.34,534.98,454.74,320.99,1.16,9.1,0,65,6.424119644040056
2024-04-01,FCT,336.93,450.24,382.7,270.14,1.15,6.5,0,25,37.851579170394686
2024-04-01,Gombe,372.71,498.05,423.35,298.83,1.24,18.2,4,200,5.737483799206879
2024-04-01,Imo,385.48,515.12,437.85,309.07,1.19,10.4,3,55,19.331322015691548
2024-04-01,Jigawa,383.72,512.77,435.85,307.66,1.24,19.5,3,150,20.978436353170487
2024-04-01,Kaduna,339.58,453.79,385.72,272.27,1.14,9.1,1,20,20.805273406988114
2024-04-01,Kano,374.32,500.21,425.18,300.13,1.2,10.4,2,30,33.06484052685699
2024-04-01,Katsina,372.38,497.62,422.98,298.57,1.2,15.6,1,140,43.00727247885094
2024-04-01,Kebbi,408.94,546.47,464.5,327.88,1.16,23.4,4,200,9.797225459234213
2024-04-01,Kogi,367.83,491.54,417.81,294.92,1.16,13.0,1,100,30.691707467603898
2024-04-01,Kwara,368.82,492.86,418.93,295.71,1.24,10.4,1,95,21.661640553033344
2024-04-01,Lagos,344.33,460.13,391.11,276.08,1.17,3.9,0,5,8.15498548207719
2024-04-01,Nasarawa,393.91,526.39,447.43,315.83,1.2,10.4,0,90,42.496414922547
2024-04-01,Niger,386.62,516.64,439.15,309.99,1.15,19.5,2,120,16.452148351533996
2024-04-01,Ogun,351.22,469.33,398.93,281.6,1.18,6.5,0,35,15.366242701938235
2024-04-01,Ondo,393.79,526.22,447.29,315.73,1.21,13.0,0,70,36.81361203554379
2024-04-01,Osun,398.5,532.52,452.64,319.51,1.19,10.4,0,75,44.61784000391606
2024-04-01,Oyo,387.37,517.65,440.0,310.59,1.18,7.8,1,50,9.781875510888844
2024-04-01,Plateau,395.48,528.49,449.21,317.09,1.24,13.0,2,130,18.13462192687193
2024-04-01,Rivers,326.8,436.71,371.2,262.02,1.11,5.2,2,10,29.120542549867395
2024-04-01,Sokoto,424.37,567.09,482.02,340.25,1.16,26.0,1,180,38.201950900426155
2024-04-01,Taraba,405.32,541.64,460.39,324.98,1.27,36.4,3,220,24.856954674222578
2024-04-01,Yobe,452.66,604.9,514.16,362.94,1.26,45.5,6,280,7.819224637264108
2024-04-01,Zamfara,423.83,566.37,481.42,339.82,1.29,39.0,5,160,26.279933562626795
2024-05-01,Abia,414.22,621.04,527.89,372.63,1.07,9.0,2,60,19.338854409293134
2024-05-01,Adamawa,402.22,603.06,512.6,361.84,1.11,25.0,4,250,25.903193761054062
2024-05-01,Akwa Ibom,402.86,604.02,513.41,362.41,1.09,8.0,0,80,17.001806977917177
2024-05-01,Anambra,377.03,565.29,480.5,339.18,1.03,6.0,0,45,31.887785948159152
2024-05-01,Bauchi,418.79,627.9,533.72,376.74,1.09,12.0,1,180,39.79155045733011
2024-05-01,Bayelsa,386.58,579.61,492.67,347.77,1.09,15.0,2,90,31.932605821927293
2024-05-01,Benue,400.17,599.98,509.98,359.99,1.09,12.0,4,110,21.59258520710141
2024-05-01,Borno,515.38,772.71,656.81,463.63,1.25,40.0,10,300,20.04756634303557
2024-05-01,Cross River,375.98,563.7,479.15,338.22,1.11,10.0,0,120,32.04856119747883
2024-05-01,Delta,342.54,513.57,436.54,308.14,1.08,6.0,0,15,38.25342323167103
2024-05-01,Ebonyi,388.84,582.99,495.54,349.8,1.1,12.0,2,100,24.57971870035312
2024-05-01,Edo,399.12,598.4,508.64,359.04,1.13,8.0,0,40,36.952469980554355
2024-05-01,Ekiti,410.29,615.15,522.88,369.09,1.03,12.0,1,85,40.44722622279326
2024-05-01,Enugu,390.41,585.35,497.55,351.21,1.08,7.0,1,65,49.08139656813289
2024-05-01,FCT,362.76,543.89,462.3,326.33,1.04,5.0,0,25,48.948052739657726
2024-05-01,Gombe,413.67,620.23,527.19,372.14,1.12,14.0,0,200,13.491860213459855
2024-05-01,Imo,402.59,603.61,513.07,362.16,1.12,8.0,0,55,41.42768803305533
2024-05-01,Jigawa,394.06,590.81,502.19,354.49,1.07,15.0,2,150,42.32547663654356
2024-05-01,Kaduna,363.15,544.47,462.8,326.68,1.03,7.0,1,20,13.09525383735533
2024-05-01,Kano,380.04,569.8,484.33,341.88,1.08,8.0,0,30,26.89783087266027
2024-05-01,Katsina,410.91,616.08,523.67,369.65,1.08,12.0,1,140,49.46779609488847
2024-05-01,Kebbi,405.34,607.73,516.57,364.64,1.07,18.0,6,200,48.45703597063586
2024-05-01,Kogi,378.6,567.64,482.49,340.58,1.03,10.0,0,100,8.826012581093988
2024-05-01,Kwara,384.92,577.11,490.55,346.27,1.07,8.0,1,95,10.69648086236633
2024-05-01,Lagos,324.82,487.01,413.96,292.21,1.03,3.0,0,5,15.407787688109606
2024-05-01,Nasarawa,390.02,584.76,497.04,350.85,1.05,8.0,3,90,15.641573752574473
2024-05-01,Niger,409.51,613.99,521.89,368.39,1.03,15.0,3,120,33.174922497264404
2024-05-01,Ogun,384.79,576.91,490.38,346.15,1.1,5.0,0,35,16.371169928647085
2024-05-01,Ondo,380.7,570.79,485.17,342.47,1.06,10.0,2,70,48.5389100754312
2024-05-01,Osun,398.54,597.53,507.9,358.52,1.1,8.0,4,75,22.478551719953632
2024-05-01,Oyo,400.67,600.73,510.62,360.44,1.08,6.0,0,50,43.966334739314945
2024-05-01,Plateau,389.84,584.49,496.82,350.7,1.07,10.0,2,130,33.45916058045301
2024-05-01,Rivers,340.11,509.94,433.45,305.96,1.0,4.0,1,10,30.568869014773476
2024-05-01,Sokoto,442.99,664.18,564.56,398.51,1.1,20.0,4,180,33.83061324894902
2024-05-01,Taraba,441.42,661.82,562.55,397.09,1.1,28.0,3,220,30.962881941619457
2024-05-01,Yobe,483.4,724.77,616.06,434.86,1.19,35.0,6,280,8.33349818341307
2024-05-01,Zamfara,442.49,663.43,563.91,398.06,1.13,30.0,9,160,24.67974802212725
2024-06-01,Abia,396.87,585.48,497.66,351.29,1.11,9.0,0,60,47.24565954452801
2024-06-01,Adamawa,398.05,587.23,499.15,352.34,1.14,25.0,4,250,29.847895628064556
2024-06-01,Akwa Ibom,393.26,580.16,493.14,348.1,1.03,8.0,1,80,23.97289889844551
2024-06-01,Anambra,355.06,523.81,445.24,314.29,1.04,6.0,1,45,37.730471404537916
2024-06-01,Bauchi,385.6,568.87,483.54,341.32,1.12,12.0,2,180,30.597331944600946
2024-06-01,Bayelsa,381.93,563.44,478.93,338.07,1.1,15.0,4,90,7.80559958243132
2024-06-01,Benue,382.95,564.96,480.21,338.97,1.05,12.0,1,110,10.797977749626277
2024-06-01,Borno,486.05,717.06,609.5,430.24,1.24,40.0,7,300,17.39213856746466
2024-06-01,Cross River,387.61,571.83,486.06,343.1,1.04,10.0,5,120,18.62663784189904
2024-06-01,Delta,351.22,518.15,440.43,310.89,1.13,6.0,0,15,40.26924788189958
2024-06-01,Ebonyi,374.6,552.64,469.74,331.58,1.05,12.0,2,100,19.39127010426102
2024-06-01,Edo,387.84,572.16,486.34,343.3,1.11,8.0,0,40,27.413053502367816
2024-06-01,Ekiti,391.87,578.12,491.4,346.87,1.05,12.0,4,85,23.377671162565427
2024-06-01,Enugu,401.01,591.6,502.86,354.96,1.11,7.0,1,65,30.15892760182548
2024-06-01,FCT,339.77,501.25,426.06,300.75,1.01,5.0,0,25,36.47303025311929
2024-06-01,Gombe,410.85,606.11,515.19,363.66,1.1,14.0,1,200,17.845654044438994
2024-06-01,Imo,382.88,564.86,480.13,338.91,1.03,8.0,3,55,37.2947491388991
2024-06-01,Jigawa,403.57,595.37,506.06,357.22,1.05,15.0,1,150,13.747968783353054
2024-06-01,Kaduna,344.79,508.65,432.36,305.19,1.09,7.0,0,20,17.919242692534027
2024-06-01,Kano,390.7,576.39,489.93,345.84,1.05,8.0,1,30,31.816443114096664
2024-06-01,Katsina,393.97,581.21,494.03,348.72,1.06,12.0,4,140,35.29068574531954
2024-06-01,Kebbi,392.67,579.29,492.39,347.57,1.05,18.0,1,200,27.73660132138729
2024-06-01,Kogi,387.03,570.98,485.33,342.59,1.07,10.0,0,100,39.29604253253836
2024-06-01,Kwara,395.26,583.12,495.65,349.87,1.1,8.0,2,95,11.553195656984649
2024-06-01,Lagos,331.68,489.32,415.92,293.59,1.05,3.0,0,5,12.123168416733652
2024-06-01,Nasarawa,397.55,586.49,498.51,351.89,1.13,8.0,0,90,35.73899863120736
2024-06-01,Niger,375.84,554.47,471.3,332.68,1.13,15.0,2,120,7.031543896565852
2024-06-01,Ogun,364.49,537.72,457.06,322.63,1.13,5.0,0,35,43.081708692952716
2024-06-01,Ondo,386.05,569.53,484.1,341.72,1.05,10.0,0,70,22.321465101998644
2024-06-01,Osun,399.11,588.8,500.48,353.28,1.08,8.0,1,75,14.509189963335313
2024-06-01,Oyo,398.92,588.52,500.24,353.11,1.11,6.0,0,50,13.268923222184899
2024-06-01,Plateau,398.05,587.23,499.14,352.34,1.13,10.0,1,130,31.56234906860886
2024-06-01,Rivers,336.29,496.11,421.69,297.67,0.99,4.0,1,10,27.192105108387146
2024-06-01,Sokoto,407.44,601.09,510.93,360.65,1.07,20.0,4,180,5.451064596297833
2024-06-01,Taraba,430.06,634.45,539.28,380.67,1.13,28.0,4,220,28.036949995584852
2024-06-01,Yobe,455.48,671.96,571.17,403.18,1.22,35.0,7,280,27.070014538759995
2024-06-01,Zamfara,420.69,620.64,527.54,372.38,1.15,30.0,8,160,44.880466125666835
2024-07-01,Abia,439.07,467.75,397.59,280.65,1.12,9.0,0,60,45.203728155124516
2024-07-01,Adamawa,462.9,493.14,419.17,295.88,1.17,25.0,6,250,19.93825022045005
2024-07-01,Akwa Ibom,449.92,479.31,407.41,287.58,1.06,8.0,1,80,14.066678779809266
2024-07-01,Anambra,424.81,452.56,384.68,271.54,1.11,6.0,1,45,6.164877965556244
2024-07-01,Bauchi,438.29,466.92,396.88,280.15,1.05,12.0,6,180,46.462220420065975
2024-07-01,Bayelsa,448.34,477.63,405.99,286.58,1.08,15.0,2,90,24.609731562725372
2024-07-01,Benue,458.48,488.43,415.17,293.06,1.03,12.0,0,110,47.30888216557394
2024-07-01,Borno,561.51,598.19,508.46,358.91,1.2,40.0,8,300,40.40526243936307
2024-07-01,Cross River,453.29,482.9,410.46,289.74,1.1,10.0,2,120,7.097921118595777
2024-07-01,Delta,398.69,424.73,361.02,254.84,1.03,6.0,1,15,39.00525018901397
2024-07-01,Ebonyi,446.28,475.43,404.12,285.26,1.11,12.0,0,100,15.288595920057332
2024-07-01,Edo,459.88,489.92,416.44,293.95,1.03,8.0,3,40,47.03831237127714
