technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J
Laser,Aluminum,Al,Aluminum,Al,234.9,Nickel-plated,1917.95,10.4618,,387.54,2192.5,88.677,168.78,14.5,68.5,4.31,21.6285,4071.608
Laser,Copper,Cu,Aluminum,Al,59.7,Oxide,1713.84,4.3731,,732.03,1305.4,10.198,122.972,37.2,28.6,12.65,168.0498,1623.185
Laser,StainlessSteel,SS304,Nickel,Ni,125.2,Bare,1218.62,1.8884,,344.66,2013.3,18.99,245.226,8.6,58.0,13.01,64.173,1844.957
Laser,StainlessSteel,SS304,Nickel,Ni,91.7,Tin-plated,2798.86,,,642.21,1428.2,83.444,,116.9,19.2,10.23,33.5416,2398.384
Laser,StainlessSteel,SS304,Nickel,Ni,79.2,Bare,2177.84,,,152.3,907.5,38.001,,26.2,16.9,5.18,57.3101,1185.802
Laser,Copper,Cu,Aluminum,Al,180.4,Bare,1620.31,,,925.45,211.1,110.434,,-9.4,61.8,7.22,14.6721,205.214
Laser,Copper,Cu,Copper,Cu,41.7,Oxide,605.82,7.6075,,583.41,2274.8,46.041,191.862,45.8,30.7,20.31,13.1584,2155.028
Laser,Aluminum,Al,Aluminum,Al,51.7,Nickel-plated,1891.47,1.255,,385.71,2819.3,49.551,29.749,59.6,69.1,15.36,38.1722,3241.701
Laser,Copper,Cu,StainlessSteel,SS304,43.0,Oxide,2402.4,2.2386,,415.93,2206.1,25.838,234.276,67.8,79.4,5.73,92.98,3642.819
Laser,Copper,Cu,Copper,Cu,217.0,Bare,1825.55,8.6145,,732.13,1318.4,60.545,179.586,43.5,41.0,22.75,30.1519,2260.017
Laser,Copper,Cu,Copper,Cu,175.2,Bare,1445.03,6.4518,,741.01,2452.4,17.635,272.64,62.4,67.7,16.38,81.9426,3851.795
Laser,Copper,Cu,Aluminum,Al,34.0,Nickel-plated,1962.7,8.6191,,526.41,822.1,101.429,232.59,4.8,61.2,8.57,19.3506,1627.277
Laser,Aluminum,Al,Aluminum,Al,121.7,Bare,1923.36,1.9474,,685.45,189.8,50.878,212.687,87.1,17.7,17.81,37.8034,250.47
Laser,Copper,Cu,Aluminum,Al,36.4,Bare,2966.2,10.1954,,359.04,1870.6,42.02,35.839,10.1,67.9,24.89,70.5908,3602.594
Laser,Nickel,Ni,Copper,Cu,189.6,Bare,999.58,4.4773,,872.63,845.2,83.56,52.975,68.0,61.3,21.19,11.9623,587.124
Laser,Aluminum,Al,Aluminum,Al,55.8,Bare,2813.94,,,474.92,217.0,44.711,,85.7,58.0,8.57,62.9362,366.337
Laser,StainlessSteel,SS304,Nickel,Ni,106.7,Bare,2372.53,,,813.85,945.0,46.38,,66.4,78.5,9.28,51.1546,1345.246
Laser,Copper,Cu,Copper,Cu,157.6,Bare,2528.61,5.264,,699.96,2932.5,116.804,139.362,118.7,23.1,9.19,21.6483,5309.583
Laser,Nickel,Ni,Copper,Cu,61.4,Bare,1579.53,,,261.94,187.3,101.17,,98.2,37.7,16.88,15.6126,177.494
Laser,Copper,Cu,Copper,Cu,173.9,Nickel-plated,2357.55,,,239.46,2255.1,92.736,,-1.0,42.2,19.0,25.4223,3189.95
Laser,Nickel,Ni,Copper,Cu,116.6,Tin-plated,2307.68,,,628.58,1470.1,102.781,,27.4,70.2,5.99,22.4525,2035.538
Laser,StainlessSteel,SS304,Nickel,Ni,171.5,Nickel-plated,454.51,,,843.16,322.9,24.556,,10.3,64.3,8.12,18.5096,88.062
Laser,Copper,Cu,Aluminum,Al,121.6,Bare,2921.76,5.3039,,488.81,316.9,84.938,167.44,51.4,46.6,22.77,34.3986,668.121
Laser,Nickel,Ni,Copper,Cu,92.6,Bare,214.73,4.4629,,845.58,2795.2,90.968,121.989,76.4,55.3,16.07,2.3606,968.864
Laser,Aluminum,Al,Aluminum,Al,152.9,Oxide,2884.63,,,843.02,275.2,59.061,,96.6,52.3,15.1,48.8415,476.337
Laser,Aluminum,Al,Aluminum,Al,72.0,Bare,529.26,1.0033,,393.03,2076.0,84.898,219.012,20.3,63.9,9.12,6.2341,841.733
Laser,StainlessSteel,SS304,Nickel,Ni,227.3,Nickel-plated,2547.76,1.4375,,771.69,1756.9,37.098,79.327,58.7,74.9,17.77,68.6765,2765.862
Laser,Copper,Cu,Aluminum,Al,244.0,Bare,1925.05,3.678,,328.31,204.4,50.857,11.763,69.2,38.3,4.03,37.8525,239.673
Laser,Aluminum,Al,Aluminum,Al,187.4,Bare,1272.99,3.6968,,332.65,1205.8,90.208,171.806,52.6,39.8,24.21,14.1117,1227.312
Laser,Nickel,Ni,Copper,Cu,175.4,Bare,1031.33,,,941.02,768.3,115.549,,96.2,45.3,10.45,8.9255,475.445
Laser,Nickel,Ni,Copper,Cu,200.7,Bare,838.59,10.2423,,571.01,1629.3,28.647,231.624,74.3,60.3,7.04,29.2736,2365.882
Laser,Copper,Cu,Aluminum,Al,75.9,Tin-plated,228.88,,,687.47,57.9,29.808,,-4.2,69.6,23.18,7.6784,7.947
Laser,Nickel,Ni,Copper,Cu,86.2,Tin-plated,1616.93,5.9821,,995.16,1997.2,17.973,237.523,50.0,38.2,14.81,89.9669,3072.645
Laser,Copper,Cu,Copper,Cu,41.7,Tin-plated,1888.18,6.8354,,637.87,456.8,65.447,265.304,3.9,52.0,6.45,28.8505,848.809
Laser,Copper,Cu,StainlessSteel,SS304,166.9,Nickel-plated,815.32,,,661.68,2916.8,49.271,,99.2,29.6,21.58,16.5475,1426.88
Laser,Nickel,Ni,Copper,Cu,37.8,Carbon-coated,634.66,,,619.78,485.5,93.957,,4.7,52.9,14.92,6.7548,184.885
Laser,Copper,Cu,Copper,Cu,101.7,Nickel-plated,2137.59,0.7264,,612.07,439.6,43.318,28.747,38.6,42.1,6.85,49.3468,567.448
Laser,Aluminum,Al,Aluminum,Al,165.7,Bare,2415.07,,,904.73,1486.3,62.075,,47.8,13.2,20.18,38.9059,2153.784
Laser,Aluminum,Al,Aluminum,Al,32.2,Tin-plated,1607.4,,,483.04,436.7,74.341,,51.3,23.3,21.16,21.622,421.123
Laser,Copper,Cu,Copper,Cu,149.0,Bare,1603.86,,,490.6,2296.7,93.875,,33.5,45.6,13.23,17.0851,2210.117
Laser,Copper,Cu,Aluminum,Al,184.2,Tin-plated,223.02,,,403.97,276.7,30.033,,46.1,14.6,23.28,7.4258,37.029
Laser,Copper,Cu,Copper,Cu,107.8,Bare,2768.11,4.702,,734.38,1113.2,6.197,65.168,62.6,10.2,11.42,446.7195,1985.277
Laser,StainlessSteel,SS304,Nickel,Ni,102.2,Bare,2755.08,2.9351,,829.33,1352.4,119.759,288.072,28.1,22.9,23.23,23.0052,2692.962
Laser,Copper,Cu,Copper,Cu,71.1,Bare,1632.19,8.4763,,697.99,2116.2,18.521,228.786,57.8,78.3,18.26,88.1265,3714.053
Laser,Nickel,Ni,Copper,Cu,160.5,Tin-plated,928.74,,,168.13,1017.8,87.334,,84.4,63.2,12.98,10.6344,567.155
Laser,Copper,Cu,Aluminum,Al,234.7,Carbon-coated,2235.06,,,582.6,1553.4,69.409,,82.4,14.8,20.7,32.2014,2083.225
Laser,Aluminum,Al,Aluminum,Al,225.7,Bare,2515.02,7.7118,,282.59,589.9,40.877,55.728,26.3,78.8,18.95,61.5261,991.537
Laser,Copper,Cu,Aluminum,Al,78.9,Tin-plated,1963.97,6.6476,,444.34,2923.4,23.452,170.24,8.5,63.5,22.83,83.7429,4768.314
Laser,Copper,Cu,Copper,Cu,161.2,Bare,2489.86,9.2593,,877.0,2695.8,45.501,93.241,81.4,25.7,7.85,54.7215,4958.259
Laser,Copper,Cu,Aluminum,Al,204.9,Bare,1920.52,,,852.71,1696.1,62.996,,9.3,62.9,22.49,30.4863,1954.44
Laser,Copper,Cu,Copper,Cu,88.9,Tin-plated,1721.97,2.2263,,823.56,449.8,45.818,251.318,100.0,52.4,12.37,37.583,565.345
Laser,Copper,Cu,Copper,Cu,212.7,Oxide,2410.85,,,496.16,2843.9,99.123,,88.7,77.3,10.65,24.3219,4113.757
Laser,Copper,Cu,Aluminum,Al,43.5,Nickel-plated,1760.25,2.6479,,844.93,1819.8,95.229,73.829,11.0,11.0,14.2,18.4843,2064.327
Laser,StainlessSteel,SS304,Nickel,Ni,244.9,Nickel-plated,2418.94,6.1361,,164.34,1618.0,15.698,178.149,13.8,74.2,19.07,154.095,3055.858
Laser,Copper,Cu,Copper,Cu,155.2,Bare,1157.82,4.1588,,979.8,1571.9,41.973,144.418,100.4,30.3,24.22,27.5851,1469.642
Laser,Copper,Cu,Copper,Cu,240.4,Nickel-plated,2806.71,,,694.09,174.4,44.81,,10.3,66.7,21.4,62.6362,293.644
Laser,Copper,Cu,Aluminum,Al,244.0,Nickel-plated,2544.05,1.1052,,944.57,1652.1,83.769,216.008,91.1,10.0,24.42,30.3697,2679.655
Laser,Aluminum,Al,Aluminum,Al,148.0,Bare,398.66,,,783.76,2655.9,20.021,,15.7,14.8,23.34,19.9115,635.286
Laser,Nickel,Ni,Copper,Cu,53.2,Oxide,685.53,9.7027,,207.01,2628.3,98.115,280.911,31.9,47.6,18.02,6.987,3946.57
Laser,Nickel,Ni,Copper,Cu,47.4,Nickel-plated,2194.23,,,546.17,111.6,69.871,,-6.1,52.0,23.42,31.404,146.898
Laser,Copper,Cu,Copper,Cu,100.9,Oxide,2824.14,8.3538,,698.23,1032.5,98.611,242.903,119.0,22.8,4.93,28.6392,2587.616
Laser,Copper,Cu,Aluminum,Al,202.8,Bare,2161.87,8.8278,,506.53,1480.2,78.745,192.691,13.1,69.3,22.5,27.4542,2927.096
Laser,Nickel,Ni,Copper,Cu,58.2,Bare,2423.81,1.5075,,426.5,776.7,104.38,222.151,70.2,72.7,21.78,23.221,1233.582
Laser,Copper,Cu,Copper,Cu,185.4,Nickel-plated,507.8,3.516,,667.05,2066.2,114.599,30.451,109.0,16.0,20.6,4.4311,718.023
Laser,Copper,Cu,Copper,Cu,211.6,Tin-plated,1658.46,10.5289,,681.62,987.3,30.845,292.701,-8.1,28.3,16.72,53.7671,2199.598
Laser,Copper,Cu,Copper,Cu,223.1,Oxide,2273.11,6.6638,,196.57,979.3,45.525,128.965,21.7,52.4,6.13,49.9306,1672.268
Laser,Aluminum,Al,Aluminum,Al,103.6,Carbon-coated,366.46,,,655.82,229.2,23.054,,85.9,44.6,21.2,15.8956,50.392
Laser,Copper,Cu,StainlessSteel,SS304,34.7,Bare,1731.37,9.7956,,436.27,89.4,96.773,157.962,82.6,65.2,12.77,17.891,148.162
Laser,Copper,Cu,Copper,Cu,99.7,Oxide,2624.27,4.7679,,328.34,2725.9,101.616,293.162,22.5,42.8,23.52,25.8253,5816.181
Laser,Copper,Cu,Copper,Cu,100.3,Tin-plated,1241.77,6.9406,,677.73,244.2,103.456,192.548,43.7,10.5,18.11,12.003,312.453
Laser,Copper,Cu,Aluminum,Al,248.7,Bare,2338.21,4.7832,,455.42,110.2,6.903,30.954,13.4,65.2,16.87,338.737,161.153
Laser,StainlessSteel,SS304,Nickel,Ni,117.9,Carbon-coated,1198.86,,,408.81,2461.9,60.773,,9.9,69.7,16.27,19.7267,1770.893
Laser,Aluminum,Al,Aluminum,Al,156.4,Nickel-plated,2619.09,3.8884,,576.52,2502.5,65.504,200.059,22.6,28.5,10.32,39.9837,4711.195
Laser,Nickel,Ni,Copper,Cu,53.8,Nickel-plated,2643.89,9.2346,,160.78,1343.0,102.14,186.09,-0.4,71.1,21.9,25.885,3053.664
Laser,Copper,Cu,Aluminum,Al,71.7,Bare,1501.03,10.6049,,676.5,985.1,103.938,66.664,9.9,12.3,13.07,14.4416,1165.754
Laser,Copper,Cu,Aluminum,Al,201.8,Carbon-coated,1416.5,,,585.29,1396.6,42.164,,85.4,31.1,4.61,33.5953,1187.005
Laser,Nickel,Ni,Copper,Cu,147.8,Nickel-plated,2838.91,,,263.35,2017.3,83.289,,38.3,26.9,23.83,34.0849,3436.082
Laser,Copper,Cu,Aluminum,Al,64.9,Bare,2970.43,,,160.34,2242.8,94.747,,54.6,30.7,20.4,31.3511,3997.302
Laser,Nickel,Ni,Copper,Cu,58.8,Tin-plated,574.47,7.2243,,428.82,829.1,109.105,218.377,111.2,22.4,19.93,5.2653,808.943
Laser,Copper,Cu,Copper,Cu,142.3,Nickel-plated,271.33,0.9892,,934.8,374.8,87.304,70.403,104.1,15.0,4.24,3.1079,71.45
Laser,Copper,Cu,Copper,Cu,37.8,Oxide,615.12,1.2246,,797.67,2055.0,92.432,252.878,15.4,36.7,18.65,6.6548,1013.016
Laser,StainlessSteel,SS304,Nickel,Ni,82.4,Oxide,571.32,4.7686,,198.13,127.1,31.942,32.506,43.6,22.3,11.54,17.8861,51.468
Laser,Aluminum,Al,Aluminum,Al,157.8,Oxide,791.31,9.1702,,211.83,72.6,111.413,113.745,18.0,40.6,7.31,7.1024,64.728
Laser,Copper,Cu,Aluminum,Al,236.2,Bare,402.3,10.561,,974.14,2683.4,98.069,11.985,70.8,25.7,21.26,4.1023,783.577
Laser,Copper,Cu,Aluminum,Al,36.3,Nickel-plated,723.37,,,538.07,1956.8,61.06,,1.0,42.9,18.45,11.8469,849.301
Laser,Copper,Cu,Aluminum,Al,126.3,Bare,424.56,,,994.52,2157.5,56.805,,32.8,54.4,6.58,7.474,549.607
Laser,Copper,Cu,Copper,Cu,92.9,Carbon-coated,2666.74,,,660.01,1040.9,107.623,,99.0,35.2,21.73,24.7785,1665.497
Laser,StainlessSteel,SS304,Nickel,Ni,148.5,Carbon-coated,239.56,4.4804,,383.47,583.7,15.904,89.099,-0.3,20.2,14.62,15.0625,177.118
Laser,Copper,Cu,Copper,Cu,206.5,Bare,1052.89,0.8815,,766.12,1734.3,77.128,135.1,11.6,28.5,19.12,13.6512,1178.224
Laser,Nickel,Ni,Copper,Cu,125.0,Bare,388.19,2.4473,,280.13,215.6,25.448,102.538,116.4,28.4,20.68,15.2545,71.874
Laser,Copper,Cu,Aluminum,Al,199.6,Bare,2032.98,2.9321,,884.54,1817.2,111.918,208.016,64.5,19.2,4.68,18.1649,2659.962
Laser,Copper,Cu,Copper,Cu,64.3,Tin-plated,476.75,1.3788,,610.12,2347.4,68.596,273.881,95.0,68.7,24.79,6.9502,1026.077
Laser,Copper,Cu,Aluminum,Al,56.4,Bare,445.11,4.4677,,397.64,690.1,85.328,17.612,110.9,21.0,8.53,5.2164,206.019
Laser,Copper,Cu,Aluminum,Al,219.7,Bare,1234.45,5.5004,,592.45,1235.6,31.321,199.297,101.0,61.1,21.36,39.4124,1457.013
Laser,Copper,Cu,Copper,Cu,189.5,Oxide,1858.92,,,365.18,528.7,54.689,,50.4,18.1,10.6,33.9906,589.714
Laser,Nickel,Ni,Copper,Cu,118.6,Nickel-plated,2350.75,7.3628,,754.86,2449.8,83.912,140.652,31.2,51.4,23.51,28.0145,4470.089
Laser,Copper,Cu,Aluminum,Al,166.4,Bare,586.35,,,566.42,2705.6,14.433,,97.8,13.7,6.55,40.6264,951.866
Laser,Nickel,Ni,Copper,Cu,174.8,Oxide,1037.9,,,543.5,450.3,10.669,,106.4,48.1,8.83,97.2846,280.39
Laser,Copper,Cu,Copper,Cu,136.3,Carbon-coated,1365.47,4.0601,,931.03,417.7,31.161,284.14,109.2,49.6,17.2,43.8196,534.908
Laser,Copper,Cu,Aluminum,Al,231.7,Nickel-plated,2855.74,,,193.18,1237.1,12.625,,4.5,37.7,22.24,226.2057,2119.702
Laser,Nickel,Ni,Copper,Cu,194.4,Nickel-plated,2401.69,4.3584,,773.24,834.1,97.135,271.413,61.4,57.6,17.72,24.7251,1596.549
Laser,Copper,Cu,Aluminum,Al,140.5,Nickel-plated,1020.16,,,569.44,1279.8,17.251,,27.9,34.8,24.78,59.1369,783.351
Laser,StainlessSteel,SS304,Nickel,Ni,238.6,Bare,2546.3,2.8686,,216.85,1425.2,15.56,62.941,47.8,78.0,7.61,163.6434,2280.334
Laser,Copper,Cu,Aluminum,Al,111.4,Oxide,1035.01,9.0612,,930.84,1605.5,115.874,181.057,4.2,38.9,12.21,8.9322,2050.592
Laser,Nickel,Ni,Copper,Cu,246.9,Tin-plated,1416.05,,,305.36,943.1,85.358,,74.9,36.4,15.65,16.5895,801.255
Laser,Copper,Cu,Copper,Cu,32.5,Bare,429.85,,,875.21,586.9,29.116,,103.7,54.7,6.85,14.7631,151.36
Laser,StainlessSteel,SS304,Nickel,Ni,51.7,Tin-plated,1736.1,2.1975,,687.28,2195.5,116.011,42.962,42.4,45.5,4.22,14.965,2369.889
Laser,Copper,Cu,Copper,Cu,112.6,Bare,1965.75,,,170.85,2141.9,32.728,,12.2,63.8,11.86,60.0637,2526.241
Laser,StainlessSteel,SS304,Nickel,Ni,125.6,Nickel-plated,1918.07,9.7982,,293.46,1435.3,81.788,166.489,77.9,65.2,23.62,23.4516,2588.356
Laser,Copper,Cu,Copper,Cu,100.2,Nickel-plated,1246.25,8.1257,,482.59,2415.2,54.815,159.661,99.2,21.2,9.33,22.7356,3059.312
Laser,Copper,Cu,Aluminum,Al,164.4,Oxide,1105.31,8.4978,,414.22,2385.7,16.722,240.3,-0.8,62.3,10.65,66.1009,3530.811
Laser,StainlessSteel,SS304,Nickel,Ni,93.9,Bare,2891.31,,,643.98,1154.1,34.875,,5.1,54.4,6.88,82.9055,2002.162
Laser,Aluminum,Al,Aluminum,Al,233.6,Nickel-plated,738.33,9.6147,,775.04,2629.1,99.758,16.374,34.0,16.5,18.97,7.4012,1330.233
Laser,Copper,Cu,Aluminum,Al,236.5,Bare,2642.28,,,402.45,1398.3,62.214,,116.4,42.8,4.51,42.4706,2216.749
Laser,StainlessSteel,SS304,Nickel,Ni,233.1,Bare,1717.18,11.7352,,532.52,746.0,114.77,162.25,78.9,65.6,14.44,14.9619,1336.833
Laser,Nickel,Ni,Copper,Cu,115.9,Carbon-coated,2139.5,6.4927,,856.97,377.1,116.299,234.337,37.3,73.8,17.62,18.3966,713.588
Laser,Nickel,Ni,Copper,Cu,59.4,Tin-plated,2021.71,10.6873,,359.17,2428.5,17.938,238.118,63.1,55.4,23.22,112.7079,5417.926
Laser,Copper,Cu,Copper,Cu,155.3,Nickel-plated,2934.46,5.8193,,678.41,2727.3,109.39,267.238,109.5,43.1,7.1,26.8257,6498.416
Laser,Aluminum,Al,Aluminum,Al,132.8,Tin-plated,861.4,9.7537,,774.41,2312.5,31.141,210.484,111.8,73.6,16.59,27.661,3094.191
Laser,StainlessSteel,SS304,Nickel,Ni,77.6,Bare,1266.89,4.3512,,184.23,213.9,85.395,31.645,73.3,73.2,7.86,14.8356,174.413
Laser,Nickel,Ni,Copper,Cu,148.2,Oxide,1026.33,8.0247,,172.97,2440.6,61.843,245.116,6.2,77.5,9.77,16.5957,3423.142
Laser,StainlessSteel,SS304,Nickel,Ni,137.3,Nickel-plated,1976.26,4.4656,,369.54,2377.1,110.629,120.78,44.6,11.1,9.34,17.8639,3331.535
Laser,Copper,Cu,Aluminum,Al,156.8,Bare,1610.77,0.4581,,162.57,959.5,70.297,61.362,30.7,33.8,15.18,22.9139,938.147
Laser,Nickel,Ni,Copper,Cu,185.8,Nickel-plated,2126.12,8.1837,,258.52,1718.4,75.872,147.337,40.7,24.1,17.97,28.0224,3020.826
Laser,Nickel,Ni,Copper,Cu,63.6,Tin-plated,2778.88,4.3513,,671.24,1438.3,78.232,123.81,75.7,72.6,10.04,35.5212,2708.13
Laser,Nickel,Ni,Copper,Cu,44.3,Tin-plated,1940.46,1.8795,,944.71,2357.3,48.676,123.496,36.3,75.8,6.18,39.8647,2963.454
Laser,Copper,Cu,StainlessSteel,SS304,52.9,Bare,2383.08,3.937,,446.92,564.6,43.886,44.292,70.9,29.7,7.18,54.3022,846.744
Laser,Nickel,Ni,Copper,Cu,218.2,Nickel-plated,1668.24,9.378,,682.96,1085.2,65.553,10.667,72.4,54.6,6.26,25.4487,1129.697
Laser,Copper,Cu,Aluminum,Al,42.1,Nickel-plated,922.47,,,155.58,683.1,93.264,,71.3,37.6,16.03,9.8909,378.056
Laser,Copper,Cu,Aluminum,Al,142.4,Bare,516.78,5.6289,,974.47,2336.0,39.494,131.454,13.5,24.3,11.38,13.0851,1415.75
Laser,Copper,Cu,Copper,Cu,30.7,Nickel-plated,1765.67,4.1369,,327.68,2079.5,41.706,211.926,-2.1,21.4,18.26,42.3367,2932.309
Laser,Nickel,Ni,Copper,Cu,184.0,Oxide,2956.29,,,209.56,1668.8,33.07,,43.1,27.5,10.06,89.3959,2960.15
Laser,Copper,Cu,Aluminum,Al,122.3,Bare,2154.13,9.765,,905.36,829.9,117.905,280.34,83.3,68.8,23.82,18.2701,1981.296
Laser,Nickel,Ni,Copper,Cu,75.3,Nickel-plated,1621.69,1.777,,658.12,2466.6,31.078,296.31,14.2,49.6,15.87,52.1813,2919.605
Laser,Copper,Cu,StainlessSteel,SS304,44.4,Nickel-plated,1756.11,8.7033,,841.73,919.5,15.748,73.678,85.5,58.8,11.0,111.5099,1204.707
Laser,Copper,Cu,Aluminum,Al,77.8,Tin-plated,2671.42,,,410.63,2512.7,111.637,,31.0,13.4,7.53,23.9296,4027.543
Laser,StainlessSteel,SS304,Nickel,Ni,154.9,Anodized,1180.34,8.5518,,776.0,728.3,89.721,216.037,112.7,43.6,5.8,13.1557,1054.002
Laser,Aluminum,Al,Aluminum,Al,246.3,Carbon-coated,1617.41,5.2488,,674.65,345.4,106.043,269.213,49.4,68.4,15.74,15.2524,530.358
Laser,Copper,Cu,Aluminum,Al,78.4,Bare,1865.58,1.9219,,418.97,2439.8,81.299,69.722,106.2,40.5,19.73,22.9473,2861.729
Laser,Nickel,Ni,Copper,Cu,212.8,Bare,1970.55,,,966.18,1625.0,32.876,,115.0,16.7,12.77,59.9391,1921.244
Laser,Copper,Cu,Copper,Cu,73.8,Anodized,1809.48,9.2989,,666.14,1004.4,29.747,225.85,-0.5,46.7,24.74,60.8292,1934.266
Laser,Aluminum,Al,Aluminum,Al,132.3,Bare,2771.22,,,893.04,2677.8,101.335,,-4.2,29.5,23.28,27.3471,4452.496
Laser,Copper,Cu,Copper,Cu,120.6,Oxide,271.17,,,708.84,2112.0,118.312,,92.1,67.2,19.52,2.292,343.634
Laser,Copper,Cu,Copper,Cu,164.9,Bare,1610.58,1.2112,,838.54,946.9,14.19,271.905,108.2,11.4,21.7,113.4975,1039.798
Laser,Nickel,Ni,Copper,Cu,93.2,Nickel-plated,393.67,,,980.44,2351.1,108.973,,95.6,27.8,19.76,3.6126,555.337
Laser,Aluminum,Al,Aluminum,Al,237.5,Tin-plated,1280.35,2.9766,,858.35,268.2,100.03,108.083,-7.6,52.9,23.1,12.7997,240.592
Laser,Aluminum,Al,Aluminum,Al,59.5,Tin-plated,2381.09,,,355.87,2127.1,28.9,,23.7,26.3,17.57,82.3904,3038.913
Laser,Copper,Cu,Aluminum,Al,124.4,Tin-plated,491.64,5.2791,,291.43,2248.3,73.336,268.657,115.1,64.1,21.58,6.7039,1938.679
Laser,StainlessSteel,SS304,Nickel,Ni,73.8,Nickel-plated,2091.1,9.1108,,902.24,739.6,105.916,21.709,47.5,62.3,18.73,19.743,986.436
Laser,Copper,Cu,StainlessSteel,SS304,32.0,Tin-plated,2280.44,5.6588,,204.91,2028.9,77.309,116.088,97.0,56.3,22.94,29.4976,3309.262
Laser,Aluminum,Al,Aluminum,Al,78.3,Nickel-plated,768.89,3.3987,,316.74,2220.7,49.095,85.523,109.0,31.9,24.71,15.6612,1282.676
Laser,Aluminum,Al,Aluminum,Al,234.1,Bare,866.47,2.9973,,478.25,457.5,72.192,99.712,37.9,10.1,23.93,12.0024,292.538
Laser,Nickel,Ni,Copper,Cu,204.6,Oxide,1393.91,,,807.32,206.6,40.977,,45.2,11.6,4.93,34.0168,172.757
Laser,StainlessSteel,SS304,Nickel,Ni,96.3,Nickel-plated,1127.99,3.0894,,987.3,2006.1,15.812,24.59,115.2,68.7,11.74,71.3362,1418.667
Laser,Copper,Cu,Copper,Cu,174.8,Carbon-coated,1030.8,3.9971,,295.72,2986.3,42.714,197.043,92.8,50.5,9.6,24.1324,2787.791
Laser,Copper,Cu,Aluminum,Al,186.6,Anodized,950.39,11.9083,,993.0,79.9,119.012,135.685,103.3,11.4,18.37,7.9857,97.25
Laser,Copper,Cu,Aluminum,Al,240.9,Nickel-plated,2749.68,,,279.95,939.3,48.312,,67.6,25.7,9.41,56.915,1549.728
Laser,Aluminum,Al,Aluminum,Al,145.2,Oxide,1410.89,,,643.63,2439.0,60.963,,65.7,68.1,18.6,23.1434,2064.667
Laser,Copper,Cu,Aluminum,Al,242.9,Bare,550.68,,,418.48,2014.5,97.583,,111.8,53.4,11.58,5.6432,665.604
Laser,Copper,Cu,Aluminum,Al,130.7,Bare,1480.25,9.069,,540.54,2985.6,65.958,98.961,-5.7,58.2,5.44,22.4423,3723.485
Laser,Nickel,Ni,Copper,Cu,179.3,Tin-plated,2494.28,8.3271,,979.25,482.7,85.959,58.744,38.3,26.5,9.63,29.0172,816.864
Laser,Copper,Cu,Aluminum,Al,200.4,Oxide,1540.2,,,713.55,2293.2,88.271,,-3.3,76.3,19.0,17.4485,2119.193
Laser,Nickel,Ni,Copper,Cu,203.1,Tin-plated,842.35,1.9651,,226.59,479.2,25.44,266.437,-2.5,59.3,11.58,33.1115,342.534
Laser,Nickel,Ni,Copper,Cu,186.0,Nickel-plated,667.85,,,218.01,1861.3,110.081,,41.1,77.1,24.06,6.0669,745.847
Laser,Copper,Cu,Copper,Cu,172.6,Oxide,420.15,8.5579,,584.36,2321.5,64.441,51.664,61.8,55.8,19.1,6.5199,995.793
Laser,Copper,Cu,Copper,Cu,175.5,Nickel-plated,1015.53,3.1111,,767.23,284.5,85.189,197.017,81.9,60.1,10.11,11.9209,243.14
Laser,Copper,Cu,Copper,Cu,54.8,Bare,934.29,,,521.44,2416.8,109.618,,21.6,41.0,7.28,8.5231,1354.828
Laser,StainlessSteel,SS304,Nickel,Ni,87.3,Nickel-plated,2331.9,10.0625,,963.68,1916.1,46.449,231.34,52.1,28.8,6.32,50.2037,4465.113
Laser,Copper,Cu,Copper,Cu,142.6,Carbon-coated,1902.9,1.3795,,971.85,1746.6,20.966,128.38,107.4,20.0,23.41,90.7592,2117.949
Laser,Copper,Cu,Copper,Cu,107.0,Carbon-coated,824.41,4.6927,,663.11,473.3,12.083,105.702,75.0,11.9,17.25,68.2303,327.992
Laser,Copper,Cu,Aluminum,Al,246.2,Tin-plated,1358.96,,,399.75,1282.0,5.355,,13.5,63.9,10.81,253.7627,1045.35
Laser,Copper,Cu,Aluminum,Al,154.9,Oxide,1360.83,,,921.77,1364.9,97.262,,100.8,69.4,16.98,13.9914,1114.474
Laser,Aluminum,Al,Aluminum,Al,196.3,Tin-plated,212.13,3.2972,,340.22,672.7,20.613,215.804,-7.1,17.0,17.25,10.2911,277.097
Laser,Aluminum,Al,Aluminum,Al,124.5,Oxide,2414.03,,,875.88,2129.1,49.873,,23.7,24.5,12.38,48.4038,3083.838
Laser,Nickel,Ni,Copper,Cu,99.1,Carbon-coated,669.52,2.0601,,606.83,2741.2,115.38,210.133,115.5,21.6,23.31,5.8027,1575.799
Laser,Copper,Cu,Aluminum,Al,40.9,Carbon-coated,351.79,,,153.46,611.3,57.742,,84.1,59.0,11.98,6.0925,129.023
Laser,Nickel,Ni,Copper,Cu,168.1,Bare,2517.82,8.4192,,749.82,2489.5,52.408,109.006,-6.0,42.2,24.28,48.043,4674.726
