sample_id,anode_material,cathode_material,tab_thickness_um,surface_coating,welding_technique,tab_width_mm,overlap_length_mm,preheat_celsius,usw_power_w,usw_amplitude_um,usw_force_n,usw_time_ms,laser_power_w,laser_speed_mm_s,laser_pulse_frequency_hz,laser_energy_per_pulse_j,laser_spot_diameter_mm,rsw_current_ka,rsw_voltage_v,rsw_weld_time_ms,rsw_squeeze_time_ms,rsw_hold_time_ms,rsw_force_n,effective_energy_j,energy_density_j_mm2,peak_temperature_c,fused_area_mm2,nugget_diameter_mm,porosity_pct,spatter_mass_mg,intermetallic_thickness_um,hardness_hv,bond_integrity_score,immediate_shear_strength_n,joint_resistance_mohm,cycles_to_failure,resistance_growth_pct_1000,retained_strength_pct_1000,delamination_probability,failure_mode
5536,Copper,Aluminum,181.868,bare,RSW,6.913,6.966,45.591,,,,,,,,,,8.95937,3.101409,115.714849,120.930433,83.961098,3269.515045,2884.614248,59.90209,78618.146,48.155485,7.830292,35.0,25.0,12.0,350.0,0.0,1326.419383,3.377459,276,14.937358,33.550207,0.996302,interfacial_delamination
5537,Copper,StainlessSteel,122.48,bare,USW,4.785,4.691,47.293,2262.096123,34.677946,775.818783,249.658926,,,,,,,,,,,,365.149828,16.269793,25424.234,22.443422,5.345639,35.0,25.0,7.350093,350.0,0.0,659.20883,18.838256,431,15.519761,43.586372,0.909815,interfacial_delamination
5538,Copper,StainlessSteel,129.281,bare,USW,2.761,7.371,73.254,899.316209,29.39667,992.219422,280.517248,,,,,,,,,,,,179.250075,8.807851,13088.711,20.351171,5.090375,35.0,10.23217,4.152197,350.0,0.324172,803.843018,20.038986,1021,15.872029,52.837276,0.693611,interfacial_delamination
5539,Aluminum,Aluminum,70.575,brushed,USW,5.277,6.785,50.244,1557.117775,29.519202,542.646923,219.894711,,,,,,,,,,,,194.530114,5.433375,22435.304,33.016769,6.483692,19.388247,1.953656,1.361123,350.0,0.52075,1757.946886,2.298274,2112,12.059674,71.041065,0.216755,porosity_cracking
5540,Aluminum,StainlessSteel,99.144,silver_plated,Laser,7.328,5.771,41.813,,,,,495.59888,69.205884,27.406954,1.077419,0.19779,,,,,,,605.87697,14.327036,33917.182,42.289067,7.337855,35.0,25.0,12.0,350.0,0.0,1185.560697,9.90899,168,14.08569,32.586707,0.997887,interfacial_delamination
5541,Copper,Copper,99.466,tin_plated,USW,3.93,2.0,36.999,1414.127241,26.15532,212.290519,170.806579,,,,,,,,,,,,101.816625,12.95517,26476.683,7.023006,2.990312,35.0,25.0,2.207116,350.0,0.359224,436.622581,4.602774,1377,12.591772,63.607648,0.576845,porosity_cracking
5542,Copper,Titanium,121.078,bare,USW,7.614,6.671,20.0,2217.06701,21.277385,933.288722,317.280735,,,,,,,,,,,,390.715783,7.692586,15623.156,50.791213,8.041727,35.0,5.593057,3.624722,350.0,0.376051,2237.70257,6.822652,1192,16.450219,58.007448,0.675392,interfacial_delamination
5543,Copper,Copper,152.498,tin_plated,Laser,2.198,9.426,20.291,,,,,281.534491,30.722405,172.202316,1.313668,0.231976,,,,,,,474.157044,22.88524,30483.819,20.718902,5.136159,35.0,25.0,6.089886,350.0,0.0,617.961539,3.451282,356,13.106163,46.870912,0.902144,interfacial_delamination
5544,Copper,Nickel,141.365,brushed,USW,5.894,8.735,46.748,2715.994691,23.474687,601.44733,371.992413,,,,,,,,,,,,506.209476,9.831828,13370.877,50.140891,7.990079,35.0,13.297827,3.797517,350.0,0.304971,2159.374741,3.527364,1091,17.363738,53.261208,0.678298,interfacial_delamination
5545,Copper,Copper,117.531,oxide_heavy,RSW,6.613,6.032,20.0,,,,,,,,,,13.220686,1.4223,198.769848,60.947265,84.593281,2247.319517,13075.341194,327.789921,566169.137,39.889394,7.126623,35.0,25.0,12.0,350.0,0.0,1126.552605,3.815383,50,16.70527,36.989215,0.918533,interfacial_delamination
5546,Copper,Aluminum,103.835,nickel_plated,USW,6.99,5.762,31.965,1129.253152,26.919187,1017.87926,466.951741,,,,,,,,,,,,372.0742,9.238236,21256.211,40.275461,7.161027,35.0,11.34644,5.947377,350.0,0.0,1201.047525,3.404654,330,18.85495,48.950215,0.880393,interfacial_delamination
5547,Copper,Nickel,86.88,tin_plated,USW,10.106,5.306,62.665,625.33445,41.727924,333.58312,373.470892,,,,,,,,,,,,100.234473,1.86927,4184.557,30.53158,6.234903,9.388355,0.0,1.220732,177.086604,0.440664,1602.31507,2.320355,1669,13.936519,73.718862,0.2117,tearing
5548,Copper,StainlessSteel,62.02,bare,Laser,7.92,4.16,20.0,,,,,647.320221,30.489349,191.041667,1.103447,0.200593,,,,,,,1872.034016,56.824537,175055.63,32.944114,6.476554,35.0,25.0,12.0,350.0,0.0,952.968061,13.768617,50,15.170408,36.064113,1.0,interfacial_delamination
5549,Copper,Nickel,151.982,bare,Laser,9.388,5.329,44.528,,,,,521.915875,36.689103,0.0,0.0,0.156706,,,,,,,1723.863694,34.456187,43477.735,50.0306,7.981287,35.0,25.0,12.0,350.0,0.0,1433.685508,3.782091,118,14.454355,34.794222,0.960026,interfacial_delamination
5550,Aluminum,Nickel,108.463,brushed,Laser,10.057,2.354,65.601,,,,,761.17415,18.386378,0.0,0.0,0.193351,,,,,,,2138.12814,90.306624,190827.341,23.676316,5.490503,35.0,25.0,12.0,350.0,0.0,689.984063,5.089372,252,19.19578,30.515392,0.935634,interfacial_delamination
5551,Copper,Titanium,147.852,graphite_coated,RSW,7.877,6.689,20.0,,,,,,,,,,8.685355,3.267231,155.12512,84.028924,50.0,2258.050302,36081.800628,684.804475,1137503.978,52.689201,8.190603,35.0,25.0,12.0,350.0,0.0,1468.690567,7.803244,110,13.999634,38.201242,0.951054,interfacial_delamination
5552,Copper,Nickel,133.212,graphite_coated,USW,6.492,9.366,33.921,1875.280575,25.883363,762.428459,262.581144,,,,,,,,,,,,291.790862,4.798845,6935.356,57.783314,8.577412,11.183349,0.0,2.360853,246.358924,0.643124,3138.977525,2.086833,2300,10.114813,83.51824,0.162664,mixed
5553,Copper,Aluminum,85.763,nickel_plated,Laser,7.965,4.578,64.077,,,,,317.043786,61.041542,0.0,0.0,0.22801,,,,,,,273.729911,7.506969,20945.146,36.46344,6.813714,35.0,5.436969,8.1948,350.0,0.0,1044.049936,3.415827,164,17.043738,35.85565,0.957574,interfacial_delamination
5554,Copper,Titanium,103.766,tin_plated,Laser,5.252,9.818,45.42,,,,,270.585245,58.804051,323.010186,0.664447,0.153864,,,,,,,881.27314,17.092568,40499.219,51.55885,8.102269,35.0,25.0,12.0,350.0,0.0,1448.552762,7.109257,172,12.142099,35.840221,0.923062,interfacial_delamination
5555,Copper,Copper,116.907,tin_plated,USW,7.886,6.842,42.544,2114.267307,24.266761,420.379204,242.47394,,,,,,,,,,,,237.530146,4.402346,7686.729,46.107302,7.661961,7.708258,0.854045,1.258243,247.98262,0.624512,2403.727999,1.445447,2598,6.918336,75.587052,0.169465,pullout
5556,Copper,Aluminum,71.929,brushed,RSW,4.183,4.384,47.224,,,,,,,,,,17.772244,2.06678,248.477837,71.681531,117.749178,2149.769462,43592.719307,2377.202317,7884081.248,18.337825,4.832023,35.0,25.0,12.0,350.0,0.0,532.576756,3.998796,176,16.404165,42.329501,0.9423,interfacial_delamination
5557,Copper,Aluminum,139.584,silver_plated,RSW,5.816,4.699,53.183,,,,,,,,,,8.126793,4.140506,218.969266,113.773354,79.551244,2336.46135,6444.274409,235.758156,402970.339,27.334259,5.899412,35.0,25.0,12.0,350.0,0.0,818.818722,3.814649,50,14.990618,39.306821,0.929812,interfacial_delamination
5558,Copper,Copper,92.949,oxide_heavy,Laser,5.254,5.314,22.648,,,,,682.856241,91.132667,122.153027,0.214152,0.247156,,,,,,,361.167778,12.93406,28270.128,27.858581,5.955724,35.0,25.0,3.439638,350.0,0.40153,1295.469931,3.825899,1337,15.711891,52.719124,0.65239,porosity_cracking
5559,Copper,Aluminum,55.135,bare,USW,7.563,5.68,59.504,1367.247194,28.861833,901.101019,296.669022,,,,,,,,,,,,295.508584,6.879747,29826.412,42.953408,7.395267,35.0,3.648244,4.756285,350.0,0.137284,1440.350227,3.332326,648,12.79882,45.811225,0.780935,interfacial_delamination
5560,Copper,Titanium,123.615,nickel_plated,Laser,2.0,5.285,82.624,,,,,365.04861,60.767462,139.211626,0.521282,0.317551,,,,,,,81.8106,7.739728,15459.275,9.795878,3.531643,35.0,6.284156,6.065342,350.0,0.0,348.659964,21.267706,118,16.532228,44.308994,0.850794,interfacial_delamination
5561,Copper,Nickel,115.612,tin_plated,USW,8.731,2.0,52.838,1683.744303,19.972304,474.033497,355.370068,,,,,,,,,,,,260.574717,14.923061,24781.581,16.485586,4.581495,35.0,25.0,6.161094,350.0,0.0,516.934815,5.201895,216,15.407551,39.027979,0.883933,interfacial_delamination
5562,Copper,Aluminum,136.738,graphite_coated,Laser,8.03,5.231,20.0,,,,,624.202563,71.639456,259.780035,1.222931,0.263781,,,,,,,839.257273,19.978991,34875.399,41.309109,7.252337,35.0,25.0,12.0,350.0,0.0,1188.527648,3.727383,199,15.951229,35.010277,0.976034,interfacial_delamination
5563,Copper,Aluminum,98.836,brushed,USW,4.886,3.414,67.302,1512.729825,40.139828,553.56516,142.112428,,,,,,,,,,,,109.245443,6.550387,15877.58,15.782323,4.482709,27.474511,2.696219,4.438492,350.0,0.237245,607.748489,3.484091,758,13.750317,47.487758,0.66027,interfacial_delamination
5564,Copper,Copper,86.441,bare,Laser,3.894,5.022,20.982,,,,,1315.318849,60.547654,268.994259,0.889659,0.310152,,,,,,,725.111084,37.085017,87110.881,18.389201,4.838787,35.0,25.0,8.737258,350.0,0.0,553.104008,3.718743,396,14.356905,41.583521,0.942502,interfacial_delamination
5565,Copper,Copper,83.594,brushed,Laser,7.037,7.037,20.0,,,,,214.404708,45.643814,0.0,0.0,0.210017,,,,,,,339.653848,6.859069,16676.255,49.518941,7.94037,35.0,3.503484,1.939657,350.0,0.423749,2742.322439,2.848234,1469,17.356179,64.61186,0.598024,porosity_cracking
5566,Aluminum,Nickel,118.374,bare,Laser,2.0,5.958,32.406,,,,,632.113711,66.075713,0.0,0.0,0.05255,,,,,,,872.628749,73.234581,141779.229,11.915529,3.895038,35.0,25.0,12.0,350.0,0.0,379.251147,7.13612,78,16.798779,40.518158,1.0,interfacial_delamination
5567,Aluminum,Nickel,69.785,brushed,USW,7.395,4.55,20.0,1793.958799,30.12416,393.838287,212.694519,,,,,,,,,,,,191.641769,5.695504,18719.291,30.130028,6.193766,22.372349,1.543235,3.120468,350.0,0.542868,1508.368977,3.405482,1829,15.18771,63.065724,0.403937,porosity_cracking
5568,Copper,StainlessSteel,97.913,bare,USW,8.049,8.325,41.084,1245.26155,33.457402,676.216986,283.990526,,,,,,,,,,,,221.748509,3.30948,6498.274,55.241466,8.386633,5.235372,0.0,1.801961,230.767332,0.642328,3034.854023,6.417352,2656,12.944872,77.57802,0.09633,pullout
5569,Copper,StainlessSteel,144.055,tin_plated,Laser,3.348,5.713,45.051,,,,,1118.676816,24.855262,0.0,0.0,0.311372,,,,,,,1229.353651,64.271855,85279.544,17.967446,4.782976,35.0,25.0,12.0,350.0,0.0,562.600415,20.628453,83,16.45505,37.288139,1.0,interfacial_delamination
5570,Copper,Nickel,134.368,graphite_coated,USW,8.336,2.685,42.595,2097.191858,29.720114,729.207247,170.887178,,,,,,,,,,,,222.454952,9.937278,14210.937,22.385905,5.338784,35.0,13.549388,3.923844,350.0,0.338928,945.380185,5.093334,1190,14.342564,52.420464,0.716315,interfacial_delamination
5571,Copper,Copper,146.75,tin_plated,Laser,5.355,5.897,54.676,,,,,762.373859,5.0,160.82269,0.723999,0.173763,,,,,,,13474.970816,426.771097,590397.861,31.574235,6.34047,35.0,25.0,12.0,350.0,0.0,903.524611,3.496797,50,14.195287,28.733806,0.994652,interfacial_delamination
5572,Aluminum,StainlessSteel,102.754,bare,Laser,8.453,6.646,46.212,,,,,749.583971,42.89136,149.922629,0.985845,0.166238,,,,,,,2972.260826,52.902578,120736.504,56.183667,8.457852,35.0,25.0,12.0,350.0,0.0,1555.038266,9.583679,151,16.928209,31.54709,0.958375,interfacial_delamination
5573,Aluminum,StainlessSteel,91.553,bare,RSW,2.844,5.676,20.0,,,,,,,,,,17.916643,3.000112,241.064174,154.036579,94.294798,1774.349969,928066.105153,57495.149729,147214596.286,15.982649,4.511069,35.0,25.0,12.0,350.0,0.0,482.374747,25.0,111,13.62765,43.0844,0.921948,interfacial_delamination
5574,Copper,Copper,166.845,bare,USW,7.976,7.693,38.516,1447.112071,18.073923,1131.511962,207.901172,,,,,,,,,,,,144.992249,2.362981,2913.499,46.445728,7.690028,5.516486,0.0,0.252051,140.52427,0.606407,1998.839161,1.144495,2549,14.428815,84.2612,0.100954,pullout
5575,Copper,Aluminum,132.488,graphite_coated,Laser,12.0,5.546,48.842,,,,,1041.265757,41.493098,287.685316,0.833276,0.147008,,,,,,,6180.462775,92.866903,167262.277,66.551834,9.205239,35.0,25.0,12.0,350.0,0.0,1851.704351,3.677941,256,19.038324,30.875243,0.954321,interfacial_delamination
5576,Copper,StainlessSteel,82.528,nickel_plated,Laser,4.573,6.979,54.537,,,,,108.318139,42.615311,185.501018,1.139203,0.142282,,,,,,,484.099846,15.168814,35167.824,31.914154,6.374509,35.0,25.0,12.0,350.0,0.0,904.357679,13.10848,50,15.222727,25.489795,0.9792,interfacial_delamination
5577,Copper,Aluminum,121.301,gold_plated,USW,3.644,6.091,79.32,1796.044283,24.653032,374.735103,238.472756,,,,,,,,,,,,193.449585,8.7153,17219.078,20.397115,5.096117,35.0,9.637509,6.104135,350.0,0.0,614.987232,3.566227,91,17.431888,34.559645,0.869737,interfacial_delamination
5578,Aluminum,Aluminum,110.476,nickel_plated,Laser,6.726,7.376,79.973,,,,,470.861265,59.608446,289.865361,1.253334,0.163233,,,,,,,1563.234893,31.508662,83008.62,49.612862,7.947896,35.0,25.0,7.808047,350.0,0.0,1386.163689,3.350487,326,15.559818,37.18154,0.884074,interfacial_delamination
5579,Copper,Nickel,86.61,silver_plated,USW,8.996,4.099,35.674,1589.410501,33.707727,862.513385,213.713074,,,,,,,,,,,,241.955333,6.562545,14551.795,36.869133,6.851514,28.166285,3.375476,2.371767,350.0,0.491123,2019.450126,3.307054,1653,13.767218,68.56512,0.524812,porosity_cracking
5580,Aluminum,Nickel,141.656,brushed,USW,6.434,4.079,45.987,500.0,34.923784,938.7721,131.149548,,,,,,,,,,,,44.565703,1.698103,2792.517,16.302838,4.556031,8.791829,0.0,1.702389,155.359269,0.447355,893.968101,2.844873,2050,15.734407,66.745232,0.285731,tearing
5581,Copper,StainlessSteel,99.462,silver_plated,Laser,4.938,6.074,77.635,,,,,365.037949,59.43776,185.785335,0.685161,0.180609,,,,,,,469.500127,15.651977,30140.776,29.996219,6.179998,35.0,25.0,11.876049,350.0,0.0,867.832224,12.626398,165,18.647818,39.876449,1.0,interfacial_delamination
5582,Aluminum,Aluminum,177.23,bare,RSW,3.492,7.259,59.785,,,,,,,,,,13.277127,2.95351,231.723461,60.186921,140.788663,1522.260774,22016.951528,868.597921,1425089.598,24.164931,5.546868,35.0,25.0,12.0,350.0,0.0,687.647946,4.223245,129,17.476697,34.430069,0.976341,interfacial_delamination
5583,Aluminum,Aluminum,118.911,silver_plated,Laser,4.113,8.225,20.0,,,,,691.090057,66.286075,234.942455,1.492396,0.095371,,,,,,,2297.588679,67.918083,166095.086,33.828821,6.562941,35.0,25.0,12.0,350.0,0.0,976.312154,3.823493,50,13.915808,38.87479,0.931443,interfacial_delamination
5584,Aluminum,Nickel,160.182,bare,RSW,7.01,2.103,50.276,,,,,,,,,,13.920863,3.792447,178.401212,135.824308,94.025799,2050.972726,71521.995433,4851.877818,6939892.063,14.741096,4.332314,35.0,25.0,12.0,350.0,0.0,464.159066,6.409921,88,19.933922,40.984917,0.954619,interfacial_delamination
5585,Aluminum,StainlessSteel,118.554,silver_plated,USW,9.131,6.106,51.14,1851.806364,27.140059,421.209368,216.579507,,,,,,,,,,,,194.731995,3.492773,6957.459,44.072781,7.491008,4.159271,0.290815,2.194429,244.459529,0.685128,2425.641367,6.307694,3028,9.261806,81.727697,0.137902,tearing
5586,Copper,StainlessSteel,30.263,bare,USW,4.129,4.572,23.957,1452.052995,44.146845,521.328348,525.946858,,,,,,,,,,,,348.611443,18.467289,116601.412,18.037024,4.792228,35.0,25.0,8.29672,350.0,0.0,530.412366,21.763784,75,19.449284,35.466937,0.947418,interfacial_delamination
5587,Aluminum,Nickel,147.09,brushed,RSW,5.689,6.787,43.749,,,,,,,,,,5.469787,3.821617,199.72743,72.705912,102.531015,2399.078778,4572.696079,118.442325,184536.506,38.606943,7.011126,35.0,25.0,12.0,350.0,0.0,1075.426594,3.809497,265,16.337143,35.233046,0.971803,interfacial_delamination
5588,Copper,Aluminum,160.987,nickel_plated,RSW,9.679,6.125,38.051,,,,,,,,,,10.855728,2.843566,211.606307,84.858556,86.700417,2677.445915,5275.294706,88.985157,131897.791,59.282861,8.687996,35.0,25.0,12.0,350.0,0.0,1631.824913,3.200576,232,17.891673,32.942929,0.882761,interfacial_delamination
5589,Copper,Copper,124.899,oxide_heavy,Laser,9.123,7.47,51.595,,,,,581.463586,13.648226,128.671622,0.65482,0.149063,,,,,,,8751.585802,128.432144,208790.342,68.141709,9.314543,35.0,25.0,12.0,350.0,0.0,1901.496825,3.677627,493,14.998398,42.586761,1.0,interfacial_delamination
5590,Aluminum,Nickel,157.571,bare,USW,3.482,4.482,50.242,1360.679169,19.350329,383.726878,124.720854,,,,,,,,,,,,68.577991,4.39451,6440.081,13.216525,4.10217,8.910264,0.0,2.360071,236.11764,0.615579,742.64312,4.46756,2626,14.023508,79.254514,0.202229,tearing
5591,Copper,Copper,75.591,nickel_plated,USW,4.242,9.386,29.886,1782.167635,32.552299,840.734715,50.0,,,,,,,,,,,,63.675423,1.599371,4324.904,23.57274,5.47848,8.058209,0.695755,0.05,166.500364,0.514432,990.439541,1.338326,2134,10.990956,69.750178,0.142437,tearing
5592,Copper,Copper,115.716,nickel_plated,USW,9.285,8.008,58.706,2261.634518,44.138851,424.174756,360.655216,,,,,,,,,,,,345.947065,4.652426,8220.297,64.516031,9.063353,11.247225,0.076072,1.124275,256.723134,0.650265,3243.342228,1.204662,2461,10.445397,74.592227,0.248728,mixed
5593,Copper,StainlessSteel,132.62,silver_plated,USW,5.572,3.927,36.563,1572.223503,26.353849,794.680659,258.958351,,,,,,,,,,,,248.628463,11.362323,16404.064,21.881833,5.278335,35.0,20.909508,5.525238,350.0,0.040195,720.484152,15.775463,181,16.936853,41.284479,0.820571,interfacial_delamination
5594,Copper,Aluminum,144.323,nickel_plated,USW,6.577,8.892,54.355,2210.328405,26.734851,1016.202721,103.399371,,,,,,,,,,,,151.696445,2.593892,4341.826,45.876413,7.642752,5.407951,0.0,2.140436,191.434644,0.668353,2527.836782,1.120016,2779,10.844259,74.639143,0.172488,pullout
5595,Aluminum,Nickel,65.573,nickel_plated,USW,7.058,5.122,54.704,2031.274546,12.717185,904.750156,568.340582,,,,,,,,,,,,475.012464,13.141243,45971.11,36.146691,6.784055,35.0,25.0,6.32009,350.0,0.013583,1024.244326,4.201992,131,16.08498,48.228623,0.866226,interfacial_delamination
5596,Aluminum,Aluminum,86.101,bare,USW,5.426,7.804,20.0,1323.908726,28.206465,625.480393,523.553814,,,,,,,,,,,,410.937535,9.704349,32791.899,41.486134,7.26786,35.0,12.637507,1.591209,350.0,0.382761,2236.877418,3.250931,1375,11.363929,61.015756,0.542377,porosity_cracking
5597,Aluminum,Titanium,125.049,silver_plated,USW,2.0,7.464,41.757,2395.347059,36.536076,913.242523,471.513734,,,,,,,,,,,,756.937692,50.705703,127702.229,14.928058,4.359701,35.0,25.0,12.0,350.0,0.0,440.231089,14.834164,50,15.661177,38.631739,0.910274,interfacial_delamination
5598,Aluminum,Nickel,98.795,oxide_heavy,USW,5.724,8.319,30.096,1792.651143,43.613257,1292.743676,253.969369,,,,,,,,,,,,265.349521,5.572631,12953.565,47.616557,7.786352,24.512457,1.543796,3.373801,350.0,0.565339,2213.035229,4.059549,2058,13.152025,72.046209,0.438421,porosity_cracking
5599,Aluminum,StainlessSteel,131.125,tin_plated,USW,5.031,5.497,56.308,1461.181235,19.359878,999.606015,341.268213,,,,,,,,,,,,258.141234,9.334242,16743.668,27.655295,5.933954,35.0,10.727976,4.62007,350.0,0.236044,987.803267,15.304887,790,16.621351,58.509995,0.790657,interfacial_delamination
5600,Copper,Nickel,148.823,graphite_coated,USW,7.667,6.844,38.658,1800.15172,28.061083,745.100629,146.715494,,,,,,,,,,,,158.461551,3.020029,3926.309,42.226527,7.332427,3.213888,0.0,1.100797,170.962566,0.705369,2189.206309,1.420602,3121,10.98579,87.943024,0.09782,mixed
5601,Aluminum,Nickel,151.204,graphite_coated,Laser,3.543,6.868,23.245,,,,,925.439948,52.742213,59.038231,0.431268,0.161832,,,,,,,1183.478445,48.631249,73713.014,24.335761,5.56644,35.0,25.0,12.0,350.0,0.0,701.016332,5.171196,159,17.415692,36.163769,0.969222,interfacial_delamination
5602,Aluminum,Titanium,139.017,graphite_coated,RSW,5.775,9.435,58.035,,,,,,,,,,12.192527,1.254746,112.990524,107.632084,50.0,2743.081908,37185.947848,682.4664,1545643.742,54.487588,8.329211,35.0,25.0,12.0,350.0,0.0,1518.984039,7.815117,255,15.75859,27.325938,0.933316,interfacial_delamination
5603,Copper,Aluminum,127.427,oxide_heavy,RSW,5.074,4.999,50.467,,,,,,,,,,16.830668,4.013164,147.308242,64.995061,56.712746,1223.090029,34129.893592,1345.671091,2519247.871,23.067241,5.419421,35.0,25.0,12.0,350.0,0.0,684.479225,4.83217,133,21.777638,38.337013,0.925169,interfacial_delamination
5604,Aluminum,Aluminum,150.888,graphite_coated,Laser,3.666,4.683,25.44,,,,,583.592116,38.726479,155.789301,0.434953,0.268519,,,,,,,422.487596,24.611836,47453.042,16.807928,4.626069,35.0,25.0,6.012483,350.0,0.0,536.059487,4.600821,175,12.341789,32.188007,0.872142,interfacial_delamination
5605,Copper,Nickel,114.821,oxide_heavy,USW,8.807,7.547,24.339,951.77491,34.669796,300.618367,318.454592,,,,,,,,,,,,137.882274,2.074679,3485.938,39.728204,7.112209,9.912891,0.0,0.513386,155.392623,0.429112,1786.887596,2.448688,1899,15.662094,63.336716,0.21444,mixed
5606,Copper,Copper,115.619,brushed,USW,5.697,4.551,53.834,905.216086,27.798732,726.847156,306.893539,,,,,,,,,,,,171.506891,6.614774,11667.589,25.642843,5.713973,31.185519,3.069675,1.420924,329.326195,0.435391,1377.776114,2.806031,1718,11.154206,61.140855,0.476879,porosity_cracking
5607,Aluminum,StainlessSteel,85.246,bare,USW,7.239,6.586,43.647,1290.062984,35.293766,285.878937,207.759528,,,,,,,,,,,,121.786047,2.554262,7067.666,31.691676,6.352251,2.992092,0.0,1.745807,241.430065,0.643663,1758.961552,8.382336,2690,13.818367,75.491629,0.120407,tearing
5608,Aluminum,Nickel,168.631,gold_plated,USW,6.123,6.896,38.373,1616.666359,25.288358,890.369317,339.994033,,,,,,,,,,,,321.386829,7.611496,10379.949,42.223874,7.332197,35.0,5.448732,3.845099,332.972712,0.333337,1747.500286,3.484473,1087,10.826826,59.608119,0.673365,interfacial_delamination
5609,Aluminum,Nickel,69.115,graphite_coated,RSW,8.348,3.661,38.47,,,,,,,,,,8.078227,4.160718,147.297543,99.025021,61.542152,2457.186243,12786.852703,418.382276,1386978.526,30.562606,6.23807,35.0,25.0,12.0,350.0,0.0,889.320659,4.535878,50,16.579681,36.795684,1.0,interfacial_delamination
5610,Copper,Aluminum,227.813,nickel_plated,USW,6.332,7.452,58.349,1044.706123,23.251665,511.994792,445.038303,,,,,,,,,,,,196.391584,4.162196,4416.768,40.577614,7.187839,8.9733,1.138835,3.252649,206.200167,0.603447,1998.209343,1.543475,2574,8.744617,72.389717,0.223263,tearing
