nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J
6.0,28.274,6.481,12.0,275.4,1.187,0.4556,3282.8,2178.6,79.0,110.6,True,37.913,760.849
6.0,28.274,9.304,4.637,244.5,0.43,0.241,5140.7,3343.9,74.0,99.9,True,66.568,272.599
6.0,28.274,17.303,12.0,456.4,1.865,0.7259,2996.1,1960.4,41.3,113.5,False,46.567,1388.432
6.0,28.274,11.5,12.0,410.3,2.024,0.2254,2871.1,1898.3,67.1,109.9,True,59.484,1336.177
6.0,28.274,11.634,12.0,818.6,3.5,0.3705,3312.3,2135.5,58.2,142.1,True,8.618,1509.94
6.0,28.274,4.269,8.174,305.7,0.821,0.3404,4220.0,2745.2,86.1,98.8,True,40.453,576.253
6.0,28.274,14.532,1.672,118.6,0.197,0.3257,5519.6,3598.8,61.8,111.7,False,32.441,91.035
6.0,28.274,5.288,12.0,401.3,1.464,0.1581,3439.6,2237.2,70.5,102.6,True,38.681,951.454
6.0,28.274,4.836,4.428,195.8,0.63,0.2925,4856.0,3132.1,90.9,95.0,True,33.582,327.88
6.0,28.274,28.688,12.0,736.6,3.5,0.722,2179.8,1422.4,16.5,136.9,False,11.49,2282.12
6.0,28.274,11.314,1.515,109.9,0.239,0.2848,5172.5,3352.2,69.4,113.7,True,23.324,96.601
6.0,28.274,7.446,12.0,448.6,1.62,0.2161,3920.0,2528.8,73.9,115.1,True,141.69,1197.644
6.0,28.274,7.623,12.0,342.8,1.587,0.4688,3189.9,2063.6,64.7,108.8,True,22.514,1035.392
6.0,28.274,6.739,9.454,362.9,1.322,0.5028,3474.5,2234.1,75.3,118.1,True,19.585,752.79
6.0,28.274,10.203,4.265,249.9,0.407,0.2141,5249.7,3419.6,75.1,107.0,True,32.377,254.267
6.0,28.274,6.324,8.395,230.8,1.037,0.2611,3983.2,2589.4,85.1,102.8,True,40.769,744.366
6.0,28.274,6.039,6.773,219.3,0.772,0.4927,4020.8,2601.9,74.9,115.6,True,32.089,538.16
3.978,12.428,10.477,2.063,183.9,0.129,0.5812,2330.3,1510.0,70.7,86.6,True,30.936,29.198
6.0,28.274,12.842,2.36,208.0,0.293,0.4151,5280.6,3432.1,71.5,106.3,False,34.17,120.37
6.0,28.274,28.238,12.0,565.7,2.993,0.7873,2555.1,1663.8,19.3,118.9,False,13.962,2265.676
6.0,28.274,8.199,2.555,162.7,0.266,0.3318,6500.0,4247.6,71.0,110.3,True,37.42,144.922
5.293,22.006,11.066,1.662,115.7,0.157,0.4389,3943.5,2597.7,67.3,96.7,True,26.998,53.134
6.0,28.274,10.995,12.0,772.1,3.5,0.4805,3358.5,2196.0,64.3,146.5,True,25.131,1419.93
6.0,28.274,18.205,12.0,771.7,3.5,0.2326,2357.7,1563.7,42.6,111.0,False,55.849,2400.212
6.0,28.274,15.539,12.0,545.7,2.874,0.3513,2677.8,1778.9,52.6,136.8,False,7.342,1693.237
6.0,28.274,4.407,11.49,256.4,1.064,0.3348,3526.4,2308.2,78.9,94.5,True,51.756,676.323
6.0,28.274,4.026,8.872,283.2,0.758,0.1929,3516.9,2293.5,79.5,91.8,True,127.098,465.727
6.0,28.274,7.419,12.0,516.3,2.457,0.2261,3410.3,2212.3,68.5,122.5,True,11.052,1440.624
6.0,28.274,15.685,12.0,580.2,2.819,0.4617,2544.1,1658.6,54.3,109.4,False,7.86,1882.088
6.0,28.274,3.966,7.786,336.0,0.906,0.3372,3677.8,2388.2,85.7,112.0,True,21.516,500.674
2.864,6.44,12.555,1.899,199.9,0.117,0.1395,1319.7,847.4,63.4,110.0,False,220.26,29.071
6.0,28.274,4.746,6.767,224.0,0.843,0.6374,4217.5,2747.3,87.1,106.9,True,42.77,593.256
4.588,16.53,15.06,1.374,154.2,0.19,0.8016,2921.4,1939.3,60.0,116.9,False,17.174,43.381
3.441,9.301,18.804,1.217,116.6,0.133,0.9006,1250.6,804.8,54.4,85.3,False,28.977,31.328
6.0,28.274,9.353,5.977,226.4,0.492,0.3897,3448.7,2248.9,69.5,99.6,True,45.812,283.184
6.0,28.274,5.853,9.426,216.2,0.867,0.3498,3350.6,2189.7,80.4,100.0,True,29.171,541.124
6.0,28.274,7.485,5.056,184.3,0.466,0.2098,4262.8,2797.9,80.4,99.9,True,151.13,265.54
6.0,28.274,4.021,9.567,341.7,1.062,0.3966,4282.5,2823.6,88.8,107.6,True,30.372,763.782
6.0,28.274,9.771,1.746,151.6,0.413,0.4074,6117.7,3996.1,78.6,116.4,True,26.228,130.713
6.0,28.274,2.326,4.908,182.3,0.599,0.2999,5836.5,3809.1,97.7,100.0,True,40.077,403.715
4.232,14.064,10.144,2.401,215.3,0.134,0.4975,2750.2,1756.9,77.1,100.9,True,13.546,33.004
6.0,28.274,4.12,12.0,397.3,1.607,0.1783,3489.3,2285.7,84.1,107.3,True,188.867,1049.39
6.0,28.274,3.42,7.172,284.5,0.72,0.3208,4296.0,2826.4,87.2,107.4,True,24.613,497.455
5.204,21.269,9.765,4.654,230.2,0.264,0.3024,3128.4,2005.6,72.8,87.8,True,46.602,126.653
6.0,28.274,6.475,10.455,310.6,0.832,0.3391,3284.5,2147.8,76.4,102.0,True,27.736,516.685
6.0,28.274,12.645,3.091,182.4,0.35,0.5513,5612.0,3655.5,68.7,117.7,False,34.45,210.013
6.0,28.274,25.344,12.0,781.7,3.5,0.2013,2215.1,1410.8,29.8,138.7,False,32.114,2451.932
6.0,28.274,5.934,8.311,282.6,0.676,0.3276,3374.5,2186.0,75.9,95.2,True,86.457,409.542
6.0,28.274,15.784,3.338,232.4,0.301,0.4879,4330.3,2801.3,57.5,109.4,False,61.526,133.722
6.0,28.274,8.401,4.526,243.5,0.365,0.3842,5319.8,3435.2,84.2,107.2,True,54.138,221.565
6.0,28.274,5.367,10.588,237.4,0.978,0.3818,3357.9,2201.1,76.2,97.4,True,8.685,617.318
6.0,28.274,3.687,9.154,346.3,1.274,0.2334,3706.6,2369.3,78.9,118.2,True,43.639,723.61
6.0,28.274,5.881,5.977,194.1,0.559,0.1921,3799.7,2447.6,79.8,103.1,True,22.983,329.181
6.0,28.274,10.328,12.0,782.6,3.5,0.4501,3452.8,2265.0,62.5,136.7,True,28.491,1362.129
6.0,28.274,10.147,12.0,334.4,1.59,0.5521,3015.9,1938.6,59.8,107.7,True,76.248,1037.91
6.0,28.274,6.108,4.449,240.9,0.546,0.3218,4933.2,3201.5,82.9,109.5,True,19.517,282.322
5.826,26.657,12.514,2.663,211.9,0.197,0.2168,5559.0,3613.9,63.4,103.1,False,127.767,90.659
6.0,28.274,26.563,12.0,1200.0,3.5,0.1695,2400.6,1557.2,21.4,144.1,False,162.91,2597.165
6.0,28.274,6.633,10.485,291.6,1.298,0.5012,4038.6,2640.7,77.1,115.2,True,14.408,947.302
6.0,28.274,15.623,12.0,1025.4,3.5,0.2278,2930.7,1896.1,48.7,144.9,False,12.425,1811.592
6.0,28.274,10.115,12.0,473.1,1.905,0.2406,3627.5,2379.7,59.0,111.0,True,51.723,1419.507
6.0,28.274,16.701,12.0,442.7,2.303,0.5613,2402.8,1589.1,47.2,116.7,False,38.883,1527.519
6.0,28.274,16.212,12.0,984.7,3.5,0.2964,2918.6,1889.4,49.4,137.2,False,93.612,1879.175
6.0,28.274,6.082,6.724,277.0,1.013,0.2441,3309.2,2136.3,84.7,87.7,True,40.858,556.985
6.0,28.274,5.433,12.0,391.7,1.245,0.2648,3366.3,2133.7,68.8,100.2,True,89.234,800.532
6.0,28.274,5.895,10.71,571.9,2.248,0.2904,3891.6,2528.6,69.5,135.6,True,36.873,851.413
6.0,28.274,5.528,4.849,236.0,0.746,0.3909,4762.1,3079.0,93.9,111.4,True,48.631,403.722
6.0,28.274,29.86,12.0,1007.5,3.5,0.3463,2209.6,1429.3,11.6,137.0,False,15.465,3172.232
6.0,28.274,25.056,12.0,709.1,3.356,0.1462,2556.1,1637.3,18.5,122.9,False,95.582,2547.879
6.0,28.274,14.531,12.0,665.3,2.909,0.3154,2615.3,1733.0,58.1,102.0,False,46.685,1687.862
6.0,28.274,9.145,3.004,238.0,0.482,0.4879,5939.4,3842.9,81.6,125.3,True,23.437,157.853
6.0,28.274,17.175,12.0,506.5,2.594,0.76,2527.4,1636.0,44.2,130.5,False,17.704,1523.573
6.0,28.274,21.449,12.0,1200.0,3.5,0.1346,2432.1,1570.1,31.2,144.6,False,39.568,2724.081
6.0,28.274,3.303,6.052,198.7,0.57,0.4738,3970.9,2572.5,95.6,96.8,True,10.709,336.995
6.0,28.274,5.243,12.0,447.9,2.023,0.4233,3609.4,2349.8,73.0,127.4,True,14.386,1177.675
6.0,28.274,18.865,12.0,660.2,3.109,0.2509,2412.2,1543.9,36.5,130.1,False,66.867,1836.083
6.0,28.274,21.928,12.0,710.4,3.5,0.2143,2209.0,1463.0,30.9,135.0,False,152.915,2168.446
6.0,28.274,5.332,8.058,349.9,1.218,0.2477,3594.1,2316.0,83.2,113.7,True,62.204,642.609
6.0,28.274,4.404,6.713,292.4,0.877,0.111,3647.0,2402.4,90.1,115.4,True,109.04,482.771
6.0,28.274,8.048,4.9,207.2,0.368,0.3498,4210.6,2679.9,76.4,90.0,True,9.707,198.248
6.0,28.274,3.76,10.76,254.4,1.028,0.184,3515.9,2295.5,77.2,97.2,True,85.629,651.815
6.0,28.274,10.288,12.0,395.6,2.058,0.353,3562.6,2332.9,59.2,124.1,True,17.948,1538.423
6.0,28.274,10.419,12.0,463.8,2.106,0.7231,3139.7,2049.4,64.7,117.5,True,20.829,1227.749
6.0,28.274,7.089,12.0,397.6,1.49,0.4381,3300.6,2157.5,68.5,111.6,True,38.006,969.182
6.0,28.274,18.631,12.0,614.7,3.207,0.3196,2383.0,1570.0,38.3,124.3,False,41.469,1895.301
6.0,28.274,6.02,12.0,453.8,1.756,0.2414,3518.8,2310.2,76.5,120.5,True,76.531,946.038
6.0,28.274,18.274,12.0,650.0,3.406,0.2083,2320.0,1506.7,44.2,117.5,False,54.548,2285.658
6.0,28.274,7.625,10.543,590.5,2.166,0.4214,3742.6,2421.4,74.3,133.4,True,133.847,819.143
6.0,28.274,11.76,3.206,198.7,0.442,0.3673,4724.8,3063.4,67.8,86.1,True,42.874,215.741
6.0,28.274,11.738,12.0,531.5,2.188,0.4776,2872.9,1846.7,64.6,110.2,True,21.235,1448.632
6.0,28.274,4.325,11.037,429.1,1.452,0.1633,3609.6,2302.7,77.3,115.1,True,75.688,831.814
6.0,28.274,8.331,11.003,274.1,1.267,0.8264,3859.7,2497.8,80.4,104.6,True,26.926,923.012
6.0,28.274,20.599,12.0,753.9,3.5,0.4169,2145.3,1381.0,41.6,117.6,False,38.36,2433.063
5.322,22.246,15.718,3.807,212.0,0.272,0.5905,3679.0,2382.1,62.0,101.6,False,36.315,149.298
6.0,28.274,2.658,6.479,277.6,0.59,0.3505,4545.1,2955.9,96.5,111.5,True,38.646,396.921
6.0,28.274,6.226,5.356,276.8,0.639,0.3046,4332.2,2826.0,76.4,115.4,True,49.605,338.517
5.893,27.272,11.229,1.209,109.8,0.247,0.2499,4605.4,2965.2,74.8,82.1,True,37.156,99.855
6.0,28.274,15.957,12.0,631.3,3.239,0.3835,2543.4,1643.2,50.0,108.1,False,20.255,1884.913
6.0,28.274,5.186,12.0,387.1,1.224,0.3983,3406.6,2233.3,76.3,105.3,True,13.506,786.272
6.0,28.274,5.5,12.0,607.8,2.61,0.2169,3897.8,2551.9,75.8,134.4,True,48.167,993.605
6.0,28.274,19.251,12.0,830.7,3.5,0.3983,2335.8,1529.7,37.0,131.9,False,8.931,2188.452
6.0,28.274,4.812,9.49,389.5,1.243,0.3386,3462.1,2274.8,75.0,98.5,True,12.818,694.003
5.908,27.417,10.17,2.531,157.6,0.261,0.3404,5121.8,3340.4,70.3,82.8,True,19.984,108.212
5.78,26.243,15.754,1.805,155.8,0.206,0.1808,4334.7,2779.0,62.0,107.1,False,163.629,76.316
6.0,28.274,9.99,12.0,830.3,3.442,0.1137,3472.3,2257.0,60.9,150.2,True,84.062,1320.548
6.0,28.274,4.571,12.0,383.3,1.369,0.4361,4185.1,2744.1,76.5,110.8,True,30.794,1002.542
3.754,11.068,16.673,2.764,202.5,0.138,0.8524,1689.6,1109.9,58.7,95.7,False,54.055,39.654
6.0,28.274,2.861,10.045,280.7,0.854,0.2453,3592.2,2384.3,78.5,98.4,True,29.762,531.742
6.0,28.274,12.382,12.0,453.1,1.895,0.5607,2815.0,1837.3,51.5,91.3,False,34.61,1082.831
6.0,28.274,10.987,6.82,256.6,0.425,0.338,2946.1,1909.7,76.0,90.4,True,36.145,236.923
6.0,28.274,18.734,12.0,495.1,2.663,0.2268,2274.4,1504.6,27.6,116.2,False,99.297,1774.979
6.0,28.274,4.081,4.835,231.9,0.715,0.1894,4959.6,3226.4,91.0,111.0,True,101.659,384.949
6.0,28.274,7.93,12.0,279.8,1.294,0.7028,3211.7,2084.1,66.3,108.0,True,37.548,834.432
6.0,28.274,13.859,1.987,123.6,0.301,0.3579,5083.8,3280.6,58.7,109.0,False,19.574,133.86
6.0,28.274,8.164,4.379,205.6,0.536,0.3592,4722.6,3068.9,80.6,110.6,True,9.062,276.419
6.0,28.274,9.848,5.116,223.7,0.542,0.6184,4703.5,3071.3,73.5,103.8,True,30.594,359.62
5.399,22.891,12.688,2.903,190.0,0.196,0.2027,4600.6,2939.9,76.0,112.5,False,75.89,90.199
6.0,28.274,5.213,8.835,259.7,1.032,0.2822,4128.6,2709.6,85.4,113.6,True,71.6,740.731
6.0,28.274,35.0,12.0,1200.0,3.5,0.1684,2489.4,1596.8,5.0,139.1,False,152.546,4287.037
6.0,28.274,3.795,11.026,369.6,1.187,0.3422,4289.1,2793.6,78.5,110.0,True,41.516,861.171
6.0,28.274,11.972,2.839,194.8,0.271,0.3573,5898.5,3842.9,69.0,102.9,True,38.452,148.803
6.0,28.274,7.351,6.135,189.0,0.617,0.3436,3574.4,2315.9,77.0,93.4,True,36.963,369.327
6.0,28.274,7.172,10.059,305.4,0.8,0.5397,3253.7,2074.9,77.2,96.1,True,54.283,494.988
5.714,25.644,6.608,1.743,113.6,0.268,0.2843,5237.4,3441.5,82.3,80.4,True,19.719,112.031
6.0,28.274,19.203,12.0,587.5,2.972,0.4582,2269.3,1480.0,32.1,108.7,False,70.742,1725.28
6.0,28.274,4.645,11.438,441.6,1.526,0.3529,3630.1,2379.9,80.5,117.1,True,26.029,876.572
4.395,15.173,15.211,3.252,190.3,0.182,0.6568,2278.2,1471.0,63.5,95.5,False,12.812,70.027
6.0,28.274,22.4,12.0,676.1,3.5,0.4366,2208.5,1393.9,35.3,132.7,False,30.887,2198.192
6.0,28.274,5.333,6.028,220.8,0.889,0.1561,3772.8,2484.9,84.5,90.1,True,95.626,482.751
6.0,28.274,9.061,3.659,194.6,0.526,0.3629,4801.0,3156.4,80.8,81.4,True,17.224,266.189
6.0,28.274,9.187,12.0,506.0,2.219,0.5625,3006.0,1949.1,57.9,98.8,True,16.997,1275.994
6.0,28.274,5.815,4.348,201.6,0.372,0.203,4791.7,3116.9,89.2,89.2,True,77.036,200.985
6.0,28.274,6.209,7.061,271.2,1.035,0.2608,3463.0,2221.4,81.3,120.3,True,166.575,578.623
6.0,28.274,5.359,4.523,227.9,0.489,0.2932,5757.1,3751.3,78.7,107.8,True,11.747,318.165
6.0,28.274,18.432,12.0,558.2,2.857,0.1931,2774.3,1790.0,47.4,121.6,False,96.171,2159.766
6.0,28.274,7.388,10.579,245.4,1.027,0.5077,3287.5,2146.8,66.4,99.6,True,83.209,650.544
5.444,23.28,11.418,1.177,146.9,0.168,0.2177,4093.3,2678.3,63.2,106.0,True,57.023,53.409
6.0,28.274,20.496,12.0,571.0,2.967,0.3443,2621.0,1702.8,37.5,123.1,False,8.762,2245.079
6.0,28.274,15.168,12.0,475.9,2.312,0.5595,3139.7,2064.5,46.3,113.9,False,40.992,1735.762
6.0,28.274,5.733,7.948,222.6,0.736,0.3788,3328.7,2184.7,88.9,100.6,True,32.832,450.545
6.0,28.274,4.003,5.893,193.8,0.718,0.3161,4872.2,3174.7,85.9,101.7,True,22.693,496.238
6.0,28.274,12.967,12.0,568.6,2.754,0.3249,2781.9,1807.3,59.0,99.9,False,28.625,1595.333
6.0,28.274,8.241,7.129,202.6,0.651,0.1842,3130.7,2065.5,79.0,100.0,True,170.808,392.107
6.0,28.274,9.563,12.0,529.5,2.18,0.2469,3019.0,1956.5,72.9,109.9,True,108.175,1443.218
6.0,28.274,2.143,10.442,352.9,1.074,0.3607,4393.7,2850.6,87.3,109.8,True,34.78,773.151
6.0,28.274,3.133,6.136,245.9,0.922,0.4231,4157.4,2695.9,89.4,114.6,True,16.08,510.475
6.0,28.274,6.35,11.164,404.4,1.467,0.9849,3435.8,2218.1,68.9,122.3,True,21.558,840.558
6.0,28.274,8.218,5.124,248.4,0.522,0.193,4923.3,3181.3,85.5,103.0,True,107.46,343.929
6.0,28.274,6.249,7.731,280.8,0.787,0.4203,4068.5,2660.8,77.1,109.7,True,23.771,549.995
6.0,28.274,8.835,5.62,261.6,0.847,0.314,3890.5,2516.8,86.6,126.2,True,26.97,432.815
6.0,28.274,6.557,5.841,276.8,0.74,0.2922,3981.4,2575.3,86.7,112.9,True,50.84,372.327
6.0,28.274,5.695,10.482,228.8,0.987,0.4486,3347.7,2208.3,69.8,98.8,True,40.581,623.561
6.0,28.274,8.589,2.115,167.4,0.283,0.34,5940.0,3876.9,76.5,106.4,True,31.263,122.89
6.0,28.274,11.402,2.734,172.7,0.243,0.328,6024.2,3955.3,72.2,97.2,True,36.825,126.588
6.0,28.274,17.3,12.0,754.5,3.5,0.3579,2589.3,1677.6,43.4,137.8,False,45.81,2128.455
6.0,28.274,5.053,12.0,394.8,1.282,0.1237,4128.1,2658.6,75.4,109.3,True,92.644,935.218
6.0,28.274,6.694,8.08,331.7,1.007,0.4279,3494.7,2277.5,77.0,117.0,True,14.836,562.078
5.226,21.447,15.128,1.58,163.5,0.178,0.3607,4063.0,2624.3,56.9,101.8,False,18.289,76.547
6.0,28.274,4.47,8.644,249.1,0.985,0.2306,4168.3,2737.2,81.1,106.2,True,27.736,703.568
6.0,28.274,4.51,8.085,301.3,1.19,0.4953,3643.6,2350.4,76.5,114.1,True,27.587,672.943
6.0,28.274,15.904,12.0,919.5,3.5,0.2877,2950.4,1895.2,52.9,139.0,False,18.602,1589.934
6.0,28.274,4.284,8.41,346.0,1.106,0.2748,3708.8,2403.6,85.0,115.5,True,52.718,621.897
6.0,28.274,9.22,5.617,207.8,0.484,0.1713,3744.9,2400.2,75.6,94.7,True,56.395,277.939
4.695,17.314,17.866,1.604,164.7,0.173,0.3437,2617.7,1702.4,56.9,107.1,False,131.09,56.075
6.0,28.274,4.919,4.641,233.4,0.466,0.1317,5740.7,3732.1,92.8,111.1,True,153.217,300.199
6.0,28.274,6.732,3.861,230.9,0.568,0.2005,5240.3,3412.4,80.8,121.8,True,87.44,275.66
6.0,28.274,3.875,9.377,343.6,0.961,0.1024,4254.9,2766.8,79.5,110.4,True,119.676,685.474
6.0,28.274,24.814,12.0,787.0,3.5,0.2288,2105.8,1363.8,25.5,114.9,False,96.108,2392.066
6.0,28.274,13.974,2.445,200.8,0.222,0.6234,4724.2,3044.6,66.8,82.4,False,15.579,84.674
6.0,28.274,19.595,12.0,596.8,3.113,0.5436,2349.3,1522.4,37.3,133.5,False,43.692,1711.974
6.0,28.274,16.785,12.0,588.5,3.042,0.08,2954.6,1910.8,49.7,123.8,False,119.459,2303.984
6.0,28.274,16.153,12.0,480.9,2.162,0.7025,2520.4,1633.5,45.1,114.2,False,33.195,1430.803
6.0,28.274,6.374,7.354,319.0,0.843,0.3782,3330.0,2172.1,83.6,85.0,True,45.109,455.189
6.0,28.274,8.168,12.0,746.3,3.328,0.2788,3658.7,2364.7,69.0,136.7,True,97.966,1275.637
3.669,10.572,18.603,0.876,105.1,0.15,0.8116,1655.2,1054.2,51.0,106.0,False,52.33,54.39
6.0,28.274,14.55,12.0,433.8,2.055,0.08,2677.6,1741.7,46.9,110.6,False,235.472,1357.373
6.0,28.274,11.14,12.0,621.2,2.911,0.2323,2907.3,1888.3,62.1,115.0,True,77.885,1689.37
6.0,28.274,7.294,9.716,277.5,0.809,0.3701,3226.3,2099.8,68.4,98.2,True,20.697,500.833
4.29,14.458,13.749,1.67,134.9,0.164,0.1895,2895.5,1888.6,64.8,95.5,False,129.626,65.661
6.0,28.274,7.661,4.133,187.3,0.438,0.209,5685.9,3726.2,82.8,100.6,True,99.304,278.1
6.0,28.274,5.319,5.648,218.4,0.686,0.5094,4890.1,3179.9,87.9,108.8,True,17.102,471.601
6.0,28.274,12.51,12.0,612.4,3.183,0.3809,2974.4,1917.4,63.4,127.0,False,33.118,1880.469
6.0,28.274,10.185,12.0,448.3,2.304,0.2702,3199.9,2094.0,59.0,130.5,True,74.595,1348.167
6.0,28.274,16.066,1.806,155.2,0.284,0.4892,4625.1,3017.7,58.0,113.7,False,81.386,115.365
6.0,28.274,7.394,5.547,171.6,0.534,0.1802,3928.4,2575.3,81.0,89.2,True,37.533,311.883
6.0,28.274,35.0,12.0,1200.0,3.5,0.2497,2225.2,1443.0,5.0,137.2,False,58.573,4544.892
6.0,28.274,8.773,12.0,731.1,3.423,0.31,3621.7,2342.9,66.5,142.8,True,32.631,1312.973
6.0,28.274,6.776,12.0,467.0,2.182,0.4258,3465.2,2255.0,67.6,130.0,True,10.36,1273.779
6.0,28.274,9.988,12.0,440.0,1.739,0.3663,3208.0,2071.8,64.7,117.5,True,46.221,1005.788
6.0,28.274,6.493,12.0,407.5,1.374,0.1644,4004.5,2603.3,73.9,106.7,True,81.308,1006.526
6.0,28.274,9.6,4.972,203.9,0.393,0.5914,3980.3,2558.7,79.2,98.5,True,13.601,215.098
6.0,28.274,4.587,12.0,369.5,1.186,0.2494,3525.8,2287.6,68.5,100.9,True,36.753,760.268
6.0,28.274,11.428,2.048,120.0,0.323,0.3974,5488.3,3557.6,77.0,112.1,True,72.277,147.375
6.0,28.274,0.576,10.458,322.7,1.147,0.4287,4564.7,2976.0,87.5,102.6,True,28.632,829.989
6.0,28.274,4.341,5.945,270.2,0.781,0.2064,4154.4,2701.4,91.2,119.1,True,70.055,424.933
6.0,28.274,9.282,11.886,445.8,1.662,0.4838,3274.1,2088.1,70.5,123.5,True,159.928,958.739
6.0,28.274,11.362,12.0,655.4,3.066,0.2129,3105.6,2016.2,53.9,127.0,True,19.726,1685.291
6.0,28.274,8.218,7.102,360.2,1.505,0.5832,3635.9,2361.2,64.8,128.3,True,28.302,559.769
6.0,28.274,30.452,12.0,993.3,3.5,0.348,2240.8,1443.9,14.2,132.7,False,70.052,2929.485
6.0,28.274,4.727,10.405,265.7,1.224,0.3498,4255.0,2760.9,77.1,111.6,True,17.934,889.71
6.0,28.274,7.334,12.0,527.0,2.262,0.268,3253.1,2118.3,72.5,104.3,True,36.65,1302.069
6.0,28.274,2.165,10.164,402.6,1.268,0.2919,3858.0,2488.7,95.1,109.6,True,10.199,720.277
4.768,17.859,14.773,1.347,125.5,0.203,0.5517,2854.7,1813.2,60.4,114.4,False,10.9,74.652
6.0,28.274,8.518,3.395,183.4,0.395,0.3719,6098.0,3958.2,82.9,105.5,True,21.045,245.308
6.0,28.274,6.019,12.0,394.4,1.459,0.3334,3989.8,2590.3,72.5,107.2,True,31.541,1072.7
6.0,28.274,10.604,12.0,721.2,3.206,0.7772,3303.0,2134.6,60.2,135.6,True,11.743,1227.898
6.0,28.274,7.943,12.0,457.2,1.777,0.4136,3187.3,2104.1,61.7,96.5,True,13.295,1165.996
6.0,28.274,11.653,12.0,368.2,1.863,0.476,3479.4,2271.5,53.9,118.8,True,30.407,1386.411
6.0,28.274,7.303,8.189,311.2,1.22,0.2506,3212.6,2041.3,76.1,100.3,True,200.458,680.121
6.0,28.274,3.636,9.303,333.4,1.312,0.193,3708.4,2454.8,87.1,120.1,True,38.499,746.623
6.0,28.274,6.923,9.585,356.9,1.293,0.3435,3490.6,2245.9,82.2,117.7,True,39.141,735.41
6.0,28.274,6.408,6.219,347.6,1.276,0.2766,4174.0,2722.5,80.6,127.9,True,74.472,469.581
6.0,28.274,27.327,12.0,888.8,3.5,0.2878,2227.1,1463.2,22.7,136.0,False,68.86,2748.85
6.0,28.274,35.0,12.0,1200.0,3.5,0.3241,2453.9,1603.8,5.0,144.5,False,51.392,5401.933
6.0,28.274,5.954,5.282,264.3,0.51,0.1523,5110.7,3328.0,95.8,101.4,True,84.156,334.555
6.0,28.274,8.174,4.223,232.4,0.555,0.401,4852.7,3155.2,77.0,110.4,True,24.069,287.957
6.0,28.274,14.888,12.0,479.6,2.463,0.3203,2589.0,1698.3,53.9,111.7,False,47.713,1637.976
6.0,28.274,3.128,5.528,172.3,0.641,0.5324,5303.3,3409.7,96.5,104.6,True,12.242,436.003
6.0,28.274,5.514,5.623,250.3,0.91,0.3109,4296.4,2786.5,90.6,113.9,True,20.497,468.755
6.0,28.274,6.675,7.117,255.9,0.794,0.5515,3983.7,2625.8,83.5,95.4,True,19.814,555.379
6.0,28.274,9.155,5.873,256.8,0.376,0.3133,3559.7,2272.4,75.9,94.3,True,59.633,203.648
6.0,28.274,9.502,4.288,193.2,0.337,0.1314,4372.9,2847.3,77.0,99.4,True,109.147,176.644
6.0,28.274,12.069,2.749,192.0,0.385,0.3654,5171.5,3350.5,66.8,107.7,False,14.364,185.04
6.0,28.274,7.124,6.548,320.0,0.812,0.542,3357.9,2183.8,81.9,94.8,True,43.367,437.005
6.0,28.274,5.259,9.606,313.0,1.384,0.462,3614.9,2362.0,83.6,121.9,True,12.742,790.277
5.604,24.664,9.378,3.354,161.3,0.297,0.3355,4297.7,2799.2,82.1,88.7,True,89.577,149.382
6.0,28.274,30.789,12.0,704.3,3.5,0.3118,2105.5,1336.0,11.5,123.1,False,104.44,2503.585
6.0,28.274,10.958,3.181,201.1,0.388,0.3238,5062.5,3297.2,78.4,122.3,True,39.618,186.935
6.0,28.274,5.222,10.0,356.4,1.446,0.4522,3615.6,2342.6,86.4,110.8,True,23.844,827.654
6.0,28.274,6.619,6.53,323.1,0.807,0.5282,3601.1,2320.6,82.6,119.7,True,12.079,440.69
5.638,24.964,9.414,4.071,227.4,0.321,0.1167,4847.0,3144.0,76.3,101.4,True,124.185,187.721
6.0,28.274,35.0,12.0,1200.0,3.5,0.244,2190.7,1397.7,5.0,136.4,False,34.361,4359.608
6.0,28.274,15.223,12.0,699.6,3.239,1.0443,3064.1,1976.6,54.3,140.5,False,16.057,1240.74
5.393,22.845,10.606,4.924,223.9,0.24,0.2713,3192.6,2076.3,66.2,87.7,True,77.814,110.154
2.804,6.176,15.258,1.864,205.3,0.096,0.5183,1187.9,761.1,54.6,98.9,False,69.751,12.666
6.0,28.274,25.857,12.0,665.1,3.5,0.3847,2136.0,1395.7,30.5,121.9,False,32.282,2424.133
6.0,28.274,5.931,12.0,403.7,1.926,0.1737,3357.0,2181.6,67.5,103.6,True,58.949,1101.656
6.0,28.274,18.398,12.0,626.0,3.307,0.5046,2464.3,1604.5,34.8,139.7,False,22.952,1955.98
6.0,28.274,22.176,12.0,1200.0,3.5,0.3339,2466.3,1635.1,25.0,138.0,False,27.577,2221.173
6.0,28.274,10.392,3.364,219.9,0.324,0.3159,5805.7,3784.7,78.7,111.7,True,70.807,190.145
6.0,28.274,8.247,11.21,389.0,1.469,0.4554,3196.0,2042.8,61.8,91.4,True,32.647,828.761
6.0,28.274,25.663,12.0,562.8,2.976,0.4627,2124.2,1347.4,15.7,112.0,False,75.053,1990.246
