sample_id,cycles_to_failure,resistance_growth_pct_1000,retained_strength_pct_1000,delamination_probability,failure_mode
5460,1302,18.155179,61.346433,0.577615,porosity_cracking
5461,229,18.320101,26.737395,0.982606,interfacial_delamination
5462,199,18.289851,36.059558,0.965595,interfacial_delamination
5463,2277,15.125623,72.235422,0.250184,tearing
5464,1653,14.767084,61.095993,0.544747,porosity_cracking
5465,282,17.497061,41.659549,0.908558,interfacial_delamination
5466,189,15.290907,43.257463,0.986496,interfacial_delamination
5467,2370,12.09799,78.61359,0.253418,tearing
5468,184,14.074469,37.7413,0.974621,interfacial_delamination
5469,2756,14.838727,82.819149,0.101446,tearing
5470,116,17.184064,37.447535,0.913081,interfacial_delamination
5471,2742,10.895522,79.632198,0.185169,tearing
5472,257,18.623659,35.049286,0.946294,interfacial_delamination
5473,359,21.385453,26.493878,0.970596,interfacial_delamination
5474,242,18.352129,35.641628,0.92129,interfacial_delamination
5475,1623,15.295543,62.20809,0.546673,porosity_cracking
5476,2401,11.970725,74.379941,0.203002,mixed
5477,1360,11.853252,64.564007,0.512844,porosity_cracking
5478,303,19.891179,37.197964,0.904921,interfacial_delamination
5479,172,19.364221,42.914225,0.961058,interfacial_delamination
5480,327,14.996709,41.066839,0.969892,interfacial_delamination
5481,2916,12.955906,81.959238,0.200625,pullout
5482,161,20.115764,35.230193,0.910812,interfacial_delamination
5483,2503,7.963691,75.990806,0.148741,pullout
5484,425,18.153957,29.975545,0.990012,interfacial_delamination
5485,2950,10.572021,80.270875,0.19801,tearing
5486,2447,12.895447,69.921891,0.13643,pullout
5487,87,11.637093,37.238347,0.927976,interfacial_delamination
5488,615,16.25192,52.756922,0.804217,interfacial_delamination
5489,709,13.772292,51.439077,0.812693,interfacial_delamination
5490,84,19.567861,36.806575,0.981273,interfacial_delamination
5491,2044,9.898828,66.228003,0.222687,pullout
5492,353,17.204166,40.01509,0.959424,interfacial_delamination
5493,211,14.892127,31.253496,0.941167,interfacial_delamination
5494,1581,9.711414,73.826695,0.533177,porosity_cracking
5495,2888,10.779561,74.928508,0.145468,pullout
5496,1363,15.085049,65.637501,0.515179,porosity_cracking
5497,224,19.658935,33.314075,1.0,interfacial_delamination
5498,334,13.879131,36.086748,0.861483,interfacial_delamination
5499,1038,10.363506,48.753087,0.784366,interfacial_delamination
5500,1921,14.650347,76.529503,0.510806,porosity_cracking
5501,241,15.179156,47.299123,0.929266,interfacial_delamination
5502,205,12.855382,33.801343,0.930781,interfacial_delamination
5503,276,12.281544,29.994125,0.987443,interfacial_delamination
5504,106,15.57622,40.576612,0.975922,interfacial_delamination
5505,239,12.946317,47.479726,0.846926,interfacial_delamination
5506,242,17.172602,38.23338,0.95516,interfacial_delamination
5507,127,15.238859,30.744542,0.999919,interfacial_delamination
5508,50,22.007136,34.706569,0.988108,interfacial_delamination
5509,116,15.471851,34.003183,0.951931,interfacial_delamination
5510,622,13.144284,53.008597,0.843168,interfacial_delamination
5511,118,17.038724,34.989647,0.951706,interfacial_delamination
5512,160,16.633027,35.993966,0.947526,interfacial_delamination
5513,381,18.516957,38.69666,0.800453,interfacial_delamination
5514,202,13.767057,49.534537,0.958659,interfacial_delamination
5515,620,15.895041,56.503682,0.775385,interfacial_delamination
5516,1239,16.087544,56.113556,0.586023,porosity_cracking
5517,50,17.185654,33.202835,0.927967,interfacial_delamination
5518,50,16.647395,40.141134,0.897042,interfacial_delamination
5519,200,17.984465,38.123235,0.886595,interfacial_delamination
5520,135,14.71388,41.860688,0.92436,interfacial_delamination
5521,1927,17.557312,71.709392,0.315834,pullout
5522,50,16.20512,44.380718,0.949122,interfacial_delamination
5523,1133,15.186778,60.494598,0.660851,porosity_cracking
5524,190,17.585231,33.286501,0.965468,interfacial_delamination
5525,229,19.149116,39.605515,0.926896,interfacial_delamination
5526,1121,15.736797,53.596773,0.711375,interfacial_delamination
5527,638,18.709818,55.623666,0.787471,interfacial_delamination
5528,163,19.961644,31.813083,0.98098,interfacial_delamination
5529,129,18.760409,35.225729,0.970958,interfacial_delamination
5530,94,10.891825,41.950851,0.927643,interfacial_delamination
5531,225,18.431587,30.023822,0.942519,interfacial_delamination
5532,50,15.495421,43.235488,0.991058,interfacial_delamination
5533,279,14.857567,42.773936,0.822847,interfacial_delamination
5534,314,18.691822,44.01942,0.960662,interfacial_delamination
5535,2766,8.517817,82.239633,0.216627,pullout
5536,276,14.937358,33.550207,0.996302,interfacial_delamination
5537,431,15.519761,43.586372,0.909815,interfacial_delamination
5538,1021,15.872029,52.837276,0.693611,interfacial_delamination
5539,2112,12.059674,71.041065,0.216755,porosity_cracking
5540,168,14.08569,32.586707,0.997887,interfacial_delamination
5541,1377,12.591772,63.607648,0.576845,porosity_cracking
5542,1192,16.450219,58.007448,0.675392,interfacial_delamination
5543,356,13.106163,46.870912,0.902144,interfacial_delamination
5544,1091,17.363738,53.261208,0.678298,interfacial_delamination
5545,50,16.70527,36.989215,0.918533,interfacial_delamination
5546,330,18.85495,48.950215,0.880393,interfacial_delamination
5547,1669,13.936519,73.718862,0.2117,tearing
5548,50,15.170408,36.064113,1.0,interfacial_delamination
5549,118,14.454355,34.794222,0.960026,interfacial_delamination
5550,252,19.19578,30.515392,0.935634,interfacial_delamination
5551,110,13.999634,38.201242,0.951054,interfacial_delamination
5552,2300,10.114813,83.51824,0.162664,mixed
5553,164,17.043738,35.85565,0.957574,interfacial_delamination
5554,172,12.142099,35.840221,0.923062,interfacial_delamination
5555,2598,6.918336,75.587052,0.169465,pullout
5556,176,16.404165,42.329501,0.9423,interfacial_delamination
5557,50,14.990618,39.306821,0.929812,interfacial_delamination
5558,1337,15.711891,52.719124,0.65239,porosity_cracking
5559,648,12.79882,45.811225,0.780935,interfacial_delamination
5560,118,16.532228,44.308994,0.850794,interfacial_delamination
5561,216,15.407551,39.027979,0.883933,interfacial_delamination
5562,199,15.951229,35.010277,0.976034,interfacial_delamination
5563,758,13.750317,47.487758,0.66027,interfacial_delamination
5564,396,14.356905,41.583521,0.942502,interfacial_delamination
5565,1469,17.356179,64.61186,0.598024,porosity_cracking
5566,78,16.798779,40.518158,1.0,interfacial_delamination
5567,1829,15.18771,63.065724,0.403937,porosity_cracking
5568,2656,12.944872,77.57802,0.09633,pullout
5569,83,16.45505,37.288139,1.0,interfacial_delamination
5570,1190,14.342564,52.420464,0.716315,interfacial_delamination
5571,50,14.195287,28.733806,0.994652,interfacial_delamination
5572,151,16.928209,31.54709,0.958375,interfacial_delamination
5573,111,13.62765,43.0844,0.921948,interfacial_delamination
5574,2549,14.428815,84.2612,0.100954,pullout
5575,256,19.038324,30.875243,0.954321,interfacial_delamination
5576,50,15.222727,25.489795,0.9792,interfacial_delamination
5577,91,17.431888,34.559645,0.869737,interfacial_delamination
5578,326,15.559818,37.18154,0.884074,interfacial_delamination
5579,1653,13.767218,68.56512,0.524812,porosity_cracking
5580,2050,15.734407,66.745232,0.285731,tearing
5581,165,18.647818,39.876449,1.0,interfacial_delamination
5582,129,17.476697,34.430069,0.976341,interfacial_delamination
5583,50,13.915808,38.87479,0.931443,interfacial_delamination
5584,88,19.933922,40.984917,0.954619,interfacial_delamination
5585,3028,9.261806,81.727697,0.137902,tearing
5586,75,19.449284,35.466937,0.947418,interfacial_delamination
5587,265,16.337143,35.233046,0.971803,interfacial_delamination
5588,232,17.891673,32.942929,0.882761,interfacial_delamination
5589,493,14.998398,42.586761,1.0,interfacial_delamination
5590,2626,14.023508,79.254514,0.202229,tearing
5591,2134,10.990956,69.750178,0.142437,tearing
5592,2461,10.445397,74.592227,0.248728,mixed
5593,181,16.936853,41.284479,0.820571,interfacial_delamination
5594,2779,10.844259,74.639143,0.172488,pullout
5595,131,16.08498,48.228623,0.866226,interfacial_delamination
5596,1375,11.363929,61.015756,0.542377,porosity_cracking
5597,50,15.661177,38.631739,0.910274,interfacial_delamination
5598,2058,13.152025,72.046209,0.438421,porosity_cracking
5599,790,16.621351,58.509995,0.790657,interfacial_delamination
5600,3121,10.98579,87.943024,0.09782,mixed
5601,159,17.415692,36.163769,0.969222,interfacial_delamination
5602,255,15.75859,27.325938,0.933316,interfacial_delamination
5603,133,21.777638,38.337013,0.925169,interfacial_delamination
5604,175,12.341789,32.188007,0.872142,interfacial_delamination
5605,1899,15.662094,63.336716,0.21444,mixed
5606,1718,11.154206,61.140855,0.476879,porosity_cracking
5607,2690,13.818367,75.491629,0.120407,tearing
5608,1087,10.826826,59.608119,0.673365,interfacial_delamination
5609,50,16.579681,36.795684,1.0,interfacial_delamination
5610,2574,8.744617,72.389717,0.223263,tearing
5611,2167,17.492569,73.983864,0.1718,tearing
5612,160,17.054196,42.440739,0.990968,interfacial_delamination
5613,457,16.267843,35.960383,0.85712,interfacial_delamination
5614,308,17.032548,37.407126,0.996319,interfacial_delamination
5615,2634,10.821513,87.404316,0.193578,pullout
5616,273,17.503146,39.288975,0.948197,interfacial_delamination
5617,423,17.493455,41.116485,0.979249,interfacial_delamination
5618,94,13.980505,28.489842,0.94434,interfacial_delamination
5619,246,15.090417,35.405362,0.889826,interfacial_delamination
5620,1425,14.328757,56.178965,0.566885,porosity_cracking
5621,50,18.162752,41.272613,0.917764,interfacial_delamination
5622,96,16.335139,31.102092,0.932899,interfacial_delamination
5623,241,20.363598,31.639545,0.978814,interfacial_delamination
5624,329,17.362558,36.719206,0.822406,interfacial_delamination
5625,1734,14.437279,70.281727,0.460899,porosity_cracking
5626,212,16.693647,32.201069,1.0,interfacial_delamination
5627,371,12.697813,36.462787,0.893784,interfacial_delamination
5628,1127,14.446746,66.901676,0.544733,porosity_cracking
5629,183,13.00513,34.150337,0.923182,interfacial_delamination
5630,50,19.515075,25.780996,0.995101,interfacial_delamination
5631,1426,9.403972,68.178995,0.514628,porosity_cracking
5632,78,12.283813,42.442511,0.959152,interfacial_delamination
5633,829,15.049685,52.744408,0.749832,interfacial_delamination
5634,194,16.065848,29.276908,0.946136,interfacial_delamination
5635,233,16.057283,34.894709,0.96081,interfacial_delamination
5636,174,15.61292,39.358723,0.947413,interfacial_delamination
5637,365,19.81588,36.46367,0.930455,interfacial_delamination
5638,2999,9.175569,82.247964,0.150994,pullout
5639,50,14.588752,30.546297,0.962103,interfacial_delamination
5640,2774,6.207257,93.431424,0.087555,mixed
5641,535,14.653917,38.152225,0.797341,interfacial_delamination
5642,280,22.269431,39.814988,0.938294,interfacial_delamination
5643,186,18.727341,30.43133,0.955582,interfacial_delamination
5644,50,17.825595,38.472793,0.961765,interfacial_delamination
5645,155,15.358,39.489643,0.98444,interfacial_delamination
5646,1236,12.592081,62.201041,0.727638,interfacial_delamination
5647,1400,17.24356,59.156803,0.700093,interfacial_delamination
5648,50,15.499821,38.817445,1.0,interfacial_delamination
5649,255,16.452724,32.967404,0.861247,interfacial_delamination
5650,394,12.94109,45.807573,0.867465,interfacial_delamination
5651,105,12.958263,32.879538,0.983157,interfacial_delamination
5652,367,17.482172,33.047075,0.953794,interfacial_delamination
5653,2544,9.604941,70.91895,0.16321,mixed
5654,1382,17.980848,65.660548,0.485327,porosity_cracking
5655,263,18.1055,37.922847,0.948574,interfacial_delamination
5656,1094,12.03362,67.66724,0.780558,interfacial_delamination
5657,128,15.722785,32.566778,0.978758,interfacial_delamination
5658,50,16.161529,37.818408,0.892735,interfacial_delamination
5659,2565,7.967456,81.559282,0.124668,pullout
5660,50,16.479561,39.696715,0.930997,interfacial_delamination
5661,457,18.893881,43.936195,0.771842,interfacial_delamination
5662,1597,10.811116,61.318205,0.478926,porosity_cracking
5663,56,17.701502,37.778944,0.959325,interfacial_delamination
5664,310,20.651638,37.011838,0.966704,interfacial_delamination
5665,50,18.86757,39.064984,0.996671,interfacial_delamination
5666,196,12.10148,32.926289,0.920444,interfacial_delamination
5667,1647,16.312319,71.711937,0.223701,tearing
5668,2736,13.397893,77.461264,0.111347,pullout
5669,492,13.302956,38.970531,0.804327,interfacial_delamination
5670,244,16.247061,29.25874,0.900935,interfacial_delamination
5671,132,12.352702,42.061429,0.862303,interfacial_delamination
5672,122,17.985721,35.251958,0.965972,interfacial_delamination
5673,1579,16.157121,75.771097,0.507382,porosity_cracking
5674,2418,11.663534,73.85727,0.258302,pullout
5675,230,18.956075,32.553677,0.964429,interfacial_delamination
5676,467,15.802827,33.789223,0.952063,interfacial_delamination
5677,190,15.053489,36.901684,0.994346,interfacial_delamination
5678,106,19.515133,40.782105,0.950366,interfacial_delamination
5679,211,17.002149,34.977207,0.87351,interfacial_delamination
5680,186,18.554479,38.778844,0.936972,interfacial_delamination
5681,3218,8.508248,80.958806,0.096189,tearing
5682,362,18.345441,45.351597,0.978152,interfacial_delamination
5683,50,19.164684,29.346182,0.970638,interfacial_delamination
5684,2425,18.165701,74.664768,0.301177,mixed
5685,2192,9.980443,78.216326,0.273259,mixed
5686,2928,8.871841,73.874878,0.149928,tearing
5687,1790,15.61144,69.730749,0.192609,pullout
5688,2540,11.389342,74.219119,0.227281,tearing
5689,2806,8.829467,77.295715,0.169096,pullout
5690,198,17.489743,40.58535,0.983953,interfacial_delamination
5691,50,16.355681,39.559925,1.0,interfacial_delamination
5692,2311,10.846387,72.067732,0.137698,tearing
5693,559,16.847726,34.416727,0.937506,interfacial_delamination
5694,270,15.222064,41.424323,0.83745,interfacial_delamination
5695,2407,11.360745,79.125476,0.168148,pullout
5696,2121,8.872982,74.626149,0.312308,porosity_cracking
5697,210,18.174545,34.267484,0.976447,interfacial_delamination
5698,1413,14.250343,53.518745,0.604426,porosity_cracking
5699,2173,13.140338,77.92944,0.179755,pullout
5700,2501,9.078563,77.949978,0.258436,tearing
5701,257,13.87548,37.296731,0.901191,interfacial_delamination
5702,116,14.206726,46.975399,0.913058,interfacial_delamination
5703,50,18.506946,32.802223,0.979223,interfacial_delamination
5704,213,18.420994,39.314087,0.949201,interfacial_delamination
5705,715,12.959714,57.000257,0.68565,interfacial_delamination
5706,256,13.908013,47.173886,0.960412,interfacial_delamination
5707,710,15.197728,52.651592,0.786863,interfacial_delamination
5708,2751,8.655871,81.352689,0.15948,mixed
5709,2398,11.589542,71.800668,0.159247,pullout
5710,176,13.221177,39.303849,0.961941,interfacial_delamination
5711,1418,13.909962,66.144869,0.236417,mixed
5712,50,14.489652,31.468678,0.9639,interfacial_delamination
5713,1159,18.074619,61.396485,0.645584,interfacial_delamination
5714,275,10.568461,31.049253,0.959155,interfacial_delamination
5715,294,15.45793,42.602238,0.995109,interfacial_delamination
5716,860,12.657687,51.129813,0.730461,interfacial_delamination
5717,124,14.330716,34.567245,0.994834,interfacial_delamination
5718,93,20.366501,30.047119,0.948262,interfacial_delamination
5719,999,18.844647,59.577217,0.752485,interfacial_delamination
5720,50,17.952537,38.716225,0.864445,interfacial_delamination
5721,91,17.757027,32.483079,0.98438,interfacial_delamination
5722,217,12.131018,35.719172,0.983905,interfacial_delamination
5723,253,15.104805,36.653541,0.938946,interfacial_delamination
5724,1585,11.513901,66.304226,0.451091,porosity_cracking
