sample_id,effective_energy_j,energy_density_j_mm2,peak_temperature_c,fused_area_mm2,nugget_diameter_mm,porosity_pct,spatter_mass_mg,intermetallic_thickness_um,hardness_hv,bond_integrity_score,immediate_shear_strength_n,joint_resistance_mohm
4312,684.919289,16.834693,22800.443,40.684989,7.197342,35.0,25.0,4.349544,350.0,0.268329,1525.350086,3.166987
4313,402.246058,8.268305,10445.437,48.649155,7.870326,35.0,7.252232,2.100528,313.455839,0.458503,2691.251278,2.752808
4314,143.878863,4.074677,6104.556,32.645835,6.447167,7.58201,0.0,2.598075,232.829335,0.694688,1741.811651,1.508567
4315,74.738817,2.372062,3766.914,21.900584,5.280596,6.753085,1.333385,1.63986,174.547166,0.596963,1230.93833,2.148568
4316,191.645583,7.206156,15082.218,23.19065,5.433898,35.0,3.439084,4.596046,350.0,0.140848,829.38055,3.538186
4317,123145.042946,3215.880439,7139692.349,38.292793,6.982542,35.0,25.0,12.0,350.0,0.0,1094.332553,14.043822
4318,68.123203,1.478747,2188.182,25.584155,5.70743,8.791958,0.171362,0.513767,129.082369,0.506703,1201.31329,2.091763
4319,206.46426,13.478415,72448.672,14.855371,4.349074,35.0,25.0,2.297896,350.0,0.366768,824.661448,4.507678
4320,727.061575,35.4955,62522.173,20.483204,5.106861,35.0,25.0,12.0,350.0,0.0,596.556535,16.332547
4321,980.728434,27.537144,105982.612,35.614747,6.733952,35.0,25.0,5.31839,350.0,0.095577,1147.60504,3.330281
4322,5719.165205,224.364689,297348.275,25.490487,5.696973,35.0,25.0,12.0,350.0,0.0,737.784291,3.541806
4323,7179.935702,128.221482,359002.555,55.910065,8.437233,35.0,25.0,12.0,350.0,0.0,1572.247711,3.553906
4324,17421.638585,492.573905,961657.387,35.368578,6.710639,35.0,25.0,12.0,350.0,0.0,996.841093,3.808881
4325,345.23255,15.010753,23828.619,22.524306,5.355263,35.0,25.0,5.945819,350.0,0.0,681.929768,4.396365
4326,11939.028916,289.519318,322352.049,41.237417,7.246041,35.0,25.0,12.0,350.0,0.0,1174.996914,3.885146
4327,290.942868,21.308966,39793.141,13.525561,4.149853,35.0,25.0,12.0,350.0,0.0,392.227361,4.882477
4328,1672.881226,41.271642,102396.041,40.53343,7.183924,35.0,25.0,12.0,350.0,0.0,1159.592809,3.456891
4329,408.6227,7.010736,7146.18,58.285278,8.614588,35.0,3.521683,1.700342,242.398106,0.417815,3129.562789,2.605212
4330,369242.787378,15917.626136,34934176.206,23.197101,5.434654,35.0,25.0,12.0,350.0,0.0,701.597149,25.0
4331,2236.106995,52.05426,109796.008,42.005991,7.313254,35.0,25.0,11.051798,350.0,0.0,1177.225291,3.574669
4332,247.10485,3.261313,6209.478,66.583549,9.207432,9.288311,0.314998,2.126996,228.834961,0.636261,3626.60838,1.260937
4333,53.819566,5.293901,8864.447,9.198035,3.422178,15.139832,0.388323,6.116661,330.28887,0.145529,329.348499,3.471626
4334,243969.645094,10649.809952,12554533.745,22.908357,5.400725,35.0,25.0,12.0,350.0,0.0,665.487314,17.226061
4335,45039.516035,1531.765275,3267239.583,29.403667,6.118653,35.0,25.0,12.0,350.0,0.0,826.122068,4.276652
4336,2197.637964,36.15931,65891.612,60.776546,8.796767,35.0,25.0,12.0,350.0,0.0,1679.235829,3.773115
4337,133.314679,2.830242,7007.125,38.264644,6.979975,5.604445,0.213829,0.406155,224.290204,0.683853,1715.006967,1.315508
4338,767.825863,26.155619,45043.503,29.356058,6.113697,35.0,25.0,12.0,350.0,0.0,864.110709,4.174035
4339,471.339008,40.715809,84203.198,11.060516,3.752691,35.0,25.0,5.635577,350.0,0.031032,357.686261,4.700072
4340,206.027326,6.815217,9337.286,30.230486,6.204083,30.582499,3.563759,1.282994,281.588354,0.519512,1589.439232,2.640447
4341,3003.760576,61.897656,111774.075,46.738215,7.714204,35.0,25.0,12.0,350.0,0.0,1299.742242,3.339983
4342,1167.113201,18.840314,44767.66,61.731462,8.865604,35.0,25.0,12.0,350.0,0.0,1700.344742,3.960094
4343,576.433349,12.458928,28066.504,46.059621,7.657998,35.0,25.0,9.404463,350.0,0.0,1288.601955,18.610714
4344,416.670237,16.075055,19422.899,25.920299,5.744802,35.0,25.0,7.895658,350.0,0.0,738.062702,4.591372
4345,398.707965,13.204678,27899.564,27.912566,5.961492,35.0,25.0,7.354772,350.0,0.0,801.159624,3.422605
4346,464.393903,24.349707,32410.305,19.071848,4.927782,35.0,25.0,12.0,350.0,0.0,603.121978,25.0
4347,346.281289,4.342046,9507.11,77.368053,9.925123,6.931249,0.372982,0.882643,280.333919,0.724817,3777.934646,1.090957
4348,570.759586,16.381884,44035.566,34.840901,6.660391,35.0,25.0,8.577295,350.0,0.0,988.167995,12.287645
4349,196.792291,8.228889,19558.831,20.932774,5.1626,35.0,7.335102,5.217433,350.0,0.072015,701.853117,3.515152
4350,1192.858734,35.359877,67292.221,31.919479,6.375041,35.0,25.0,9.251295,350.0,0.0,926.328473,3.45503
4351,237.889015,6.657482,13601.777,35.73258,6.745082,31.549666,2.20374,3.597143,350.0,0.394147,1623.342862,4.216136
4352,41.911766,0.657134,1497.805,26.688477,5.829307,17.26309,0.0,0.808517,118.554833,0.235065,1339.18656,5.935394
4353,133.107776,2.007736,3920.205,43.438505,7.436909,8.227512,0.299739,2.079253,182.782066,0.536707,2404.11928,1.587831
4354,129.518122,2.716944,3573.393,35.408374,6.714413,3.312339,0.0,0.347018,154.562908,0.603288,1574.549832,1.157721
4355,273.484602,8.87878,8446.954,30.802047,6.262458,35.0,10.382133,3.335982,288.090065,0.398572,1470.655246,3.860539
4356,4709.130391,116.757224,157550.992,40.332668,7.166111,35.0,25.0,12.0,350.0,0.0,1145.770618,3.163968
4357,273.755094,9.315844,15569.262,28.792841,6.054765,35.0,11.600044,1.560133,350.0,0.405924,1585.108377,3.049995
4358,2823.22077,45.818858,59889.647,61.617004,8.857381,35.0,25.0,12.0,350.0,0.0,1710.285969,3.819162
4359,418.24381,42.638985,127765.033,9.808953,3.533999,35.0,25.0,12.0,350.0,0.0,315.039949,4.927495
4360,1260.21172,22.597333,36459.075,55.768161,8.426519,35.0,25.0,5.892887,350.0,0.0,1626.493801,2.766884
4361,19248.606291,1329.854307,3054076.025,14.474222,4.292919,35.0,25.0,12.0,350.0,0.0,444.50044,4.59535
4362,445.871685,20.489125,33335.996,20.763806,5.141721,35.0,25.0,11.721181,350.0,0.0,620.590172,3.83965
4363,2662.245151,42.375544,60039.264,55.945344,8.439895,35.0,25.0,10.519945,350.0,0.0,1551.781004,3.4278
4364,199.3686,8.345212,17672.047,23.772537,5.501648,35.0,7.8064,3.572535,350.0,0.377008,1077.651031,4.502024
4365,1773.821213,41.487416,79748.798,42.755645,7.378223,35.0,25.0,12.0,350.0,0.0,1205.970992,3.192763
4366,473.099076,8.456903,24307.24,55.942355,8.439669,35.0,7.300439,4.576175,350.0,0.176458,2009.982373,3.63136
4367,231.51119,17.584249,21634.24,13.165828,4.094295,35.0,25.0,5.021905,350.0,0.11622,461.19541,4.116069
4368,2673.108684,47.340186,118551.093,56.465952,8.479073,35.0,25.0,12.0,350.0,0.0,1571.728946,3.877497
4369,295.127232,7.376789,28278.981,38.617354,7.012071,35.0,4.728983,1.786168,350.0,0.462463,2114.548965,2.867584
4370,233.594416,7.789153,20756.379,28.690739,6.04402,35.0,5.222423,4.839454,350.0,0.158258,1003.713454,3.82545
4371,410.330234,8.47426,29477.118,48.420772,7.85183,35.0,7.571207,6.080153,350.0,0.0,1396.07272,3.391647
4372,14691.834946,359.175753,1939921.127,40.904306,7.216715,35.0,25.0,12.0,350.0,0.0,1143.827802,3.609786
4373,510.356725,14.022351,21387.187,36.395945,6.807405,35.0,25.0,6.787152,350.0,0.0,1048.345022,14.652763
4374,549.962011,23.632386,50533.328,23.27154,5.443367,35.0,25.0,12.0,350.0,0.0,690.20755,4.147856
4375,4231.518309,89.180889,144958.727,45.92107,7.646471,35.0,25.0,12.0,350.0,0.0,1264.364967,12.31813
4376,173.289259,7.449635,13428.106,21.291339,5.206628,35.0,5.161285,4.161151,350.0,0.145191,857.988504,15.351376
4377,241.783626,15.50719,26512.654,15.01047,4.371719,35.0,25.0,2.458438,350.0,0.373782,819.834488,4.945696
4378,158.414133,5.265919,7560.867,26.754552,5.836519,17.512028,1.681004,2.533733,260.164879,0.582188,1462.487578,2.492371
4379,2875.843126,56.632111,106251.947,50.781139,8.04093,35.0,25.0,12.0,350.0,0.0,1389.336816,5.112426
4380,254.025437,5.575795,8429.948,45.354993,7.599195,18.628374,0.735795,1.238638,262.623412,0.6203,2371.788003,1.837393
4381,472.733675,20.785821,48969.017,22.672594,5.372862,35.0,25.0,7.443215,350.0,0.0,674.068625,4.567183
4382,157.087495,6.627648,11141.055,22.425147,5.343462,30.952689,3.376135,2.859399,336.666149,0.453269,1177.979055,6.023626
4383,237.669948,20.699112,46503.265,11.482133,3.823546,35.0,25.0,2.85856,350.0,0.453841,636.727812,4.705688
4384,12470.671251,728.79278,2087322.281,15.530578,4.446813,35.0,25.0,12.0,350.0,0.0,475.914021,4.120728
4385,3526.6328,74.957537,137464.336,47.048408,7.739761,35.0,25.0,12.0,350.0,0.0,1332.650157,3.586535
4386,189.761595,20.537084,33236.461,8.703389,3.328889,35.0,25.0,9.020779,350.0,0.0,284.586272,25.0
4387,27178.67001,480.404792,704683.62,56.574519,8.487221,35.0,25.0,12.0,350.0,0.0,1573.835508,8.812519
4388,455.488607,12.922799,18455.8,35.246901,6.699086,35.0,25.0,6.992346,350.0,0.0,1005.252509,10.432073
4389,2155.275139,66.97849,186975.379,32.178617,6.400866,35.0,25.0,12.0,350.0,0.0,937.112716,6.315367
4390,437.570853,10.491376,28358.231,41.707672,7.287239,35.0,16.335858,8.194246,350.0,0.0,1177.254735,6.815111
4391,1492.49946,30.509964,38300.371,42.660685,7.370025,35.0,25.0,12.0,350.0,0.0,1205.175137,3.760811
4392,165.107216,4.908171,6761.614,30.257889,6.206895,14.256842,0.03123,0.851609,223.968609,0.60257,1498.249404,1.680305
4393,106.761796,10.957195,26965.699,9.646793,3.504665,35.0,17.183556,6.656544,350.0,0.0,323.961511,7.528326
4394,607.643754,34.59667,43389.256,17.563649,4.728925,35.0,25.0,12.0,350.0,0.0,542.169648,23.764025
4395,327.066183,6.415112,12206.106,49.897785,7.970686,26.886117,2.35848,3.822709,350.0,0.40586,2108.523532,2.451426
4396,1034.741566,19.844117,25977.666,51.253913,8.078274,35.0,25.0,5.362733,350.0,0.001903,1590.150224,2.897372
4397,971.550803,40.344641,52100.426,24.081285,5.53726,35.0,25.0,10.222095,350.0,0.0,692.862952,3.543817
4398,2191.920725,70.321194,118879.098,28.768674,6.052224,35.0,25.0,12.0,350.0,0.0,837.231411,3.372452
4399,304.643569,9.928906,16171.231,30.682491,6.250293,35.0,13.622789,4.210373,350.0,0.301971,1185.029716,3.922678
4400,6288.803526,141.958391,224412.897,44.30033,7.510322,35.0,25.0,12.0,350.0,0.0,1224.392322,3.613476
4401,4322.028795,52.629262,129553.649,82.122163,10.225516,35.0,25.0,12.0,350.0,0.0,2276.89389,3.290561
4402,363.850729,11.18612,29763.685,32.526984,6.435421,35.0,18.701771,10.626929,350.0,0.0,937.326097,16.192215
4403,4994.445691,154.354268,510685.014,32.35703,6.418586,35.0,25.0,12.0,350.0,0.0,892.106872,4.504476
4404,327.71184,14.707776,31696.084,22.281536,5.326324,35.0,25.0,7.995551,350.0,0.0,681.810357,17.584285
4405,543.381392,33.171229,89351.419,16.381105,4.566954,35.0,25.0,7.934107,350.0,0.0,493.998548,4.879055
4406,510.623735,23.938671,280635.427,21.330496,5.211414,35.0,25.0,12.0,350.0,0.0,627.280359,18.251604
4407,226.905629,6.784304,11655.721,31.674403,6.35052,33.877905,2.849643,4.517943,350.0,0.135346,1158.717053,13.099682
4408,446.252436,16.553787,25315.05,26.72753,5.833571,35.0,25.0,6.384318,350.0,0.0,772.632692,19.084143
4409,282.484281,10.455981,22189.792,25.423321,5.689462,35.0,15.991505,0.730999,350.0,0.395413,1232.863649,3.231286
4410,246.598011,11.517805,16590.228,21.410157,5.221136,35.0,21.424473,2.46453,350.0,0.500771,1166.123536,3.331596
4411,442.05038,14.19172,26804.492,29.712401,6.150691,35.0,25.0,8.505952,350.0,0.0,848.528554,3.828994
4412,170.645529,2.800303,2958.232,46.582291,7.701326,2.651947,0.69285,2.030119,162.490714,0.658578,2575.169721,5.92978
4413,4611.556021,105.628638,138347.18,43.263381,7.421903,35.0,25.0,12.0,350.0,0.0,1217.682972,3.482519
4414,39618.37996,3334.452291,5261318.226,11.881526,3.889477,35.0,25.0,12.0,350.0,0.0,384.52185,4.503535
4415,289.761866,20.914217,41244.647,13.830739,4.196408,35.0,25.0,12.0,350.0,0.0,429.186128,4.737678
4416,1382.295239,23.345274,43208.28,54.989814,8.367509,35.0,25.0,12.0,350.0,0.0,1538.043418,7.538894
4417,99.442596,4.866539,9768.209,20.433946,5.100716,13.848587,0.196148,3.403337,315.804224,0.617194,989.192459,2.386992
4418,819.207222,24.864085,20973.147,32.947411,6.476878,35.0,25.0,6.338132,350.0,0.0,982.543607,3.985474
4419,235.998133,5.459305,11955.378,43.228607,7.41892,14.173269,1.578667,5.593462,350.0,0.284819,1315.48533,2.158338
4420,197.693162,4.80099,6917.914,35.169671,6.691742,13.117015,1.607002,2.151399,243.773493,0.595236,1972.179763,9.129372
4421,267.841389,13.759951,40780.502,19.465287,4.97835,35.0,25.0,8.698521,350.0,0.0,604.942593,4.182882
4422,8116.669721,248.883006,486076.649,30.817236,6.264002,35.0,25.0,12.0,350.0,0.0,881.298851,3.669746
4423,4009.067696,152.259899,227221.518,26.293618,5.786024,35.0,25.0,12.0,350.0,0.0,735.881219,3.85517
4424,209.344635,8.308798,30099.748,25.195537,5.663917,35.0,7.413214,1.084331,350.0,0.434792,1294.733793,3.553907
4425,3325.304913,50.483278,296551.487,65.869433,9.157924,35.0,25.0,10.463667,350.0,0.0,1847.799988,3.486042
4426,550.893815,13.777509,19093.726,39.98501,7.135159,35.0,25.0,1.918689,350.0,0.417014,2218.724494,2.825473
4427,2850.9053,103.681072,146265.044,22.980811,5.409258,35.0,25.0,12.0,350.0,0.0,701.67937,3.484412
4428,6958.915907,156.255065,283992.1,44.535618,7.53024,35.0,25.0,12.0,350.0,0.0,1290.742724,3.423909
4429,233.910694,5.737439,11123.726,39.517002,7.093279,21.314167,2.646797,1.203771,315.910135,0.564561,2062.123813,2.437599
4430,104.914091,2.857655,4158.229,28.72276,6.047392,0.216925,0.336924,0.97658,173.668276,0.655797,1466.095292,1.674917
4431,1083.484296,83.924206,245642.341,12.910272,4.054364,35.0,25.0,12.0,350.0,0.0,399.12864,25.0
4432,1194.517603,34.486471,42924.376,34.637282,6.6409,35.0,25.0,12.0,350.0,0.0,974.495757,4.472871
4433,1835.795202,68.576196,424077.025,26.770152,5.83822,35.0,25.0,12.0,350.0,0.0,779.792688,3.647144
4434,160.831683,8.618771,10436.33,18.199182,4.813722,35.0,8.189451,1.445507,305.028847,0.44189,1011.396025,3.546612
4435,428.009176,11.070439,21244.946,36.506171,6.817705,35.0,18.911348,1.485473,350.0,0.371189,1971.182419,4.118665
4436,297939.568559,8117.686415,30549937.351,36.702523,6.836015,35.0,25.0,12.0,350.0,0.0,1055.172486,12.408638
4437,41.658786,4.1797,9411.157,8.958604,3.377343,9.594637,0.0,0.813234,276.874902,0.659041,500.485963,2.345258
4438,2639.102063,104.93694,199821.974,23.899968,5.516374,35.0,25.0,12.0,350.0,0.0,694.18584,4.731178
4439,46611.120979,1033.831986,1749045.9,45.08578,7.576609,35.0,25.0,12.0,350.0,0.0,1273.752194,3.965054
4440,12330.563201,326.023158,757871.442,37.821127,6.939406,35.0,25.0,12.0,350.0,0.0,1082.438904,3.805866
4441,136.265472,3.437092,3638.459,33.859747,6.56594,3.525296,0.0,0.645701,160.117588,0.740168,1557.66513,0.968765
4442,2055.630139,65.739906,114881.984,31.269137,6.309762,35.0,25.0,12.0,350.0,0.0,920.6403,3.96608
4443,1900.636564,36.908693,93307.345,51.495635,8.097301,35.0,25.0,12.0,350.0,0.0,1430.242743,3.519953
4444,345.146191,12.543144,26603.185,27.516721,5.919069,35.0,25.0,8.054876,350.0,0.0,790.033543,4.237889
4445,202.508651,15.060412,37179.765,13.090087,4.082501,35.0,25.0,7.503086,350.0,0.0,397.94862,6.088334
4446,639.165036,12.802432,19319.043,46.334405,7.680807,35.0,25.0,10.883514,350.0,0.0,1324.776986,3.747101
4447,1601.812922,72.842337,112639.761,21.973518,5.289381,35.0,25.0,12.0,350.0,0.0,639.483133,22.819096
4448,98313.669154,1977.432019,3014196.167,46.186037,7.6685,35.0,25.0,12.0,350.0,0.0,1300.732998,11.895742
4449,336.825546,13.956758,27032.125,23.295101,5.446122,35.0,25.0,3.789632,350.0,0.318787,1024.005898,3.019352
4450,11027.188368,830.452851,980948.741,13.278524,4.111781,35.0,25.0,12.0,350.0,0.0,437.787054,4.803059
4451,27155.816769,693.588517,1078838.348,39.152633,7.060501,35.0,25.0,12.0,350.0,0.0,1117.501456,4.347573
4452,864.367997,34.948809,53807.249,24.732402,5.611619,35.0,25.0,12.0,350.0,0.0,700.697482,4.859206
4453,293.150701,12.221994,26624.154,21.46887,5.22829,35.0,25.0,7.063347,350.0,0.0,634.890549,3.541816
4454,10501.922772,202.181925,451131.09,51.942936,8.132392,35.0,25.0,12.0,350.0,0.0,1442.918524,7.299057
4455,6168.264117,173.789898,499765.05,35.492651,6.722399,35.0,25.0,12.0,350.0,0.0,1003.106404,3.931701
4456,3897.838748,165.042571,265820.553,23.617172,5.483641,35.0,25.0,12.0,350.0,0.0,707.050902,3.428815
4457,232784.495127,4035.23389,14693864.222,54.707946,8.346036,35.0,25.0,12.0,350.0,0.0,1555.292054,9.386713
4458,1720.107995,98.723179,324343.754,16.711207,4.61274,35.0,25.0,12.0,350.0,0.0,504.621619,5.250892
4459,138.250929,29.311982,105794.21,4.716533,2.450567,35.0,25.0,12.0,350.0,0.0,181.388724,7.825912
4460,185883.017675,18167.335342,46106351.944,9.362522,3.452642,35.0,25.0,12.0,350.0,0.0,300.945829,25.0
4461,55.907297,1.42434,3615.525,21.240487,5.200407,6.752744,0.651463,0.93137,162.612055,0.464157,1111.698484,6.169458
4462,816.33277,24.181017,52137.443,33.759241,6.556188,35.0,25.0,12.0,350.0,0.0,916.26175,3.782527
4463,398.962908,9.579327,16317.527,41.648324,7.282053,35.0,11.961532,8.469534,350.0,0.0,1167.173362,4.044857
4464,38133.294013,1751.745503,2095265.724,21.768741,5.264677,35.0,25.0,12.0,350.0,0.0,648.968878,3.702353
4465,45592.742709,3562.101373,9298436.004,12.799395,4.036917,35.0,25.0,12.0,350.0,0.0,413.502443,5.542663
4466,492.15786,23.865734,41449.408,20.621946,5.124127,35.0,25.0,5.994419,350.0,0.025212,609.939331,3.754307
4467,3800.452357,54.196271,77339.724,69.905715,9.434337,35.0,25.0,12.0,350.0,0.0,1912.012287,3.539245
4468,74898.233765,1718.788508,11354660.027,42.040011,7.316215,35.0,25.0,12.0,350.0,0.0,1195.832829,13.083787
4469,107.688667,4.18241,4228.925,24.351478,5.568237,5.518086,0.0,1.825629,185.623409,0.741187,1366.668059,2.031407
4470,97.604242,1.657792,2321.192,34.693562,6.646293,7.015295,0.0,0.698239,134.402716,0.514216,1675.361266,1.530506
4471,29566.61964,536.281873,738662.577,55.132611,8.378366,35.0,25.0,12.0,350.0,0.0,1544.423477,9.074267
4472,345.952441,7.873417,17244.475,43.939299,7.479656,35.0,6.376371,6.303078,350.0,0.0,1261.615745,4.644907
4473,99.962497,1.90846,3328.562,32.598495,6.442491,6.934098,0.0,1.67377,165.605615,0.528685,1794.78361,1.328001
4474,15354.462364,747.021073,998133.723,20.554256,5.11571,35.0,25.0,12.0,350.0,0.0,607.515075,3.988725
4475,189.676274,4.118594,9203.983,43.540582,7.445642,9.903872,0.0,3.405216,303.708244,0.663767,2009.52149,1.727301
4476,179.425299,3.893862,5458.025,39.949303,7.131973,7.61586,0.620172,0.874823,198.33605,0.675331,1963.039239,1.241125
4477,165.481695,5.176048,8190.789,30.695959,6.251665,18.149825,2.014555,0.709351,251.764625,0.597011,1512.111758,2.684415
4478,215.346966,7.370735,35261.284,27.709977,5.939818,35.0,5.250523,3.576837,350.0,0.2656,1274.762079,14.392631
4479,11292.030047,218.651327,516088.365,51.644004,8.108957,35.0,25.0,12.0,350.0,0.0,1439.61157,3.589607
4480,968.413232,45.800706,100501.874,21.144068,5.18859,35.0,25.0,12.0,350.0,0.0,624.763515,4.022935
4481,436.950026,4.278789,6703.919,89.567059,10.678966,10.106434,1.090217,1.975189,236.753519,0.64425,4872.52681,4.526731
4482,169.575364,3.59035,11397.199,38.452999,6.997134,11.719572,1.154056,2.926004,342.078343,0.520343,1961.284632,1.870793
4483,13015.350135,579.561467,975255.133,22.457239,5.347284,35.0,25.0,12.0,350.0,0.0,629.51917,4.074184
4484,41.219461,0.564135,1207.751,27.760967,5.945281,16.628878,0.098825,0.747939,112.673524,0.278825,1350.243024,4.84856
4485,263.046287,6.737292,7185.686,39.043328,7.050639,32.577483,3.224246,1.557778,241.482832,0.474968,2113.203184,2.809369
4486,4143.045302,77.099093,149495.065,50.852985,8.046616,35.0,25.0,12.0,350.0,0.0,1437.8986,3.41232
4487,1897.411904,39.4442,57661.527,48.103699,7.82608,35.0,25.0,10.432284,350.0,0.0,1339.628183,3.439599
4488,158.795742,4.658173,7922.984,29.06872,6.083703,7.927329,0.0,3.252722,277.060901,0.613434,1422.327301,1.818373
4489,330.993727,16.280357,30611.323,20.330864,5.087834,35.0,25.0,2.836595,350.0,0.456109,1063.856155,3.323717
4490,133.038669,4.472301,9571.646,27.441814,5.911007,13.197834,0.0,3.057422,306.922623,0.641305,1381.14102,1.822345
4491,921.880505,35.197045,45723.275,26.191986,5.774831,35.0,25.0,12.0,350.0,0.0,797.512665,4.773874
4492,39139.571298,723.238322,1096824.6,54.117115,8.300846,35.0,25.0,12.0,350.0,0.0,1527.672924,6.957441
4493,1673.438156,52.994473,147019.301,31.577598,6.340808,35.0,25.0,12.0,350.0,0.0,915.219066,10.040592
4494,156.464376,7.238157,8771.145,21.616603,5.246248,35.0,4.667802,3.132332,292.610877,0.390456,1088.550893,4.863433
4495,2240.522358,43.239618,230993.883,51.816423,8.122482,35.0,25.0,10.711236,350.0,0.0,1471.252852,3.902351
4496,856.191536,21.097787,26574.652,40.582055,7.188232,35.0,25.0,5.811124,350.0,0.04807,1193.324329,3.343659
4497,180.650158,5.527368,10701.946,30.060262,6.186591,14.720501,1.656176,3.823361,339.519264,0.480853,1297.734857,1.974516
