technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J,nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J,resistance_growth_pct_1000cyc,strength_retention_pct_1000cyc,cycles_to_failure,crack_growth_mm,delamination_probability,reliability_class
RSW,StainlessSteel,SS304,Nickel,Ni,177.1,Bare,3828.82,,,1241.59,157.8,,,5.3,11.7,14.09,,423.342,6.0,28.274,4.352,4.324,241.8,0.868,0.1889,5738.7,3710.9,91.0,116.2,True,88.096,309.644,4.07,98.43,8516,0.155,0.3054,A
RSW,Copper,Cu,StainlessSteel,SS304,209.0,Tin-plated,7117.67,,,755.0,456.8,,,77.7,16.1,20.21,,1830.496,6.0,28.274,6.839,11.254,420.4,1.602,0.2773,3477.0,2259.9,77.7,112.6,True,37.359,858.986,17.48,77.24,9160,0.319,0.7733,B
USW,Nickel,Ni,Copper,Cu,188.7,Oxide,2116.07,,44.18,482.08,582.7,,,63.8,29.4,11.84,,878.063,6.0,28.274,8.155,5.688,262.6,0.746,0.5233,3926.2,2571.8,81.6,111.9,True,40.703,403.79,16.86,88.57,7503,0.247,0.5385,B
RSW,Copper,Cu,Copper,Cu,216.2,Nickel-plated,5828.93,,,1545.43,354.5,,,1.2,59.7,7.59,,1193.567,6.0,28.274,5.553,5.015,171.1,0.594,0.1228,5381.8,3516.4,90.1,100.9,True,203.486,399.44,11.6,94.09,7899,0.17,0.4005,A
RSW,StainlessSteel,SS304,Nickel,Ni,82.5,Oxide,3299.11,,,380.61,385.7,,,108.4,34.0,8.05,,865.836,6.0,28.274,9.663,11.467,598.5,2.232,0.5214,3517.0,2310.8,61.0,141.0,True,47.291,845.286,22.15,73.7,7271,0.383,0.7965,C
Laser,Nickel,Ni,Copper,Cu,36.2,Bare,2355.42,7.7768,,233.04,1196.6,16.232,295.986,62.2,55.9,20.94,145.1106,2792.851,6.0,28.274,17.362,12.0,616.9,2.926,0.4751,2518.7,1637.9,38.8,133.3,False,11.126,1725.143,22.13,67.46,7024,0.514,0.984,C
Laser,Aluminum,Al,Aluminum,Al,186.6,Oxide,885.62,3.5692,,889.03,2335.1,92.94,35.581,119.9,29.9,21.78,9.5289,1359.438,6.0,28.274,6.617,9.318,385.2,1.15,0.5477,3261.2,2111.7,81.6,94.6,True,40.813,638.529,17.93,77.39,7578,0.32,0.627,B
Laser,Copper,Cu,Aluminum,Al,78.4,Bare,1865.58,1.9219,,418.97,2439.8,81.299,69.722,106.2,40.5,19.73,22.9473,2861.729,6.0,28.274,11.738,12.0,531.5,2.188,0.4776,2872.9,1846.7,64.6,110.2,True,21.235,1448.632,22.59,71.34,5722,0.454,0.8917,C
USW,Copper,Cu,Aluminum,Al,135.8,Bare,920.11,,55.79,553.13,397.6,,,54.5,23.9,11.81,,284.143,5.418,23.054,6.946,3.536,175.4,0.274,0.3154,4182.3,2681.5,80.4,98.3,True,46.853,133.371,12.48,91.7,8778,0.208,0.3307,A
RSW,Nickel,Ni,Copper,Cu,242.3,Bare,6315.7,,,1817.05,161.2,,,52.5,77.4,21.91,,709.848,6.0,28.274,5.798,4.238,219.8,0.553,0.3407,5088.9,3315.7,80.2,118.1,True,82.923,286.868,8.57,97.98,9135,0.173,0.3587,A
RSW,Nickel,Ni,Copper,Cu,201.7,Nickel-plated,1466.92,,,2437.6,454.3,,,22.2,66.4,12.91,,419.942,6.0,28.274,10.012,2.487,162.5,0.388,0.0828,5595.7,3646.4,77.3,118.5,True,188.827,186.869,14.57,100.0,9956,0.278,0.3913,A
USW,Copper,Cu,Aluminum,Al,197.5,Bare,737.7,,28.37,560.53,290.6,,,79.4,74.9,12.0,,133.844,4.027,12.736,13.307,2.857,181.6,0.157,0.4284,2112.8,1405.7,67.5,86.4,False,46.725,53.078,10.14,85.22,7063,0.323,0.4971,B
RSW,Nickel,Ni,Copper,Cu,222.0,Nickel-plated,3762.62,,,819.44,360.7,,,26.1,21.6,8.48,,784.413,6.0,28.274,2.322,4.35,205.6,0.628,0.1753,5470.9,3532.4,91.6,118.5,True,96.64,332.258,8.85,100.0,9297,0.101,0.2381,A
Laser,Nickel,Ni,Copper,Cu,93.1,Bare,918.44,,,336.35,1295.5,66.173,,103.4,45.7,13.82,13.8794,713.918,6.0,28.274,4.742,6.18,301.0,0.739,0.4041,3991.7,2612.4,92.0,112.8,True,24.335,399.603,11.57,87.35,8981,0.151,0.4477,B
Laser,Copper,Cu,Copper,Cu,146.1,Nickel-plated,1015.4,6.1603,,534.27,1367.4,111.845,82.646,31.9,32.4,7.44,9.0786,1111.552,6.0,28.274,6.647,5.438,211.4,0.655,0.2251,4882.4,3184.5,79.3,106.1,True,71.809,447.368,13.67,94.36,8189,0.231,0.4484,A
RSW,Aluminum,Al,Aluminum,Al,113.1,Bare,6694.0,,,1722.14,269.1,,,5.5,42.7,10.58,,1279.719,6.0,28.274,7.747,9.115,299.3,1.324,0.1889,3180.6,2072.3,69.6,96.6,True,162.812,742.008,11.24,82.05,8114,0.35,0.6999,B
USW,Nickel,Ni,Copper,Cu,162.9,Bare,612.8,,18.84,426.88,565.3,,,109.6,65.2,16.05,,197.928,4.815,18.205,10.46,2.775,224.2,0.23,0.5587,3458.0,2260.1,71.0,100.1,True,26.599,91.173,11.42,85.64,8670,0.312,0.4047,B
RSW,Copper,Cu,Aluminum,Al,166.6,Nickel-plated,1952.04,,,1647.94,196.9,,,-8.6,22.3,10.59,,229.911,4.873,18.65,9.609,2.159,104.2,0.224,0.109,3609.1,2328.3,75.0,94.9,True,155.58,98.876,12.21,94.9,8600,0.261,0.3725,A
Laser,Aluminum,Al,Aluminum,Al,203.0,Anodized,432.14,1.7051,,669.56,765.1,41.321,283.681,82.5,12.2,11.12,10.4581,346.428,6.0,28.274,14.443,2.872,215.3,0.342,0.6198,4538.6,2916.7,60.3,91.1,False,60.222,156.093,16.92,91.83,8305,0.376,0.5366,B
USW,Nickel,Ni,Aluminum,Al,209.6,Bare,2377.93,,15.73,876.25,293.0,,,11.8,18.5,8.83,,385.999,6.0,28.274,4.238,2.527,167.1,0.464,0.3043,6500.0,4238.0,92.8,104.9,True,99.231,198.037,7.57,100.0,10853,0.113,0.2628,A
Laser,Aluminum,Al,Aluminum,Al,103.3,Nickel-plated,1398.84,2.838,,216.54,1073.8,51.902,223.206,77.5,53.3,15.26,26.9517,1173.351,6.0,28.274,6.08,7.918,329.5,1.069,0.3904,3284.1,2143.6,80.8,92.2,True,14.192,589.997,11.99,81.65,7605,0.281,0.6361,B
RSW,StainlessSteel,SS304,Nickel,Ni,134.7,Oxide,4762.24,,,1329.34,440.9,,,19.7,23.0,8.83,,1490.989,6.0,28.274,12.812,12.0,691.2,3.208,0.3224,3182.0,2051.3,50.0,143.3,False,150.521,1228.503,28.66,77.06,6544,0.437,0.8993,B
USW,Copper,Cu,Copper,Cu,36.8,Carbon-coated,1570.96,,25.01,879.4,500.2,,,93.8,29.7,23.45,,475.865,6.0,28.274,3.994,4.644,239.8,0.44,0.3983,5796.1,3777.6,91.4,102.8,True,37.499,279.888,9.14,94.97,8180,0.242,0.3136,A
Laser,Copper,Cu,Aluminum,Al,229.5,Bare,1843.88,3.2547,,496.98,1270.3,55.797,220.506,106.9,73.7,6.54,33.046,1770.014,6.0,28.274,5.329,12.0,347.3,1.025,0.2965,3414.9,2197.1,73.7,100.5,True,76.027,649.61,21.02,71.96,7544,0.314,0.7562,C
RSW,Copper,Cu,Aluminum,Al,50.1,Nickel-plated,6649.94,,,533.25,404.4,,,81.8,49.3,9.61,,1615.431,6.0,28.274,8.713,12.0,407.5,1.562,0.0918,3086.0,2004.2,67.9,107.0,True,55.469,1018.186,23.07,70.93,7354,0.359,0.8075,C
USW,Copper,Cu,Aluminum,Al,94.4,Nickel-plated,983.16,,34.72,718.43,522.3,,,115.9,35.0,20.11,,338.716,6.0,28.274,8.476,5.833,247.8,0.344,0.2798,3661.8,2417.3,81.9,92.3,True,35.721,181.361,15.28,82.58,7315,0.265,0.573,B
USW,Copper,Cu,Aluminum,Al,83.6,Oxide,1545.84,,49.23,608.79,473.4,,,56.8,69.8,11.86,,541.703,6.0,28.274,6.935,6.253,216.5,0.518,0.5776,3563.3,2304.6,80.3,100.6,True,51.336,301.079,20.34,84.75,7254,0.199,0.5405,B
Laser,Copper,Cu,Aluminum,Al,64.8,Nickel-plated,451.49,5.4956,,271.06,1770.6,54.58,64.049,68.4,55.0,14.03,8.2721,728.921,6.0,28.274,7.135,7.747,246.7,0.635,0.4238,3278.0,2118.7,73.3,98.7,True,19.319,381.657,14.64,80.73,7214,0.258,0.6473,B
USW,Aluminum,Al,Aluminum,Al,62.5,Oxide,1770.4,,24.95,978.78,144.7,,,65.0,35.9,23.42,,155.068,4.985,19.517,12.242,2.499,184.5,0.26,0.5344,3454.6,2236.5,71.4,82.4,False,41.798,107.249,13.68,94.59,8725,0.2,0.5044,A
USW,Aluminum,Al,Aluminum,Al,72.1,Bare,1909.26,,55.16,253.29,130.8,,,119.5,77.7,6.39,,193.096,5.516,23.9,11.004,3.315,244.9,0.296,0.3615,4032.5,2620.8,75.4,82.0,True,39.656,128.845,15.29,87.72,7464,0.276,0.4922,B
Laser,StainlessSteel,SS304,Nickel,Ni,153.6,Bare,731.19,,,421.86,2452.5,103.033,,114.4,49.4,20.35,7.0967,1075.939,6.0,28.274,4.937,10.22,558.1,1.982,0.4191,3950.8,2559.9,74.4,132.5,True,20.728,747.073,14.53,78.38,9038,0.257,0.6778,B
Laser,Nickel,Ni,Copper,Cu,169.9,Nickel-plated,2578.72,6.207,,172.86,2853.8,88.502,103.918,80.4,33.0,15.27,29.1375,5151.84,6.0,28.274,16.921,12.0,718.8,3.439,0.2492,2581.2,1667.2,46.8,134.7,False,11.319,2035.725,23.81,70.96,7538,0.526,0.9068,C
USW,Copper,Cu,Copper,Cu,139.8,Bare,1368.35,,52.22,238.72,239.5,,,49.0,18.0,9.84,,248.065,4.708,17.406,8.844,2.184,157.6,0.2,0.403,4192.0,2758.0,81.8,106.6,True,24.267,93.299,10.88,97.64,9966,0.228,0.3721,A
USW,Copper,Cu,Aluminum,Al,207.8,Nickel-plated,980.84,,57.89,253.17,491.8,,,31.9,63.0,5.74,,380.265,5.642,24.998,8.691,3.335,155.9,0.294,0.2276,4474.1,2890.5,78.2,98.1,True,44.143,147.012,14.6,92.72,8114,0.243,0.4324,A
Laser,Nickel,Ni,Copper,Cu,106.0,Oxide,2089.41,11.0376,,714.44,746.8,103.428,185.198,108.8,51.9,5.04,20.2016,1546.878,6.0,28.274,5.74,11.502,442.2,1.571,0.3471,3571.8,2288.3,75.6,118.2,True,141.887,903.48,21.8,75.1,8580,0.29,0.7651,B
RSW,Nickel,Ni,Copper,Cu,39.4,Bare,6910.81,,,1211.89,349.2,,,60.8,28.0,13.72,,1578.888,6.0,28.274,10.832,12.0,468.3,2.025,0.2509,3111.2,2039.1,63.3,124.2,True,88.306,1178.805,13.71,76.33,8119,0.406,0.8248,B
USW,Aluminum,Al,Aluminum,Al,82.0,Bare,1222.93,,47.48,407.17,188.2,,,98.1,75.2,19.22,,168.125,4.681,17.208,9.277,2.583,214.6,0.242,0.5348,3243.3,2116.6,80.2,88.6,True,21.18,96.743,8.64,91.71,8432,0.266,0.3985,A
USW,Copper,Cu,Aluminum,Al,149.1,Bare,1583.04,,50.53,700.13,261.0,,,70.0,36.6,22.52,,308.852,5.354,22.51,7.092,3.879,191.3,0.277,0.4344,3896.3,2506.3,85.0,87.1,True,31.092,135.281,14.18,89.69,7431,0.203,0.4042,B
USW,Copper,Cu,Aluminum,Al,87.7,Nickel-plated,1598.25,,42.32,542.51,592.5,,,4.7,60.9,24.59,,664.529,6.0,28.274,6.064,6.437,170.6,0.557,0.2848,3551.8,2291.5,85.9,97.8,True,22.064,327.916,14.69,87.48,8059,0.262,0.4757,B
USW,Copper,Cu,Aluminum,Al,55.1,Tin-plated,964.42,,32.68,237.46,538.4,,,0.6,45.2,7.77,,336.579,6.0,28.274,7.124,3.89,137.1,0.372,0.3789,4911.7,3209.6,73.3,107.6,True,30.558,200.91,15.13,93.89,7239,0.226,0.351,B
USW,Copper,Cu,Aluminum,Al,135.7,Carbon-coated,2537.68,,55.66,738.19,582.2,,,22.4,15.3,5.95,,1146.388,6.0,28.274,4.239,9.029,237.0,0.863,0.2089,3465.9,2245.7,88.4,91.4,True,123.99,538.297,11.51,84.72,8859,0.179,0.586,B
Laser,Copper,Cu,Aluminum,Al,91.7,Bare,233.67,7.9931,,845.03,985.1,72.331,160.34,107.1,55.6,15.53,3.2306,643.137,6.0,28.274,8.902,7.888,277.5,0.586,0.309,3148.6,2041.3,75.4,98.6,True,54.399,347.598,19.08,75.78,6853,0.287,0.6421,B
USW,Nickel,Ni,Aluminum,Al,102.3,Tin-plated,1639.8,,57.55,928.99,521.3,,,97.1,72.3,11.32,,672.195,6.0,28.274,3.775,6.779,341.1,0.986,0.2023,3710.0,2408.5,89.8,104.2,True,82.073,467.259,14.99,83.38,8286,0.219,0.4656,B
RSW,Nickel,Ni,Copper,Cu,65.1,Bare,7750.82,,,2195.0,246.8,,,21.2,11.2,8.94,,1316.56,6.0,28.274,4.172,10.223,350.3,1.544,0.1118,3688.2,2426.1,88.3,117.0,True,245.408,887.585,18.83,83.61,9014,0.297,0.6177,B
Laser,Nickel,Ni,Copper,Cu,152.0,Nickel-plated,1573.72,,,642.68,2132.8,111.496,,38.5,28.8,10.56,14.1145,2013.85,6.0,28.274,7.213,11.867,403.9,1.767,0.1885,3462.3,2258.3,72.9,128.4,True,60.887,1022.512,18.12,78.3,8394,0.355,0.8095,B
Laser,Copper,Cu,Copper,Cu,233.7,Nickel-plated,1697.42,7.8889,,946.63,2167.9,64.835,123.774,9.7,18.5,19.17,26.1807,3054.635,6.0,28.274,4.562,11.197,295.9,1.341,0.2577,4158.7,2698.9,73.6,110.2,True,49.375,981.071,10.45,84.12,9204,0.342,0.7122,B
RSW,Nickel,Ni,Copper,Cu,205.6,Nickel-plated,4228.79,,,1849.49,73.3,,,12.2,61.7,17.74,,187.42,4.434,15.441,11.72,1.173,124.5,0.216,0.2045,2726.2,1765.5,65.4,111.3,True,104.238,82.591,16.38,93.33,7958,0.256,0.4136,B
USW,Nickel,Ni,Copper,Cu,187.4,Tin-plated,857.98,,37.54,469.78,453.2,,,28.7,76.6,23.27,,262.548,5.037,19.924,8.737,1.717,147.6,0.257,0.3983,4012.7,2625.2,81.6,111.6,True,20.187,107.341,12.43,98.16,8645,0.252,0.3152,A
Laser,Copper,Cu,Aluminum,Al,209.2,Tin-plated,2612.62,5.7368,,171.72,2264.1,64.902,172.023,111.7,72.9,19.42,40.255,4442.821,6.0,28.274,13.975,12.0,518.1,2.069,0.4037,2722.7,1781.7,55.5,107.7,False,8.844,1367.227,25.06,65.0,6447,0.477,0.9126,C
RSW,Copper,Cu,StainlessSteel,SS304,100.2,Carbon-coated,7920.82,,,999.49,130.6,,,26.9,68.1,23.92,,687.554,6.0,28.274,5.935,5.922,246.2,0.859,0.4292,4049.1,2614.2,80.2,109.8,True,41.79,439.524,12.46,92.31,8014,0.251,0.5065,A
USW,Aluminum,Al,Aluminum,Al,227.8,Nickel-plated,1860.59,,50.3,539.07,336.3,,,-4.4,32.9,8.05,,466.856,6.0,28.274,3.058,2.665,140.0,0.412,0.2569,6232.2,4053.3,90.1,93.2,True,66.99,198.125,9.72,100.0,11511,0.107,0.2188,A
USW,Nickel,Ni,Copper,Cu,72.5,Oxide,1350.94,,40.78,203.8,440.2,,,56.6,55.9,17.99,,412.257,6.0,28.274,8.721,3.193,206.1,0.445,0.7029,5375.8,3443.0,78.5,103.3,True,11.331,221.164,14.84,97.23,8965,0.252,0.4096,A
Laser,Copper,Cu,Aluminum,Al,88.8,Tin-plated,871.11,0.7088,,215.71,607.3,52.615,31.212,42.6,54.1,24.9,16.5562,322.776,6.0,28.274,10.999,3.323,165.1,0.284,0.4186,4699.9,3050.2,72.2,94.3,True,8.665,140.512,13.95,92.5,6553,0.331,0.4117,A
RSW,Copper,Cu,Aluminum,Al,66.9,Carbon-coated,6045.71,,,1080.16,262.9,,,109.3,74.5,18.26,,1042.036,6.0,28.274,6.766,12.0,341.7,0.976,0.3768,3303.4,2144.3,67.7,108.5,True,59.145,615.439,22.76,72.55,6843,0.342,0.8242,C
USW,Aluminum,Al,Aluminum,Al,185.6,Bare,1815.56,,26.38,293.11,555.4,,,31.2,49.8,21.16,,618.403,6.0,28.274,4.629,2.762,188.2,0.489,0.537,5977.4,3887.5,89.7,81.6,True,13.85,243.791,5.88,99.55,9701,0.183,0.262,A
RSW,Copper,Cu,Copper,Cu,32.0,Bare,6532.08,,,1871.34,177.1,,,73.1,75.6,4.96,,824.437,6.0,28.274,3.792,6.845,262.1,0.716,0.0992,4240.3,2721.8,93.6,111.3,True,377.194,494.885,13.79,90.95,8985,0.167,0.4613,A
USW,Copper,Cu,Aluminum,Al,137.7,Carbon-coated,1077.61,,28.8,621.38,316.5,,,57.7,74.1,5.09,,213.713,4.886,18.753,9.117,3.043,170.7,0.225,0.2676,3416.1,2205.5,72.1,94.1,True,122.025,99.758,17.73,90.66,7280,0.268,0.4022,B
RSW,Nickel,Ni,Copper,Cu,136.4,Tin-plated,6738.43,,,679.32,292.3,,,68.5,55.0,17.07,,1202.59,6.0,28.274,4.77,8.27,330.6,1.134,0.1988,3575.3,2306.9,88.8,116.3,True,39.785,638.91,15.41,82.57,8738,0.25,0.5338,B
USW,Copper,Cu,Copper,Cu,94.4,Bare,1117.52,,55.29,697.4,453.6,,,-1.7,60.3,9.99,,392.279,6.0,28.274,6.121,2.497,125.4,0.319,0.2436,6500.0,4226.5,78.8,101.4,True,69.81,185.583,9.63,100.0,10788,0.139,0.2919,A
Laser,Copper,Cu,Copper,Cu,226.0,Oxide,1588.08,10.8641,,330.18,473.0,30.697,192.759,61.9,44.3,5.16,51.7335,846.921,6.0,28.274,11.59,4.684,207.3,0.436,0.4331,4729.6,3075.5,74.4,103.4,True,63.958,276.913,18.65,90.44,6946,0.337,0.5553,B
Laser,Aluminum,Al,Aluminum,Al,146.7,Tin-plated,660.98,11.1912,,658.59,1372.7,86.361,203.208,96.3,38.3,7.34,7.6536,1793.052,6.0,28.274,4.198,11.894,444.1,1.654,0.1411,3469.4,2240.6,77.1,99.3,True,89.762,938.983,18.99,75.79,10321,0.274,0.7561,B
Laser,Copper,Cu,StainlessSteel,SS304,87.5,Bare,2325.88,,,551.65,2441.7,8.789,,38.9,60.1,6.55,264.6375,3407.414,6.0,28.274,22.298,12.0,797.9,3.5,0.2522,2257.7,1435.8,39.0,125.6,False,84.193,2274.619,24.95,70.46,6910,0.633,0.944,C
USW,Copper,Cu,Aluminum,Al,217.7,Bare,1398.56,,18.28,557.63,331.1,,,96.8,10.6,7.32,,263.165,4.772,17.888,7.311,3.507,209.7,0.225,0.1633,3205.8,2052.4,83.1,91.7,True,76.155,99.324,9.92,85.49,7321,0.261,0.3496,B
RSW,Copper,Cu,Copper,Cu,198.9,Carbon-coated,1504.02,,,727.59,122.7,,,13.8,18.5,14.05,,117.483,3.663,10.537,10.907,1.081,112.0,0.133,0.381,2129.7,1382.5,76.3,109.6,True,51.785,41.02,9.58,92.12,8638,0.261,0.4356,A
USW,Nickel,Ni,Copper,Cu,93.8,Tin-plated,1585.93,,45.05,560.75,448.8,,,61.1,43.3,24.14,,510.312,6.0,28.274,3.61,4.791,227.1,0.546,0.2402,5003.1,3239.5,100.0,121.8,True,23.228,282.332,12.15,94.78,8417,0.172,0.3717,A
RSW,Nickel,Ni,Copper,Cu,137.7,Bare,3581.85,,,2498.39,309.7,,,73.9,66.1,16.38,,787.108,6.0,28.274,5.378,5.615,276.1,0.767,0.2392,4261.4,2769.3,88.3,123.8,True,152.503,416.548,13.29,90.02,7806,0.171,0.4061,A
USW,Copper,Cu,Aluminum,Al,137.7,Oxide,2540.34,,50.85,355.34,515.3,,,70.5,49.7,19.15,,980.664,6.0,28.274,8.871,8.105,253.0,0.662,0.6067,3125.9,2011.6,72.4,101.2,True,18.555,399.825,20.22,81.66,6838,0.381,0.6719,B
RSW,StainlessSteel,SS304,Nickel,Ni,61.4,Bare,7740.09,,,2013.49,317.4,,,105.6,71.5,4.97,,1658.418,6.0,28.274,18.493,12.0,1023.8,3.5,0.08,2664.3,1724.3,43.5,144.0,False,404.736,1749.617,23.21,67.38,7488,0.559,0.9406,C
RSW,Nickel,Ni,Copper,Cu,203.6,Nickel-plated,2040.39,,,653.08,350.4,,,75.9,78.5,15.87,,498.014,6.0,28.274,6.573,3.792,225.3,0.444,0.2475,5324.3,3472.8,84.9,106.3,True,41.164,220.535,11.53,97.73,8387,0.185,0.3968,A
USW,StainlessSteel,SS304,Nickel,Ni,108.4,Nickel-plated,1443.96,,34.79,307.45,284.8,,,17.0,23.3,16.35,,271.4,6.0,28.274,3.382,3.078,207.5,0.621,0.3293,6500.0,4221.8,89.9,116.5,True,18.805,212.459,5.37,100.0,10357,0.106,0.2236,A
RSW,Copper,Cu,Copper,Cu,183.4,Nickel-plated,4630.61,,,318.97,449.8,,,85.8,37.7,15.82,,1359.405,6.0,28.274,2.317,6.025,263.3,0.642,0.287,4943.1,3224.5,92.3,109.5,True,20.162,437.461,5.85,93.34,9072,0.192,0.385,A
USW,Copper,Cu,Aluminum,Al,203.9,Tin-plated,1664.53,,39.93,653.68,388.7,,,69.2,50.3,6.36,,445.501,5.93,27.622,5.807,4.358,199.5,0.333,0.155,4685.0,3034.1,85.9,87.7,True,102.852,173.891,11.58,89.63,7828,0.203,0.3331,B
USW,Aluminum,Al,Aluminum,Al,35.0,Bare,1431.42,,54.76,870.08,471.1,,,7.2,15.0,16.56,,519.88,6.0,28.274,5.951,5.602,207.4,0.753,0.3362,4015.2,2603.5,84.3,86.2,True,52.533,401.595,11.14,90.76,8011,0.227,0.4524,A
USW,Copper,Cu,Copper,Cu,163.3,Bare,2587.53,,28.66,369.9,123.5,,,6.8,24.0,12.74,,200.057,4.225,14.02,6.318,1.444,111.4,0.174,0.439,3384.5,2207.1,89.5,98.9,True,29.045,73.193,10.07,96.73,8954,0.133,0.2876,A
Laser,Nickel,Ni,Copper,Cu,90.3,Oxide,1534.68,,,445.13,1288.6,71.091,,58.6,31.5,8.1,21.5875,1186.574,6.0,28.274,6.644,9.17,345.4,1.286,0.4799,3475.9,2300.7,79.2,120.8,True,54.945,730.685,19.49,83.0,7653,0.197,0.601,B
Laser,Aluminum,Al,Aluminum,Al,237.5,Tin-plated,1280.35,2.9766,,858.35,268.2,100.03,108.083,-7.6,52.9,23.1,12.7997,240.592,5.893,27.272,11.229,1.209,109.8,0.247,0.2499,4605.4,2965.2,74.8,82.1,True,37.156,99.855,11.74,99.4,8684,0.333,0.4547,A
USW,Aluminum,Al,Aluminum,Al,156.3,Bare,1594.27,,34.63,1150.82,185.7,,,118.1,42.6,16.99,,195.083,4.964,19.35,10.036,2.935,235.4,0.247,0.4113,3477.0,2266.1,72.3,81.3,True,67.716,99.401,12.27,88.44,8437,0.219,0.3899,B
RSW,Nickel,Ni,Copper,Cu,36.1,Nickel-plated,2706.46,,,1128.65,323.3,,,77.8,77.6,17.71,,621.996,6.0,28.274,5.957,6.624,294.6,0.857,0.2348,3544.8,2285.6,86.4,113.2,True,63.722,470.838,15.11,85.75,7691,0.227,0.5438,B
Laser,Copper,Cu,StainlessSteel,SS304,91.2,Tin-plated,1291.32,,,952.9,1038.8,57.618,,39.9,73.5,10.63,22.4116,804.817,6.0,28.274,7.419,6.578,285.9,1.02,0.2081,3455.2,2237.5,82.4,119.1,True,89.676,530.421,17.97,88.78,8758,0.276,0.5351,B
USW,Copper,Cu,Aluminum,Al,195.1,Nickel-plated,1774.76,,48.09,648.4,472.2,,,72.5,20.1,13.78,,614.999,6.0,28.274,5.683,5.81,219.2,0.437,0.1915,3937.6,2542.7,91.1,92.0,True,47.061,245.349,12.96,86.68,8338,0.245,0.4367,B
USW,Nickel,Ni,Aluminum,Al,133.9,Tin-plated,1167.3,,59.06,275.69,462.4,,,21.8,36.4,9.54,,428.963,6.0,28.274,6.558,3.561,196.6,0.579,0.2562,5453.1,3545.9,86.4,107.7,True,28.893,257.273,9.82,98.93,9075,0.176,0.4122,A
Laser,Copper,Cu,Copper,Cu,168.6,Nickel-plated,2069.41,,,583.14,1690.6,6.88,,87.1,31.7,4.91,300.7978,2099.169,6.0,28.274,3.774,10.002,335.8,1.1,0.1212,4280.8,2800.7,76.5,109.8,True,118.676,793.169,15.93,82.68,10265,0.197,0.6188,B
Laser,Nickel,Ni,Copper,Cu,134.5,Tin-plated,2601.32,,,783.32,1934.7,56.868,,66.1,75.2,15.52,45.7429,3019.709,6.0,28.274,15.826,12.0,590.8,2.742,0.2667,2679.2,1744.8,47.4,130.9,False,50.464,1613.763,20.27,73.15,7092,0.558,0.8924,C
RSW,StainlessSteel,SS304,Nickel,Ni,194.5,Carbon-coated,7521.52,,,628.87,178.0,,,20.9,37.2,20.6,,820.014,6.0,28.274,8.041,6.905,373.0,1.489,0.4388,3640.0,2413.1,73.2,127.0,True,30.527,553.592,14.34,89.38,8071,0.302,0.5483,B
USW,Copper,Cu,Aluminum,Al,161.0,Bare,1022.72,,54.88,1037.53,481.0,,,62.9,60.3,11.36,,379.598,5.69,25.424,6.04,4.089,191.3,0.321,0.2642,4395.3,2852.6,83.7,89.9,True,91.346,165.782,12.23,90.77,7739,0.173,0.3766,A
RSW,Copper,Cu,Aluminum,Al,172.7,Anodized,4633.92,,,606.5,324.5,,,17.9,21.2,9.73,,982.723,6.0,28.274,8.371,7.442,204.1,0.685,0.5828,3138.5,2012.6,73.2,95.1,True,62.328,415.674,20.95,86.79,6974,0.336,0.5899,B
RSW,Copper,Cu,Copper,Cu,242.8,Tin-plated,2802.68,,,2420.33,426.4,,,59.9,14.0,20.68,,739.151,6.0,28.274,4.368,3.433,196.4,0.379,0.1483,6500.0,4236.9,94.1,102.8,True,117.012,232.521,5.31,99.96,10535,0.126,0.2652,A
Laser,Copper,Cu,Aluminum,Al,89.3,Bare,348.45,3.1812,,595.8,2332.9,21.191,115.34,60.3,55.1,16.79,16.4427,830.132,6.0,28.274,5.369,8.329,255.0,0.738,0.3149,3416.5,2192.5,84.6,91.9,True,35.487,452.413,15.51,81.66,7512,0.267,0.5587,B
RSW,StainlessSteel,SS304,Nickel,Ni,76.6,Nickel-plated,1662.54,,,1758.39,341.7,,,7.2,57.8,8.47,,409.136,6.0,28.274,6.028,5.457,290.3,1.119,0.0869,4755.4,3090.5,82.4,122.6,True,207.513,408.037,9.9,95.77,8819,0.226,0.4776,A
Laser,StainlessSteel,SS304,Nickel,Ni,182.3,Oxide,1705.95,4.4571,,547.95,546.7,90.996,265.302,5.2,21.2,19.36,18.7476,818.122,6.0,28.274,8.218,7.102,360.2,1.505,0.5832,3635.9,2361.2,64.8,128.3,True,28.302,559.769,13.96,87.66,7687,0.271,0.5876,B
USW,Copper,Cu,Aluminum,Al,96.2,Oxide,2571.46,,37.09,863.52,298.7,,,85.5,11.5,23.14,,516.615,6.0,28.274,7.17,6.385,239.1,0.48,0.4568,3480.5,2257.4,76.1,93.8,True,37.323,274.902,16.94,84.43,6422,0.335,0.5031,B
