date,disco,allocated_mw,peak_demand_mw,energy_delivered_mwh,load_rejection_mw,technical_losses_percent,commercial_losses_percent
2024-03-13,Eko,745.34,1291.32,15411.84,256.3,16.87,32.95
2024-03-13,Enugu,465.05,773.81,10351.68,106.66,23.37,30.54
2024-03-13,Ibadan,507.97,621.56,10538.87,180.02,10.96,31.54
2024-03-13,Ikeja,944.26,1296.26,18159.59,255.76,16.83,15.98
2024-03-13,Jos,109.68,138.23,2015.23,19.06,20.62,29.32
2024-03-13,Kaduna,269.14,334.25,5305.05,53.06,22.45,32.69
2024-03-13,Kano,369.35,453.51,7802.55,96.77,22.03,27.68
2024-03-13,Port Harcourt,378.59,466.07,7878.97,68.88,8.33,16.66
2024-03-13,Yola,47.27,66.53,1040.27,18.33,24.04,37.04
2024-03-14,Abuja,676.97,873.89,13969.76,166.83,9.68,31.94
2024-03-14,Benin,373.51,641.63,7640.21,101.66,15.49,26.57
2024-03-14,Eko,1026.55,1317.13,19994.4,304.63,15.36,22.08
2024-03-14,Enugu,490.3,657.1,9248.77,177.25,16.59,21.01
2024-03-14,Ibadan,556.13,702.66,12359.45,123.72,24.67,23.69
2024-03-14,Ikeja,1193.47,1615.76,20595.66,130.71,18.3,22.79
2024-03-14,Jos,154.45,261.21,2824.7,29.75,22.37,27.32
2024-03-14,Kaduna,345.11,491.68,6622.83,51.82,23.58,37.42
2024-03-14,Kano,479.83,691.66,10417.93,107.72,15.72,35.75
2024-03-14,Port Harcourt,425.72,567.14,7955.99,143.23,14.34,23.95
2024-03-14,Yola,60.21,86.11,1101.0,17.28,21.63,16.74
2024-03-15,Abuja,540.12,818.71,9906.81,103.7,15.94,38.18
2024-03-15,Benin,338.42,596.34,7025.61,34.56,12.51,37.64
2024-03-15,Eko,818.15,1463.67,14510.58,154.65,14.16,23.16
2024-03-15,Enugu,420.89,617.06,8692.98,81.39,9.35,32.71
2024-03-15,Ibadan,494.05,757.81,9649.9,181.37,17.5,38.08
2024-03-15,Ikeja,944.26,1298.88,17877.41,242.33,17.01,32.18
2024-03-15,Jos,125.14,199.64,2686.99,37.92,16.19,39.79
2024-03-15,Kaduna,265.04,335.0,5759.12,43.38,20.13,19.47
2024-03-15,Kano,311.05,403.09,5929.28,41.05,11.36,34.12
2024-03-15,Port Harcourt,442.39,747.85,9664.77,100.04,22.75,28.15
2024-03-15,Yola,45.07,73.52,815.02,15.18,15.3,18.18
2024-03-16,Abuja,409.41,710.05,9312.2,84.78,12.97,20.47
2024-03-16,Benin,253.31,335.77,5660.06,76.04,23.25,28.85
2024-03-16,Eko,601.5,945.36,13104.98,210.98,18.03,30.81
2024-03-16,Enugu,371.57,653.19,7723.31,38.02,9.77,36.45
2024-03-16,Ibadan,317.61,421.82,5775.19,88.95,17.8,22.24
2024-03-16,Ikeja,622.86,1033.14,13959.91,72.15,10.26,31.05
2024-03-16,Jos,107.99,180.84,2280.45,39.55,11.69,17.68
2024-03-16,Kaduna,204.75,346.71,4154.75,79.63,21.52,32.52
2024-03-16,Kano,229.05,289.67,4926.71,36.53,8.49,37.77
2024-03-16,Port Harcourt,331.65,441.45,7124.2,37.94,12.85,30.59
2024-03-16,Yola,35.59,42.93,667.51,5.85,24.98,31.77
2024-03-17,Abuja,483.44,753.77,9983.05,166.75,12.91,39.54
2024-03-17,Benin,275.89,380.06,5211.75,70.59,23.92,33.38
2024-03-17,Eko,708.46,919.36,12537.07,177.58,20.39,33.78
2024-03-17,Enugu,368.41,464.22,7039.14,138.32,17.27,23.0
2024-03-17,Ibadan,418.2,534.98,8213.12,141.1,24.47,27.54
2024-03-17,Ikeja,747.98,1204.07,15962.41,90.89,22.45,35.73
2024-03-17,Jos,119.43,183.48,2517.71,36.19,8.28,18.06
2024-03-17,Kaduna,216.47,357.91,4208.31,57.07,21.14,23.52
2024-03-17,Kano,345.11,505.72,6578.91,68.99,24.4,34.3
2024-03-17,Port Harcourt,309.27,548.79,6634.73,44.77,9.3,22.7
2024-03-17,Yola,41.64,65.37,768.42,9.73,11.6,16.26
2024-03-18,Abuja,565.16,862.29,12704.35,80.82,8.03,16.92
2024-03-18,Benin,297.11,482.55,6026.72,73.82,14.02,22.75
2024-03-18,Eko,712.96,1117.2,12695.39,236.28,17.78,21.73
2024-03-18,Enugu,429.39,763.31,7266.56,68.64,15.62,30.96
2024-03-18,Ibadan,431.4,758.77,8910.84,156.7,13.6,35.72
2024-03-18,Ikeja,856.07,1157.11,19064.63,109.29,24.03,26.46
2024-03-18,Jos,147.8,225.22,3154.86,15.09,16.44,33.44
2024-03-18,Kaduna,279.4,361.77,5396.24,63.07,9.76,26.08
2024-03-18,Kano,375.03,517.58,7273.88,145.62,8.54,29.79
2024-03-18,Port Harcourt,414.53,686.68,8744.8,131.79,9.0,28.35
2024-03-18,Yola,46.57,58.51,785.71,16.04,20.11,25.31
2024-03-19,Abuja,797.5,1420.12,17844.7,194.9,20.83,31.73
2024-03-19,Benin,409.57,685.05,7257.27,69.68,12.52,35.46
2024-03-19,Eko,1009.09,1510.82,20469.48,351.24,13.31,16.25
2024-03-19,Enugu,532.31,930.59,11467.35,111.78,9.1,30.92
2024-03-19,Ibadan,647.67,1035.61,12532.79,88.74,23.48,21.9
2024-03-19,Ikeja,1016.04,1716.68,23051.15,302.83,18.62,22.99
2024-03-19,Jos,137.43,180.74,2790.8,19.98,23.03,19.7
2024-03-19,Kaduna,323.19,487.11,6600.7,64.07,22.85,26.11
2024-03-19,Kano,453.78,717.68,7942.55,130.14,17.36,37.47
2024-03-19,Port Harcourt,536.62,692.54,9278.17,101.09,24.77,15.54
2024-03-19,Yola,56.29,88.09,1163.95,9.31,11.85,25.77
2024-03-20,Abuja,390.02,488.7,7893.13,85.54,12.99,22.9
2024-03-20,Benin,206.86,299.31,3727.29,64.01,10.11,38.71
2024-03-20,Eko,490.07,865.5,10683.44,149.09,23.51,18.48
2024-03-20,Enugu,292.51,395.26,5343.75,56.53,17.79,15.7
2024-03-20,Ibadan,343.77,463.35,7026.68,135.98,16.8,25.64
2024-03-20,Ikeja,644.1,1076.27,11099.05,249.87,15.1,22.84
2024-03-20,Jos,111.01,195.55,2292.57,11.72,20.73,23.39
2024-03-20,Kaduna,187.86,243.33,3746.15,60.75,12.64,38.47
2024-03-20,Kano,235.44,291.88,4865.58,83.53,24.2,34.18
2024-03-20,Port Harcourt,265.3,473.98,5920.51,39.52,17.5,28.89
2024-03-20,Yola,31.84,57.01,546.27,9.17,11.49,28.18
2024-03-21,Abuja,631.11,906.29,14202.98,207.29,17.74,20.55
2024-03-21,Benin,338.69,563.73,7357.48,58.72,19.26,17.38
2024-03-21,Eko,731.64,1118.83,13276.62,90.49,20.41,27.45
2024-03-21,Enugu,538.93,861.4,11413.83,103.59,12.48,30.02
2024-03-21,Ibadan,495.44,836.93,9877.92,83.28,18.63,38.63
2024-03-21,Ikeja,896.07,1134.07,19590.82,119.07,8.67,23.7
2024-03-21,Jos,147.0,226.62,2916.99,54.97,21.07,39.6
2024-03-21,Kaduna,294.86,368.76,6644.22,29.85,21.19,15.78
2024-03-21,Kano,426.98,752.66,8170.43,73.56,11.85,27.29
2024-03-21,Port Harcourt,401.46,643.85,7631.83,79.06,15.84,28.56
2024-03-21,Yola,44.18,71.77,976.21,8.1,11.07,34.01
2024-03-22,Abuja,411.63,646.9,7507.54,62.38,24.69,22.3
2024-03-22,Benin,271.42,354.73,5893.67,68.02,9.34,33.34
2024-03-22,Eko,666.83,865.42,14105.85,155.72,20.82,32.85
2024-03-22,Enugu,296.76,387.94,5824.32,112.79,13.82,30.72
2024-03-22,Ibadan,324.78,528.32,6631.53,102.18,23.38,18.66
2024-03-22,Ikeja,664.77,1194.91,11791.56,210.19,20.33,32.07
2024-03-22,Jos,95.28,126.64,1981.66,14.85,19.25,27.31
2024-03-22,Kaduna,200.47,276.68,4507.72,50.6,17.54,38.73
2024-03-22,Kano,289.48,513.75,5048.05,102.47,13.7,35.26
2024-03-22,Port Harcourt,344.51,469.53,6632.84,109.49,9.68,33.89
2024-03-22,Yola,30.55,53.42,563.83,8.33,9.99,21.74
2024-03-23,Abuja,551.21,661.48,12199.44,56.39,21.15,26.76
2024-03-23,Benin,282.7,374.57,5779.64,73.83,10.79,20.95
2024-03-23,Eko,601.83,746.13,10160.54,99.99,19.55,22.91
2024-03-23,Enugu,382.07,488.72,7738.0,77.42,19.5,33.54
2024-03-23,Ibadan,452.29,617.67,8978.8,79.41,23.35,34.16
2024-03-23,Ikeja,828.31,1473.78,16632.81,164.47,9.62,28.59
2024-03-23,Jos,133.3,229.29,2723.05,29.06,19.06,34.05
2024-03-23,Kaduna,234.21,347.98,4891.27,85.02,21.45,15.56
2024-03-23,Kano,284.64,487.21,6206.02,61.67,17.93,37.65
2024-03-23,Port Harcourt,405.45,677.04,7321.39,129.37,9.72,37.35
2024-03-23,Yola,35.88,57.31,734.12,11.95,17.38,16.49
2024-03-24,Abuja,634.47,883.29,14434.19,175.82,20.08,28.16
2024-03-24,Benin,360.54,595.33,7478.55,143.97,15.82,32.65
2024-03-24,Eko,895.32,1276.39,17497.26,349.85,8.55,23.38
2024-03-24,Enugu,474.49,569.81,10531.21,88.2,12.38,35.51
2024-03-24,Ibadan,489.2,780.06,10629.83,165.22,21.29,17.22
2024-03-24,Ikeja,861.96,1193.01,14666.83,215.6,14.71,28.93
2024-03-24,Jos,134.31,200.32,2526.17,21.3,19.04,31.84
2024-03-24,Kaduna,314.11,541.8,6604.78,96.2,8.96,17.74
2024-03-24,Kano,416.91,558.57,7893.54,59.86,11.32,34.39
2024-03-24,Port Harcourt,398.18,585.09,7051.78,120.8,20.38,24.04
2024-03-24,Yola,51.72,69.5,1083.53,16.5,24.47,20.81
2024-03-25,Abuja,414.6,528.08,7387.43,83.02,15.04,37.59
2024-03-25,Benin,205.73,366.82,4456.21,74.97,23.8,33.83
2024-03-25,Eko,606.25,886.75,12041.7,230.22,14.43,16.05
2024-03-25,Enugu,348.92,538.7,7567.86,42.8,18.56,21.19
2024-03-25,Ibadan,398.81,504.87,8717.39,50.48,8.43,20.88
2024-03-25,Ikeja,635.96,1002.22,11186.8,147.03,11.47,36.38
2024-03-25,Jos,83.78,118.43,1724.94,31.33,22.76,37.38
2024-03-25,Kaduna,168.61,287.4,3621.59,62.51,13.3,37.79
2024-03-25,Kano,251.18,396.99,4859.19,57.34,17.29,23.9
2024-03-25,Port Harcourt,316.65,500.36,6630.15,53.61,24.48,31.5
2024-03-25,Yola,29.4,48.53,524.65,3.5,16.97,28.84
2024-03-26,Abuja,457.4,808.43,8466.42,67.09,24.87,22.56
2024-03-26,Benin,256.21,343.05,5150.07,55.31,24.35,25.82
2024-03-26,Eko,614.12,1085.06,13962.21,80.14,22.18,24.55
2024-03-26,Enugu,357.12,508.91,6859.09,52.73,17.74,28.67
2024-03-26,Ibadan,346.37,528.23,7841.31,108.87,16.18,37.9
2024-03-26,Ikeja,735.03,941.59,14763.12,113.41,21.05,39.18
2024-03-26,Jos,99.82,145.84,1929.47,18.53,21.5,30.44
2024-03-26,Kaduna,181.1,308.46,3245.71,71.31,14.4,30.41
2024-03-26,Kano,242.61,341.3,5243.8,58.99,23.38,29.38
2024-03-26,Port Harcourt,352.7,631.18,6885.85,95.07,22.19,20.54
2024-03-26,Yola,38.49,59.86,814.21,4.77,21.03,22.77
2024-03-27,Abuja,693.7,946.75,15619.84,228.59,24.76,24.11
2024-03-27,Benin,366.62,574.48,7671.75,40.88,12.96,37.73
2024-03-27,Eko,844.99,1501.03,15278.34,337.34,19.86,34.41
2024-03-27,Enugu,485.8,847.33,9751.29,147.82,9.61,30.79
2024-03-27,Ibadan,614.15,802.68,13036.18,66.1,23.75,39.57
2024-03-27,Ikeja,992.31,1254.53,20591.92,108.11,16.2,21.79
2024-03-27,Jos,149.19,180.66,2552.58,15.63,18.53,29.0
2024-03-27,Kaduna,276.71,439.41,6116.66,50.69,22.14,31.56
2024-03-27,Kano,344.96,491.6,6846.23,110.22,12.88,39.57
2024-03-27,Port Harcourt,476.16,677.9,8276.6,73.52,16.29,27.37
2024-03-27,Yola,54.16,88.59,975.24,15.08,8.35,24.96
2024-03-28,Abuja,657.19,1118.11,14889.86,185.43,10.47,24.49
2024-03-28,Benin,293.14,457.78,6369.73,84.71,21.36,35.0
2024-03-28,Eko,936.21,1273.25,20622.58,277.33,12.93,39.68
2024-03-28,Enugu,557.34,860.91,12183.07,99.46,15.07,19.6
2024-03-28,Ibadan,543.39,813.78,9822.73,164.02,10.0,16.54
2024-03-28,Ikeja,981.33,1418.9,18368.95,174.07,13.76,19.08
2024-03-28,Jos,143.04,249.29,2595.71,43.68,10.41,23.85
2024-03-28,Kaduna,278.81,491.32,5399.97,85.63,18.24,18.53
2024-03-28,Kano,444.62,625.81,7589.01,84.54,13.71,17.32
2024-03-28,Port Harcourt,457.83,644.65,9419.76,46.71,24.69,19.26
2024-03-28,Yola,51.45,83.84,917.33,6.87,10.59,21.17
2024-03-29,Abuja,496.68,721.43,9946.9,56.72,22.64,19.26
2024-03-29,Benin,229.4,285.17,4042.11,68.76,19.77,31.92
2024-03-29,Eko,599.28,1061.63,11891.53,140.72,12.21,17.47
2024-03-29,Enugu,347.0,481.96,6920.61,56.16,22.25,39.99
2024-03-29,Ibadan,356.22,607.49,7850.28,142.07,13.83,33.9
2024-03-29,Ikeja,650.45,1024.39,13678.44,209.66,11.52,36.22
2024-03-29,Jos,100.18,133.23,2009.22,35.97,24.44,33.71
2024-03-29,Kaduna,174.8,223.88,3016.56,22.79,14.51,23.46
2024-03-29,Kano,241.93,418.38,4957.81,82.0,14.32,25.26
2024-03-29,Port Harcourt,291.01,425.76,5954.69,72.14,22.24,37.5
2024-03-29,Yola,33.89,45.55,761.65,10.86,18.88,33.64
2024-03-30,Abuja,383.11,494.93,6775.23,86.66,10.68,36.36
2024-03-30,Benin,228.53,324.73,3934.74,63.37,9.98,33.58
2024-03-30,Eko,600.25,916.21,10622.93,201.72,13.23,20.57
2024-03-30,Enugu,316.18,554.45,5875.92,117.51,8.91,17.09
2024-03-30,Ibadan,371.8,488.67,6952.51,52.39,13.65,22.01
2024-03-30,Ikeja,707.14,1146.42,15931.51,224.39,19.81,32.36
2024-03-30,Jos,106.69,147.0,1984.56,34.39,11.89,37.8
2024-03-30,Kaduna,193.39,266.9,4149.59,37.46,24.38,39.57
2024-03-30,Kano,267.97,339.83,4925.02,68.23,22.47,19.62
2024-03-30,Port Harcourt,253.02,314.94,5020.45,92.46,8.72,20.31
2024-03-30,Yola,33.75,57.22,730.48,11.32,10.21,24.93
2024-03-31,Abuja,864.28,1349.54,18198.04,333.08,15.65,18.42
2024-03-31,Benin,401.71,713.46,8429.15,136.98,15.19,17.41
2024-03-31,Eko,848.58,1518.61,16767.19,87.92,24.24,27.44
2024-03-31,Enugu,601.29,919.41,10468.51,171.17,24.96,15.87
2024-03-31,Ibadan,662.41,888.48,12693.9,140.31,23.28,27.61
2024-03-31,Ikeja,1112.69,1881.35,19019.67,140.13,8.37,32.2
2024-03-31,Jos,165.12,284.92,3267.82,27.5,21.69,22.36
2024-03-31,Kaduna,370.55,500.33,6598.06,91.89,8.86,15.91
2024-03-31,Kano,436.43,580.04,7356.46,82.4,16.12,24.86
2024-03-31,Port Harcourt,437.81,677.64,9221.16,132.51,14.69,18.44
2024-03-31,Yola,54.61,94.71,1071.03,8.67,9.58,38.6
2024-04-01,Abuja,632.73,871.4,14028.36,96.98,17.1,32.84
2024-04-01,Benin,329.46,403.24,5985.11,122.08,16.89,35.39
2024-04-01,Eko,851.92,1504.63,18959.33,208.61,13.41,30.04
2024-04-01,Enugu,511.24,766.35,11111.09,79.24,13.69,32.16
2024-04-01,Ibadan,493.72,722.76,11149.42,142.07,24.13,33.06
2024-04-01,Ikeja,1073.28,1669.07,18946.86,274.67,12.3,39.97
2024-04-01,Jos,135.54,181.41,2784.39,34.33,8.36,18.24
2024-04-01,Kaduna,318.65,474.85,5632.44,76.34,12.3,20.59
2024-04-01,Kano,441.96,626.36,7548.12,172.85,21.51,21.36
2024-04-01,Port Harcourt,425.23,730.28,8055.72,114.91,17.09,25.03
2024-04-01,Yola,50.61,75.1,856.66,17.43,9.92,26.6
2024-04-02,Abuja,651.92,942.99,13829.45,90.88,19.11,35.66
2024-04-02,Benin,347.87,538.42,6497.37,51.84,13.87,28.5
2024-04-02,Eko,697.65,1235.9,15475.94,76.66,17.55,34.73
2024-04-02,Enugu,410.99,622.37,7905.72,65.33,18.45,39.84
2024-04-02,Ibadan,469.69,719.3,8814.76,170.54,22.7,19.47
2024-04-02,Ikeja,1031.62,1331.72,17921.9,305.24,14.56,28.27
2024-04-02,Jos,139.6,171.95,2590.71,33.26,12.53,16.22
2024-04-02,Kaduna,233.88,393.16,5208.11,34.07,12.24,31.31
2024-04-02,Kano,404.49,558.1,8871.06,101.85,24.26,18.41
2024-04-02,Port Harcourt,457.39,669.88,10299.25,108.68,17.01,35.12
2024-04-02,Yola,47.47,74.61,916.25,16.03,24.12,15.25
2024-04-03,Abuja,684.53,1089.68,14789.22,252.26,20.77,32.93
2024-04-03,Benin,356.49,612.53,7733.18,44.89,12.06,28.92
2024-04-03,Eko,819.48,1132.46,14226.15,158.43,21.11,36.94
2024-04-03,Enugu,502.33,716.98,9561.91,111.52,14.39,31.65
2024-04-03,Ibadan,470.76,570.66,9148.83,78.73,8.49,26.77
2024-04-03,Ikeja,843.59,1241.47,15578.22,237.14,24.84,28.68
2024-04-03,Jos,140.0,245.21,2666.11,20.99,12.81,25.07
2024-04-03,Kaduna,279.84,336.58,6134.26,34.37,23.31,38.74
2024-04-03,Kano,410.14,691.38,7239.48,127.9,11.46,37.43
2024-04-03,Port Harcourt,380.13,530.7,8479.22,39.52,11.3,25.55
2024-04-03,Yola,47.39,75.28,986.44,17.25,10.06,28.05
2024-04-04,Abuja,691.42,1015.68,11686.8,81.68,10.02,23.58
2024-04-04,Benin,298.31,434.23,5331.32,99.56,22.82,24.74
2024-04-04,Eko,833.19,1476.49,16674.57,332.04,10.42,36.56
2024-04-04,Enugu,480.97,583.71,10885.85,187.34,14.52,38.85
2024-04-04,Ibadan,472.48,759.78,8481.76,82.21,21.25,24.43
2024-04-04,Ikeja,849.1,1229.96,15426.8,258.97,11.31,36.06
2024-04-04,Jos,134.32,192.86,2496.78,39.38,9.72,26.95
2024-04-04,Kaduna,274.48,474.98,4732.13,95.77,10.85,17.21
2024-04-04,Kano,350.71,442.45,6988.12,139.04,8.58,26.53
2024-04-04,Port Harcourt,418.43,587.37,7862.7,154.19,8.32,34.37
2024-04-04,Yola,44.57,63.73,861.11,8.53,9.59,17.86
2024-04-05,Abuja,566.75,725.89,12046.83,105.79,23.02,25.71
2024-04-05,Benin,236.35,423.43,4221.23,63.88,17.68,24.32
2024-04-05,Eko,733.58,1251.72,15976.51,287.74,15.77,17.43
2024-04-05,Enugu,404.36,577.62,7255.04,99.06,23.74,19.28
2024-04-05,Ibadan,455.08,660.29,8018.95,161.33,24.48,22.28
2024-04-05,Ikeja,729.59,1046.47,15820.96,75.24,11.81,32.65
2024-04-05,Jos,109.18,152.65,2405.62,40.96,24.12,21.81
2024-04-05,Kaduna,252.53,414.7,4476.16,71.49,8.45,32.71
2024-04-05,Kano,320.62,536.59,5718.33,92.49,11.04,38.67
2024-04-05,Port Harcourt,354.78,446.02,6358.39,106.09,16.1,33.41
2024-04-05,Yola,34.99,55.8,624.99,9.21,24.28,30.71
2024-04-06,Abuja,494.48,639.92,10437.71,128.45,13.0,19.43
2024-04-06,Benin,197.6,338.89,4354.57,47.33,9.76,37.1
2024-04-06,Eko,536.96,785.71,10333.34,112.5,16.94,30.11
2024-04-06,Enugu,309.35,537.65,5786.72,84.61,13.1,33.83
2024-04-06,Ibadan,302.72,397.53,6540.87,46.91,18.64,39.26
2024-04-06,Ikeja,651.31,854.81,12195.3,226.03,13.98,33.09
2024-04-06,Jos,101.55,152.4,2183.25,19.81,16.77,32.16
2024-04-06,Kaduna,168.83,230.31,3496.81,50.08,16.39,34.89
2024-04-06,Kano,248.65,429.87,5275.27,48.34,14.72,31.69
2024-04-06,Port Harcourt,314.53,411.16,6255.37,42.66,12.75,32.15
2024-04-06,Yola,27.29,43.6,606.0,10.67,11.68,33.72
2024-04-07,Abuja,643.67,932.3,14364.36,103.52,23.87,28.18
2024-04-07,Benin,327.45,481.33,6142.15,60.47,17.21,27.09
2024-04-07,Eko,912.04,1142.68,19712.67,222.93,21.96,35.61
2024-04-07,Enugu,502.43,604.23,11187.84,164.9,9.82,32.54
2024-04-07,Ibadan,500.55,609.0,9988.48,64.48,24.39,37.35
2024-04-07,Ikeja,1149.85,1423.78,21558.6,243.21,16.17,19.22
2024-04-07,Jos,163.19,238.49,3669.04,62.15,17.61,31.11
2024-04-07,Kaduna,284.3,379.25,6312.63,88.06,11.22,29.26
2024-04-07,Kano,480.74,676.45,8612.45,183.94,15.84,25.43
2024-04-07,Port Harcourt,445.07,772.18,9735.38,98.32,8.52,26.17
2024-04-07,Yola,48.07,61.8,920.95,6.24,24.28,16.19
2024-04-08,Abuja,496.57,801.11,8577.16,131.11,21.14,38.75
2024-04-08,Benin,296.93,374.04,5146.14,94.86,11.66,26.18
2024-04-08,Eko,789.34,1335.51,17270.32,282.76,18.53,33.6
2024-04-08,Enugu,383.4,689.77,7084.42,106.2,12.8,17.8
2024-04-08,Ibadan,449.31,634.42,9120.6,120.24,17.22,18.08
2024-04-08,Ikeja,813.84,1373.11,15211.31,189.75,16.4,36.57
2024-04-08,Jos,125.71,158.41,2764.47,43.95,20.81,26.65
2024-04-08,Kaduna,258.76,384.85,5490.92,94.2,23.14,26.36
2024-04-08,Kano,354.8,447.36,6177.4,93.84,19.08,18.82
2024-04-08,Port Harcourt,357.3,448.99,7293.44,127.39,20.54,24.46
2024-04-08,Yola,45.96,73.44,997.05,13.83,24.82,35.53
2024-04-09,Abuja,569.51,916.51,11584.61,164.48,13.83,25.72
2024-04-09,Benin,306.14,521.54,6544.57,41.51,12.17,15.67
2024-04-09,Eko,632.05,843.55,13649.64,234.76,14.66,29.08
2024-04-09,Enugu,456.43,808.68,10168.11,53.47,12.22,16.23
2024-04-09,Ibadan,489.37,795.87,9126.66,174.29,15.7,39.96
2024-04-09,Ikeja,756.44,957.42,14077.89,81.43,21.3,16.32
2024-04-09,Jos,138.59,170.68,2538.45,48.84,24.17,25.36
2024-04-09,Kaduna,294.27,463.81,5678.03,100.3,13.02,21.64
2024-04-09,Kano,360.03,516.4,6342.2,43.24,21.39,31.9
2024-04-09,Port Harcourt,376.63,654.49,7255.9,117.92,23.45,36.02
2024-04-09,Yola,43.13,69.37,831.61,12.69,12.38,25.87
2024-04-10,Abuja,418.92,650.63,9210.62,45.11,11.33,26.5
2024-04-10,Benin,258.95,337.34,4438.4,66.22,21.92,15.88
2024-04-10,Eko,580.4,927.54,10205.97,99.12,17.1,38.83
2024-04-10,Enugu,329.91,492.39,6334.04,121.81,9.22,29.15
2024-04-10,Ibadan,427.87,767.12,8982.09,91.56,15.0,23.79
2024-04-10,Ikeja,752.11,1236.21,16333.51,169.21,20.18,37.91
2024-04-10,Jos,119.06,193.17,2455.23,30.89,11.11,18.09
2024-04-10,Kaduna,210.53,272.77,4265.67,61.83,16.94,15.91
2024-04-10,Kano,244.5,310.03,4333.09,97.06,13.86,22.3
2024-04-10,Port Harcourt,274.55,434.11,5686.76,41.91,23.63,35.01
2024-04-10,Yola,32.39,48.31,633.19,6.63,21.9,17.73
2024-04-11,Abuja,545.25,807.65,11978.13,90.21,9.75,30.45
2024-04-11,Benin,255.02,317.49,4937.16,42.31,14.14,21.49
2024-04-11,Eko,611.47,939.35,10371.87,238.42,13.8,32.38
2024-04-11,Enugu,441.43,603.64,9399.09,154.38,12.1,39.81
2024-04-11,Ibadan,380.34,505.92,8169.68,60.18,19.87,36.39
2024-04-11,Ikeja,951.09,1411.93,21519.89,212.56,11.71,27.85
2024-04-11,Jos,126.59,186.7,2557.43,28.47,16.92,38.81
2024-04-11,Kaduna,242.28,327.55,5173.38,48.77,21.88,16.42
2024-04-11,Kano,306.8,385.53,5311.25,91.28,14.55,36.79
2024-04-11,Port Harcourt,365.23,503.0,7715.7,104.9,21.59,31.09
2024-04-11,Yola,36.35,58.24,696.05,8.69,23.67,24.0
2024-04-12,Abuja,599.52,753.5,11703.39,167.34,14.93,24.77
2024-04-12,Benin,347.57,423.27,6455.59,119.4,23.65,25.31
2024-04-12,Eko,872.55,1151.21,15818.07,308.76,23.36,20.57
2024-04-12,Enugu,393.1,493.03,7220.63,129.11,16.67,26.39
2024-04-12,Ibadan,510.87,885.91,8859.75,157.56,23.76,20.33
2024-04-12,Ikeja,1032.71,1671.76,17439.12,175.03,18.3,27.56
2024-04-12,Jos,137.04,183.51,2857.2,24.66,14.62,24.22
2024-04-12,Kaduna,285.82,358.46,5154.27,45.77,9.84,20.19
2024-04-12,Kano,374.03,613.15,7765.57,90.72,8.89,38.98
2024-04-12,Port Harcourt,367.09,587.74,8177.88,113.55,11.71,22.89
2024-04-12,Yola,38.91,61.0,796.89,12.36,8.19,35.45
2024-04-13,Abuja,596.8,840.63,12312.6,148.45,9.96,17.18
2024-04-13,Benin,367.92,475.94,6560.98,128.51,18.41,30.12
2024-04-13,Eko,830.89,1280.73,16958.95,324.34,11.79,20.36
2024-04-13,Enugu,420.3,670.34,8445.53,56.06,14.2,19.47
2024-04-13,Ibadan,506.19,896.34,10579.37,51.77,12.29,15.26
2024-04-13,Ikeja,1067.96,1582.34,24311.05,341.83,16.8,35.12
2024-04-13,Jos,154.34,207.78,3083.89,41.18,15.67,19.48
2024-04-13,Kaduna,266.67,364.98,4496.51,100.02,19.66,32.24
2024-04-13,Kano,396.16,639.23,8989.24,85.39,20.11,23.99
2024-04-13,Port Harcourt,482.57,827.52,10719.69,49.05,13.07,18.35
2024-04-13,Yola,47.8,71.57,876.41,15.15,12.59,36.35
2024-04-14,Abuja,456.36,718.01,9324.39,56.32,22.39,29.95
2024-04-14,Benin,267.84,460.84,5377.05,99.97,22.42,38.95
2024-04-14,Eko,656.59,1111.42,12879.71,107.42,23.48,33.06
2024-04-14,Enugu,321.86,452.09,6732.26,78.32,9.39,18.54
2024-04-14,Ibadan,406.78,568.32,8072.83,134.23,20.77,19.18
2024-04-14,Ikeja,627.04,974.86,13324.53,90.74,14.32,36.76
2024-04-14,Jos,117.09,172.41,2023.05,20.76,11.96,20.97
2024-04-14,Kaduna,206.27,319.7,3616.95,75.66,18.54,29.93
2024-04-14,Kano,315.81,498.0,7065.86,58.7,12.08,27.91
2024-04-14,Port Harcourt,310.77,415.16,6525.61,33.84,19.74,26.43
2024-04-14,Yola,36.39,54.09,824.84,7.29,24.7,16.62
2024-04-15,Abuja,640.97,1085.35,13805.05,217.97,9.61,35.56
2024-04-15,Benin,301.38,366.3,5456.87,73.47,20.62,20.47
2024-04-15,Eko,718.06,1139.97,16302.33,201.24,19.75,29.03
2024-04-15,Enugu,510.83,912.08,10249.71,114.96,22.63,39.24
2024-04-15,Ibadan,460.41,712.2,9923.92,119.71,14.96,31.38
2024-04-15,Ikeja,907.62,1279.27,20651.66,264.06,22.84,35.19
2024-04-15,Jos,147.74,251.81,2736.51,43.01,18.04,30.56
2024-04-15,Kaduna,254.47,347.7,4712.85,71.4,24.53,38.85
2024-04-15,Kano,345.92,478.37,5886.26,75.98,22.19,37.89
2024-04-15,Port Harcourt,390.34,530.66,7074.96,80.03,21.68,31.17
2024-04-15,Yola,51.13,79.25,938.12,8.61,8.15,34.52
2024-04-16,Abuja,763.1,949.79,16309.98,86.79,9.8,26.01
2024-04-16,Benin,355.68,600.99,7425.64,51.93,11.84,22.14
