firm_id,state,geo_political_zone,location_type,industry_code,industry_name,firm_age_years,num_employees,annual_turnover_naira,legal_structure,owner_age,owner_gender,owner_education,field_of_study,prior_entrepreneurial_exp,digital_literacy_score,digital_tools_computers,digital_tools_accounting_software,digital_tools_crm,digital_tools_ecommerce,digital_tools_cloud_computing,digital_tools_social_media,advanced_tech_ai_ml,advanced_tech_iot,advanced_tech_blockchain,advanced_tech_robotics,website_presence,social_media_presence,online_payments,new_production_methods,supply_chain_software,inventory_management,new_support_processes,new_products_services_3yrs,frequency_new_launches,product_improvement_efforts,revenue_model_changes,value_proposition_changes,customer_engagement_changes,competitive_pressure,customer_demand_innovation,management_innovation_attitude,access_to_credit,cost_of_innovation,internal_capital_sufficiency,skilled_employee_availability,training_costs,management_capability,electricity_reliability,internet_quality_cost,logistics_transportation,regulatory_burden,corruption_informal_charges,govt_support_effectiveness,competition_intensity,demand_uncertainty,international_market_access,profitability_growth_3yrs,sales_growth_3yrs,market_share_growth_3yrs,roi_satisfaction,overall_performance_satisfaction,annual_turnover_growth_pct,profit_margin_pct,employee_growth_pct,new_branches_3yrs,product_line_increase,service_quality_improvement,customer_satisfaction_improvement,innovation_composite_score,constraint_composite_score,performance_composite_score
SME_1051,Taraba,North East,Rural,I56,Food and Beverage Services,7,16,12330211,Partnership,51,Male,Secondary Education,Agriculture,0,6,1,3,2,2,2,2,2,2,1,1,3,3,2,3,2,4,4,4,4,4,1,1,1,4,4,3,4,3,4,5,5,5,4,3,4,5,5,4,4,3,4,2,2,2,3,2,-31.2,4.4,,0,2,2,1,2.6,4.333333333333333,2.0
SME_1052,Oyo,South West,Urban,I56,Food and Beverage Services,1,1,1055571,Sole Proprietorship,49,Male,Primary Education,Business/Management,1,3,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,3,2,1,2,2,1,2,2,4,4,3,5,5,5,3,5,3,4,4,4,4,5,5,1,2,2,2,1,,,-18.4,0,1,1,2,1.4,4.0,1.3333333333333333
SME_1053,Lagos,South West,Urban,K64,Financial Services,4,53,164719674,Limited Liability Company,51,Male,HND/Bachelor,Economics/Finance,0,6,3,3,3,3,3,3,2,3,3,2,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,4,3,1,1,1,2,1,4,2,4,3,3,3,2,3,2,5,5,5,5,5,,26.2,33.0,4,5,5,5,3.8,2.6666666666666665,5.0
SME_1054,Yobe,North East,Rural,G47,Retail Trade,9,3,5399695,Limited Liability Company,30,Male,Secondary Education,Computer Science/IT,1,6,3,3,3,3,4,3,2,2,2,2,1,2,1,2,2,2,2,3,2,1,3,1,2,1,3,1,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,1,1,1,1,1,-7.7,-2.7,-30.0,0,1,1,1,2.8,5.0,1.0
SME_1055,Ondo,South West,Rural,A01,"Agriculture, Forestry and Fishing",8,7,5649391,Sole Proprietorship,35,Male,HND/Bachelor,Agriculture,1,6,2,1,1,1,2,1,1,1,1,2,3,3,4,1,1,1,1,3,3,2,3,4,3,5,4,3,4,4,3,4,4,3,5,5,5,5,4,5,2,5,3,1,1,1,1,1,,,-25.5,0,1,1,1,1.6,4.333333333333333,1.0
SME_1056,Akwa Ibom,South South,Rural,C25,Metal Products Manufacturing,2,3,3426417,Sole Proprietorship,55,Male,OND/NCE,Computer Science/IT,0,5,3,3,2,2,2,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,1,2,2,2,2,5,5,3,5,5,5,5,5,4,5,4,5,5,5,4,2,2,2,3,2,,,-23.2,0,2,1,2,2.8,5.0,2.0
SME_1057,Ogun,South West,Urban,Q86,Health Services,6,2,3527765,Partnership,46,Female,OND/NCE,Other,1,5,3,4,3,4,4,3,1,2,1,2,3,3,4,1,1,2,1,2,2,1,3,3,3,3,1,2,3,3,4,4,3,4,3,3,3,2,4,4,4,5,5,3,2,2,2,2,-31.8,9.9,-3.4,0,1,2,2,2.6,3.3333333333333335,2.3333333333333335
SME_1058,Akwa Ibom,South South,Urban,I55,Accommodation Services,3,2,3416509,Limited Liability Company,42,Female,Master,Agriculture,1,6,3,3,4,2,2,3,3,3,2,2,5,5,5,4,3,4,4,4,4,3,1,2,1,5,5,4,2,3,3,4,3,3,5,5,4,4,3,4,3,3,4,4,4,3,4,3,18.1,8.5,40.1,0,3,3,2,3.6,3.6666666666666665,3.6666666666666665
SME_1059,Ogun,South West,Rural,J58,Publishing Activities,3,8,12772910,Limited Liability Company,38,Female,Secondary Education,Law,0,5,5,3,3,4,4,3,1,3,2,3,3,3,2,3,3,2,3,4,3,4,4,4,4,5,4,4,4,4,3,4,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,3,,,17.6,0,2,2,2,3.6,3.6666666666666665,2.6666666666666665
SME_1060,Ebonyi,South East,Urban,A01,"Agriculture, Forestry and Fishing",4,1,836391,Sole Proprietorship,57,Male,HND/Bachelor,Agriculture,1,4,3,4,3,2,3,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,5,4,4,4,5,5,2,3,2,4,4,5,4,5,4,2,3,3,5,4,5,2,2,1,2,2,,8.5,-11.2,0,2,2,2,2.8,3.3333333333333335,2.0
SME_1061,Oyo,South West,Urban,G47,Retail Trade,14,5,4436589,Sole Proprietorship,25,Female,Secondary Education,Social Sciences,0,6,2,3,3,3,3,3,1,2,1,3,2,4,5,2,2,2,3,3,4,3,3,2,4,5,5,4,4,5,5,2,2,2,4,4,4,4,2,4,4,4,2,2,2,2,2,2,-7.5,3.0,,0,2,2,2,2.6,3.3333333333333335,2.0
SME_1062,Ondo,South West,Rural,A01,"Agriculture, Forestry and Fishing",14,21,20772507,Limited Liability Company,45,Female,HND/Bachelor,Medicine/Health,0,4,3,3,3,3,3,4,2,2,1,2,3,3,4,2,2,3,4,2,3,3,2,1,2,5,4,3,3,3,2,4,4,4,3,2,3,3,3,3,4,3,5,3,3,3,3,4,-25.0,10.6,19.1,0,3,2,3,2.6,3.3333333333333335,3.3333333333333335
SME_1063,Edo,South South,Rural,H49,Transportation and Storage,9,13,23586354,Partnership,41,Female,HND/Bachelor,Economics/Finance,1,5,3,3,3,3,3,3,2,2,3,2,3,4,4,4,5,5,5,3,3,1,2,1,3,2,2,2,3,5,5,4,4,5,3,3,3,4,5,5,4,2,2,3,3,3,3,4,,12.3,42.8,2,2,2,2,3.2,3.3333333333333335,3.3333333333333335
SME_1064,Osun,South West,Rural,N77,Rental and Leasing,1,11,20082328,Limited Liability Company,26,Male,OND/NCE,Social Sciences,0,7,3,3,3,3,3,2,2,2,2,1,4,4,4,5,4,4,4,4,3,3,2,3,2,4,3,3,4,3,4,4,2,2,4,5,5,4,3,4,2,5,4,2,2,3,3,3,,,,0,1,1,2,3.6,4.0,2.3333333333333335
SME_1065,Osun,South West,Rural,Q86,Health Services,9,3,1988242,Limited Liability Company,61,Female,Master,Medicine/Health,1,6,3,3,3,3,2,2,2,2,2,2,4,4,4,4,3,3,3,5,4,3,1,1,1,4,4,5,4,4,4,3,3,3,4,5,5,5,4,5,3,3,3,3,2,3,2,2,0.3,4.4,,0,3,2,2,3.6,3.6666666666666665,2.3333333333333335
SME_1066,Ondo,South West,Urban,H49,Transportation and Storage,4,1,1142525,Partnership,25,Male,Secondary Education,Computer Science/IT,0,6,4,4,4,4,4,4,2,1,1,2,4,3,3,4,5,4,5,4,3,4,4,3,2,3,3,3,4,4,5,5,5,5,4,4,3,1,5,3,4,4,4,2,3,3,3,3,,,16.2,0,3,2,2,4.0,4.333333333333333,2.6666666666666665
SME_1067,Akwa Ibom,South South,Urban,G47,Retail Trade,7,20,21547492,Partnership,43,Male,HND/Bachelor,Social Sciences,0,8,3,4,3,3,3,4,2,2,2,3,3,4,3,3,4,3,3,2,3,4,4,3,3,5,3,5,3,3,3,2,1,1,3,3,3,4,2,3,4,4,2,2,2,2,2,2,-2.2,12.6,13.2,0,3,2,3,3.0,2.6666666666666665,2.0
SME_1068,Imo,South East,Urban,P85,Education Services,2,4,7865692,Sole Proprietorship,48,Male,HND/Bachelor,Social Sciences,1,4,2,2,4,2,1,3,1,1,1,2,2,3,3,2,3,2,3,3,2,3,3,3,4,4,3,4,5,5,4,3,4,4,5,4,3,5,5,5,5,5,5,2,2,1,3,2,10.1,0.5,-18.7,0,3,2,2,2.6,4.333333333333333,2.0
SME_1069,Benue,North Central,Rural,I56,Food and Beverage Services,8,6,7281585,Limited Liability Company,30,Female,Primary Education,Business/Management,1,5,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,3,3,4,4,3,3,3,4,2,4,4,4,2,4,5,2,2,1,2,2,-23.3,-1.0,-10.6,0,2,1,1,1.4,3.3333333333333335,2.0
SME_1070,Katsina,North West,Urban,A01,"Agriculture, Forestry and Fishing",8,6,4665652,Partnership,45,Female,HND/Bachelor,Computer Science/IT,1,6,2,2,4,3,3,2,2,2,2,3,4,5,3,4,4,4,4,2,3,2,2,1,1,2,3,3,5,3,5,4,4,3,4,5,5,1,2,2,3,2,3,3,3,3,2,2,-4.3,6.1,-30.0,0,1,1,1,2.8,4.333333333333333,2.6666666666666665
SME_1071,Bayelsa,South South,Urban,G47,Retail Trade,5,14,6792494,Partnership,39,Male,HND/Bachelor,Engineering,0,7,4,5,4,3,3,3,2,3,3,3,2,2,2,5,4,5,4,4,5,4,2,3,3,2,3,3,3,4,4,3,3,3,3,1,3,4,4,4,2,3,1,4,3,4,4,4,,,20.0,0,4,4,4,4.4,3.0,3.6666666666666665
SME_1072,Ogun,South West,Urban,C20,Chemical Products Manufacturing,7,46,86816206,Sole Proprietorship,53,Male,Secondary Education,Medicine/Health,1,5,2,2,4,2,3,1,2,3,2,3,4,4,5,3,3,3,3,3,3,3,2,3,3,5,3,4,2,2,2,3,2,1,2,2,1,1,2,1,4,3,2,3,3,3,3,4,7.1,19.1,25.6,0,3,4,4,2.8,2.3333333333333335,3.3333333333333335
SME_1073,Taraba,North East,Rural,G47,Retail Trade,7,31,17970779,Partnership,70,Male,No Formal Education,Education,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,3,1,1,2,3,3,4,5,3,4,5,5,5,3,4,3,5,4,4,1,1,1,2,2,-19.0,-1.1,1.5,0,1,1,1,1.4,4.333333333333333,1.3333333333333333
SME_1074,Bayelsa,South South,Rural,G47,Retail Trade,2,1,1576507,Sole Proprietorship,46,Male,Primary Education,Agriculture,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,4,5,5,4,3,3,3,2,2,2,2,2,-1.0,-5.0,,0,1,1,2,1.6,5.0,2.0
SME_1075,Borno,North East,Rural,I55,Accommodation Services,12,5,8143889,Partnership,49,Male,Secondary Education,Agriculture,1,5,4,3,3,4,3,4,1,1,1,1,3,3,2,2,3,1,2,1,1,1,3,1,2,2,3,3,4,3,3,4,5,4,5,5,4,4,3,4,4,3,3,2,1,1,1,1,,-5.0,-21.6,0,3,2,2,2.6,4.333333333333333,1.3333333333333333
SME_1076,Abia,South East,Rural,F41,Construction,3,1,1190763,Sole Proprietorship,30,Male,Primary Education,Education,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,4,3,5,3,5,4,4,5,5,5,3,5,5,5,5,1,1,2,1,1,13.1,-3.5,,0,1,1,2,1.2,3.6666666666666665,1.0
SME_1077,Katsina,North West,Urban,C10,Food Products Manufacturing,1,18,20588691,Partnership,44,Female,Secondary Education,Engineering,0,7,5,5,4,5,5,3,3,3,2,2,3,3,3,4,5,4,4,4,4,5,4,4,4,4,5,4,2,2,2,3,3,5,4,2,3,3,3,3,4,3,1,3,3,4,4,3,15.7,19.2,24.7,0,4,5,5,4.4,3.0,3.0
SME_1078,Kogi,North Central,Rural,G47,Retail Trade,12,7,11629853,Partnership,37,Male,Secondary Education,Arts/Humanities,0,5,2,3,3,2,2,2,1,1,1,1,3,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,2,4,3,3,4,1,4,5,4,4,3,3,2,2,3,2,2,2,2,2,5.3,,-30.0,0,1,2,2,2.4,3.0,2.0
SME_1079,Abia,South East,Rural,M69,Professional Services,5,13,15762419,Sole Proprietorship,51,Male,PhD,Other,0,8,4,4,5,3,3,3,2,1,2,1,3,3,4,3,4,3,3,3,3,4,4,3,3,4,4,4,4,3,3,4,4,5,5,5,5,5,4,5,3,4,4,3,3,3,2,2,10.8,,25.1,0,2,3,3,3.8,4.333333333333333,2.6666666666666665
SME_1080,Katsina,North West,Rural,I56,Food and Beverage Services,8,4,2795295,Limited Liability Company,25,Female,OND/NCE,Engineering,1,5,3,2,3,3,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,1,3,2,2,5,5,5,4,4,5,5,5,5,5,4,4,4,5,4,2,1,1,1,1,,2.4,-14.5,0,1,1,1,2.4,4.666666666666667,1.3333333333333333
SME_1081,Jigawa,North West,Urban,F41,Construction,5,2,3817592,Limited Liability Company,29,Female,Secondary Education,Business/Management,0,7,4,4,4,4,4,5,1,1,1,1,4,4,3,4,4,3,3,3,3,4,2,2,1,5,4,5,4,3,2,4,5,4,4,5,3,4,3,4,3,5,3,3,3,3,2,3,,6.4,-1.6,0,2,3,3,3.8,4.0,3.0
SME_1082,Taraba,North East,Rural,P85,Education Services,1,3,5141606,Sole Proprietorship,56,Female,PhD,Education,1,7,4,4,4,4,4,3,2,3,3,3,2,2,2,4,3,4,4,4,4,3,2,4,3,5,5,5,5,4,5,4,4,3,5,5,5,5,4,4,5,5,4,2,2,3,3,3,,,-30.0,0,2,2,2,4.0,4.666666666666667,2.3333333333333335
SME_1083,Kogi,North Central,Urban,N77,Rental and Leasing,3,1,1730938,Partnership,44,Male,HND/Bachelor,Social Sciences,0,6,2,2,3,2,3,2,2,3,2,2,3,2,3,2,3,3,3,3,3,4,4,4,5,2,2,2,4,3,3,5,5,4,3,4,4,4,4,3,5,4,4,2,1,2,2,2,-10.7,1.2,-17.7,0,1,2,2,2.4,4.0,1.6666666666666667
SME_1084,Benue,North Central,Rural,C13,Textiles Manufacturing,5,2,1585581,Sole Proprietorship,57,Female,Secondary Education,Engineering,1,4,2,2,3,3,1,2,1,1,2,1,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,4,3,5,4,5,4,5,5,5,4,4,4,5,5,1,1,2,1,1,,,-12.8,0,2,1,2,2.4,4.0,1.0
SME_1085,Nasarawa,North Central,Urban,A01,"Agriculture, Forestry and Fishing",8,1,500460,Limited Liability Company,46,Male,OND/NCE,Agriculture,0,4,1,2,1,2,1,2,1,1,1,1,2,2,3,1,1,2,1,2,2,3,2,2,1,3,3,2,4,3,4,3,4,4,4,2,3,4,4,4,3,4,5,2,2,2,2,3,6.4,8.5,-10.8,0,3,3,3,1.4,3.6666666666666665,2.3333333333333335
SME_1086,Kano,North West,Rural,J62,IT Services,5,2,1617132,Sole Proprietorship,48,Female,HND/Bachelor,Other,1,7,5,4,3,3,4,3,1,1,1,1,2,2,3,3,4,4,4,4,3,5,2,2,1,5,4,5,4,4,4,5,5,5,5,5,5,4,3,4,4,5,4,3,3,2,3,3,-8.7,10.8,,0,3,3,4,3.8,4.666666666666667,3.0
SME_1087,Katsina,North West,Rural,M69,Professional Services,3,2,2224461,Sole Proprietorship,38,Female,OND/NCE,Education,0,4,3,3,3,4,3,4,2,1,1,1,3,4,4,1,2,1,2,3,2,2,2,2,3,2,3,2,5,5,5,4,4,5,5,5,5,5,2,5,3,5,5,1,1,1,1,1,-33.2,,-30.0,0,1,1,1,2.6,4.666666666666667,1.0
SME_1088,Katsina,North West,Rural,Q86,Health Services,3,10,16612857,Partnership,39,Female,HND/Bachelor,Medicine/Health,1,7,3,4,4,3,5,3,1,3,2,2,4,4,4,4,4,4,4,3,3,3,2,3,3,4,4,5,4,3,4,4,3,3,5,5,5,3,2,4,4,5,5,3,4,4,3,4,-5.9,10.1,-6.6,0,3,3,3,3.6,4.333333333333333,3.6666666666666665
SME_1089,Lagos,South West,Rural,M73,Advertising and Market Research,8,10,8600576,Limited Liability Company,53,Male,Secondary Education,Computer Science/IT,1,5,4,4,4,3,4,4,2,1,2,3,3,2,4,4,4,3,4,2,3,3,4,4,5,5,4,4,5,2,4,4,3,3,2,3,2,4,4,3,3,2,3,3,2,3,3,3,0.7,9.9,-29.2,0,2,2,3,3.6,3.6666666666666665,2.6666666666666665
SME_1090,Katsina,North West,Rural,I55,Accommodation Services,8,10,15936549,Sole Proprietorship,40,Male,Secondary Education,Computer Science/IT,1,6,2,3,3,2,3,2,1,1,1,1,3,4,3,4,4,4,4,3,3,4,3,2,3,3,3,3,5,5,5,4,5,5,5,5,5,4,4,3,4,3,3,2,2,3,1,1,-6.9,,-21.0,0,2,2,2,3.0,4.666666666666667,1.6666666666666667
SME_1091,Lagos,South West,Urban,H49,Transportation and Storage,2,23,20190835,Limited Liability Company,56,Female,HND/Bachelor,Sciences,0,4,2,3,3,3,3,3,3,3,2,3,4,3,4,4,4,4,3,5,4,4,3,3,2,3,2,3,1,2,2,2,2,1,1,2,2,2,3,2,4,1,3,4,4,5,4,5,,28.6,14.3,1,3,4,4,3.4,1.3333333333333333,4.333333333333333
SME_1092,Abia,South East,Urban,A01,"Agriculture, Forestry and Fishing",5,6,4590342,Sole Proprietorship,40,Female,OND/NCE,Agriculture,0,5,3,2,3,3,3,2,2,2,2,2,3,2,3,3,3,3,2,2,2,3,3,2,4,2,2,3,4,3,2,3,3,4,3,4,4,3,2,4,4,4,2,3,3,3,3,3,18.3,,3.3,0,2,2,2,2.6,3.3333333333333335,3.0
SME_1093,Enugu,South East,Rural,C20,Chemical Products Manufacturing,8,3,8293922,Limited Liability Company,27,Male,OND/NCE,Computer Science/IT,1,7,3,3,3,3,4,3,2,2,3,1,4,4,3,2,2,4,2,2,2,2,2,3,2,5,4,3,4,5,3,5,5,5,5,5,5,4,3,5,4,4,4,1,1,2,1,1,-9.9,,0.9,0,1,1,1,2.6,4.666666666666667,1.0
SME_1094,Kaduna,North West,Rural,G47,Retail Trade,14,67,52293221,Sole Proprietorship,26,Female,Secondary Education,Arts/Humanities,0,5,2,3,3,3,3,4,1,1,2,1,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,4,2,5,4,4,5,5,4,4,3,4,2,2,1,2,2,-1.1,-3.4,,0,2,1,2,2.6,4.0,2.0
SME_1095,Ebonyi,South East,Urban,I56,Food and Beverage Services,11,18,15329605,Limited Liability Company,39,Male,Master,Engineering,0,8,2,4,4,3,1,3,3,4,4,3,5,5,5,5,5,5,5,3,2,2,4,4,4,5,4,4,2,3,3,4,3,3,3,3,4,3,3,2,4,4,2,3,4,3,3,3,,17.1,12.9,0,2,4,4,3.6,3.0,3.3333333333333335
SME_1096,Osun,South West,Urban,H49,Transportation and Storage,1,8,7613046,Partnership,52,Male,OND/NCE,Agriculture,1,6,3,3,4,4,4,3,3,4,4,3,3,3,3,4,4,3,4,4,3,3,3,2,2,4,4,4,4,3,3,3,3,4,4,3,3,4,3,3,2,2,3,3,3,3,3,4,,15.6,4.7,0,2,3,2,3.6,3.6666666666666665,3.3333333333333335
SME_1097,Lagos,South West,Rural,J62,IT Services,4,8,7973249,Partnership,34,Female,Master,Agriculture,0,9,5,4,4,4,4,5,5,5,4,4,3,3,4,5,4,4,5,5,5,5,3,3,4,5,5,5,2,4,4,2,3,3,3,2,2,4,3,4,3,3,3,4,4,4,4,4,40.7,,34.4,0,4,5,4,4.6,2.3333333333333335,4.0
SME_1098,Abia,South East,Urban,C25,Metal Products Manufacturing,1,9,11113570,Limited Liability Company,50,Male,HND/Bachelor,Law,0,7,3,3,3,3,3,2,3,2,2,3,4,4,5,4,4,4,4,5,5,5,2,2,2,5,5,5,4,3,4,5,5,4,3,5,4,4,3,4,3,3,4,3,3,3,3,3,-9.3,26.2,-20.3,0,3,3,3,3.6,4.0,3.0
SME_1099,Zamfara,North West,Rural,H49,Transportation and Storage,13,6,6408215,Limited Liability Company,43,Male,Secondary Education,Computer Science/IT,1,5,1,2,1,1,1,1,3,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,4,3,4,4,4,5,4,5,4,3,5,3,4,4,2,1,1,1,2,-37.7,1.0,-7.8,0,2,1,2,2.0,3.6666666666666665,1.6666666666666667
SME_1100,Kebbi,North West,Rural,A01,"Agriculture, Forestry and Fishing",5,8,8637051,Limited Liability Company,49,Female,OND/NCE,Agriculture,0,6,2,1,1,1,2,1,3,4,4,3,4,3,3,3,3,3,3,4,4,4,4,3,2,4,3,3,3,4,4,3,4,4,5,5,5,4,4,3,3,2,3,1,2,2,2,2,-13.8,,-24.3,0,2,2,1,2.2,3.6666666666666665,1.6666666666666667
SME_1101,Abuja,North Central,Urban,G47,Retail Trade,8,12,18645031,Sole Proprietorship,38,Male,Primary Education,Computer Science/IT,0,5,2,2,2,2,3,3,1,2,1,1,4,3,2,2,1,1,1,2,2,1,2,1,1,4,3,3,5,5,4,3,4,4,3,5,3,5,5,4,4,4,3,1,2,2,2,1,13.4,-5.0,,0,1,1,1,2.0,3.6666666666666665,1.3333333333333333
SME_1102,Jigawa,North West,Rural,J62,IT Services,2,3,5923685,Sole Proprietorship,44,Male,PhD,Computer Science/IT,1,8,4,4,4,4,4,4,3,4,5,4,3,3,3,5,5,5,5,5,5,4,5,4,4,5,5,4,4,5,5,5,4,3,5,5,5,4,4,4,5,5,5,3,3,3,4,3,-9.2,18.7,15.3,1,4,4,4,4.4,4.666666666666667,3.0
SME_1103,Yobe,North East,Urban,I56,Food and Beverage Services,2,1,438635,Sole Proprietorship,53,Female,Primary Education,Sciences,0,4,2,1,1,1,1,2,1,2,1,1,3,2,2,1,2,2,1,1,1,1,1,1,1,2,2,3,5,4,5,5,5,5,4,4,5,5,5,5,5,5,4,1,1,1,1,1,-7.8,7.4,-25.8,0,2,1,1,1.2,4.666666666666667,1.0
SME_1104,Kano,North West,Urban,R93,Sports and Recreation,6,1,1428383,Sole Proprietorship,41,Female,OND/NCE,Arts/Humanities,1,4,3,2,2,2,3,1,3,2,4,2,2,2,2,3,3,2,2,2,3,2,3,2,3,2,2,3,5,5,4,4,5,4,5,5,4,5,3,5,4,4,4,2,3,2,2,2,-37.1,2.6,-21.3,0,1,1,1,2.4,4.666666666666667,2.3333333333333335
SME_1105,Gombe,North East,Urban,C25,Metal Products Manufacturing,11,17,9912463,Partnership,35,Male,OND/NCE,Education,0,4,2,2,1,2,1,3,3,3,2,2,3,3,3,3,3,4,3,2,2,2,1,2,1,1,2,2,3,3,2,2,2,3,3,3,3,4,4,4,5,4,4,3,3,3,3,3,,,-21.1,0,3,2,2,2.0,2.6666666666666665,3.0
SME_1106,Akwa Ibom,South South,Rural,G47,Retail Trade,1,1,1282081,Sole Proprietorship,25,Male,Secondary Education,Arts/Humanities,1,6,4,3,3,3,3,3,3,2,4,3,3,3,3,2,2,2,2,3,4,3,2,2,1,4,3,3,5,5,4,5,4,5,5,5,4,5,5,5,5,4,4,1,2,2,1,1,,-3.0,,0,2,3,3,3.0,5.0,1.3333333333333333
SME_1107,Kaduna,North West,Rural,F41,Construction,10,11,16802994,Limited Liability Company,48,Male,Secondary Education,Medicine/Health,1,4,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,5,3,3,2,2,2,2,2,3,5,5,4,4,2,5,4,5,4,4,4,3,3,3,2,1,2,1,1,-1.4,-5.0,-27.0,0,1,1,1,1.6,4.0,1.3333333333333333
SME_1108,Ogun,South West,Urban,G47,Retail Trade,5,2,1433972,Partnership,32,Female,Master,Medicine/Health,1,7,5,4,5,5,4,4,4,3,3,2,4,4,5,2,1,2,1,3,3,3,3,3,3,4,4,4,3,5,3,3,4,4,3,3,3,2,3,2,3,3,4,2,2,3,3,2,1.5,,47.3,2,3,3,3,3.8,3.0,2.0
SME_1109,Kogi,North Central,Rural,M69,Professional Services,1,2,4495449,Sole Proprietorship,35,Male,HND/Bachelor,Computer Science/IT,0,7,4,3,4,4,4,4,2,2,2,1,3,2,4,3,3,4,3,4,4,3,3,3,3,3,3,3,5,4,5,5,4,3,5,4,5,4,5,4,5,4,4,4,2,2,2,2,-12.4,,-30.0,0,2,2,2,3.6,5.0,2.6666666666666665
SME_1110,Sokoto,North West,Urban,I56,Food and Beverage Services,8,3,4479906,Sole Proprietorship,29,Female,PhD,Sciences,0,7,4,3,5,3,4,3,3,4,4,3,4,5,4,5,5,4,4,3,4,4,4,5,5,3,5,3,5,5,5,5,3,5,5,5,5,4,4,4,5,5,4,2,3,3,2,3,,,8.9,0,3,3,3,4.0,5.0,2.6666666666666665
SME_1111,Abia,South East,Urban,M73,Advertising and Market Research,8,8,13757043,Partnership,39,Female,HND/Bachelor,Economics/Finance,1,8,5,4,5,4,5,4,4,4,4,5,5,5,3,5,4,4,4,5,5,5,5,5,5,4,4,3,2,2,3,4,3,3,3,2,2,3,4,4,5,2,4,4,4,3,4,5,,17.6,54.4,0,3,3,3,4.8,3.0,4.333333333333333
SME_1112,Kaduna,North West,Rural,C13,Textiles Manufacturing,5,2,1915327,Partnership,67,Male,Primary Education,Engineering,0,2,2,1,3,2,1,1,1,1,1,1,1,2,2,1,1,3,2,2,1,1,1,2,1,2,3,3,4,3,5,4,5,4,5,5,5,4,3,5,4,5,4,1,1,1,1,1,0.1,,-11.8,0,1,1,1,1.8,4.333333333333333,1.0
SME_1113,Yobe,North East,Rural,M69,Professional Services,3,3,5381861,Sole Proprietorship,46,Male,OND/NCE,Computer Science/IT,1,7,2,4,3,3,3,2,2,2,3,2,3,3,4,4,3,4,3,3,4,3,2,2,2,3,2,1,4,4,5,3,3,5,5,5,4,4,4,5,4,4,4,3,3,3,3,3,4.4,3.6,-11.8,0,3,2,3,3.2,4.0,3.0
SME_1114,Lagos,South West,Urban,A01,"Agriculture, Forestry and Fishing",2,7,9173891,Limited Liability Company,34,Female,HND/Bachelor,Business/Management,1,8,3,3,3,2,2,1,3,3,2,2,5,5,5,4,3,4,5,3,3,4,3,4,4,4,4,4,2,3,2,4,3,4,3,3,2,2,3,3,2,3,3,3,4,3,4,3,0.7,14.7,-0.5,0,4,4,4,3.2,3.0,3.3333333333333335
SME_1115,Katsina,North West,Rural,M73,Advertising and Market Research,6,2,1961994,Sole Proprietorship,36,Male,No Formal Education,Social Sciences,1,5,2,2,1,1,1,2,2,1,2,2,3,2,2,1,1,2,1,3,2,2,2,3,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,1,1,2,1,1,-26.0,,-30.0,0,1,1,1,1.8,5.0,1.0
SME_1116,Nasarawa,North Central,Urban,F41,Construction,1,30,51901252,Limited Liability Company,25,Male,OND/NCE,Education,0,6,5,4,4,5,5,5,1,2,1,1,3,4,3,4,4,5,5,2,2,3,3,4,2,5,5,5,3,3,2,2,3,3,3,4,2,3,2,2,2,3,3,4,4,4,4,4,9.2,,,3,5,4,3,3.8,2.6666666666666665,4.0
SME_1117,Abia,South East,Urban,C25,Metal Products Manufacturing,12,1,514212,Partnership,28,Female,Secondary Education,Social Sciences,0,6,3,3,3,3,3,3,3,2,2,1,4,4,4,2,3,3,2,2,3,3,3,3,3,4,4,5,4,3,3,4,3,3,4,5,5,3,3,2,4,5,3,2,2,2,2,2,,,,0,2,2,1,2.6,4.0,2.0
