Participant_ID,Country,Age,Gender,Education,Location_Type,Employment_Status,Income_Level,Bank_Type,Years_with_Account,Frequency_of_Use,Past_Victim,Num_Fraud_Incidents,Months_Since_Last_Incident,Financial_Loss_Band,Recovery_Success,Card_Fraud,Online_Banking_Fraud,SMS_Phishing,ATM_Skimming,Social_Engineering,Technology_Adoption_Score,Financial_Literacy_Score,Risk_Tolerance,Trust_in_Banks,Internet_Hours_Daily,Social_Media_Usage,Data_Collection_Timestamp
1405,2,26,2,4,1,2,5,1,9,2,1,1,12.0,2,0.0,0,0,1,0,0,7.4,6.6,3,4.4,16.0,1,2024-04-09 15:45:00
1406,2,40,2,2,2,1,1,1,5,1,0,0,,0,,0,0,0,0,0,4.8,2.6,5,6.7,1.9,1,2024-04-03 13:13:00
1407,2,36,1,3,2,1,1,3,7,2,0,0,,0,,0,0,0,0,0,7.1,7.9,3,5.0,1.0,2,2024-05-26 08:20:00
1408,1,20,2,2,1,1,4,3,3,3,0,0,,0,,0,0,0,0,0,5.3,1.0,5,5.5,2.6,3,2024-03-21 11:02:00
1409,1,28,1,4,1,3,1,1,7,1,1,1,1.0,1,0.0,0,1,1,1,0,5.9,6.3,3,2.7,9.1,3,2024-04-27 17:24:00
1410,2,46,1,5,1,1,3,2,5,1,0,0,,0,,0,0,0,0,0,9.6,10.0,3,5.3,11.0,2,2024-02-15 10:39:00
1411,1,44,2,3,2,1,1,3,5,1,0,0,,0,,0,0,0,0,0,5.0,8.5,5,6.6,3.5,2,2024-04-13 14:17:00
1412,1,41,2,3,2,3,5,1,3,3,0,0,,0,,0,0,0,0,0,4.1,8.5,6,7.2,2.6,1,2024-02-22 08:59:00
1413,1,20,1,2,1,2,3,1,2,4,0,0,,0,,0,0,0,0,0,3.3,2.2,7,6.7,3.4,2,2024-03-08 08:52:00
1414,1,24,1,3,1,1,2,1,2,2,0,0,,0,,0,0,0,0,0,5.7,7.8,5,6.7,2.4,1,2024-02-27 16:32:00
1415,1,26,2,3,2,2,1,1,7,2,1,1,2.0,4,0.0,1,1,1,1,1,6.9,6.3,5,2.0,5.2,3,2024-04-11 11:23:00
1416,1,26,1,4,1,1,4,1,1,4,1,1,20.0,4,0.0,1,1,1,0,1,10.0,8.2,4,2.9,6.6,2,2024-04-10 14:44:00
1417,1,65,2,2,2,6,3,1,9,4,1,1,42.0,1,0.0,1,0,1,1,1,1.0,5.5,1,4.9,3.0,1,2024-06-15 09:35:00
1418,1,32,1,2,1,1,3,1,1,3,0,0,,0,,0,0,0,0,0,3.0,5.9,6,7.6,9.2,0,2024-04-20 08:55:00
1419,1,66,1,4,1,1,3,1,21,1,1,4,2.0,2,1.0,0,0,1,0,1,8.0,9.9,3,7.2,2.0,2,2024-03-03 08:34:00
1420,2,43,2,3,2,6,5,1,2,4,0,0,,0,,0,0,0,0,0,4.0,4.7,4,8.5,0.8,1,2024-04-23 09:58:00
1421,1,35,1,3,2,5,2,3,9,2,0,0,,0,,0,0,0,0,0,7.3,4.8,6,4.0,7.5,2,2024-02-10 14:06:00
1422,1,29,2,3,2,1,4,2,3,4,0,0,,0,,0,0,0,0,0,10.0,4.9,7,7.1,6.0,3,2024-06-23 13:12:00
1423,2,38,1,5,2,1,4,2,7,1,0,0,,0,,0,0,0,0,0,7.8,6.1,6,5.9,4.3,1,2024-02-14 10:42:00
1424,2,39,1,3,2,6,1,1,13,1,0,0,,0,,0,0,0,0,0,5.0,6.0,3,5.2,1.5,2,2024-02-24 10:59:00
1425,2,29,2,1,1,1,3,1,13,3,0,0,,0,,0,0,0,0,0,7.0,5.8,6,3.6,2.7,2,2024-06-16 09:13:00
1426,2,50,2,4,1,1,3,1,9,1,0,0,,0,,0,0,0,0,0,3.3,9.7,4,8.5,9.3,2,2024-01-18 09:44:00
1427,1,66,2,4,1,2,3,1,18,2,1,1,15.0,1,0.0,1,0,1,1,0,4.0,6.8,3,4.6,7.2,0,2024-06-06 10:49:00
1428,1,33,2,4,1,1,3,1,6,4,0,0,,0,,0,0,0,0,0,3.4,6.4,5,8.0,11.4,3,2024-05-01 13:17:00
1429,1,31,1,4,1,1,2,1,8,1,1,4,23.0,1,1.0,0,1,1,1,0,3.6,7.9,1,5.4,5.9,2,2024-03-27 17:49:00
1430,1,61,2,2,2,6,3,1,18,3,0,0,,0,,0,0,0,0,0,3.1,2.7,1,4.6,0.7,0,2024-03-21 11:03:00
1431,2,41,1,2,2,3,3,1,24,2,0,0,,0,,0,0,0,0,0,1.8,7.3,2,6.6,5.9,1,2024-07-01 16:05:00
1432,1,22,1,4,2,1,3,3,2,1,0,0,,0,,0,0,0,0,0,8.0,10.0,5,3.0,8.3,3,2024-05-18 17:14:00
1433,1,18,2,4,1,2,3,1,2,2,1,1,16.0,4,0.0,1,0,1,0,0,6.8,9.4,5,4.1,13.9,2,2024-04-25 12:48:00
1434,1,27,1,5,1,5,2,1,4,2,0,0,,0,,0,0,0,0,0,9.1,7.8,5,6.3,5.1,3,2024-07-04 17:41:00
1435,2,18,1,4,2,1,3,2,2,4,0,0,,0,,0,0,0,0,0,9.3,9.1,3,3.7,5.2,1,2024-03-29 09:56:00
1436,2,37,1,4,1,3,4,1,3,5,0,0,,0,,0,0,0,0,0,4.5,9.3,5,5.2,2.5,3,2024-05-27 08:59:00
1437,2,44,2,3,2,1,2,1,7,1,0,0,,0,,0,0,0,0,0,6.4,2.8,4,4.7,3.8,2,2024-04-27 17:46:00
1438,1,18,1,4,1,4,2,1,1,1,1,5,13.0,1,1.0,1,0,1,0,0,5.8,7.8,5,3.8,3.3,2,2024-02-15 10:44:00
1439,1,20,2,4,1,3,3,2,2,1,0,0,,0,,0,0,0,0,0,8.7,10.0,3,5.5,7.1,1,2024-04-09 16:30:00
1440,1,20,1,4,1,4,2,2,2,1,1,1,5.0,1,1.0,1,1,0,0,1,10.0,5.6,3,6.3,5.7,3,2024-07-09 14:46:00
1441,2,49,1,2,1,3,1,3,4,1,0,0,,0,,0,0,0,0,0,1.5,5.0,6,8.5,0.7,1,2024-05-20 10:14:00
1442,1,18,2,5,1,1,3,2,1,2,0,0,,0,,0,0,0,0,0,10.0,6.7,5,7.2,3.9,3,2024-03-26 14:32:00
1443,1,26,2,4,1,1,1,1,8,3,1,3,17.0,1,0.0,0,0,0,0,0,8.3,10.0,3,4.5,13.8,3,2024-05-08 08:32:00
1444,1,37,1,3,1,2,2,2,1,1,0,0,,0,,0,0,0,0,0,4.3,5.5,3,5.9,1.2,1,2024-03-07 11:13:00
1445,1,59,1,4,2,1,4,1,22,2,0,0,,0,,0,0,0,0,0,3.5,8.4,2,4.1,1.6,2,2024-06-30 16:51:00
1446,2,30,1,4,2,4,3,2,4,1,0,0,,0,,0,0,0,0,0,6.8,9.8,6,5.2,2.5,1,2024-04-17 13:24:00
1447,1,48,1,2,1,1,3,1,18,2,0,0,,0,,0,0,0,0,0,5.3,5.4,3,7.8,2.0,2,2024-03-26 12:10:00
1448,1,22,2,4,1,3,2,2,4,1,0,0,,0,,0,0,0,0,0,8.3,8.7,5,6.6,11.0,3,2024-07-12 08:05:00
1449,2,31,1,3,1,1,4,2,1,2,0,0,,0,,0,0,0,0,0,4.2,2.7,3,5.6,1.6,1,2024-04-11 16:08:00
1450,1,18,1,4,1,4,4,1,1,1,1,1,5.0,3,0.0,0,1,0,1,0,5.3,7.6,4,4.9,15.6,1,2024-04-20 12:20:00
1451,2,32,2,3,2,3,4,1,4,1,0,0,,0,,0,0,0,0,0,8.5,6.0,5,2.7,2.7,0,2024-03-15 15:04:00
1452,1,42,1,3,1,3,4,1,8,3,0,0,,0,,0,0,0,0,0,3.0,3.3,5,6.0,4.2,3,2024-01-15 13:52:00
1453,2,36,1,2,1,1,3,1,11,1,0,0,,0,,0,0,0,0,0,1.8,5.7,4,3.1,9.4,1,2024-06-10 16:46:00
1454,2,47,1,5,1,1,2,1,15,1,0,0,,0,,0,0,0,0,0,5.2,6.9,3,9.1,1.8,0,2024-03-19 15:07:00
1455,1,44,1,3,1,6,5,1,7,5,0,0,,0,,0,0,0,0,0,3.8,2.6,4,6.8,1.3,0,2024-05-18 11:46:00
1456,2,43,1,2,2,2,1,1,1,1,0,0,,0,,0,0,0,0,0,3.0,2.6,3,7.8,1.2,3,2024-04-14 09:11:00
1457,2,26,1,3,2,5,1,3,9,2,1,2,32.0,1,1.0,1,0,0,0,1,7.1,2.7,6,5.4,8.0,3,2024-02-26 12:50:00
1458,1,25,2,2,1,1,3,1,7,2,0,0,,0,,0,0,0,0,0,4.4,1.8,5,9.2,4.2,0,2024-06-18 11:12:00
1459,1,39,2,6,1,1,4,1,2,2,0,0,,0,,0,0,0,0,0,8.8,6.9,3,6.5,3.9,2,2024-04-11 08:10:00
1460,1,20,1,6,1,3,5,2,1,2,0,0,,0,,0,0,0,0,0,10.0,7.7,4,4.8,6.5,3,2024-04-19 16:30:00
1461,1,37,1,2,1,1,3,1,21,1,0,0,,0,,0,0,0,0,0,4.3,3.3,3,7.0,4.0,1,2024-04-14 14:53:00
1462,1,38,2,4,1,1,3,1,20,2,1,2,5.0,3,1.0,1,0,0,0,0,3.0,10.0,3,4.5,6.8,2,2024-06-06 16:10:00
1463,1,36,1,3,1,2,2,1,9,1,1,1,20.0,1,1.0,0,0,1,0,0,3.8,6.5,2,1.7,6.1,3,2024-06-08 17:58:00
1464,1,29,2,6,1,1,4,2,4,3,0,0,,0,,0,0,0,0,0,10.0,9.1,2,4.3,0.5,1,2024-04-19 11:12:00
1465,2,56,1,6,1,6,3,1,6,3,0,0,,0,,0,0,0,0,0,6.3,8.2,4,7.1,0.9,2,2024-06-19 13:38:00
1466,2,48,1,2,1,2,2,1,13,1,0,0,,0,,0,0,0,0,0,4.1,1.5,5,5.9,2.4,2,2024-02-11 15:32:00
1467,2,33,1,4,1,1,3,1,7,1,0,0,,0,,0,0,0,0,0,1.1,4.7,6,6.3,2.9,1,2024-01-18 12:58:00
1468,1,47,2,4,1,1,5,1,2,4,0,0,,0,,0,0,0,0,0,5.2,8.5,1,7.8,1.4,2,2024-06-23 08:56:00
1469,2,53,2,3,2,5,2,3,6,3,0,0,,0,,0,0,0,0,0,6.0,5.4,5,6.9,1.5,1,2024-02-09 17:34:00
1470,1,25,3,5,2,1,4,2,2,1,0,0,,0,,0,0,0,0,0,10.0,6.8,4,3.8,9.1,0,2024-04-14 15:46:00
1471,1,56,1,3,2,2,3,1,16,5,1,3,16.0,4,0.0,1,0,0,0,0,3.4,6.7,5,7.5,2.0,1,2024-05-10 17:17:00
1472,1,33,1,2,1,1,2,1,6,4,0,0,,0,,0,0,0,0,0,5.1,1.1,4,6.4,6.0,1,2024-02-14 16:58:00
1473,1,34,1,4,1,1,4,2,5,1,0,0,,0,,0,0,0,0,0,9.0,5.1,2,6.8,0.9,3,2024-03-01 13:17:00
1474,2,40,2,4,1,5,2,3,9,3,0,0,,0,,0,0,0,0,0,4.8,5.1,5,6.2,5.9,3,2024-05-19 08:33:00
1475,1,36,1,6,1,1,4,1,9,5,0,0,,0,,0,0,0,0,0,6.5,5.6,5,6.9,4.4,1,2024-01-24 17:25:00
1476,2,38,2,2,2,1,1,1,10,1,1,1,1.0,1,0.0,1,0,0,0,0,5.4,5.6,2,3.8,0.5,1,2024-04-30 13:03:00
1477,2,57,1,2,1,1,3,1,15,1,0,0,,0,,0,0,0,0,0,2.0,4.1,5,9.7,0.6,0,2024-04-14 13:03:00
1478,1,25,3,3,1,3,3,1,3,2,1,2,5.0,2,1.0,0,1,1,1,0,7.7,6.4,4,4.7,3.6,0,2024-01-15 10:26:00
1479,1,36,1,5,2,1,3,2,3,1,0,0,,0,,0,0,0,0,0,7.3,9.0,4,5.3,2.6,1,2024-07-05 12:44:00
1480,1,34,2,4,1,1,3,3,12,3,0,0,,0,,0,0,0,0,0,4.7,7.3,5,7.1,15.0,2,2024-07-05 17:44:00
1481,1,21,2,4,1,1,2,1,5,1,1,1,2.0,4,0.0,1,1,0,0,0,6.1,10.0,3,5.2,1.7,3,2024-02-25 13:54:00
1482,1,18,2,4,1,2,3,2,1,2,0,0,,0,,0,0,0,0,0,8.7,8.4,4,6.5,8.2,1,2024-04-29 16:01:00
1483,2,45,1,3,2,1,3,2,7,3,1,1,1.0,1,0.0,1,0,0,0,1,5.7,6.5,5,3.7,0.8,2,2024-05-13 16:03:00
1484,2,49,1,3,2,1,3,2,4,1,0,0,,0,,0,0,0,0,0,6.9,6.3,5,5.2,0.9,2,2024-06-14 13:43:00
1485,2,24,2,3,2,2,1,1,3,2,0,0,,0,,0,0,0,0,0,7.8,6.2,4,7.2,1.6,3,2024-04-25 16:12:00
1486,1,26,1,6,1,1,3,1,3,4,0,0,,0,,0,0,0,0,0,8.4,9.5,6,7.1,12.0,3,2024-04-17 13:17:00
1487,2,39,2,3,1,2,3,2,4,1,1,2,6.0,2,1.0,0,1,0,1,0,5.5,7.7,3,2.8,7.5,3,2024-05-24 17:55:00
1488,1,44,1,3,1,1,4,1,6,2,1,1,6.0,2,0.0,1,1,1,0,0,6.4,4.7,4,4.5,3.8,2,2024-02-09 08:03:00
1489,1,35,1,5,1,1,4,1,14,1,0,0,,0,,0,0,0,0,0,7.4,7.3,6,6.2,1.0,2,2024-01-21 14:21:00
1490,2,72,2,3,1,6,4,1,18,1,0,0,,0,,0,0,0,0,0,3.0,7.9,3,4.4,2.2,0,2024-02-25 17:04:00
1491,1,23,2,4,1,1,3,2,7,1,0,0,,0,,0,0,0,0,0,8.2,9.9,4,3.8,2.0,3,2024-06-19 08:25:00
1492,2,33,2,3,2,5,2,1,10,3,0,0,,0,,0,0,0,0,0,7.2,3.2,6,8.3,5.7,2,2024-04-17 10:49:00
1493,1,18,3,4,1,1,3,1,2,2,0,0,,0,,0,0,0,0,0,7.1,6.9,6,5.2,3.3,3,2024-04-24 11:02:00
1494,2,18,2,4,1,4,1,1,2,3,0,0,,0,,0,0,0,0,0,5.5,9.0,6,8.5,5.7,3,2024-04-04 16:09:00
1495,2,23,1,2,2,1,2,3,5,1,0,0,,0,,0,0,0,0,0,4.7,4.7,6,6.1,4.5,1,2024-03-16 09:27:00
1496,1,55,1,3,2,1,3,1,9,1,0,0,,0,,0,0,0,0,0,6.0,5.3,5,7.4,1.3,2,2024-07-04 12:45:00
1497,1,33,2,3,2,1,5,1,5,4,0,0,,0,,0,0,0,0,0,6.1,6.2,5,10.0,0.8,2,2024-02-11 10:24:00
1498,1,34,1,4,1,1,2,1,14,3,0,0,,0,,0,0,0,0,0,3.9,7.9,4,7.3,7.0,2,2024-01-28 15:18:00
1499,1,25,1,5,1,1,4,1,5,3,1,2,24.0,1,0.0,0,0,1,0,1,9.5,7.3,5,7.2,2.7,3,2024-04-28 10:13:00
1500,1,24,1,6,1,1,4,2,8,1,1,3,1.0,2,0.0,1,0,1,0,0,10.0,8.5,4,5.6,1.6,1,2024-06-26 13:01:00
1501,1,25,1,2,2,2,2,1,5,1,0,0,,0,,0,0,0,0,0,6.0,1.0,6,8.1,13.9,2,2024-05-16 10:48:00
1502,1,26,1,3,2,1,2,1,4,1,0,0,,0,,0,0,0,0,0,7.0,6.7,6,7.2,4.8,3,2024-05-14 16:56:00
1503,2,26,2,1,2,1,3,1,6,3,0,0,,0,,0,0,0,0,0,4.6,4.3,5,5.0,10.3,1,2024-06-01 13:11:00
1504,2,37,1,3,2,2,2,1,20,5,1,1,5.0,1,0.0,0,1,1,1,0,6.6,5.7,3,5.0,3.4,2,2024-03-11 14:54:00
1505,1,33,1,4,1,2,3,2,7,2,0,0,,0,,0,0,0,0,0,7.3,5.7,3,4.4,0.9,2,2024-05-09 17:02:00
1506,2,35,2,4,1,1,3,1,6,3,1,1,5.0,1,0.0,1,0,0,1,1,2.3,9.4,2,3.4,3.4,1,2024-02-11 08:33:00
1507,2,48,2,3,2,3,3,1,24,2,0,0,,0,,0,0,0,0,0,2.9,7.5,5,6.0,6.9,0,2024-04-23 12:32:00
1508,2,25,2,4,1,2,4,1,2,3,0,0,,0,,0,0,0,0,0,6.9,9.7,6,5.5,1.2,3,2024-02-11 10:27:00
1509,1,48,2,1,1,1,2,1,3,4,0,0,,0,,0,0,0,0,0,2.1,4.0,4,4.5,1.8,1,2024-05-25 16:59:00
1510,2,40,2,4,1,3,3,3,9,4,0,0,,0,,0,0,0,0,0,7.7,6.2,4,6.3,3.0,1,2024-05-10 15:39:00
1511,2,37,1,2,2,1,1,3,14,4,0,0,,0,,0,0,0,0,0,4.9,9.6,5,4.3,8.8,2,2024-01-16 13:22:00
1512,2,69,1,3,2,6,3,1,17,2,1,1,2.0,3,0.0,0,1,1,0,1,2.8,5.3,1,4.4,1.0,1,2024-06-02 13:49:00
1513,1,35,1,4,1,3,3,2,3,1,1,1,1.0,1,1.0,1,0,1,1,0,7.9,10.0,5,5.1,2.7,1,2024-07-03 13:40:00
1514,1,33,2,3,1,1,1,1,8,4,1,2,12.0,2,0.0,1,0,1,0,1,4.2,5.1,3,5.8,3.5,0,2024-03-11 13:47:00
1515,2,32,1,3,1,1,3,1,8,1,0,0,,0,,0,0,0,0,0,5.7,5.1,5,6.6,6.5,2,2024-04-28 12:15:00
1516,1,34,2,5,1,3,4,2,1,1,1,1,12.0,2,0.0,1,0,1,0,1,10.0,10.0,3,4.1,16.0,1,2024-04-12 17:39:00
1517,2,55,2,3,2,5,2,1,5,3,0,0,,0,,0,0,0,0,0,3.6,6.4,5,5.9,6.5,3,2024-02-17 09:27:00
1518,2,32,1,5,1,2,4,1,1,4,1,1,5.0,2,0.0,1,1,0,1,0,8.4,4.6,4,3.4,1.6,3,2024-06-12 16:21:00
1519,1,18,1,3,1,1,2,1,1,5,0,0,,0,,0,0,0,0,0,7.9,3.8,5,2.8,5.5,3,2024-05-27 08:07:00
1520,1,35,2,6,2,2,4,3,5,1,0,0,,0,,0,0,0,0,0,5.2,8.3,6,6.3,0.8,2,2024-03-31 14:39:00
1521,2,23,2,5,1,1,4,1,2,1,0,0,,0,,0,0,0,0,0,8.2,6.5,5,5.6,10.5,0,2024-03-11 16:28:00
1522,1,30,1,5,1,3,4,2,7,1,1,1,20.0,3,1.0,1,1,1,0,0,8.7,10.0,2,5.3,3.3,1,2024-03-13 08:28:00
1523,2,33,1,5,1,3,5,2,6,2,0,0,,0,,0,0,0,0,0,6.8,8.5,4,4.8,9.6,2,2024-04-24 10:47:00
1524,2,72,1,6,1,6,2,2,4,1,1,2,4.0,5,1.0,1,1,1,0,0,4.5,5.6,2,3.1,2.3,0,2024-02-28 08:13:00
1525,2,31,1,5,2,1,3,2,8,1,1,1,2.0,4,1.0,1,0,1,0,1,10.0,6.6,4,2.9,3.2,3,2024-01-31 12:50:00
1526,2,29,2,3,2,2,2,1,1,3,0,0,,0,,0,0,0,0,0,8.0,6.1,6,6.6,4.9,3,2024-02-16 11:32:00
1527,1,23,2,4,1,1,3,1,7,2,0,0,,0,,0,0,0,0,0,6.9,5.4,5,7.1,6.5,2,2024-02-01 11:42:00
1528,1,24,2,3,1,2,3,2,1,4,1,4,12.0,1,1.0,1,1,1,1,0,9.9,4.0,1,1.2,2.1,2,2024-06-07 17:07:00
1529,2,18,3,1,2,2,2,1,2,2,0,0,,0,,0,0,0,0,0,9.4,1.0,5,7.1,2.1,3,2024-03-12 16:41:00
1530,2,45,3,3,2,1,2,3,9,3,0,0,,0,,0,0,0,0,0,4.1,9.7,4,5.3,2.1,3,2024-01-28 09:44:00
1531,1,35,2,4,2,3,3,3,11,4,0,0,,0,,0,0,0,0,0,4.9,9.0,3,5.3,4.7,1,2024-03-25 16:39:00
1532,1,35,1,3,2,3,4,1,5,2,1,1,39.0,3,1.0,0,0,0,0,1,3.7,5.0,1,4.0,1.3,2,2024-03-28 16:33:00
1533,1,29,2,5,1,1,5,2,3,1,1,1,13.0,1,0.0,1,1,0,0,0,10.0,7.9,4,3.4,4.3,3,2024-02-01 16:44:00
1534,1,23,1,4,1,1,3,2,1,1,0,0,,0,,0,0,0,0,0,8.8,9.5,7,5.6,5.6,3,2024-05-19 09:49:00
1535,2,45,2,4,2,2,4,3,1,3,0,0,,0,,0,0,0,0,0,5.7,5.9,6,3.6,9.2,0,2024-02-02 08:37:00
1536,1,40,2,4,2,3,4,1,6,4,0,0,,0,,0,0,0,0,0,5.1,10.0,5,10.0,1.3,1,2024-05-24 16:27:00
1537,1,38,1,3,2,5,1,1,6,2,1,1,35.0,2,0.0,1,0,1,0,0,6.4,3.2,2,4.3,8.3,2,2024-03-20 08:11:00
1538,1,34,1,3,1,3,2,1,10,4,1,1,6.0,2,0.0,1,1,0,0,0,4.7,7.7,3,3.5,6.4,2,2024-02-24 10:36:00
1539,2,26,2,4,2,1,1,2,8,1,0,0,,0,,0,0,0,0,0,8.8,6.5,5,4.9,14.4,1,2024-04-03 16:16:00
1540,1,36,1,4,1,1,5,2,5,2,1,3,6.0,1,1.0,1,1,1,0,0,6.4,8.6,1,1.8,2.7,1,2024-01-20 11:03:00
1541,1,34,1,4,1,1,3,1,8,4,0,0,,0,,0,0,0,0,0,7.1,4.7,4,5.7,13.2,1,2024-06-27 14:13:00
1542,1,22,2,4,1,2,3,2,2,2,1,2,2.0,1,0.0,1,0,1,0,1,7.6,8.9,4,2.5,4.5,3,2024-06-14 09:31:00
1543,1,21,1,6,1,4,2,1,3,3,0,0,,0,,0,0,0,0,0,7.5,5.6,5,6.2,9.2,2,2024-02-15 09:20:00
1544,2,22,2,4,1,1,3,2,3,4,0,0,,0,,0,0,0,0,0,9.4,10.0,7,3.8,3.7,0,2024-05-05 15:16:00
1545,1,38,2,4,2,1,3,3,13,1,0,0,,0,,0,0,0,0,0,6.7,6.8,3,4.1,3.2,1,2024-06-13 12:30:00
1546,1,27,1,5,1,1,4,2,1,1,1,1,31.0,5,0.0,1,0,1,0,0,10.0,9.5,3,6.8,3.7,3,2024-03-15 09:13:00
1547,1,38,1,3,1,2,2,1,3,2,0,0,,0,,0,0,0,0,0,4.8,6.6,5,5.6,1.0,1,2024-04-03 16:44:00
1548,1,35,1,2,2,2,1,2,1,2,1,1,5.0,3,0.0,0,0,1,0,0,4.4,4.3,3,7.3,1.9,1,2024-04-13 17:49:00
1549,2,31,1,5,1,1,4,2,2,1,1,2,3.0,1,0.0,1,1,0,0,0,8.9,9.6,4,4.2,2.8,0,2024-02-27 09:50:00
1550,1,43,2,5,2,1,5,1,2,1,0,0,,0,,0,0,0,0,0,4.7,9.5,3,8.3,2.6,1,2024-05-11 13:33:00
1551,1,31,2,3,1,1,4,1,9,1,0,0,,0,,0,0,0,0,0,7.3,7.7,3,5.5,2.8,1,2024-03-17 11:50:00
1552,1,18,2,2,2,1,3,1,2,2,0,0,,0,,0,0,0,0,0,6.9,2.7,5,6.5,3.1,2,2024-05-26 15:40:00
1553,2,40,1,4,1,5,3,1,2,3,1,1,51.0,1,0.0,0,0,1,0,0,4.2,7.4,5,1.8,6.0,2,2024-01-29 09:52:00
1554,2,51,2,3,2,1,3,1,14,3,0,0,,0,,0,0,0,0,0,5.4,4.8,5,7.4,0.9,0,2024-06-14 09:15:00
1555,1,38,1,4,1,5,1,1,13,1,0,0,,0,,0,0,0,0,0,6.2,9.2,3,6.4,6.1,2,2024-03-23 15:38:00
1556,1,18,2,4,1,4,1,2,2,2,1,2,4.0,4,0.0,1,0,1,1,0,5.4,5.4,1,1.0,8.3,3,2024-03-19 11:25:00
1557,1,33,2,3,1,1,4,1,5,5,0,0,,0,,0,0,0,0,0,5.1,4.5,5,6.6,6.8,0,2024-02-24 16:24:00
1558,1,18,1,2,2,2,2,1,2,2,1,1,2.0,4,0.0,0,1,1,1,0,3.7,7.7,1,5.8,7.5,3,2024-03-24 15:23:00
1559,1,26,2,4,1,2,5,2,7,4,1,3,9.0,2,1.0,0,1,1,1,0,8.1,6.5,2,1.0,15.9,2,2024-06-03 15:57:00
1560,1,42,2,4,1,2,5,1,5,1,1,1,2.0,1,0.0,1,0,1,1,1,3.7,7.3,4,4.3,6.7,1,2024-04-24 16:59:00
1561,2,19,1,5,2,4,3,1,3,4,0,0,,0,,0,0,0,0,0,9.5,4.3,6,4.8,13.1,3,2024-06-06 15:25:00
1562,2,26,2,4,1,3,5,2,7,1,1,4,35.0,1,0.0,1,0,0,0,0,10.0,8.5,4,1.9,16.0,2,2024-02-27 11:38:00
1563,1,25,2,5,2,1,4,1,6,3,1,1,23.0,1,1.0,1,1,1,0,0,5.9,7.4,4,4.3,4.3,3,2024-07-05 17:10:00
1564,1,18,2,4,1,1,3,2,1,1,0,0,,0,,0,0,0,0,0,9.1,9.1,5,6.1,8.9,2,2024-04-19 11:53:00
1565,1,39,2,6,1,1,3,2,6,3,1,1,22.0,1,0.0,1,1,0,0,1,10.0,8.8,1,5.0,9.4,1,2024-06-21 12:21:00
1566,2,49,1,3,1,5,2,1,22,1,0,0,,0,,0,0,0,0,0,3.8,3.8,5,3.8,10.2,3,2024-05-10 09:06:00
1567,1,49,2,3,2,1,3,1,19,1,1,2,9.0,1,1.0,0,1,1,1,1,3.9,3.9,3,5.6,4.0,1,2024-02-02 08:23:00
1568,2,30,2,4,1,4,1,1,4,5,0,0,,0,,0,0,0,0,0,6.8,10.0,5,5.9,9.3,3,2024-06-03 15:17:00
1569,2,29,2,1,2,1,2,1,7,2,0,0,,0,,0,0,0,0,0,5.3,3.4,6,7.7,7.2,2,2024-05-05 09:21:00
1570,1,32,1,2,2,3,2,1,2,2,0,0,,0,,0,0,0,0,0,2.8,2.2,2,6.9,1.3,1,2024-04-17 12:09:00
1571,1,36,3,3,2,1,2,3,8,2,1,1,3.0,2,0.0,1,1,1,1,1,5.2,5.2,3,6.8,4.6,2,2024-01-16 09:33:00
1572,1,18,1,4,2,4,1,2,2,4,0,0,,0,,0,0,0,0,0,7.6,6.3,4,6.3,6.1,3,2024-04-19 11:57:00
1573,2,36,1,4,1,3,3,1,11,2,0,0,,0,,0,0,0,0,0,8.1,8.1,5,6.6,8.3,1,2024-06-05 09:51:00
1574,1,30,2,2,1,1,2,1,7,2,0,0,,0,,0,0,0,0,0,5.3,2.9,4,6.8,6.5,0,2024-03-30 16:25:00
1575,1,18,1,4,1,5,1,1,2,3,1,2,15.0,1,1.0,0,0,0,0,0,8.9,7.5,4,5.1,3.7,3,2024-05-25 11:17:00
1576,1,40,1,3,2,1,3,1,12,4,0,0,,0,,0,0,0,0,0,7.9,7.4,5,9.0,2.2,0,2024-04-18 12:32:00
1577,2,18,1,6,1,2,2,1,1,5,0,0,,0,,0,0,0,0,0,7.8,7.7,5,8.3,2.2,1,2024-03-06 11:31:00
1578,2,53,2,3,1,3,4,1,8,1,0,0,,0,,0,0,0,0,0,6.4,6.5,5,7.6,1.9,0,2024-05-15 14:37:00
1579,1,29,2,3,1,3,4,1,9,1,1,1,5.0,4,1.0,0,1,1,0,0,4.9,6.8,4,4.4,8.0,2,2024-05-21 11:57:00
1580,1,52,1,5,1,2,4,1,15,3,0,0,,0,,0,0,0,0,0,4.6,8.7,5,7.8,1.6,2,2024-02-22 14:37:00
1581,2,37,2,3,2,3,1,3,3,1,1,1,42.0,3,0.0,0,0,1,0,0,6.6,3.5,3,4.5,7.3,3,2024-07-05 09:10:00
1582,1,42,1,3,1,3,3,1,5,3,1,4,25.0,1,0.0,0,1,1,0,0,1.9,9.0,3,4.1,12.1,1,2024-06-17 10:00:00
1583,1,18,1,3,2,1,4,1,2,2,0,0,,0,,0,0,0,0,0,6.7,5.4,5,7.8,3.6,3,2024-04-14 10:08:00
1584,1,30,1,4,1,1,4,1,4,4,0,0,,0,,0,0,0,0,0,5.3,10.0,4,5.1,5.0,3,2024-04-27 15:31:00
1585,2,36,2,3,1,3,2,1,11,4,0,0,,0,,0,0,0,0,0,5.5,7.2,4,5.1,4.7,1,2024-07-11 16:40:00
