firm_id,state,geo_political_zone,location_type,industry_sector,firm_age_years,num_employees,annual_turnover_million_naira,legal_structure,owner_age,owner_gender,owner_education_level,owner_field_of_study,prior_entrepreneurial_experience_years,digital_literacy_score,digital_tools_computers,digital_tools_accounting_software,digital_tools_crm,digital_tools_ecommerce,digital_tools_cloud_computing,digital_tools_social_media,advanced_tech_ai_ml,advanced_tech_iot,advanced_tech_blockchain,advanced_tech_robotics,digitization_level_composite,process_new_production_methods,process_supply_chain_software,process_support_techniques,product_new_goods_services_3years,product_launch_frequency,business_model_revenue_changes,business_model_value_proposition,driver_competitive_pressure,driver_customer_demand,driver_management_attitude,constraint_access_to_credit,constraint_innovation_cost,constraint_internal_capital,constraint_finding_skilled_employees,constraint_training_cost,constraint_management_capability,constraint_electricity_reliability,constraint_internet_quality_cost,constraint_logistics_transportation,constraint_regulations_taxes,constraint_corruption_informal_charges,constraint_government_support_effectiveness,constraint_competition_intensity,constraint_demand_uncertainty,constraint_international_market_access,performance_profitability_growth,performance_sales_growth,performance_market_share_growth,performance_roi,performance_overall_satisfaction,objective_turnover_growth_percent,objective_profit_margin_percent,objective_employee_growth_percent,objective_new_branches,objective_new_clients,growth_product_lines_increase,growth_quality_improvement,growth_customer_satisfaction,growth_customer_retention_rate,innovation_technology_score,innovation_process_score,innovation_product_score,innovation_business_model_score,innovation_overall_score,constraint_financial_score,constraint_human_capital_score,constraint_infrastructure_score,constraint_regulatory_score,constraint_market_score,constraint_overall_score,performance_subjective_score,survey_date,survey_response_time_minutes,data_quality_score
SME_02960,Plateau,North-Central,Urban,Information and Communication,1,5,32.38,Partnership,38,Male,Bachelor,Medicine,0,8.7,3.9,3.7,2.5,3.3,3.5,3.9,1.0,1.6,1.0,1.0,3.54,2.4,1.6,1.9,3.2,3.0,2.9,2.7,3.3,4.4,2.9,2.7,3.7,3.0,3.3,3.0,2.4,3.5,3.6,3.0,3.2,2.8,2.4,3.6,2.7,3.6,3.9,3.9,3.8,3.5,4.3,10.7,22.3,13.4,0,23,2.8,4.0,4.0,73.1,2.54,1.97,3.0,2.8,2.58,3.2,2.9,3.37,2.8,3.3,3.11,3.87,2024-04-07,36,0.76
SME_02961,FCT,North-Central,Rural,Manufacturing,16,232,1091.67,Partnership,49,Male,Primary,N/A,8,3.0,2.7,1.0,1.5,1.3,1.7,1.4,1.0,1.0,1.0,1.0,1.43,1.0,1.2,1.0,1.5,1.0,1.0,1.0,2.4,3.6,1.3,1.0,1.0,1.0,2.5,3.3,2.7,3.7,3.1,4.1,3.8,4.1,1.8,3.5,4.8,3.9,2.7,2.0,2.0,2.4,2.4,-1.2,10.1,0.9,0,16,3.0,2.5,2.6,55.5,1.36,1.07,1.83,1.0,1.32,1.88,2.83,3.63,3.23,4.07,3.13,2.23,2024-02-29,24,0.9
SME_02962,Imo,South-East,Urban,Manufacturing,1,43,127.73,Partnership,39,Male,Secondary,N/A,0,8.6,3.5,3.1,2.9,3.4,2.5,3.0,1.4,1.5,1.0,1.0,3.21,3.4,3.3,3.7,3.1,2.9,4.0,3.1,4.2,3.8,3.4,1.0,2.7,2.3,2.2,3.1,2.4,3.3,2.9,3.8,3.1,2.7,2.3,3.0,3.3,3.2,4.1,4.0,3.1,4.1,3.1,3.4,21.5,9.0,0,29,4.0,3.9,3.8,80.0,2.33,3.47,3.33,3.55,3.17,2.4,2.57,3.33,2.7,3.17,2.83,3.73,2024-02-22,28,0.65
SME_02963,Kano,North-West,Rural,Manufacturing,5,60,250.04,Sole Proprietorship,39,Male,Bachelor,Accounting,9,6.6,3.8,3.3,2.9,2.9,2.9,3.8,1.2,1.4,1.0,1.0,3.26,2.9,2.8,2.9,3.5,3.6,2.8,2.4,3.2,4.2,3.2,1.0,1.2,1.0,4.8,4.3,3.4,4.8,4.3,4.9,3.5,4.7,1.7,3.2,3.3,4.3,3.4,2.9,3.0,3.6,3.2,3.6,20.3,6.6,3,25,2.8,3.6,3.5,68.7,2.42,2.87,3.3,2.6,2.8,2.36,4.17,4.67,3.3,3.6,3.62,3.1,2024-03-12,43,0.74
SME_02964,Ondo,South-West,Urban,Manufacturing,6,29,85.26,Limited Liability,39,Female,Postgraduate,Agriculture,0,8.5,3.0,1.7,2.1,1.9,2.4,2.7,1.0,1.0,1.0,1.0,2.33,2.9,3.5,3.0,3.7,2.3,1.8,3.4,3.7,3.1,3.8,3.3,2.8,2.9,2.9,3.7,3.3,3.1,2.2,2.4,3.4,4.0,2.4,3.9,3.7,3.6,3.0,3.2,3.2,3.3,4.1,-3.8,14.6,1.1,3,16,3.4,3.5,3.4,60.9,1.78,3.13,3.13,2.6,2.66,2.98,3.3,2.57,3.27,3.73,3.17,3.13,2024-02-09,55,0.78
SME_02965,Delta,South-South,Rural,Information and Communication,1,4,22.35,Partnership,38,Male,Postgraduate,Computer Science,12,9.5,3.3,3.0,1.9,2.4,1.4,3.0,1.0,1.0,1.0,1.0,2.71,3.4,3.1,3.0,3.5,3.9,3.6,2.9,3.1,3.3,3.8,2.8,3.2,4.0,3.4,4.5,4.7,3.8,3.0,3.7,2.7,3.2,1.9,3.7,2.5,4.6,3.3,4.0,4.2,3.8,3.3,18.3,23.0,9.9,0,25,3.2,4.8,3.9,67.1,1.9,3.17,3.53,3.25,2.96,3.5,4.2,3.5,2.6,3.6,3.48,3.83,2024-04-01,33,0.86
SME_02966,Rivers,South-South,Urban,Agriculture,10,39,104.69,Partnership,49,Male,Bachelor,Computer Science,14,6.0,2.5,1.9,1.8,2.3,2.1,2.5,1.0,1.0,1.0,1.0,2.26,2.5,1.4,1.5,1.0,1.3,1.2,1.0,2.7,4.0,1.8,3.4,2.0,2.8,1.9,3.1,2.5,3.9,1.8,2.9,2.8,3.3,2.6,3.7,3.2,3.7,2.6,2.3,1.5,2.2,2.9,6.0,20.9,0.3,0,20,1.8,3.7,3.2,48.9,1.71,1.8,1.37,1.1,1.5,2.62,2.5,2.87,2.9,3.53,2.88,2.13,2024-03-15,42,0.61
SME_02967,Enugu,South-East,Urban,Professional Services,11,22,139.23,Limited Liability,41,Female,Bachelor,Medicine,5,8.4,3.8,3.4,2.7,3.0,2.2,4.1,1.7,2.3,1.0,1.0,3.52,3.6,4.0,4.0,4.0,2.8,2.8,3.2,3.7,4.4,3.6,3.2,2.7,2.0,3.1,2.8,2.7,3.4,3.3,2.8,3.5,3.9,1.4,3.5,2.8,3.8,3.5,3.4,3.4,3.4,4.1,15.5,22.0,7.7,1,30,4.4,3.9,4.2,68.6,2.52,3.87,3.73,3.0,3.28,2.8,2.87,3.17,2.93,3.37,3.03,3.43,2024-03-11,42,0.54
SME_02968,Katsina,North-West,Rural,Professional Services,3,15,83.13,Limited Liability,37,Male,Postgraduate,Engineering,0,10.0,3.0,2.3,2.0,2.8,2.4,2.9,1.0,1.1,1.0,1.0,2.75,2.4,2.3,1.5,2.1,1.1,2.3,2.6,3.3,3.4,2.1,3.1,2.5,2.5,5.0,3.2,3.5,4.8,4.3,4.5,2.8,4.1,1.7,4.0,3.7,3.8,3.4,3.3,2.7,2.7,3.5,11.0,17.6,3.0,0,21,3.3,2.9,4.1,80.1,1.95,2.07,2.17,2.45,2.16,3.12,3.9,4.53,2.87,3.83,3.65,3.13,2024-04-07,38,0.8
SME_02969,Kogi,North-Central,Urban,Accommodation and Food Service,13,49,125.98,Limited Liability,47,Male,Bachelor,Business Administration,9,5.9,1.5,1.9,1.0,1.3,1.0,1.9,1.0,1.4,1.0,1.0,1.4,1.5,1.7,2.0,1.4,1.0,1.0,1.0,4.9,4.5,1.0,2.5,1.7,1.8,2.1,3.3,3.0,3.5,2.6,2.9,3.9,4.7,2.9,3.3,4.2,3.6,3.2,2.3,2.1,2.7,3.6,-13.6,20.3,-0.3,0,7,2.8,3.1,2.5,65.5,1.3,1.73,1.73,1.0,1.44,2.38,2.8,3.0,3.83,3.7,3.14,2.53,2024-04-07,28,0.96
SME_02970,Kwara,North-Central,Rural,Transportation and Storage,2,33,47.28,Limited Liability,39,Male,Bachelor,Marketing,12,7.4,3.9,3.5,2.3,3.1,2.9,4.1,1.7,1.6,1.2,1.1,3.55,2.9,2.9,3.3,2.8,3.1,1.9,3.0,2.1,3.8,2.9,3.4,3.0,2.1,3.3,4.3,3.1,4.4,3.7,2.7,3.6,3.6,2.5,3.7,3.6,4.0,3.4,3.6,3.4,2.6,3.5,11.3,19.1,4.5,0,9,2.6,3.6,3.9,62.4,2.54,3.03,2.83,2.45,2.71,3.3,3.57,3.6,3.23,3.77,3.49,3.47,2024-01-30,33,0.91
SME_02971,Lagos,South-West,Urban,Construction,5,31,53.39,Limited Liability,37,Male,Primary,N/A,7,5.0,1.6,1.5,1.0,1.0,1.1,1.2,1.0,1.0,1.0,1.0,1.07,1.0,1.0,1.7,1.0,1.0,1.0,1.0,4.5,5.0,1.3,2.5,3.5,2.6,2.2,3.7,1.4,3.9,2.3,3.0,2.9,3.1,2.0,4.6,3.7,3.1,2.3,2.2,2.5,2.4,2.8,3.0,10.6,-8.0,0,16,2.4,2.4,2.7,51.1,1.14,1.23,1.47,1.0,1.21,2.92,2.43,3.07,2.67,3.8,2.98,2.33,2024-02-18,47,0.95
SME_02972,Lagos,South-West,Urban,Agriculture,1,14,45.86,Partnership,42,Female,Bachelor,Medicine,16,6.8,2.2,2.0,2.2,2.1,2.3,2.4,1.0,1.0,1.0,1.0,2.14,2.3,1.6,1.8,2.2,1.6,1.9,2.8,3.5,3.4,1.7,2.4,2.9,2.8,3.1,3.8,3.1,2.4,2.2,2.4,3.9,3.1,3.2,3.9,2.5,2.8,3.4,3.3,3.0,2.3,3.5,1.4,14.3,-1.3,0,11,1.7,3.4,3.1,65.2,1.72,1.9,1.83,2.35,1.95,2.82,3.33,2.33,3.4,3.07,2.99,3.23,2024-01-19,61,0.83
SME_02973,Niger,North-Central,Urban,Wholesale and Retail Trade,1,12,33.27,Limited Liability,42,Male,Primary,N/A,16,6.7,3.3,2.8,2.3,3.0,3.4,3.5,1.0,1.0,1.0,1.0,3.14,3.7,3.2,3.5,4.0,2.6,3.2,3.2,3.2,3.7,3.6,2.3,3.8,3.2,3.7,3.1,2.7,3.4,3.5,3.7,3.8,3.2,1.8,3.9,3.2,4.2,3.0,3.7,3.5,2.9,3.6,5.9,20.5,-2.0,0,23,2.9,3.3,4.3,81.3,2.23,3.47,3.17,3.2,3.02,3.18,3.17,3.53,2.93,3.77,3.32,3.4,2024-03-13,36,0.9
SME_02974,Benue,North-Central,Rural,Transportation and Storage,6,40,79.19,Limited Liability,42,Male,Bachelor,Business Administration,11,5.8,2.6,2.5,1.8,2.6,2.2,3.3,1.0,1.0,1.0,1.0,2.8,2.6,3.3,3.2,1.9,2.0,2.6,2.3,3.3,3.7,2.1,1.8,3.2,1.8,2.5,4.5,2.5,4.1,4.4,3.6,3.9,3.1,2.2,3.9,3.0,3.8,3.5,3.5,3.0,2.9,2.9,6.3,19.8,4.1,0,26,2.8,3.1,3.5,70.1,1.9,3.03,2.23,2.45,2.4,3.14,3.17,4.03,3.07,3.57,3.4,3.33,2024-02-07,45,0.86
SME_02975,Kwara,North-Central,Urban,Agriculture,1,52,110.22,Limited Liability,40,Male,Secondary,N/A,14,4.2,1.2,1.0,1.0,1.1,1.3,1.0,1.0,1.0,1.0,1.0,1.03,1.0,1.4,1.3,1.0,1.0,1.3,1.1,3.4,4.0,1.0,2.6,2.3,2.1,2.2,2.6,3.4,3.7,3.0,4.2,3.2,2.4,2.4,5.0,3.9,3.8,1.9,2.2,2.0,2.2,2.3,-0.1,17.3,-3.8,0,3,1.4,2.4,2.0,40.5,1.06,1.23,1.13,1.2,1.16,2.52,2.73,3.63,2.67,4.23,3.16,2.03,2024-02-17,44,0.86
SME_02976,Edo,South-South,Urban,Wholesale and Retail Trade,1,20,58.28,Limited Liability,42,Female,Bachelor,Medicine,16,3.5,2.0,1.0,1.0,1.0,1.0,1.6,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.7,1.0,2.6,3.2,2.4,3.6,2.7,2.6,2.8,2.7,2.1,2.5,3.0,2.1,4.0,3.3,3.4,2.4,2.4,2.6,1.8,2.4,0.1,11.1,-2.2,0,14,2.8,2.7,2.4,66.4,1.16,1.0,1.6,1.0,1.19,2.72,2.97,2.53,2.53,3.57,2.86,2.47,2024-02-16,44,0.83
SME_02977,Abia,South-East,Rural,Accommodation and Food Service,6,19,38.06,Sole Proprietorship,38,Female,No Formal Education,N/A,7,5.3,1.6,1.0,1.0,1.1,1.6,1.2,1.1,1.0,1.0,1.0,1.11,1.0,1.0,1.2,1.0,1.0,1.9,1.4,3.8,4.1,2.3,2.9,3.3,3.4,3.9,3.6,3.9,5.0,3.1,4.3,3.1,3.8,2.2,4.2,4.6,4.3,2.3,2.0,1.2,1.5,2.1,-6.9,17.9,-5.5,0,10,1.4,2.1,2.8,51.7,1.16,1.07,1.13,1.65,1.25,3.26,3.8,4.13,3.03,4.37,3.72,1.83,2024-02-26,35,0.92
SME_02978,Imo,South-East,Urban,Professional Services,6,8,44.07,Partnership,39,Male,Bachelor,Marketing,8,10.0,3.0,2.0,3.1,1.9,2.0,2.8,1.0,1.0,1.0,1.0,2.45,2.7,2.3,2.7,2.3,2.3,2.4,2.1,4.0,4.4,3.1,2.3,3.2,2.9,3.1,3.0,2.7,3.4,3.0,3.2,3.7,3.1,1.7,3.8,3.3,4.7,2.8,2.9,3.7,2.7,3.4,6.3,13.3,3.6,0,22,3.5,3.1,3.5,72.2,1.88,2.57,2.7,2.25,2.35,2.88,2.93,3.2,2.83,3.93,3.15,3.13,2024-02-28,49,0.72
SME_02979,Oyo,South-West,Urban,Education,5,11,20.25,Limited Liability,37,Male,Bachelor,Agriculture,7,8.5,2.0,3.0,1.9,1.9,2.5,2.5,1.0,1.0,1.0,1.0,2.23,2.4,2.6,2.8,1.3,3.1,3.0,2.4,3.0,2.8,3.1,3.0,3.3,3.1,3.6,2.8,2.7,1.9,2.2,3.4,3.2,2.7,2.1,4.6,3.1,3.6,2.9,2.6,2.6,2.9,2.7,6.2,13.5,-2.3,0,12,2.4,2.8,2.7,61.9,1.78,2.6,2.27,2.7,2.34,2.88,3.03,2.5,2.67,3.77,2.97,2.7,2024-03-20,51,0.88
SME_02980,Kwara,North-Central,Urban,Agriculture,5,13,45.98,Limited Liability,35,Male,No Formal Education,N/A,5,5.6,3.5,1.9,2.1,2.9,1.9,3.3,1.0,1.0,1.0,1.0,2.86,1.4,1.6,1.6,1.5,1.5,2.2,1.5,3.3,4.0,2.5,4.3,4.4,2.4,2.7,3.3,3.2,4.1,2.6,2.9,2.9,2.8,2.4,3.7,3.6,3.1,2.2,2.9,2.5,2.6,2.9,6.2,12.9,3.3,0,15,2.6,2.6,3.4,65.5,1.96,1.53,1.87,1.85,1.8,3.4,3.07,3.2,2.7,3.47,3.17,2.53,2024-03-04,35,0.76
SME_02981,Osun,South-West,Urban,Wholesale and Retail Trade,8,15,33.82,Sole Proprietorship,42,Male,Secondary,N/A,9,3.5,1.3,2.0,1.0,1.5,1.6,1.0,1.0,1.0,1.0,1.0,1.31,1.4,1.3,1.0,1.1,1.0,1.3,1.3,3.1,3.9,1.8,3.5,3.7,3.0,2.7,3.3,3.2,2.6,2.6,2.7,3.2,3.4,2.4,3.5,2.7,2.9,1.8,3.0,2.3,2.3,2.8,1.3,15.9,2.4,0,11,2.5,3.0,3.1,64.3,1.24,1.23,1.53,1.3,1.32,3.22,3.07,2.63,3.0,3.03,2.99,2.37,2024-04-12,44,0.86
SME_02982,Ogun,South-West,Urban,Accommodation and Food Service,1,17,44.7,Partnership,32,Female,Postgraduate,Natural Sciences,0,7.2,1.6,1.6,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.36,2.1,2.7,2.3,1.8,2.2,3.0,3.2,3.7,4.8,3.8,3.7,3.2,2.9,2.5,2.5,3.2,2.9,2.8,2.6,3.8,3.4,2.3,4.1,3.8,4.2,2.4,2.7,2.6,2.2,1.8,0.2,12.5,-1.9,0,19,2.5,3.8,2.2,43.0,1.22,2.37,2.17,3.1,2.22,3.02,2.73,2.77,3.17,4.03,3.14,2.57,2024-04-03,56,0.94
SME_02983,Oyo,South-West,Urban,Information and Communication,12,13,54.21,Partnership,41,Male,Primary,N/A,4,6.4,1.7,1.6,1.0,2.6,1.8,2.3,1.1,1.0,1.0,1.0,2.27,1.0,1.1,1.0,2.4,2.6,1.0,1.0,3.9,3.4,2.4,2.7,3.3,3.2,3.1,2.6,3.2,3.3,2.1,3.4,3.4,4.3,1.8,4.3,3.5,3.1,2.7,2.9,2.2,3.0,3.3,2.1,17.2,6.6,0,19,3.3,3.0,3.5,59.9,1.51,1.03,2.77,1.0,1.58,2.78,2.97,2.93,3.17,3.63,3.1,2.6,2024-03-20,51,0.91
SME_02984,Sokoto,North-West,Rural,Information and Communication,2,8,24.79,Partnership,44,Male,Bachelor,Business Administration,0,6.1,2.9,1.2,2.3,2.1,2.3,3.2,1.0,1.0,1.0,1.0,2.41,1.6,1.7,2.1,2.9,2.5,2.7,2.3,4.8,3.6,2.7,4.3,3.9,3.1,2.9,3.1,3.8,4.6,4.5,4.0,3.0,3.3,2.7,3.3,4.0,3.3,2.7,3.1,2.9,3.7,3.8,5.2,19.6,3.3,0,20,2.5,3.1,3.6,71.8,1.8,1.8,2.63,2.5,2.18,3.78,3.27,4.37,3.0,3.53,3.59,2.9,2024-04-07,40,0.83
SME_02985,Ondo,South-West,Urban,Wholesale and Retail Trade,1,21,81.99,Partnership,34,Male,Bachelor,Economics,8,6.8,2.6,3.1,1.9,2.9,2.7,2.8,1.0,1.0,1.0,1.0,2.68,1.6,3.0,3.3,2.5,2.3,2.5,2.8,2.3,4.5,2.0,2.3,3.0,1.9,2.3,3.2,2.5,3.4,2.8,3.3,3.1,4.1,2.7,4.3,3.8,3.7,3.2,3.3,3.0,3.2,2.9,2.4,20.0,0.8,0,19,3.1,3.6,3.1,52.5,2.0,2.63,2.63,2.65,2.48,2.64,2.67,3.17,3.3,3.93,3.14,3.17,2024-01-25,58,0.79
SME_02986,Benue,North-Central,Rural,Manufacturing,3,32,80.46,Sole Proprietorship,36,Female,Bachelor,Marketing,0,7.6,1.8,1.0,1.2,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.18,1.0,1.2,1.4,1.0,1.2,1.4,1.0,4.2,4.0,1.6,1.3,2.8,3.0,3.4,4.7,4.2,5.0,4.3,3.5,2.6,3.2,2.9,3.5,3.4,4.7,2.9,2.1,2.4,2.1,2.7,-1.5,15.8,-4.7,1,11,2.5,2.9,3.7,59.2,1.15,1.2,1.57,1.2,1.28,3.22,4.1,4.27,2.9,3.87,3.67,2.47,2024-01-30,42,0.95
SME_02987,FCT,North-Central,Urban,Professional Services,2,17,127.56,Partnership,44,Female,Bachelor,Natural Sciences,17,8.2,3.0,2.3,1.8,2.0,1.2,2.3,1.0,1.1,1.0,1.0,2.14,1.0,2.5,2.3,1.9,2.3,2.3,2.2,3.9,4.1,2.6,2.8,2.4,2.0,2.6,2.4,2.7,2.7,3.0,3.1,2.9,2.1,1.9,4.8,3.3,3.3,3.2,3.4,3.6,3.4,3.8,7.2,19.3,4.1,0,27,2.8,2.9,3.6,69.0,1.67,1.93,2.33,2.25,2.04,2.52,2.57,2.93,2.3,3.8,2.82,3.4,2024-03-10,47,0.87
SME_02988,Edo,South-South,Urban,Information and Communication,3,16,105.73,Sole Proprietorship,31,Male,Primary,N/A,0,8.1,2.8,2.5,2.3,2.1,2.5,3.3,1.0,1.4,1.0,1.0,2.74,2.7,2.7,3.1,2.0,2.6,2.0,3.1,3.9,4.0,3.2,3.6,1.7,2.9,3.1,3.7,2.9,2.2,3.1,3.0,2.6,3.0,1.0,3.8,3.1,3.1,3.2,4.1,2.9,2.6,3.3,10.9,22.8,9.0,0,23,3.3,3.8,4.0,79.1,1.99,2.83,2.63,2.55,2.5,3.0,3.23,2.77,2.2,3.33,2.91,3.4,2024-03-22,43,0.86
SME_02989,Imo,South-East,Urban,Accommodation and Food Service,6,17,59.26,Sole Proprietorship,45,Female,Primary,N/A,0,4.8,1.6,1.2,2.5,1.6,1.6,2.0,1.0,1.0,1.0,1.0,1.79,1.0,1.0,1.3,1.6,1.0,1.0,1.0,3.5,3.0,1.5,3.3,3.3,2.8,2.9,2.5,3.4,3.0,3.1,3.2,3.8,2.6,1.7,3.4,3.8,3.8,2.1,2.0,2.2,2.2,2.3,-2.1,18.2,3.7,0,4,1.5,2.7,2.7,60.4,1.45,1.1,1.37,1.0,1.23,3.0,2.93,3.1,2.7,3.67,3.08,2.1,2024-01-23,38,0.95
SME_02990,Cross River,South-South,Urban,Health and Social Work,3,25,56.51,Sole Proprietorship,39,Female,Primary,N/A,11,6.3,2.6,1.9,2.1,2.3,1.9,3.1,1.0,1.0,1.0,1.0,2.57,1.9,2.4,3.7,1.7,1.8,2.3,2.3,3.9,3.4,2.6,2.5,3.3,2.4,2.5,2.9,2.1,2.4,3.1,3.3,4.2,2.0,1.5,4.5,4.2,4.6,2.9,3.3,2.9,3.0,2.8,4.7,13.1,5.2,0,15,2.3,3.4,3.0,59.3,1.79,2.67,1.93,2.3,2.17,2.84,2.5,2.93,2.57,4.43,3.05,3.03,2024-04-02,48,0.56
SME_02991,Abia,South-East,Rural,Professional Services,1,6,24.94,Limited Liability,30,Male,Primary,N/A,4,6.7,2.6,2.7,1.9,2.8,2.1,3.0,1.0,1.0,1.0,1.0,2.74,1.5,1.2,2.2,1.9,2.5,1.8,2.5,3.8,3.7,2.0,2.9,3.7,2.7,4.2,4.2,3.9,3.8,3.6,3.6,2.7,4.2,2.0,3.6,3.6,4.2,3.2,3.3,3.5,3.4,3.0,-6.3,19.9,-1.1,0,24,2.2,3.4,3.7,86.4,1.91,1.63,2.2,2.15,1.97,3.42,4.1,3.67,2.97,3.8,3.59,3.33,2024-03-29,48,0.83
SME_02992,Akwa Ibom,South-South,Urban,Health and Social Work,3,14,55.57,Limited Liability,42,Male,Bachelor,Business Administration,0,7.4,2.3,1.7,2.0,1.9,2.7,2.8,1.0,1.0,1.0,1.0,2.25,1.8,2.7,2.0,2.2,2.3,2.7,2.0,3.8,4.3,2.8,2.6,2.5,2.7,1.8,3.0,3.0,2.9,2.9,2.1,3.3,4.4,2.2,4.0,3.0,4.4,3.4,2.6,2.1,2.8,3.5,13.0,17.1,2.8,0,19,2.6,2.2,3.2,73.7,1.74,2.17,2.37,2.35,2.16,2.74,2.6,2.63,3.3,3.8,3.01,2.7,2024-04-13,50,0.74
SME_02993,Ekiti,South-West,Urban,Construction,2,32,113.36,Limited Liability,38,Male,Bachelor,Law,11,9.0,3.7,3.1,2.9,2.0,2.7,3.0,1.0,1.1,1.0,1.0,2.57,3.1,3.6,3.6,3.6,3.2,3.3,3.5,4.0,3.2,4.4,2.4,2.2,2.2,2.3,3.7,3.1,3.1,2.6,2.8,4.0,3.6,2.5,3.8,3.0,3.3,3.8,3.1,3.6,3.0,3.9,12.1,23.7,11.7,0,19,3.8,3.5,3.8,72.0,2.15,3.43,3.53,3.4,3.13,2.62,3.03,2.83,3.37,3.37,3.04,3.5,2024-01-21,33,0.65
SME_02994,Ondo,South-West,Urban,Wholesale and Retail Trade,1,13,50.96,Sole Proprietorship,39,Male,Bachelor,Economics,13,7.5,3.2,2.9,1.5,3.0,2.8,3.7,1.3,1.1,1.0,1.0,3.19,1.3,1.8,3.1,2.4,1.7,3.0,3.0,4.4,4.5,3.4,2.6,3.5,3.0,3.2,3.2,2.5,3.5,2.5,2.1,2.7,2.5,1.9,3.9,4.4,3.6,3.4,3.4,2.7,3.3,3.2,1.3,15.1,2.5,0,19,1.8,3.6,3.5,55.0,2.15,2.07,1.97,3.0,2.3,2.96,2.97,2.7,2.37,3.97,2.99,3.17,2024-03-09,55,0.8
SME_02995,FCT,North-Central,Urban,Accommodation and Food Service,4,11,37.97,Sole Proprietorship,42,Female,Bachelor,Economics,0,5.8,2.0,1.8,1.3,1.5,1.3,1.5,1.0,1.0,1.0,1.0,1.4,1.0,1.2,1.0,1.0,1.6,2.6,1.4,3.7,3.3,1.0,3.3,3.4,3.4,3.3,3.2,2.2,3.4,3.0,4.2,4.2,4.6,1.8,2.4,3.6,3.5,2.8,1.7,2.8,2.3,2.4,3.5,12.9,-0.0,0,14,1.6,1.9,3.2,51.1,1.34,1.07,1.4,2.0,1.45,3.26,2.9,3.53,3.53,3.17,3.28,2.43,2024-02-26,48,0.75
SME_02996,Yobe,North-East,Rural,Professional Services,2,25,165.3,Partnership,31,Male,Primary,N/A,4,7.4,2.6,2.4,1.3,1.7,2.0,3.0,1.0,1.0,1.0,1.0,2.26,2.8,2.8,2.3,2.9,2.5,3.2,2.4,3.6,2.7,2.8,2.1,2.2,1.4,3.8,5.0,2.8,4.8,4.2,4.7,3.3,3.8,2.6,4.5,3.3,4.2,3.2,3.1,2.5,3.1,3.6,10.1,20.5,6.0,0,27,2.8,4.0,3.3,75.5,1.7,2.63,2.73,2.8,2.46,2.98,3.87,4.57,3.23,4.0,3.73,2.93,2024-01-16,51,0.98
SME_02997,Ondo,South-West,Rural,Manufacturing,8,16,36.69,Partnership,37,Male,Primary,N/A,4,7.4,3.2,2.4,2.3,2.7,1.4,2.8,1.5,1.0,1.0,1.0,2.73,1.5,1.8,2.2,2.3,2.7,2.2,1.6,3.2,4.3,2.4,2.8,3.5,3.0,4.1,3.5,3.0,4.3,3.0,3.1,4.2,4.4,2.2,3.6,2.8,4.1,2.5,3.1,2.0,3.6,3.1,2.4,17.5,4.1,0,16,2.7,2.7,3.4,64.7,1.93,1.83,2.57,1.9,2.06,3.16,3.53,3.47,3.6,3.5,3.45,2.53,2024-02-13,33,0.78
SME_02998,Ondo,South-West,Urban,Wholesale and Retail Trade,15,28,134.75,Limited Liability,39,Female,Bachelor,Agriculture,0,8.6,2.8,2.4,2.9,1.5,2.6,2.7,1.0,1.0,1.0,1.0,2.24,2.3,2.4,2.0,1.7,2.0,1.5,1.7,2.8,3.7,1.7,1.8,2.6,1.7,2.8,3.2,3.4,2.6,3.0,2.7,4.1,3.7,3.1,4.3,2.4,4.2,2.9,3.1,2.6,2.6,3.1,9.7,19.1,-0.1,2,21,3.0,3.0,3.9,65.8,1.89,2.23,2.23,1.6,1.99,2.46,3.13,2.77,3.63,3.63,3.12,2.87,2024-04-09,55,0.75
SME_02999,Oyo,South-West,Urban,Information and Communication,13,13,76.75,Limited Liability,43,Male,Bachelor,Marketing,0,7.9,2.3,1.6,1.7,3.2,1.3,2.4,1.0,1.0,1.0,1.0,2.46,1.4,2.2,2.2,2.0,3.0,1.9,2.0,3.1,3.8,2.8,3.7,2.7,3.1,3.7,3.2,2.2,3.6,1.1,3.8,3.2,4.0,1.8,3.6,3.2,3.9,2.9,2.7,2.6,3.1,2.6,15.8,19.0,2.6,0,13,2.8,2.9,3.7,55.8,1.65,1.93,2.6,1.95,2.03,2.76,3.03,2.83,3.0,3.57,3.04,2.73,2024-02-15,39,0.6
SME_03000,Nasarawa,North-Central,Urban,Wholesale and Retail Trade,5,58,167.68,Limited Liability,44,Female,Secondary,N/A,14,5.6,2.3,2.0,2.2,1.2,1.3,2.5,1.0,1.0,1.0,1.0,1.87,1.5,1.6,1.9,1.1,1.9,1.1,1.0,3.0,2.5,2.7,2.3,2.7,1.8,2.9,2.7,3.2,3.4,2.7,3.7,3.8,2.7,2.5,3.2,2.9,3.3,2.5,3.2,2.7,2.6,2.7,-2.3,13.2,-0.4,0,19,2.7,2.8,3.5,51.1,1.55,1.67,1.9,1.05,1.54,2.44,2.93,3.27,3.0,3.13,2.95,2.8,2024-02-05,39,0.81
