state,year,crop,crop_production_tonnes,residue_production_tonnes,dry_residue_tonnes,energy_content_mj_per_kg,moisture_content,energy_potential_gj,biogas_potential_m3,electricity_potential_kwh
Kwara,2020,palm_oil,18971.68,18971.68,16125.93,20.5,0.15,330.58,3225186.4,6450372.81
Kwara,2021,rice,46994.91,70492.37,59918.51,15.5,0.15,928.74,11983702.14,23967404.29
Kwara,2021,maize,75191.86,90230.23,79402.6,17.2,0.12,1365.72,15880520.11,31761040.22
Kwara,2021,sorghum,28196.95,36656.03,31524.19,16.8,0.14,529.61,6304837.18,12609674.35
Kwara,2021,millet,18797.96,20677.76,17989.65,16.5,0.13,296.83,3597930.34,7195860.68
Kwara,2021,cassava,93989.82,75191.86,60153.49,14.2,0.2,854.18,12030697.05,24061394.11
Kwara,2021,yam,56393.89,33836.34,27745.8,13.8,0.18,382.89,5549159.02,11098318.03
Kwara,2021,sweet_potato,14098.47,9868.93,8289.9,14.5,0.16,120.2,1657980.44,3315960.88
Kwara,2021,cocoa,9398.98,18797.96,16918.17,18.5,0.1,312.99,3383633.55,6767267.09
Kwara,2021,groundnut,23497.46,42295.42,38911.79,17.8,0.08,692.63,7782357.16,15564714.31
Kwara,2021,soybean,14098.47,22557.56,20076.23,17.0,0.11,341.3,4015245.14,8030490.28
Kwara,2021,sugarcane,4699.49,1409.85,1057.39,19.2,0.25,20.3,211477.1,422954.19
Kwara,2021,cotton,7519.19,16542.21,14557.14,16.0,0.12,232.91,2911428.69,5822857.37
Kwara,2021,palm_oil,18797.96,18797.96,15978.27,20.5,0.15,327.55,3195653.91,6391307.81
Kwara,2022,rice,35080.66,52620.99,44727.84,15.5,0.15,693.28,8945567.59,17891135.18
Kwara,2022,maize,56129.05,67354.86,59272.28,17.2,0.12,1019.48,11854455.69,23708911.38
Kwara,2022,sorghum,21048.39,27362.91,23532.1,16.8,0.14,395.34,4706420.97,9412841.95
Kwara,2022,millet,14032.26,15435.49,13428.88,16.5,0.13,221.58,2685775.12,5371550.23
Kwara,2022,cassava,70161.31,56129.05,44903.24,14.2,0.2,637.63,8980648.25,17961296.5
Kwara,2022,yam,42096.79,25258.07,20711.62,13.8,0.18,285.82,4142324.01,8284648.01
Kwara,2022,sweet_potato,10524.2,7366.94,6188.23,14.5,0.16,89.73,1237645.59,2475291.17
Kwara,2022,cocoa,7016.13,14032.26,12629.04,18.5,0.1,233.64,2525807.32,5051614.64
Kwara,2022,groundnut,17540.33,31572.59,29046.78,17.8,0.08,517.03,5809356.84,11618713.67
Kwara,2022,soybean,10524.2,16838.72,14986.46,17.0,0.11,254.77,2997291.35,5994582.71
Kwara,2022,sugarcane,3508.07,1052.42,789.31,19.2,0.25,15.15,157862.96,315725.92
Kwara,2022,cotton,5612.91,12348.39,10866.58,16.0,0.12,173.87,2173316.88,4346633.75
Kwara,2022,palm_oil,14032.26,14032.26,11927.42,20.5,0.15,244.51,2385484.69,4770969.38
Kwara,2023,rice,50722.25,76083.38,64670.87,15.5,0.15,1002.4,12934173.95,25868347.89
Kwara,2023,maize,81155.6,97386.72,85700.31,17.2,0.12,1474.05,17140062.98,34280125.96
Kwara,2023,sorghum,30433.35,39563.36,34024.49,16.8,0.14,571.61,6804897.16,13609794.33
Kwara,2023,millet,20288.9,22317.79,19416.48,16.5,0.13,320.37,3883295.52,7766591.04
Kwara,2023,cassava,101444.5,81155.6,64924.48,14.2,0.2,921.93,12984896.2,25969792.39
Kwara,2023,yam,60866.7,36520.02,29946.42,13.8,0.18,413.26,5989283.37,11978566.74
Kwara,2023,sweet_potato,15216.68,10651.67,8947.41,14.5,0.16,129.74,1789481.01,3578962.01
Kwara,2023,cocoa,10144.45,20288.9,18260.01,18.5,0.1,337.81,3652002.06,7304004.11
Kwara,2023,groundnut,25361.13,45650.03,41998.02,17.8,0.08,747.56,8399604.73,16799209.45
Kwara,2023,soybean,15216.68,24346.68,21668.55,17.0,0.11,368.37,4333709.11,8667418.21
Kwara,2023,sugarcane,5072.23,1521.67,1141.25,19.2,0.25,21.91,228250.13,456500.26
Kwara,2023,cotton,8115.56,17854.23,15711.72,16.0,0.12,251.39,3142344.88,6284689.76
Kwara,2023,palm_oil,20288.9,20288.9,17245.57,20.5,0.15,353.53,3449113.05,6898226.1
Kwara,2024,rice,44049.79,66074.69,56163.49,15.5,0.15,870.53,11232697.07,22465394.14
Kwara,2024,maize,70479.67,84575.6,74426.53,17.2,0.12,1280.14,14885305.86,29770611.71
Kwara,2024,sorghum,26429.88,34358.84,29548.6,16.8,0.14,496.42,5909720.15,11819440.3
Kwara,2024,millet,17619.92,19381.91,16862.26,16.5,0.13,278.23,3372452.11,6744904.22
Kwara,2024,cassava,88099.58,70479.67,56383.73,14.2,0.2,800.65,11276746.86,22553493.72
Kwara,2024,yam,52859.75,31715.85,26007.0,13.8,0.18,358.9,5201399.49,10402798.98
Kwara,2024,sweet_potato,13214.94,9250.46,7770.38,14.5,0.16,112.67,1554076.68,3108153.35
Kwara,2024,cocoa,8809.96,17619.92,15857.93,18.5,0.1,293.37,3171585.05,6343170.11
Kwara,2024,groundnut,22024.9,39644.81,36473.23,17.8,0.08,649.22,7294645.63,14589291.25
Kwara,2024,soybean,13214.94,21143.9,18818.07,17.0,0.11,319.91,3763614.26,7527228.53
Kwara,2024,sugarcane,4404.98,1321.49,991.12,19.2,0.25,19.03,198224.07,396448.13
Kwara,2024,cotton,7047.97,15505.53,13644.86,16.0,0.12,218.32,2728972.74,5457945.48
Kwara,2024,palm_oil,17619.92,17619.92,14976.93,20.5,0.15,307.03,2995385.88,5990771.77
Lagos,2020,rice,31148.8,46723.2,39714.72,15.5,0.15,615.58,7942944.79,15885889.58
Lagos,2020,maize,49838.08,59805.7,52629.02,17.2,0.12,905.22,10525803.54,21051607.09
Lagos,2020,sorghum,18689.28,24296.07,20894.62,16.8,0.14,351.03,4178923.42,8357846.85
Lagos,2020,millet,12459.52,13705.47,11923.76,16.5,0.13,196.74,2384752.37,4769504.73
Lagos,2020,cassava,62297.61,49838.08,39870.47,14.2,0.2,566.16,7974093.59,15948187.19
Lagos,2020,yam,37378.56,22427.14,18390.25,13.8,0.18,253.79,3678050.67,7356101.34
Lagos,2020,sweet_potato,9344.64,6541.25,5494.65,14.5,0.16,79.67,1098929.77,2197859.55
Lagos,2020,cocoa,6229.76,12459.52,11213.57,18.5,0.1,207.45,2242713.82,4485427.65
Lagos,2020,groundnut,15574.4,28033.92,25791.21,17.8,0.08,459.08,5158241.79,10316483.59
Lagos,2020,soybean,9344.64,14951.43,13306.77,17.0,0.11,226.22,2661353.74,5322707.47
Lagos,2020,sugarcane,3114.88,934.46,700.85,19.2,0.25,13.46,140169.61,280339.23
Lagos,2020,cotton,4983.81,10964.38,9648.65,16.0,0.12,154.38,1929730.65,3859461.3
Lagos,2020,palm_oil,12459.52,12459.52,10590.59,20.5,0.15,217.11,2118118.61,4236237.22
Lagos,2021,rice,33580.26,50370.39,42814.83,15.5,0.15,663.63,8562966.94,17125933.88
Lagos,2021,maize,53728.42,64474.1,56737.21,17.2,0.12,975.88,11347442.31,22694884.62
Lagos,2021,sorghum,20148.16,26192.6,22525.64,16.8,0.14,378.43,4505128.02,9010256.04
Lagos,2021,millet,13432.11,14775.32,12854.52,16.5,0.13,212.1,2570904.9,5141809.8
Lagos,2021,cassava,67160.53,53728.42,42982.74,14.2,0.2,610.35,8596547.2,17193094.41
Lagos,2021,yam,40296.32,24177.79,19825.79,13.8,0.18,273.6,3965157.4,7930314.8
Lagos,2021,sweet_potato,10074.08,7051.86,5923.56,14.5,0.16,85.89,1184711.66,2369423.32
Lagos,2021,cocoa,6716.05,13432.11,12088.89,18.5,0.1,223.64,2417778.9,4835557.8
Lagos,2021,groundnut,16790.13,30222.24,27804.46,17.8,0.08,494.92,5560891.47,11121782.95
Lagos,2021,soybean,10074.08,16118.53,14345.49,17.0,0.11,243.87,2869097.63,5738195.26
Lagos,2021,sugarcane,3358.03,1007.41,755.56,19.2,0.25,14.51,151111.18,302222.36
Lagos,2021,cotton,5372.84,11820.25,10401.82,16.0,0.12,166.43,2080364.42,4160728.85
Lagos,2021,palm_oil,13432.11,13432.11,11417.29,20.5,0.15,234.05,2283457.85,4566915.7
Lagos,2022,rice,22214.47,33321.71,28323.45,15.5,0.15,439.01,5664690.43,11329380.86
Lagos,2022,maize,35543.16,42651.79,37533.57,17.2,0.12,645.58,7506714.47,15013428.95
Lagos,2022,sorghum,13328.68,17327.29,14901.47,16.8,0.14,250.34,2980293.6,5960587.2
Lagos,2022,millet,8885.79,9774.37,8503.7,16.5,0.13,140.31,1700740.0,3401480.0
Lagos,2022,cassava,44428.94,35543.16,28434.52,14.2,0.2,403.77,5686904.9,11373809.81
Lagos,2022,yam,26657.37,15994.42,13115.42,13.8,0.18,180.99,2623084.89,5246169.77
Lagos,2022,sweet_potato,6664.34,4665.04,3918.63,14.5,0.16,56.82,783726.58,1567453.16
Lagos,2022,cocoa,4442.89,8885.79,7997.21,18.5,0.1,147.95,1599442.0,3198884.01
Lagos,2022,groundnut,11107.24,19993.03,18393.58,17.8,0.08,327.41,3678716.61,7357433.22
Lagos,2022,soybean,6664.34,10662.95,9490.02,17.0,0.11,161.33,1898004.51,3796009.02
Lagos,2022,sugarcane,2221.45,666.43,499.83,19.2,0.25,9.6,99965.13,199930.25
Lagos,2022,cotton,3554.32,7819.49,6881.15,16.0,0.12,110.1,1376230.99,2752461.97
Lagos,2022,palm_oil,8885.79,8885.79,7552.92,20.5,0.15,154.83,1510584.12,3021168.23
Lagos,2023,rice,18233.1,27349.65,23247.2,15.5,0.15,360.33,4649440.7,9298881.41
Lagos,2023,maize,29172.96,35007.55,30806.65,17.2,0.12,529.87,6161329.42,12322658.84
Lagos,2023,sorghum,10939.86,14221.82,12230.76,16.8,0.14,205.48,2446152.8,4892305.61
Lagos,2023,millet,7293.24,8022.56,6979.63,16.5,0.13,115.16,1395926.2,2791852.39
Lagos,2023,cassava,36466.2,29172.96,23338.37,14.2,0.2,331.4,4667673.8,9335347.61
Lagos,2023,yam,21879.72,13127.83,10764.82,13.8,0.18,148.55,2152964.54,4305929.08
Lagos,2023,sweet_potato,5469.93,3828.95,3216.32,14.5,0.16,46.64,643263.8,1286527.59
Lagos,2023,cocoa,3646.62,7293.24,6563.92,18.5,0.1,121.43,1312783.26,2625566.52
Lagos,2023,groundnut,9116.55,16409.79,15097.01,17.8,0.08,268.73,3019401.49,6038802.98
Lagos,2023,soybean,5469.93,8751.89,7789.18,17.0,0.11,132.42,1557836.13,3115672.26
Lagos,2023,sugarcane,1823.31,546.99,410.24,19.2,0.25,7.88,82048.95,164097.91
Lagos,2023,cotton,2917.3,6418.05,5647.89,16.0,0.12,90.37,1129577.06,2259154.12
Lagos,2023,palm_oil,7293.24,7293.24,6199.25,20.5,0.15,127.08,1239850.85,2479701.71
Lagos,2024,rice,21123.4,31685.1,26932.33,15.5,0.15,417.45,5386466.88,10772933.75
Lagos,2024,maize,33797.44,40556.93,35690.1,17.2,0.12,613.87,7138019.16,14276038.33
Lagos,2024,sorghum,12674.04,16476.25,14169.58,16.8,0.14,238.05,2833915.28,5667830.56
Lagos,2024,millet,8449.36,9294.3,8086.04,16.5,0.13,133.42,1617207.47,3234414.93
Lagos,2024,cassava,42246.8,33797.44,27037.95,14.2,0.2,383.94,5407590.27,10815180.55
Lagos,2024,yam,25348.08,15208.85,12471.26,13.8,0.18,172.1,2494251.01,4988502.03
Lagos,2024,sweet_potato,6337.02,4435.91,3726.17,14.5,0.16,54.03,745233.53,1490467.07
Lagos,2024,cocoa,4224.68,8449.36,7604.42,18.5,0.1,140.68,1520884.76,3041769.53
Lagos,2024,groundnut,10561.7,19011.06,17490.17,17.8,0.08,311.33,3498034.96,6996069.92
Lagos,2024,soybean,6337.02,10139.23,9023.92,17.0,0.11,153.41,1804783.25,3609566.51
Lagos,2024,sugarcane,2112.34,633.7,475.28,19.2,0.25,9.13,95055.3,190110.6
Lagos,2024,cotton,3379.74,7435.44,6543.18,16.0,0.12,104.69,1308636.85,2617273.69
Lagos,2024,palm_oil,8449.36,8449.36,7181.96,20.5,0.15,147.23,1436391.17,2872782.33
Nasarawa,2020,rice,23542.16,35313.23,30016.25,15.5,0.15,465.25,6003249.72,12006499.44
Nasarawa,2020,maize,37667.45,45200.94,39776.83,17.2,0.12,684.16,7955365.28,15910730.56
Nasarawa,2020,sorghum,14125.29,18362.88,15792.08,16.8,0.14,265.31,3158415.62,6316831.24
Nasarawa,2020,millet,9416.86,10358.55,9011.94,16.5,0.13,148.7,1802387.45,3604774.89
Nasarawa,2020,cassava,47084.31,37667.45,30133.96,14.2,0.2,427.9,6026791.88,12053583.76
Nasarawa,2020,yam,28250.59,16950.35,13899.29,13.8,0.18,191.81,2779857.75,5559715.51
Nasarawa,2020,sweet_potato,7062.65,4943.85,4152.84,14.5,0.16,60.22,830567.26,1661134.51
Nasarawa,2020,cocoa,4708.43,9416.86,8475.18,18.5,0.1,156.79,1695035.22,3390070.43
Nasarawa,2020,groundnut,11771.08,21187.94,19492.9,17.8,0.08,346.97,3898581.0,7797161.99
Nasarawa,2020,soybean,7062.65,11300.23,10057.21,17.0,0.11,170.97,2011441.79,4022883.58
Nasarawa,2020,sugarcane,2354.22,706.26,529.7,19.2,0.25,10.17,105939.7,211879.4
Nasarawa,2020,cotton,3766.74,8286.84,7292.42,16.0,0.12,116.68,1458483.63,2916967.27
Nasarawa,2020,palm_oil,9416.86,9416.86,8004.33,20.5,0.15,164.09,1600866.59,3201733.19
Nasarawa,2021,rice,31987.5,47981.25,40784.06,15.5,0.15,632.15,8156812.81,16313625.62
Nasarawa,2021,maize,51180.0,61416.0,54046.08,17.2,0.12,929.59,10809216.41,21618432.83
Nasarawa,2021,sorghum,19192.5,24950.25,21457.22,16.8,0.14,360.48,4291443.16,8582886.33
Nasarawa,2021,millet,12795.0,14074.5,12244.82,16.5,0.13,202.04,2448963.09,4897926.19
Nasarawa,2021,cassava,63975.0,51180.0,40944.0,14.2,0.2,581.4,8188800.31,16377600.63
Nasarawa,2021,yam,38385.0,23031.0,18885.42,13.8,0.18,260.62,3777084.14,7554168.29
Nasarawa,2021,sweet_potato,9596.25,6717.38,5642.6,14.5,0.16,81.82,1128519.04,2257038.09
Nasarawa,2021,cocoa,6397.5,12795.0,11515.5,18.5,0.1,213.04,2303100.09,4606200.18
Nasarawa,2021,groundnut,15993.75,28788.75,26485.65,17.8,0.08,471.44,5297130.2,10594260.41
Nasarawa,2021,soybean,9596.25,15354.0,13665.06,17.0,0.11,232.31,2733012.1,5466024.21
Nasarawa,2021,sugarcane,3198.75,959.63,719.72,19.2,0.25,13.82,143943.76,287887.51
Nasarawa,2021,cotton,5118.0,11259.6,9908.45,16.0,0.12,158.54,1981689.68,3963379.35
Nasarawa,2021,palm_oil,12795.0,12795.0,10875.75,20.5,0.15,222.95,2175150.08,4350300.17
Nasarawa,2022,rice,33503.2,50254.79,42716.58,15.5,0.15,662.11,8543315.01,17086630.03
Nasarawa,2022,maize,53605.11,64326.14,56607.0,17.2,0.12,973.64,11321400.04,22642800.07
Nasarawa,2022,sorghum,20101.92,26132.49,22473.94,16.8,0.14,377.56,4494788.79,8989577.59
Nasarawa,2022,millet,13401.28,14741.41,12825.02,16.5,0.13,211.61,2565004.7,5130009.39
Nasarawa,2022,cassava,67006.39,53605.11,42884.09,14.2,0.2,608.95,8576818.21,17153636.42
Nasarawa,2022,yam,40203.84,24122.3,19780.29,13.8,0.18,272.97,3956057.4,7912114.8
Nasarawa,2022,sweet_potato,10050.96,7035.67,5909.96,14.5,0.16,85.69,1181992.76,2363985.52
Nasarawa,2022,cocoa,6700.64,13401.28,12061.15,18.5,0.1,223.13,2412230.12,4824460.24
Nasarawa,2022,groundnut,16751.6,30152.88,27740.65,17.8,0.08,493.78,5548129.28,11096258.56
Nasarawa,2022,soybean,10050.96,16081.53,14312.57,17.0,0.11,243.31,2862513.08,5725026.15
Nasarawa,2022,sugarcane,3350.32,1005.1,753.82,19.2,0.25,14.47,150764.38,301528.77
Nasarawa,2022,cotton,5360.51,11793.13,10377.95,16.0,0.12,166.05,2075590.01,4151180.01
Nasarawa,2022,palm_oil,13401.28,13401.28,11391.09,20.5,0.15,233.52,2278217.34,4556434.67
Nasarawa,2023,rice,16047.39,24071.08,20460.42,15.5,0.15,317.14,4092083.22,8184166.44
Nasarawa,2023,maize,25675.82,30810.98,27113.66,17.2,0.12,466.35,5422732.4,10845464.79
Nasarawa,2023,sorghum,9628.43,12516.96,10764.59,16.8,0.14,180.85,2152917.19,4305834.39
Nasarawa,2023,millet,6418.95,7060.85,6142.94,16.5,0.13,101.36,1228587.81,2457175.62
Nasarawa,2023,cassava,32094.77,25675.82,20540.65,14.2,0.2,291.68,4108130.6,8216261.21
Nasarawa,2023,yam,19256.86,11554.12,9474.38,13.8,0.18,130.75,1894875.24,3789750.48
Nasarawa,2023,sweet_potato,4814.22,3369.95,2830.76,14.5,0.16,41.05,566151.75,1132303.5
Nasarawa,2023,cocoa,3209.48,6418.95,5777.06,18.5,0.1,106.88,1155411.73,2310823.46
Nasarawa,2023,groundnut,8023.69,14442.65,13287.23,17.8,0.08,236.51,2657446.98,5314893.97
Nasarawa,2023,soybean,4814.22,7702.74,6855.44,17.0,0.11,116.54,1371088.59,2742177.18
Nasarawa,2023,sugarcane,1604.74,481.42,361.07,19.2,0.25,6.93,72213.23,144426.47
Nasarawa,2023,cotton,2567.58,5648.68,4970.84,16.0,0.12,79.53,994167.61,1988335.21
Nasarawa,2023,palm_oil,6418.95,6418.95,5456.11,20.5,0.15,111.85,1091222.19,2182444.38
Nasarawa,2024,rice,27232.14,40848.21,34720.98,15.5,0.15,538.18,6944196.14,13888392.29
Nasarawa,2024,maize,43571.43,52285.71,46011.43,17.2,0.12,791.4,9202285.34,18404570.67
Nasarawa,2024,sorghum,16339.29,21241.07,18267.32,16.8,0.14,306.89,3653464.14,7306928.27
Nasarawa,2024,millet,10892.86,11982.14,10424.46,16.5,0.13,172.0,2084892.77,4169785.54
Nasarawa,2024,cassava,54464.28,43571.43,34857.14,14.2,0.2,494.97,6971428.28,13942856.57
Nasarawa,2024,yam,32678.57,19607.14,16077.86,13.8,0.18,221.87,3215571.3,6431142.59
Nasarawa,2024,sweet_potato,8169.64,5718.75,4803.75,14.5,0.16,69.65,960749.96,1921499.92
Nasarawa,2024,cocoa,5446.43,10892.86,9803.57,18.5,0.1,181.37,1960714.2,3921428.41
Nasarawa,2024,groundnut,13616.07,24508.93,22548.21,17.8,0.08,401.36,4509642.67,9019285.34
Nasarawa,2024,soybean,8169.64,13071.43,11633.57,17.0,0.11,197.77,2326714.19,4653428.38
Nasarawa,2024,sugarcane,2723.21,816.96,612.72,19.2,0.25,11.76,122544.64,245089.28
Nasarawa,2024,cotton,4357.14,9585.71,8435.43,16.0,0.12,134.97,1687085.64,3374171.29
Nasarawa,2024,palm_oil,10892.86,10892.86,9258.93,20.5,0.15,189.81,1851785.64,3703571.28
Niger,2020,rice,23348.22,35022.33,29768.98,15.5,0.15,461.42,5953796.12,11907592.23
Niger,2020,maize,37357.15,44828.58,39449.15,17.2,0.12,678.53,7889830.52,15779661.05
Niger,2020,sorghum,14008.93,18211.61,15661.99,16.8,0.14,263.12,3132397.2,6264794.41
Niger,2020,millet,9339.29,10273.22,8937.7,16.5,0.13,147.47,1787539.73,3575079.46
Niger,2020,cassava,46696.44,37357.15,29885.72,14.2,0.2,424.38,5977144.34,11954288.67
Niger,2020,yam,28017.86,16810.72,13784.79,13.8,0.18,190.23,2756957.83,5513915.65
Niger,2020,sweet_potato,7004.47,4903.13,4118.63,14.5,0.16,59.72,823725.2,1647450.41
Niger,2020,cocoa,4669.64,9339.29,8405.36,18.5,0.1,155.5,1681071.84,3362143.69
Niger,2020,groundnut,11674.11,21013.4,19332.33,17.8,0.08,344.12,3866465.24,7732930.48
Niger,2020,soybean,7004.47,11207.15,9974.36,17.0,0.11,169.56,1994871.92,3989743.84
Niger,2020,sugarcane,2334.82,700.45,525.33,19.2,0.25,10.09,105066.99,210133.98
Niger,2020,cotton,3735.72,8218.57,7232.34,16.0,0.12,115.72,1446468.93,2892937.86
Niger,2020,palm_oil,9339.29,9339.29,7938.39,20.5,0.15,162.74,1587678.96,3175357.93
Niger,2021,rice,19831.0,29746.5,25284.52,15.5,0.15,391.91,5056904.83,10113809.66
Niger,2021,maize,31729.6,38075.52,33506.46,17.2,0.12,576.31,6701291.29,13402582.59
Niger,2021,sorghum,11898.6,15468.18,13302.63,16.8,0.14,223.48,2660526.87,5321053.74
Niger,2021,millet,7932.4,8725.64,7591.31,16.5,0.13,125.26,1518261.31,3036522.62
Niger,2021,cassava,39662.0,31729.6,25383.68,14.2,0.2,360.45,5076735.83,10153471.66
Niger,2021,yam,23797.2,14278.32,11708.22,13.8,0.18,161.57,2341644.4,4683288.8
Niger,2021,sweet_potato,5949.3,4164.51,3498.19,14.5,0.16,50.72,699637.66,1399275.31
Niger,2021,cocoa,3966.2,7932.4,7139.16,18.5,0.1,132.07,1427831.95,2855663.9
Niger,2021,groundnut,9915.5,17847.9,16420.07,17.8,0.08,292.28,3284013.49,6568026.98
Niger,2021,soybean,5949.3,9518.88,8471.8,17.0,0.11,144.02,1694360.58,3388721.17
Niger,2021,sugarcane,1983.1,594.93,446.2,19.2,0.25,8.57,89239.5,178478.99
Niger,2021,cotton,3172.96,6980.51,6142.85,16.0,0.12,98.29,1228570.07,2457140.14
Niger,2021,palm_oil,7932.4,7932.4,6742.54,20.5,0.15,138.22,1348507.95,2697015.91
Niger,2022,rice,18093.2,27139.8,23068.83,15.5,0.15,357.57,4613765.91,9227531.82
Niger,2022,maize,28949.12,34738.94,30570.27,17.2,0.12,525.81,6114054.02,12228108.05
Niger,2022,sorghum,10855.92,14112.7,12136.92,16.8,0.14,203.9,2427383.66,4854767.33
Niger,2022,millet,7237.28,7961.01,6926.08,16.5,0.13,114.28,1385215.36,2770430.73
Niger,2022,cassava,36186.4,28949.12,23159.3,14.2,0.2,328.86,4631859.11,9263718.22
Niger,2022,yam,21711.84,13027.1,10682.23,13.8,0.18,147.41,2136445.01,4272890.03
Niger,2022,sweet_potato,5427.96,3799.57,3191.64,14.5,0.16,46.28,638328.08,1276656.17
Niger,2022,cocoa,3618.64,7237.28,6513.55,18.5,0.1,120.5,1302710.37,2605420.75
Niger,2022,groundnut,9046.6,16283.88,14981.17,17.8,0.08,266.66,2996233.86,5992467.72
Niger,2022,soybean,5427.96,8684.74,7729.41,17.0,0.11,131.4,1545882.98,3091765.95
Niger,2022,sugarcane,1809.32,542.8,407.1,19.2,0.25,7.82,81419.4,162838.8
Niger,2022,cotton,2894.91,6368.81,5604.55,16.0,0.12,89.67,1120909.9,2241819.81
Niger,2022,palm_oil,7237.28,7237.28,6151.69,20.5,0.15,126.11,1230337.58,2460675.15
Niger,2023,rice,23057.44,34586.16,29398.24,15.5,0.15,455.67,5879647.62,11759295.23
Niger,2023,maize,36891.91,44270.29,38957.85,17.2,0.12,670.08,7791570.68,15583141.35
Niger,2023,sorghum,13834.46,17984.8,15466.93,16.8,0.14,259.84,3093386.37,6186772.74
Niger,2023,millet,9222.98,10145.27,8826.39,16.5,0.13,145.64,1765277.73,3530555.46
Niger,2023,cassava,46114.88,36891.91,29513.53,14.2,0.2,419.09,5902705.06,11805410.12
Niger,2023,yam,27668.93,16601.36,13613.11,13.8,0.18,187.86,2722622.71,5445245.42
Niger,2023,sweet_potato,6917.23,4842.06,4067.33,14.5,0.16,58.98,813466.54,1626933.08
Niger,2023,cocoa,4611.49,9222.98,8300.68,18.5,0.1,153.56,1660135.8,3320271.6
Niger,2023,groundnut,11528.72,20751.7,19091.56,17.8,0.08,339.83,3818312.33,7636624.67
Niger,2023,soybean,6917.23,11067.57,9850.14,17.0,0.11,167.45,1970027.81,3940055.63
Niger,2023,sugarcane,2305.74,691.72,518.79,19.2,0.25,9.96,103758.49,207516.97
Niger,2023,cotton,3689.19,8116.22,7142.27,16.0,0.12,114.28,1428454.62,2856909.25
Niger,2023,palm_oil,9222.98,9222.98,7839.53,20.5,0.15,160.71,1567906.03,3135812.06
Niger,2024,rice,36566.85,54850.27,46622.73,15.5,0.15,722.65,9324546.65,18649093.3
Niger,2024,maize,58506.96,70208.35,61783.35,17.2,0.12,1062.67,12356669.82,24713339.64
Niger,2024,sorghum,21940.11,28522.14,24529.04,16.8,0.14,412.09,4905808.54,9811617.09
Niger,2024,millet,14626.74,16089.41,13997.79,16.5,0.13,230.96,2799558.01,5599116.01
Niger,2024,cassava,73133.7,58506.96,46805.57,14.2,0.2,664.64,9361113.5,18722227.0
Niger,2024,yam,43880.22,26328.13,21589.07,13.8,0.18,297.93,4317813.6,8635627.2
Niger,2024,sweet_potato,10970.05,7679.04,6450.39,14.5,0.16,93.53,1290078.45,2580156.91
Niger,2024,cocoa,7313.37,14626.74,13164.07,18.5,0.1,243.54,2632813.17,5265626.34
Niger,2024,groundnut,18283.42,32910.16,30277.35,17.8,0.08,538.94,6055470.29,12110940.59
Niger,2024,soybean,10970.05,17552.09,15621.36,17.0,0.11,265.56,3124271.63,6248543.26
Niger,2024,sugarcane,3656.68,1097.01,822.75,19.2,0.25,15.8,164550.82,329101.65
Niger,2024,cotton,5850.7,12871.53,11326.95,16.0,0.12,181.23,2265389.47,4530778.93
Niger,2024,palm_oil,14626.74,14626.74,12432.73,20.5,0.15,254.87,2486545.77,4973091.55
Ogun,2020,rice,36464.06,54696.09,46491.67,15.5,0.15,720.62,9298334.95,18596669.91
Ogun,2020,maize,58342.49,70010.99,61609.67,17.2,0.12,1059.69,12321934.7,24643869.39
Ogun,2020,sorghum,21878.44,28441.97,24460.09,16.8,0.14,410.93,4892018.11,9784036.21
Ogun,2020,millet,14585.62,16044.19,13958.44,16.5,0.13,230.31,2791688.33,5583376.66
Ogun,2020,cassava,72928.12,58342.49,46674.0,14.2,0.2,662.77,9334799.01,18669598.02
Ogun,2020,yam,43756.87,26254.12,21528.38,13.8,0.18,297.09,4305676.04,8611352.09
Ogun,2020,sweet_potato,10939.22,7657.45,6432.26,14.5,0.16,93.27,1286451.99,2572903.98
Ogun,2020,cocoa,7292.81,14585.62,13127.06,18.5,0.1,242.85,2625412.22,5250824.44
Ogun,2020,groundnut,18232.03,32817.65,30192.24,17.8,0.08,537.42,6038448.11,12076896.22
Ogun,2020,soybean,10939.22,17502.75,15577.45,17.0,0.11,264.82,3115489.17,6230978.34
Ogun,2020,sugarcane,3646.41,1093.92,820.44,19.2,0.25,15.75,164088.26,328176.53
Ogun,2020,cotton,5834.25,12835.35,11295.11,16.0,0.12,180.72,2259021.36,4518042.72
Ogun,2020,palm_oil,14585.62,14585.62,12397.78,20.5,0.15,254.15,2479555.99,4959111.98
Ogun,2021,rice,41183.33,61774.99,52508.74,15.5,0.15,813.89,10501748.81,21003497.63
Ogun,2021,maize,65893.33,79071.99,69583.35,17.2,0.12,1196.83,13916670.43,27833340.86
Ogun,2021,sorghum,24710.0,32123.0,27625.78,16.8,0.14,464.11,5525155.38,11050310.75
Ogun,2021,millet,16473.33,18120.66,15764.98,16.5,0.13,260.12,3152995.64,6305991.29
Ogun,2021,cassava,82366.66,65893.33,52714.66,14.2,0.2,748.55,10542932.14,21085864.29
Ogun,2021,yam,49419.99,29652.0,24314.64,13.8,0.18,335.54,4862927.45,9725854.9
Ogun,2021,sweet_potato,12355.0,8648.5,7264.74,14.5,0.16,105.34,1452947.84,2905895.67
Ogun,2021,cocoa,8236.67,16473.33,14826.0,18.5,0.1,274.28,2965199.67,5930399.33
