participant_id,age,gender,education,income,banking_years,prev_incident,tech_comfort,t1_attitude,t1_subjective_norm,t1_pbc,t1_intention,t1_knowledge,t1_risk_perception,t1_trust_banking,t2_srb1_check_statements,t2_srb2_strong_passwords,t2_srb3_two_factor_auth,t2_srb4_logout_after_use,t2_srb5_verify_alerts,t2_srb_composite,t2_objective_scenario1_phishing_sms,t2_objective_scenario2_suspicious_email,t2_objective_scenario3_public_wifi,t2_objective_scenario4_password_sharing,t2_objective_scenario5_suspicious_app,t2_objective_score,t2_intention_behavior_gap,t2_gap_category,t2_gap_pbc_moderated,t2_gap_age_moderated,t2_gap_incident_moderated,time_gap_weeks,t2_dropout,completion_status
P1305,39,Male,High School,38686.2,1,0,5.61,4.83,5.1,2.66,3.87,5.48,7.0,6.25,,,,,,,,,,,,,,Missing,,,,4.65,1,Incomplete
P1306,36,Male,Some College,28838.75,10,1,4.14,4.46,6.25,4.07,3.56,3.18,5.16,5.72,2.0289344948977748,2.3726935168022667,2.0893278611106143,3.9126851584425806,1.7989058866278906,2.44,2.0,1.0,2.0,2.0,2.0,8.84,0.1,Slight Overperformer,0.10151839559775094,0.08361078339386109,0.6036107833938611,2.92,0,Complete
P1307,19,Male,Some College,42041.41,11,0,5.89,6.04,3.42,4.61,3.82,4.05,6.64,3.19,2.544098201786562,,3.1619837894097156,1.4692896662805115,2.310479458125449,2.3,2.0,2.0,1.0,2.0,2.0,8.97,-0.16,Slight Underperformer,-0.1338031241373622,-0.26905415269895494,-0.16405415269895496,3.44,0,Complete
P1308,46,Female,Some College,20000.0,3,0,2.14,6.22,4.38,7.0,5.05,2.06,2.75,2.53,4.496583928920732,3.941760441009418,2.4678913152837,3.5041530401041836,3.2171218913179715,3.53,2.0,2.0,1.0,2.0,2.0,8.04,0.45,Slight Overperformer,0.044624901872470424,0.4762490187247017,0.4462490187247017,5.46,0,Complete
P1309,26,Male,High School,39506.6,4,0,2.03,5.12,5.31,2.69,3.51,2.55,4.21,3.35,2.559441313168681,2.302023061775719,3.458624861214891,2.9655877302412885,3.206201313485344,2.9,2.0,2.0,2.0,2.0,1.0,9.25,0.59,Slight Overperformer,0.8227852535428873,0.5202802968833982,0.5902802968833982,5.16,0,Complete
P1310,24,Male,Bachelor's,40965.36,5,0,3.91,3.57,4.63,4.58,5.25,4.22,5.18,3.79,1.3675629076241704,1.0,1.2349178821906812,2.5216058521008313,1.0,1.42,2.0,1.0,2.0,2.0,2.0,9.16,-1.76,Underperformer,-1.4481552828125206,-1.8354631412322453,-1.7554631412322452,3.64,0,Complete
P1311,45,Female,Master's,20000.0,10,0,3.17,5.68,4.48,1.96,2.28,3.26,3.27,4.41,,,,,,,,,,,,,,Missing,,,,2.65,1,Incomplete
P1312,38,Female,Some College,80543.69,11,1,3.72,5.71,3.24,3.9,4.96,2.43,6.16,6.32,,,,,,,,,,,,,,Missing,,,,5.66,1,Incomplete
P1313,48,Female,Bachelor's,20000.0,7,0,4.17,4.94,2.09,4.94,4.47,4.73,5.84,4.09,4.0336582396984975,5.865985665597384,6.134672196238221,5.473328896779872,5.999858662736744,5.5,0.0,2.0,2.0,1.0,2.0,7.16,2.71,Overperformer,1.9513468221163444,2.7531659813092633,2.7131659813092632,5.07,0,Complete
P1314,34,Female,Master's,39036.32,7,0,5.58,7.0,5.86,5.22,6.61,3.88,4.41,6.98,6.218194156827479,5.5930212803086095,5.668177159653996,3.461268126614427,3.601225138266919,4.91,2.0,2.0,0.0,2.0,2.0,8.33,1.04,Overperformer,0.6627098594281233,1.0141060636836297,1.0441060636836297,2.86,0,Complete
P1315,27,Male,Bachelor's,92182.85,4,1,3.89,3.32,5.12,5.32,6.66,1.65,5.48,2.62,6.251934320079497,5.347630852198304,6.708662785649615,5.302080087635838,7.0,6.12,1.0,0.0,0.0,2.0,2.0,4.21,2.23,Overperformer,1.3466364449100325,2.169672109441296,2.734672109441296,2.86,0,Complete
P1316,32,Female,Bachelor's,76156.17,1,0,3.26,2.54,5.97,5.06,5.12,1.0,6.39,4.35,3.286890265344149,3.0358688087671317,1.9455697061591848,1.6709197457603457,2.0053096102381605,2.39,1.0,2.0,1.0,2.0,1.0,6.36,-0.73,Slight Underperformer,-0.49819388350843996,-0.7693236033299433,-0.7293236033299433,5.83,0,Complete
P1317,23,Other,Some College,37326.79,4,1,3.97,4.32,4.23,5.31,5.01,3.14,3.19,5.82,2.0550137288560393,1.4232205580157204,1.6487361753619039,1.7280221881399052,3.3165228479090687,2.03,2.0,0.0,0.0,2.0,1.0,5.02,-1.03,Underperformer,-0.6221146812887255,-1.1112146137000831,-0.5262146137000832,3.49,0,Complete
P1318,21,Female,Master's,27173.59,12,1,3.35,6.05,3.87,4.56,3.37,1.62,4.1,5.9,2.719970716692351,2.627128408541296,,,3.057658274892935,2.74,2.0,2.0,2.0,1.0,2.0,8.81,0.5,Slight Overperformer,0.4159144687196998,0.40562553242317967,1.0006255324231796,3.51,0,Complete
P1319,25,Male,Bachelor's,77498.16,3,0,3.1,3.93,4.81,3.03,2.41,1.2,5.13,4.36,3.490966022681844,1.5983370496894032,3.822203681351808,2.719534504625309,1.4448760585430158,2.62,0.0,2.0,2.0,2.0,1.0,6.81,0.86,Overperformer,1.1076851263564744,0.7836015208242202,0.8586015208242201,3.32,0,Complete
P1320,54,Female,High School,62302.45,4,0,2.08,4.02,5.91,1.91,3.44,5.69,5.53,6.1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,10.0,-1.27,Underperformer,-2.074874296696507,-1.2047309034522329,-1.274730903452233,4.36,0,Complete
P1321,26,Female,Some College,22143.69,9,0,4.6,6.34,4.5,3.73,2.94,3.85,5.44,5.86,,,,,,,,,,,,,,Missing,,,,2.6,1,Incomplete
P1322,20,Female,Master's,20000.0,4,0,3.65,5.76,5.84,4.31,5.11,3.6,6.48,3.91,2.399595459916834,2.152404703132317,2.6140504281789023,3.3006566364557077,2.556414414250107,2.6,2.0,1.0,0.0,2.0,2.0,7.22,-0.51,Slight Underperformer,-0.4601322589692056,-0.6075705755056807,-0.5075705755056807,4.24,0,Complete
P1323,29,Female,High School,20000.0,5,0,5.95,5.65,3.49,6.26,3.19,3.72,6.02,5.21,1.0,1.0,1.9766561530464255,1.0,2.4250358591506718,1.48,2.0,1.0,1.0,2.0,1.0,6.95,-0.67,Slight Underperformer,-0.21607944607866675,-0.7232553005724581,-0.6682553005724581,2.59,0,Complete
P1324,26,Male,PhD,41077.9,9,0,2.33,6.14,4.59,4.36,5.42,2.29,6.27,5.71,1.769954053920951,3.1807174314712903,2.2446318504858795,2.6387495357975537,2.8887933991484744,2.54,2.0,2.0,1.0,2.0,0.0,6.8,-0.72,Slight Underperformer,-0.6462942629750192,-0.7943399323894609,-0.7243399323894608,2.6,0,Complete
P1325,46,Female,High School,33990.69,1,0,3.69,4.69,4.71,4.22,3.78,4.62,3.97,4.01,,,,,,,,,,,,,,Missing,,,,2.63,1,Incomplete
P1326,52,Male,Bachelor's,90125.02,2,0,7.0,4.75,6.39,5.04,4.82,3.8,5.66,7.0,,,,,,,,,,,,,,Missing,,,,2.67,1,Incomplete
P1327,27,Female,Some College,48399.47,17,0,3.09,6.17,5.07,4.12,3.92,2.86,5.16,3.71,4.754388621135369,2.8727861892699207,4.018826112071174,3.703239385582832,3.2083204342258225,3.71,0.0,1.0,1.0,2.0,1.0,4.82,1.2,Overperformer,1.1547542260056267,1.133617595277408,1.1986175952774079,4.72,0,Complete
P1328,34,Female,Bachelor's,105596.8,9,0,4.15,3.59,7.0,5.63,3.21,3.09,7.0,4.99,,,,,,,,,,,,,,Missing,,,,4.72,1,Incomplete
P1329,35,Female,Master's,20787.53,10,0,2.68,2.63,3.05,7.0,5.19,2.16,5.69,3.18,2.379816834205727,1.3049677621860423,1.0,2.7534941506583737,2.6408009335564104,2.02,2.0,0.0,2.0,2.0,1.0,6.82,-1.13,Underperformer,-0.11334640707082855,-1.1584640707082867,-1.1334640707082868,3.84,0,Complete
P1330,30,Male,Some College,90266.37,7,1,2.48,4.68,4.97,7.0,6.27,3.39,4.76,4.93,4.0133851872094555,5.445735545378778,5.327776566747555,4.497249419159715,4.07928067302641,4.67,2.0,1.0,2.0,2.0,2.0,8.22,0.98,Overperformer,0.09821994295437941,0.9321994295437912,1.4821994295437912,3.37,0,Complete
P1331,29,Male,Bachelor's,23786.34,7,0,6.82,6.32,5.03,4.64,4.47,3.64,6.44,3.41,2.6600096185263125,1.681932255600152,3.443562119361057,2.2187269481131673,1.881544299790992,2.38,2.0,2.0,1.0,2.0,2.0,8.95,-0.42,Slight Underperformer,-0.33658153366237853,-0.47092149706522674,-0.41592149706522674,5.38,0,Complete
P1332,23,Female,High School,67648.26,3,0,4.76,5.51,5.61,4.97,5.29,3.35,6.12,4.42,,,,,,,,,,,,,,Missing,,,,4.69,1,Incomplete
P1333,19,Female,High School,20000.0,4,0,4.7,6.23,3.74,6.71,4.99,4.08,4.6,2.74,1.7436796399744758,1.0,1.6482189464365926,2.275488210722437,1.8359673294925107,1.7,0.0,0.0,2.0,2.0,0.0,4.04,-1.35,Underperformer,-0.2522386349394614,-1.4547327445740452,-1.3497327445740452,2.82,0,Complete
P1334,23,Female,High School,43831.51,10,0,1.96,2.78,6.99,4.29,4.18,3.88,5.12,5.84,1.1784611432385093,2.3576487393109273,2.76582042835842,2.1279787067889955,2.73077404833453,2.23,1.0,0.0,0.0,2.0,2.0,4.45,-0.41,Slight Underperformer,-0.3767499772504567,-0.4976577867474666,-0.41265778674746656,4.35,0,Complete
P1335,30,Other,Bachelor's,20000.0,4,0,5.04,5.58,4.82,5.45,5.42,4.35,5.14,5.26,2.1379156461871323,3.974482183390002,3.4167536417056366,2.557908199197577,3.233856765540481,3.06,2.0,2.0,1.0,2.0,1.0,8.15,-0.2,Slight Underperformer,-0.11556598258653049,-0.25463598426095907,-0.20463598426095908,4.3,0,Complete
P1336,21,Male,High School,29327.77,3,1,6.24,5.98,3.39,2.91,4.08,5.41,6.85,6.21,2.5084412220111325,1.6401425497913713,1.8965109877850668,1.0,1.2000735449862396,1.65,2.0,1.0,1.0,1.0,0.0,5.0,-0.95,Underperformer,-1.2561607866309838,-1.041783079248235,-0.446783079248235,4.72,0,Complete
P1337,33,Female,High School,51651.95,5,0,6.22,3.58,4.78,4.06,4.73,4.89,5.72,4.35,2.059539286599435,1.0,,1.4945744599948698,1.0036502921321309,1.77,2.0,0.0,2.0,2.0,0.0,5.82,-1.15,Underperformer,-1.1271320450381306,-1.1844867550607232,-1.1494867550607233,6.75,0,Complete
P1338,32,Male,Some College,23938.07,7,0,5.5,6.23,4.39,6.12,5.61,5.43,6.3,6.27,5.03418075583498,3.841562590687942,3.6487877142922143,5.973537865959715,4.791119915606298,4.66,2.0,1.0,0.0,2.0,0.0,5.4,1.3,Overperformer,0.4720934721276656,1.2554231576257382,1.2954231576257382,3.18,0,Complete
P1339,26,Female,Bachelor's,20000.0,12,0,2.81,5.07,7.0,3.49,4.34,2.73,4.96,4.85,1.9811070586003232,1.5697842116136345,1.8293982366202184,2.323246305585347,1.8145262514849296,1.9,2.0,1.0,1.0,2.0,1.0,7.08,-0.82,Slight Underperformer,-0.946589698477369,-0.8919477597006811,-0.821947759700681,4.55,0,Complete
P1340,28,Other,Bachelor's,71460.12,27,0,4.97,7.0,6.16,4.32,4.45,3.24,5.87,4.95,1.9211564887640287,2.397253499205137,2.3720296400167453,2.2854188329789897,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9.93,-0.79,Slight Underperformer,-0.7108232154106873,-0.8464989704822548,-0.7864989704822547,5.5,0,Complete
P1341,21,Female,High School,33430.69,3,0,5.5,2.59,4.86,2.3,2.28,4.98,6.93,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,8.27,-0.7,Slight Underperformer,-1.0516715785098463,-0.7909329094520705,-0.6959329094520705,5.72,0,Complete
P1342,41,Male,High School,24546.96,8,0,1.81,6.84,4.65,7.0,6.43,5.01,5.1,4.17,2.39839061256779,1.2562127357650996,1.3142931620604492,1.767694029317385,2.5527802718949353,1.86,2.0,1.0,2.0,2.0,1.0,8.06,-1.92,Underperformer,-0.19155007103181565,-1.9105007103181575,-1.9155007103181574,4.18,0,Complete
P1343,41,Female,Master's,37553.31,6,0,2.82,4.73,6.04,6.27,3.93,2.98,5.63,6.4,1.1494937148650086,1.6392211917106991,1.7865385035396517,2.1609974223331374,1.9783730855458939,1.74,2.0,2.0,1.0,2.0,2.0,9.09,-0.78,Slight Underperformer,-0.2485261963739257,-0.7727910934606944,-0.7777910934606944,2.69,0,Complete
P1344,22,Male,Some College,200000.0,1,0,5.83,3.26,6.1,4.76,4.99,4.92,4.0,5.42,,2.514076464591219,2.108063298511505,1.0,1.3848553036561027,1.6,2.0,0.0,2.0,2.0,2.0,8.14,-1.45,Underperformer,-1.1167602441227626,-1.5384602815965118,-1.4484602815965117,2.21,0,Complete
P1345,22,Male,Master's,91381.86,14,0,5.81,4.57,1.01,5.21,3.43,2.58,4.66,4.06,1.8020882516840557,2.950276558005648,3.4682774169433053,3.1467061429184002,2.140707626401737,2.7,2.0,0.0,2.0,2.0,1.0,6.32,0.43,Slight Overperformer,0.2742749843071728,0.34067804454885164,0.4306780445488516,4.83,0,Complete
P1346,23,Male,Master's,92047.4,4,0,2.18,5.53,5.64,5.05,4.15,4.72,5.13,3.09,,2.6859150800693494,1.1811410125392543,1.2069383662785258,2.0625275742535862,1.97,2.0,2.0,2.0,2.0,1.0,8.68,-0.67,Slight Underperformer,-0.45618835947865877,-0.7522124474404226,-0.6672124474404226,4.34,0,Complete
P1347,37,Male,Bachelor's,51453.67,4,0,5.69,6.44,4.84,6.44,4.6,3.96,4.33,3.46,5.335700310298301,4.132718051465327,4.073730987268078,4.047950328686056,4.137225945816309,4.35,1.0,2.0,2.0,2.0,1.0,8.62,1.49,Overperformer,0.40052850652248817,1.476231627098153,1.491231627098153,4.13,0,Complete
P1348,35,Male,High School,41489.19,14,0,4.64,7.0,3.1,3.77,4.77,1.92,6.95,6.27,2.905558000920699,3.104819488954477,2.576485387285353,3.924108025180189,2.9071151049087494,3.08,2.0,1.0,2.0,2.0,2.0,9.63,0.14,Slight Overperformer,0.15344125848645096,0.11868557980311359,0.14368557980311358,4.28,0,Complete
P1349,45,Female,Master's,20000.0,5,0,5.67,6.91,5.94,5.53,5.46,3.35,4.58,7.0,1.8731817219004523,1.6229155525360524,2.2302063252999513,2.5294282481704093,1.0767479595334668,1.87,0.0,1.0,2.0,2.0,0.0,5.39,-1.42,Underperformer,-0.7700578159348858,-1.394598531655288,-1.419598531655288,4.98,0,Complete
P1350,47,Female,Bachelor's,21095.51,11,0,3.55,4.04,7.0,6.01,6.29,7.0,6.37,4.92,1.2478461284061007,1.7910673534966772,1.0,1.157327538674523,2.387827584605983,1.52,2.0,2.0,0.0,2.0,1.0,7.16,-2.18,Underperformer,-0.8680782472113049,-2.1489266721601945,-2.1839266721601946,4.55,0,Complete
P1351,20,Female,Bachelor's,24724.27,5,0,5.47,6.56,5.52,6.2,4.54,4.3,5.71,4.99,5.537952243533559,2.775658729173945,4.054219945129702,3.2656414320746063,3.67976147610889,3.86,0.0,2.0,1.0,0.0,2.0,5.78,1.04,Overperformer,0.3518173808999384,0.9360883994000703,1.0360883994000702,4.39,0,Complete
P1352,37,Other,Some College,20000.0,8,0,5.77,5.67,6.23,1.34,3.02,7.0,5.53,5.81,1.2063217989894055,1.0,1.0,1.0,1.0,1.04,2.0,2.0,1.0,2.0,2.0,9.54,-1.02,Underperformer,-1.839564317957269,-1.0375847678378443,-1.0225847678378444,3.41,0,Complete
P1353,46,Female,Some College,20000.0,5,0,3.97,4.41,7.0,3.66,4.11,1.83,7.0,4.9,2.5640076778371066,1.3912481214359695,2.4501074884563563,2.1079211032460172,2.710680646905052,2.24,1.0,2.0,2.0,2.0,1.0,7.96,-0.37,Slight Underperformer,-0.4053971467196398,-0.33797574951850584,-0.36797574951850587,5.04,0,Complete
P1354,28,Male,High School,20000.0,3,0,4.53,4.95,3.72,3.07,2.86,5.13,3.01,6.23,,4.480993996689987,3.719996351234067,2.761765460382735,4.3924737840820525,3.87,0.0,2.0,1.0,2.0,2.0,7.96,1.88,Overperformer,2.4088764795996003,1.824803684551428,1.884803684551428,3.42,0,Complete
P1355,31,Male,Bachelor's,35219.0,8,0,3.53,4.35,2.39,4.71,3.67,1.0,5.28,5.18,2.92507831001695,4.4611068878577695,2.1568113705038767,3.8348054562295197,2.4752067412862178,3.17,2.0,2.0,1.0,2.0,2.0,8.25,0.78,Overperformer,0.6145156042491523,0.7356615148829929,0.780661514882993,4.97,0,Complete
P1356,29,Female,Bachelor's,69913.41,9,0,6.98,5.24,5.65,1.68,3.63,4.0,4.31,4.98,1.9209900800228357,2.647176700519266,3.7569176534955364,1.7282448681971014,3.129869751107993,2.64,2.0,2.0,1.0,2.0,2.0,9.36,0.27,Slight Overperformer,0.45206355361334183,0.2114318048992498,0.2664318048992498,3.61,0,Complete
P1357,30,Female,Some College,88028.83,6,1,4.32,4.32,4.48,1.64,3.23,4.95,3.34,3.89,2.2248242334618613,4.123468670622598,4.208357880334722,1.692530546636592,3.549519643233389,3.16,2.0,2.0,2.0,2.0,1.0,8.64,0.99,Overperformer,1.6883001437998661,0.937794325461091,1.487794325461091,4.59,0,Complete
P1358,41,Female,Bachelor's,50606.11,1,1,3.12,3.97,3.01,7.0,5.8,5.26,4.19,3.57,4.112673685915678,5.1681613863145826,4.799278479294071,5.359924732683903,4.81978697242006,4.85,1.0,2.0,1.0,1.0,2.0,6.94,1.4,Overperformer,0.13963136496188522,1.4013136496188494,1.8963136496188495,5.76,0,Complete
P1359,58,Female,Some College,20000.0,2,0,3.43,5.77,4.7,5.36,3.78,2.8,5.52,1.0,3.3992839047085965,3.0160821773215893,3.9709428382750094,3.812770749302649,5.011204350584308,3.84,2.0,2.0,0.0,2.0,1.0,8.17,1.4,Overperformer,0.8264740854015428,1.4894504393238688,1.3994504393238687,4.66,0,Complete
P1360,51,Female,Bachelor's,20000.0,4,0,4.69,5.95,5.75,4.67,5.07,5.56,4.7,6.4,,,,,,,,,,,,,,Missing,,,,5.42,1,Incomplete
P1361,26,Female,Master's,20000.0,13,0,5.63,4.97,4.61,5.01,3.9,3.2,6.49,4.61,1.8063634395359698,2.28883890498301,2.744770636329576,2.4115847540392332,2.4697756310341017,2.34,2.0,2.0,0.0,2.0,1.0,7.84,-0.16,Slight Underperformer,-0.11207084196878533,-0.23073092639721143,-0.16073092639721143,3.63,0,Complete
P1362,34,Male,High School,20000.0,5,0,2.5,6.84,3.78,4.7,5.03,3.75,5.26,4.28,,,,,,,,,,,,,,Missing,,,,4.1,1,Incomplete
P1363,24,Other,Some College,20000.0,13,0,7.0,4.89,4.51,5.9,5.07,3.35,5.14,2.26,2.5074869779932283,3.146357442280802,2.3525952422903877,3.113508600183537,3.0267195642085385,2.83,2.0,1.0,2.0,2.0,1.0,8.21,-0.26,Slight Underperformer,-0.11325634462744683,-0.34270703288776344,-0.2627070328877634,3.65,0,Complete
P1364,25,Female,High School,31958.75,11,1,4.96,4.84,4.77,3.61,3.06,2.3,5.15,3.97,2.074828185888789,1.810909659238402,1.1292103552319723,2.1972325274474542,1.7248756616628231,1.79,0.0,0.0,1.0,2.0,2.0,4.45,-0.3,Slight Underperformer,-0.33245355970552676,-0.3729971716582304,0.20200282834176964,2.34,0,Complete
P1365,30,Female,Bachelor's,20000.0,4,0,5.2,5.99,2.29,4.76,3.44,6.35,5.39,3.8,1.0,1.0,1.0,,1.0,1.05,0.0,1.0,2.0,2.0,2.0,7.69,-1.22,Underperformer,-0.9413796960150393,-1.2700014682000638,-1.2200014682000637,5.07,0,Complete
P1366,25,Female,Bachelor's,47628.22,6,0,4.35,5.04,4.61,4.82,4.77,4.07,5.04,3.77,,,,,,,,,,,,,,Missing,,,,4.57,1,Incomplete
P1367,26,Male,Master's,30157.27,9,0,4.53,5.3,3.05,3.03,3.43,5.63,4.56,5.23,3.191356620022125,2.808085751729748,3.2864797889694715,3.4166711676819177,4.172315065686719,3.37,2.0,2.0,0.0,2.0,2.0,8.17,1.1,Overperformer,1.4232905467039925,1.033599473251684,1.103599473251684,4.5,0,Complete
P1368,33,Male,Some College,36623.18,3,0,4.28,2.18,5.66,6.29,4.12,5.57,6.59,4.96,3.321389520628097,2.5781228522371484,1.9346389450419859,3.2177527724803534,2.319005631408698,2.67,0.0,0.0,1.0,2.0,2.0,5.03,0.06,Slight Overperformer,0.017938755401773636,0.022190424283738214,0.05719042428373822,5.23,0,Complete
P1369,37,Female,PhD,90418.16,9,0,6.03,5.22,2.77,3.88,4.2,2.55,4.81,3.03,2.9487739084997666,2.214265704851811,2.5699835809935525,3.543525159948105,1.5530534244727172,2.57,1.0,0.0,2.0,1.0,1.0,4.82,-0.09,Slight Overperformer,-0.09118555619428835,-0.10291645060742548,-0.08791645060742548,2.86,0,Complete
P1370,36,Female,High School,20000.0,8,0,4.49,3.01,6.12,5.92,5.08,5.82,5.08,3.11,4.190573998855875,,2.3276790141067893,2.7941020018690863,3.3820297936373467,3.04,2.0,2.0,2.0,2.0,2.0,10.0,-0.06,Slight Overperformer,-0.023885338751839236,-0.07650888367240859,-0.05650888367240858,2.62,0,Complete
P1371,36,Male,Bachelor's,50765.06,3,0,5.65,3.73,4.27,4.66,3.41,4.76,5.97,3.11,,1.0,1.0,1.0584729048003283,1.0,1.01,2.0,2.0,2.0,2.0,2.0,10.0,-1.25,Underperformer,-1.0024033393694014,-1.2702900213093669,-1.2502900213093668,5.24,0,Complete
P1372,22,Male,High School,35911.81,8,0,3.85,3.6,4.09,6.79,3.93,2.44,5.85,7.0,2.1286547636023543,1.6806716338615408,1.0,1.0,1.645109110876006,1.49,2.0,0.0,1.0,2.0,1.0,5.81,-1.03,Underperformer,-0.16878829676060048,-1.1198602469432795,-1.0298602469432794,3.93,0,Complete
P1373,24,Female,Master's,27811.67,5,0,4.79,3.95,5.18,3.04,2.43,4.67,4.52,6.74,3.182019131489457,1.8655418161844373,,1.5697519820493862,3.3631577328226943,2.61,1.0,2.0,2.0,1.0,1.0,6.18,0.84,Overperformer,1.080015012056243,0.7589253124831531,0.838925312483153,4.21,0,Complete
P1374,31,Male,Bachelor's,73732.95,2,0,3.29,4.54,3.67,2.98,3.32,2.47,6.33,3.69,1.2165848185250838,1.0,1.0,1.0,1.2325147420928995,1.09,0.0,2.0,2.0,1.0,2.0,7.07,-1.12,Underperformer,-1.4661642954323781,-1.1679823522433805,-1.1229823522433806,2.53,0,Complete
P1375,45,Female,Bachelor's,73365.66,4,1,6.32,4.62,5.16,3.23,2.57,6.41,6.09,2.23,3.1750929373231354,2.1849617486005815,3.2140930044380145,3.40076196197005,3.379635503320476,3.07,0.0,2.0,2.0,2.0,2.0,8.08,1.23,Overperformer,1.5149441881911816,1.256269388690925,1.7312693886909252,5.47,0,Complete
P1376,73,Female,Master's,20000.0,4,0,3.25,6.0,3.85,4.69,4.52,5.22,5.7,4.97,2.092059863450883,1.0,1.0,1.083368094016068,1.0,1.24,2.0,2.0,1.0,2.0,0.0,5.5,-1.58,Underperformer,-1.256189095074068,-1.4170705157919883,-1.5820705157919883,4.67,0,Complete
P1377,34,Male,High School,31390.84,15,0,4.01,5.47,4.08,6.66,6.09,3.89,5.03,4.86,4.208938129397662,2.5533705150774133,3.376358250941528,2.5828336435809853,3.9162404454549433,3.33,2.0,1.0,0.0,2.0,0.0,4.33,-0.28,Slight Underperformer,-0.0558309566805717,-0.3055950954918891,-0.2755950954918891,3.42,0,Complete
P1378,40,Male,High School,45477.33,2,0,4.03,2.92,5.33,6.73,4.35,5.9,5.05,5.21,3.210054888856951,3.0253551261751315,2.6113962995808313,3.165217366853342,3.0574958927753286,3.01,2.0,2.0,0.0,2.0,2.0,7.98,0.28,Slight Overperformer,0.05123375462914054,0.28321482552847455,0.28321482552847455,6.09,0,Complete
P1379,21,Female,Master's,29190.38,3,0,3.97,5.3,3.32,1.27,2.33,1.63,5.28,5.76,1.0,1.9407367536504538,1.8166398528452432,1.002170039046507,1.8148832861133974,1.51,2.0,2.0,2.0,2.0,0.0,8.29,-0.2,Slight Underperformer,-0.37208772918996436,-0.2994228244591417,-0.20442282445914173,2.64,0,Complete
P1380,39,Male,Some College,57989.49,7,0,5.58,5.58,3.16,4.85,5.84,2.88,4.14,5.39,6.366276833683172,7.0,6.87089792764715,4.7059637648800505,7.0,6.39,1.0,2.0,0.0,2.0,2.0,7.31,2.91,Overperformer,2.168114185392698,2.9047400131748446,2.9097400131748445,3.67,0,Complete
P1381,64,Female,High School,45476.62,6,0,4.03,4.81,5.12,1.0,4.07,3.62,5.46,3.35,3.0397943526922284,2.151391224123878,1.4580726332961496,2.003202862705693,1.0,1.93,2.0,0.0,1.0,1.0,1.0,4.62,-0.66,Slight Underperformer,-1.2573438713809457,-0.5417599323057608,-0.6617599323057608,4.99,0,Complete
P1382,24,Male,Bachelor's,157321.85,5,0,6.59,5.13,4.77,5.61,4.12,7.0,6.48,5.18,1.0,1.5445532915352669,2.5078058509644667,1.0,1.793382584580844,1.57,2.0,2.0,1.0,2.0,2.0,9.21,-1.05,Underperformer,-0.5410944792981452,-1.1284566551994986,-1.0484566551994985,5.15,0,Complete
P1383,26,Female,Bachelor's,20000.0,5,0,3.27,5.43,5.02,6.07,5.17,2.39,6.46,5.91,2.6920382626478574,3.7944310199947533,2.9905421836502413,,,3.48,2.0,2.0,1.0,2.0,2.0,9.47,0.34,Slight Overperformer,0.12911030635851092,0.26943449313249374,0.33943449313249374,2.51,0,Complete
P1384,42,Male,High School,32927.1,10,0,4.75,6.12,5.23,4.44,4.92,1.44,5.08,3.86,1.871351556216832,1.5126580805023282,2.0457874586484848,1.1289879544198418,1.7761422749129152,1.67,2.0,2.0,1.0,1.0,1.0,6.5,-1.35,Underperformer,-1.1698672398619225,-1.3394794526040683,-1.3494794526040683,3.72,0,Complete
P1385,31,Male,Some College,20000.0,3,0,3.34,3.31,4.87,4.62,3.98,1.83,6.67,5.19,,,,,,,,,,,,,,Missing,,,,4.75,1,Incomplete
P1386,19,Female,High School,58881.72,2,1,5.13,4.91,5.59,4.6,5.88,5.36,7.0,4.08,1.8856545741423791,1.6186542079384263,2.6397456855362806,3.248328348247979,1.8914965251191886,2.26,2.0,0.0,0.0,1.0,1.0,4.7,-1.24,Underperformer,-1.017069068357822,-1.346733918852094,-0.7417339188520939,5.47,0,Complete
P1387,26,Male,Some College,20000.0,1,1,4.48,7.0,4.93,3.4,4.52,3.11,5.15,7.0,5.064069666567617,4.345775177621681,2.8237289557385044,4.39873010070099,3.378920646564888,4.0,2.0,1.0,0.0,0.0,2.0,5.5,1.19,Overperformer,1.4019955307960288,1.1186701263834757,1.6886701263834758,5.39,0,Complete
P1388,52,Male,Master's,47908.59,4,1,4.27,6.9,2.19,5.1,4.74,3.76,6.26,3.08,2.239383416059524,3.1018626165568004,2.23898689731057,2.883589754737211,1.6192118832411655,2.42,1.0,0.0,0.0,2.0,1.0,3.72,-0.51,Slight Underperformer,-0.3404165414439886,-0.44908465024795025,-0.009084650247950243,4.7,0,Complete
P1389,28,Male,PhD,21937.69,2,0,6.28,6.22,2.53,4.18,4.59,5.14,3.01,6.3,5.127681185479771,4.7706165261126205,,4.733293872196018,4.921498855482968,4.77,2.0,1.0,0.0,2.0,1.0,6.4,1.91,Overperformer,1.812180661920732,1.8532149395791118,1.9132149395791118,4.09,0,Complete
